BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-23,АбрауДюрсо,ABRD,1896.0,26227590.0,177.0,156.5,179.0,167.0,165.5,167.0,158400.0,165.5,165.5,167.0,26227590.0,26227590.0,26227590.0,0.0,3
SMAL,2022-09-23,Система ао,AFKS,23.0,2604.36,12.5,11.503,13.244,,11.865,12.885,209.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-23,Система ао,AFKS,47727.0,836206246.3,12.813,11.366,12.813,11.682,11.865,11.759,70475900.0,11.874,11.874,11.682,798729016.8,798729016.8,798729016.8,0.0,3
SMAL,2022-09-23,Аэрофлот,AFLT,5.0,253.84,25.42,25.34,25.42,,25.64,25.34,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-23,Аэрофлот,AFLT,26887.0,410002265.4,26.8,24.78,26.8,25.2,25.64,26.08,15993680.0,25.66,25.66,25.2,293625277.6,293625277.6,293625277.6,0.0,3
TQBR,2022-09-23,AGRO-гдр,AGRO,10026.0,68291107.8,787.0,733.0,794.8,735.2,753.8,735.2,90593.0,753.8,753.8,735.2,68291107.8,68291107.8,68291107.8,0.0,3
TQTF,2022-09-23,AKGD ETF,AKGD,675.0,2404669.58,75.67,72.43,77.04,74.37,74.09,74.67,32454.0,74.09,74.09,74.37,2404669.58,2404669.58,2404669.58,26000706.54,3
TQTF,2022-09-23,ETF AKMB,AKMB,6177.0,4806316.44,1.1597,1.15,1.1757,1.1504,1.1659,1.152,4147078.0,1.159,1.159,1.1504,4806316.44,4806316.44,4806316.44,7310293.43,3
TQTF,2022-09-23,ETF AKME,AKME,342.0,5987424.4,78.42,74.4,80.1,75.64,76.22,75.92,78543.0,76.24,76.24,75.64,5987424.4,5987424.4,5987424.4,3244481.2,3
TQTF,2022-09-23,AKMM ETF,AKMM,58.0,3664191.93,101.45,101.45,101.49,101.49,101.5,101.49,36106.0,101.48,101.48,101.49,3664191.93,3664191.93,3664191.93,15435809.06,3
TQBR,2022-09-23,Акрон,AKRN,1389.0,47280004.0,16312.0,15000.0,16318.0,15392.0,15574.0,15392.0,3036.0,15574.0,15574.0,15392.0,47280004.0,47280004.0,47280004.0,0.0,3
TQTF,2022-09-23,ETF AKSC,AKSC,32.0,16638.16,33.02,31.46,33.02,32.66,32.48,32.78,516.0,,36.1,32.66,0.0,501914.62,0.0,43149.35,3
TQTF,2022-09-23,AKVG ETF,AKVG,31.0,8940.5,33.52,31.96,33.54,32.96,33.7,32.96,274.0,,37.82,32.96,0.0,504144.01,0.0,179190.78,3
SMAL,2022-09-23,АЛРОСА ао,ALRS,12.0,963.73,67.5,66.5,78.75,,66.33,66.5,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-23,АЛРОСА ао,ALRS,44374.0,788043015.1,68.5,65.31,68.7,65.63,66.33,65.63,11877530.0,66.38,66.38,65.63,757611178.0,757611178.0,757611178.0,0.0,3
TQBR,2022-09-23,АшинскийМЗ,AMEZ,1591.0,21789387.0,26.8,24.2,27.295,24.9,25.61,24.9,850800.0,25.61,25.61,24.9,21789387.0,21789387.0,21789387.0,0.0,3
TQTF,2022-09-23,AMRE ETF,AMRE,138.0,377419.6,69.5,64.4,69.5,66.4,66.6,66.3,5666.0,,67.1,66.4,0.0,500475.6,0.0,603359.59,3
TQTF,2022-09-23,AMRH ETF,AMRH,23.0,6334.0,101.28,99.22,101.34,99.96,100.54,99.22,63.0,,103.26,99.96,0.0,883006.32,0.0,461877.04,3
TQBR,2022-09-23,Аптеки36и6,APTK,1029.0,2734740.16,12.538,12.062,12.6,12.13,12.298,12.13,222380.0,12.298,12.298,12.13,2734740.16,2734740.16,2734740.16,0.0,3
TQBR,2022-09-23,ИНАРКТИКА,AQUA,3648.0,31380888.5,628.0,563.0,632.5,578.0,594.0,578.0,52844.0,594.0,594.0,578.0,31380888.5,31380888.5,31380888.5,0.0,3
TQBR,2022-09-23,Арсагера,ARSA,45.0,166963.0,5.71,5.58,5.87,5.69,5.66,5.69,29500.0,,5.77,5.69,0.0,505173.0,0.0,0.0,3
TQBR,2022-09-23,АстрЭнСб,ASSB,92.0,248985.0,0.702,0.6675,0.7165,0.6895,0.688,0.6905,362000.0,,0.702,0.6895,0.0,505982.0,0.0,0.0,3
TQBR,2022-09-23,Авангрд-ао,AVAN,19.0,39780.0,845.0,835.0,855.0,840.0,845.0,840.0,47.0,,855.0,840.0,0.0,500415.0,0.0,0.0,3
TQBR,2022-09-23,Башнефт ао,BANE,791.0,10459365.5,962.5,942.5,987.5,949.5,954.0,949.5,10965.0,954.0,954.0,949.5,10459365.5,10459365.5,10459365.5,0.0,3
TQBR,2022-09-23,Башнефт ап,BANEP,3887.0,29784584.5,628.0,595.0,639.5,600.0,609.0,600.0,48926.0,609.0,609.0,600.0,29784584.5,29784584.5,29784584.5,0.0,3
