BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-23,AMDRUB_TOM,AMDRUB_TOM,14.9875,13.455,14.9875,14.7,90.0,742674.5,14.6196
CNGD,2022-09-23,BYN_TODTOM,BYNRUBTODTOM,0.0387,0.0387,0.0387,0.0387,8.0,16176766.83,
CETS,2022-09-23,BYNRUB_TOM,BYNRUB_TOM,23.7325,23.3,23.965,23.8975,630.0,158848227.5,23.5296
CETS,2022-09-23,CNYRUB_TOD,CNY000000TOD,8.325,8.247,8.39,8.251,2813.0,4964367212.0,8.2962
CNGD,2022-09-23,CNYRUB_TOD,CNY000000TOD,8.303,8.303,8.303,8.303,1.0,111517.59,
CETS,2022-09-23,CNY_TODTOM,CNYRUBTODTOM,5e-06,5e-06,0.0052,0.00515,998.0,212876581438.0,0.005123
CNGD,2022-09-23,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0106,0.013679,0.011236,3402.0,18343448201.53,
CETS,2022-09-23,CNYRUB_TOM,CNYRUB_TOM,8.303,7.94,8.401,8.092,121105.0,106801356428.0,8.1373
CNGD,2022-09-23,CNYRUB_TOM,CNYRUB_TOM,8.3,7.93,8.407,8.095,17595.0,1142589422.79,
CETS,2022-09-23,CNY_TOM2W,CNYRUB_TOM2W,0.0241,0.0241,0.0241,0.0241,1.0,23784287400.0,0.0241
CETS,2022-09-23,EUR_TODTOM,EUR000TODTOM,0.017,0.0,0.0954,0.0954,1454.0,46694998040.0,0.0477
CNGD,2022-09-23,EUR_TODTOM,EUR000TODTOM,0.0,-0.095,0.1144,-0.0475,693.0,1778145740.08,
CETS,2022-09-23,EURRUB_TMS,EURRUB_TMS,58.6,54.8025,60.185,56.51,3177.0,47819369.8,56.5209
CETS,2022-09-23,EURUSD_TOD,EURUSD000TOD,0.98675,0.96501,0.98675,0.968,233.0,910390344.22,0.96885
CNGD,2022-09-23,EURUSD_TOD,EURUSD000TOD,0.99363,0.96052,0.99363,0.97022,1393.0,16063775.09,
CETS,2022-09-23,EURUSD_TOM,EURUSD000TOM,0.98003,0.96551,0.98336,0.97257,8636.0,38454738879.71,0.97276
CNGD,2022-09-23,EURUSD_TOM,EURUSD000TOM,0.99363,0.96052,0.99363,0.9735,1406.0,4520759311.46,
CETS,2022-09-23,EURUSDTDTM,EURUSDTODTOM,0.0001,0.0,0.000949,0.0005,70.0,8787124198.52,0.00024
CNGD,2022-09-23,EURUSDTDTM,EURUSDTODTOM,0.00019,0.00019,0.00125,0.00044,44.0,12624337050.04,
CETS,2022-09-23,EURRUB_TOD,EUR_RUB__TOD,58.5,54.8625,58.945,54.9,11276.0,31441816882.5,56.8344
CNGD,2022-09-23,EURRUB_TOD,EUR_RUB__TOD,58.485,55.08,59.1254,55.08,5395.0,2586234892.62,
CETS,2022-09-23,EURRUB_TOM,EUR_RUB__TOM,57.6925,54.89,58.8475,56.3,29186.0,77889318910.0,56.3701
CNGD,2022-09-23,EURRUB_TOM,EUR_RUB__TOM,57.2275,54.8876,59.1254,56.21,17206.0,6449630883.64,
CNGD,2022-09-23,GBP_TODTOM,GBPRUBTODTOM,0.0817,-0.0527,0.0909,0.0909,30.0,3568873.36,
CETS,2022-09-23,GBPRUB_TOD,GBPRUB_TOD,69.0,59.2025,69.0,59.2025,2.0,542202.5,67.7753
CNGD,2022-09-23,GBPRUB_TOD,GBPRUB_TOD,68.6826,59.2025,68.6826,59.7946,452.0,2527133.13,
CETS,2022-09-23,GBPRUB_TOM,GBPRUB_TOM,62.11,60.0,66.98,60.0475,201.0,70695375.0,63.9199
CNGD,2022-09-23,GBPRUB_TOM,GBPRUB_TOM,68.6826,57.565,68.6826,58.0625,890.0,6247388.41,
CETS,2022-09-23,GLD_TODTOM,GLDRUBTODTOM,1.6936,1.6936,2.0844,2.0844,2.0,120531618.4,1.8273
CNGD,2022-09-23,GLD_TODTOM,GLDRUBTODTOM,4.1688,-1.1725,5.2111,4.1688,75.0,25622419.19,
CETS,2022-09-23,GLDRUB_TOM,GLDRUB_TOM,3194.8,3075.0,3194.8,3105.3,4858.0,761860794.52,3115.47
CNGD,2022-09-23,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.006435,0.0127,0.010535,855.0,671981364.2,
CETS,2022-09-23,HKDRUB_TOD,HKDRUB_TOD,7.8999,7.8999,7.8999,7.8999,2.0,157998.0,7.8999
CETS,2022-09-23,HKDRUB_TOM,HKDRUB_TOM,7.8098,7.6707,7.8899,7.732,3235.0,771629186.0,7.7418
CNGD,2022-09-23,HKDRUB_TOM,HKDRUB_TOM,7.8442,7.6726,7.89,7.7866,4882.0,110590272.7,
CNGD,2022-09-23,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0179,0.0179,2.0,6302.31,
CETS,2022-09-23,KZTRUB_TOM,KZTRUB_TOM,12.5975,11.93,12.7,12.35,1146.0,416020916.25,12.2094
CNGD,2022-09-23,SLV_TODTOM,SLVRUBTODTOM,0.0549,0.0549,0.0549,0.0549,4.0,8525.42,
CETS,2022-09-23,SLVRUB_TOM,SLVRUB_TOM,41.9,39.9,42.16,41.0,970.0,13174492.0,40.86
CNGD,2022-09-23,TRY_TODTOM,TRYRUBTODTOM,0.0,0.0,0.0054,0.004406,154.0,63966980.72,
CETS,2022-09-23,TRYRUB_TOM,TRYRUB_TOM,3.2949,3.2001,3.3,3.243,458.0,132913076.7,3.2664
CNGD,2022-09-23,TRYRUB_TOM,TRYRUB_TOM,3.295,3.2,3.3099,3.2605,1191.0,692533016.28,
CETS,2022-09-23,USDRUB_TOD,USD000000TOD,59.2,56.64,60.0,57.2475,23611.0,79921342022.5,57.9816
CNGD,2022-09-23,USDRUB_TOD,USD000000TOD,59.2475,56.8161,59.994,57.0,68449.0,9926644879.46,
CETS,2022-09-23,USD_TODTOM,USD000TODTOM,0.027,0.0015,0.0475,0.034,2480.0,158378919350.0,0.0319
CNGD,2022-09-23,USD_TODTOM,USD000TODTOM,0.0,-0.0484,0.1004,-0.0484,21046.0,13565236905.69,
CETS,2022-09-23,USDRUB_TOM,USD000UTSTOM,58.125,56.6525,60.35,57.92,69478.0,147140256257.5,57.945
CNGD,2022-09-23,USDRUB_TOM,USD000UTSTOM,58.1175,56.6525,60.19,57.92,136683.0,10445267992.57,
CNGD,2022-09-23,USDCNYTDTM,USDCNYTODTOM,0.009012,-0.005523,0.009012,0.002616,61.0,26784499.91,
CETS,2022-09-23,USDCNY_TOD,USDCNY_TOD,7.1,7.06502,7.121,7.121,83.0,136755380.84,7.09882
CNGD,2022-09-23,USDCNY_TOD,USDCNY_TOD,7.118,7.118,7.118,7.118,1.0,450475976.25,
CETS,2022-09-23,USDCNY_TOM,USDCNY_TOM,7.052,7.052,7.1949,7.148,7882.0,30704293961.25,7.12679
CNGD,2022-09-23,USDCNY_TOM,USDCNY_TOM,7.12898,7.09208,7.19467,7.14796,400.0,672828069.37,
CETS,2022-09-23,USDKZT_TOM,USDKZT_TOM,475.0,470.0,477.61,470.0,78.0,70052326.75,474.82
CNGD,2022-09-23,USDRUB_TDS,USDRUB_TDS,59.8318,59.8318,59.8318,59.8318,9.0,226200438.13,
CETS,2022-09-23,USDRUB_TMS,USDRUB_TMS,58.7975,56.6,60.0,57.72,6381.0,97538588.77,57.8845
CNGD,2022-09-23,USDRUB_TMS,USDRUB_TMS,58.1,57.11,58.2,58.2,34.0,597.56,
