BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-29,AMDRUB_TOM,AMDRUB_TOM,15.68,14.91,15.68,15.0025,74.0,1154083.5,15.0664
CNGD,2022-08-29,BYN_TODTOM,BYNRUBTODTOM,0.0129,0.0129,0.0129,0.0129,2.0,90622.64,
CETS,2022-08-29,BYNRUB_TOD,BYNRUB_TOD,23.8225,23.8225,23.8225,23.8225,1.0,309692.5,23.8225
CETS,2022-08-29,BYNRUB_TOM,BYNRUB_TOM,23.905,23.5825,23.905,23.8325,560.0,195285610.0,23.6911
CETS,2022-08-29,CNYRUB_TOD,CNY000000TOD,8.751,8.709,8.759,8.723,1952.0,4273976081.0,8.7261
CNGD,2022-08-29,CNYRUB_TOD,CNY000000TOD,8.75,8.75,8.75,8.75,1.0,2625000000.0,
CETS,2022-08-29,CNY_TODTOM,CNYRUBTODTOM,0.002265,0.001966,0.002265,0.002005,580.0,317882027710.8,0.002013
CNGD,2022-08-29,CNY_TODTOM,CNYRUBTODTOM,0.00201,-0.0037,0.0048,0.004098,2712.0,17857470120.6,
CETS,2022-08-29,CNYRUB_TOM,CNYRUB_TOM,8.76,8.7,8.763,8.726,21580.0,39977093821.0,8.7211
CNGD,2022-08-29,CNYRUB_TOM,CNYRUB_TOM,8.75,8.7,8.762,8.727,7518.0,175067543.51,
CNGD,2022-08-29,CNY_TOM3M,CNYRUB_TOM3M,0.1745,0.1745,0.1745,0.1745,1.0,714680160.0,
CETS,2022-08-29,EUR_TODTOM,EUR000TODTOM,0.0136,0.005,0.0141,0.0051,575.0,46211086720.0,0.0118
CNGD,2022-08-29,EUR_TODTOM,EUR000TODTOM,0.0,-0.0166,0.0331,-0.0166,702.0,26898685529.31,
CETS,2022-08-29,EURRUB_TMS,EURRUB_TMS,60.2,59.7525,60.5975,60.255,1263.0,22226676.86,60.1222
CETS,2022-08-29,EURUSD_TOD,EURUSD000TOD,0.99475,0.99078,0.99929,0.9947,345.0,1132705489.26,0.99469
CNGD,2022-08-29,EURUSD_TOD,EURUSD000TOD,1.00642,0.98649,1.00642,1.00642,1203.0,12737816.07,
CETS,2022-08-29,EURUSD_TOM,EURUSD000TOM,0.994,0.99,1.00186,1.00025,3668.0,14844246003.76,0.99519
