BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-03,AMDRUB_TOM,AMDRUB_TOM,16.93,16.5,16.93,16.5025,86.0,1195602.0,16.5596
CNGD,2022-08-03,BYN_TODTOM,BYNRUBTODTOM,0.0127,0.0099,0.0127,0.0099,2.0,35501.19,
CETS,2022-08-03,BYNRUB_TOD,BYNRUB_TOD,23.4425,23.4425,23.4425,23.4425,1.0,468850.0,23.4425
CETS,2022-08-03,BYNRUB_TOM,BYNRUB_TOM,23.55,23.15,23.635,23.635,286.0,58489700.0,23.3585
CETS,2022-08-03,CNYRUB_TOD,CNY000000TOD,9.017,8.919,9.031,8.945,2816.0,4168331828.0,8.9799
CNGD,2022-08-03,CNYRUB_TOD,CNY000000TOD,8.94,8.94,8.94,8.94,1.0,357600000.0,
CETS,2022-08-03,CNY_TODTOM,CNYRUBTODTOM,0.002135,0.002001,0.002135,0.002003,289.0,135529842208.4,0.002048
CNGD,2022-08-03,CNY_TODTOM,CNYRUBTODTOM,4.2e-05,-0.0038,0.0049,0.003931,2483.0,7818115099.18,
CETS,2022-08-03,CNYRUB_TOM,CNYRUB_TOM,8.98,8.852,9.045,8.986,39921.0,50617472029.0,8.9462
CNGD,2022-08-03,CNYRUB_TOM,CNYRUB_TOM,8.99,8.89,9.049,8.988,7906.0,3075520206.64,
CETS,2022-08-03,CNY_TOM1W,CNYRUB_TOM1W,0.0143,0.0143,0.0143,0.0143,1.0,17962884000.0,0.0143
CETS,2022-08-03,EUR_TODTOM,EUR000TODTOM,0.0127,0.0127,0.0138,0.0138,675.0,52299442800.0,0.0135
CNGD,2022-08-03,EUR_TODTOM,EUR000TODTOM,0.0,-0.0168,0.0937,0.0122,801.0,12823484475.62,
CETS,2022-08-03,EURRUB_TMS,EURRUB_TMS,61.3225,60.75,61.95,61.19,1284.0,18760882.22,61.2771
CNGD,2022-08-03,EURRUB_TMS,EURRUB_TMS,61.2,61.2,61.2,61.2,1.0,58.75,
CETS,2022-08-03,EURUSD_TOD,EURUSD000TOD,1.01208,1.01207,1.0188,1.01574,355.0,1059431952.8,1.0146
CNGD,2022-08-03,EURUSD_TOD,EURUSD000TOD,1.02879,1.00842,1.02879,1.02697,1174.0,13833110.32,
CETS,2022-08-03,EURUSD_TOM,EURUSD000TOM,1.016,1.00712,1.0195,1.0082,4760.0,19428998147.83,1.01527
CNGD,2022-08-03,EURUSD_TOM,EURUSD000TOM,1.02879,1.00842,1.02879,1.01988,1178.0,2465094502.5,
CETS,2022-08-03,EURUSDTDTM,EURUSDTODTOM,2e-05,0.0,2.6e-05,0.0,34.0,32006530759.57,1.7e-05
CNGD,2022-08-03,EURUSDTDTM,EURUSDTODTOM,0.000446,-0.000279,0.000446,0.000446,18.0,3284226.82,
CETS,2022-08-03,EURRUB_TOD,EUR_RUB__TOD,61.3325,60.715,61.7875,61.14,4575.0,10621719112.5,61.1283
CNGD,2022-08-03,EURRUB_TOD,EUR_RUB__TOD,61.6277,60.4074,61.6277,61.5772,6764.0,92886582.22,
CETS,2022-08-03,EURRUB_TOM,EUR_RUB__TOM,61.8675,60.7175,61.8675,60.98,19219.0,55346049142.5,61.1446
CNGD,2022-08-03,EURRUB_TOM,EUR_RUB__TOM,61.5775,60.4074,61.7325,61.0575,10662.0,811736726.33,
CNGD,2022-08-03,GBP_TODTOM,GBPRUBTODTOM,-0.0005,-0.0201,0.0327,0.0322,48.0,9658661.64,
CETS,2022-08-03,GBPRUB_TOD,GBPRUB_TOD,76.0,71.2525,76.0,71.2525,2.0,864525.0,72.0438
CNGD,2022-08-03,GBPRUB_TOD,GBPRUB_TOD,76.0,76.0,76.76,76.76,579.0,4720682.24,
CETS,2022-08-03,GBPRUB_TOM,GBPRUB_TOM,74.0,73.5,74.9975,74.6825,119.0,57895090.0,74.0346
CNGD,2022-08-03,GBPRUB_TOM,GBPRUB_TOM,70.35,70.35,76.76,73.6625,980.0,8211611.13,
CNGD,2022-08-03,GLD_TODTOM,GLDRUBTODTOM,-0.4301,-0.4301,1.5292,1.5292,70.0,9160925.93,
CETS,2022-08-03,GLDRUB_TOM,GLDRUB_TOM,3482.44,3411.01,3531.54,3426.07,4229.0,333560069.39,3448.43
CETS,2022-08-03,GLD_TOM1W,GLDRUB_TOM1W,4.0142,4.0142,4.0142,4.0142,1.0,174626735.0,4.0142
CNGD,2022-08-03,HKD_TODTOM,HKDRUBTODTOM,1.1e-05,-0.002211,0.0043,-0.002211,611.0,571782221.71,
CETS,2022-08-03,HKDRUB_TOD,HKDRUB_TOD,8.25,8.05,8.25,8.05,3.0,526180.0,8.0951
CETS,2022-08-03,HKDRUB_TOM,HKDRUB_TOM,7.9049,7.78,7.9696,7.8998,2274.0,346777458.0,7.8786
CNGD,2022-08-03,HKDRUB_TOM,HKDRUB_TOM,7.9325,7.771,7.9497,7.8974,5285.0,82981835.29,
CNGD,2022-08-03,JPY_TODTOM,JPYRUBTODTOM,0.0186,0.0186,0.0186,0.0186,2.0,660385.68,
CNGD,2022-08-03,JPYRUB_TOD,JPYRUB_TOD,44.6,44.6,44.85,44.85,2.0,66906277.21,
CETS,2022-08-03,JPYRUB_TOM,JPYRUB_TOM,44.0,44.0,45.95,44.81,201.0,64679591.4,44.8541
CNGD,2022-08-03,JPYRUB_TOM,JPYRUB_TOM,43.91,43.9,46.0,44.8002,1498.0,12361633.69,
CNGD,2022-08-03,KZT_TODTOM,KZTRUBTODTOM,0.0,-0.0025,0.0058,0.0058,3.0,47444761.82,
CETS,2022-08-03,KZTRUB_TOM,KZTRUB_TOM,13.3,12.6625,13.3,12.9,774.0,143487360.75,12.7748
CNGD,2022-08-03,KZTRUB_TOM,KZTRUB_TOM,12.8,12.8,12.8,12.8,1.0,12800000.0,
CNGD,2022-08-03,SLV_TODTOM,SLVRUBTODTOM,0.0212,0.0212,0.0212,0.0212,3.0,10014.19,
CETS,2022-08-03,SLVRUB_TOM,SLVRUB_TOM,48.08,47.75,48.88,48.63,612.0,6163133.0,48.49
CNGD,2022-08-03,TRY_TODTOM,TRYRUBTODTOM,3.5e-05,3.5e-05,0.0018,0.001465,140.0,38130464.48,
CETS,2022-08-03,TRYRUB_TOM,TRYRUB_TOM,3.3665,3.31,3.416,3.3649,627.0,61481364.4,3.3703
CNGD,2022-08-03,TRYRUB_TOM,TRYRUB_TOM,3.3784,3.33,3.416,3.3517,1214.0,3768909.88,
CETS,2022-08-03,USDRUB_TOD,USD000000TOD,60.05,59.85,60.85,60.435,14714.0,51578717390.0,60.2421
CNGD,2022-08-03,USDRUB_TOD,USD000000TOD,60.2625,59.4891,60.8652,60.43,71794.0,4640479893.75,
CETS,2022-08-03,USD_TODTOM,USD000TODTOM,0.0138,0.013,0.0139,0.0132,1249.0,145136693860.0,0.0133
CNGD,2022-08-03,USD_TODTOM,USD000TODTOM,0.0,-0.0248,0.0671,0.0264,22300.0,47514778456.62,
CETS,2022-08-03,USDRUB_TOM,USD000UTSTOM,60.1975,59.88,60.89,60.58,33906.0,77224485932.5,60.2834
CNGD,2022-08-03,USDRUB_TOM,USD000UTSTOM,60.47,59.4891,60.88,60.585,108943.0,15338462254.64,
CNGD,2022-08-03,USDCNYTDTM,USDCNYTODTOM,-0.001843,-0.001843,0.002949,0.000829,36.0,966004.92,
CETS,2022-08-03,USDCNY_TOD,USDCNY_TOD,6.7498,6.6905,6.7498,6.735,51.0,151002756.72,6.72588
CETS,2022-08-03,USDCNY_TOM,USDCNY_TOM,6.70801,6.707,6.75979,6.7405,6083.0,29707154774.06,6.73838
CNGD,2022-08-03,USDCNY_TOM,USDCNY_TOM,6.75,6.75,6.75,6.75,1.0,49336451.16,
CETS,2022-08-03,USDKZT_TOM,USDKZT_TOM,473.8,471.2,476.3,476.3,200.0,87267520.75,473.51
CETS,2022-08-03,USDRUB_TMS,USDRUB_TMS,60.845,59.8,61.0,60.6,4003.0,47272693.82,60.2843
CNGD,2022-08-03,USDRUB_TMS,USDRUB_TMS,60.45,59.9,60.45,60.41,27.0,388.21,
