BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-19,АбрауДюрсо,ABRD,287.0,3028945.0,176.0,172.5,176.5,174.0,173.5,174.0,17460.0,173.5,173.5,174.0,3028945.0,3028945.0,3028945.0,0.0,3
TQBR,2022-07-19,Система ао,AFKS,10854.0,261093673.8,13.48,13.0,13.7,13.37,13.313,13.37,19611700.0,13.313,13.313,13.37,261093673.8,261093673.8,261093673.8,0.0,3
SMAL,2022-07-19,Аэрофлот,AFLT,2.0,157.52,26.04,26.04,26.68,,26.66,26.68,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-19,Аэрофлот,AFLT,8679.0,118153509.4,27.08,26.42,27.12,26.68,26.66,26.68,4432180.0,26.66,26.66,26.68,118153509.4,118153509.4,118153509.4,0.0,3
TQBR,2022-07-19,AGRO-гдр,AGRO,4079.0,35308198.2,783.0,750.0,783.0,761.0,760.2,761.0,46443.0,760.2,760.2,761.0,35308198.2,35308198.2,35308198.2,0.0,3
TQTF,2022-07-19,AKGD ETF,AKGD,391.0,110669337.67,74.53,72.11,74.53,72.47,72.95,72.51,1517065.0,72.95,72.95,72.47,110669337.67,110669337.67,110669337.67,6667930.42,3
TQTF,2022-07-19,ETF AKMB,AKMB,5601.0,6020741.13,1.16,1.1416,1.1724,1.1508,1.1575,1.1568,5182327.0,1.1618,1.1618,1.1508,6020741.13,6020741.13,6020741.13,6820917.46,3
TQTF,2022-07-19,ETF AKME,AKME,207.0,134711.38,78.16,76.06,78.32,76.72,77.02,76.76,1757.0,,77.62,76.72,0.0,501584.36,0.0,3109225.32,3
TQTF,2022-07-19,AKMM ETF,AKMM,60.0,32845665.68,100.13,100.12,100.16,100.16,100.16,100.16,327932.0,100.16,100.16,100.16,32845665.68,32845665.68,32845665.68,9115214.43,3
TQTD,2022-07-19,AKQU ETF,AKQU,3.0,18328.65,86.05,86.05,86.05,86.05,86.05,86.05,213.0,4869.87,4869.87,86.05,1285646.09,1285646.09,1285646.09,36059.42,3
TQBR,2022-07-19,Акрон,AKRN,833.0,31345698.0,17138.0,16864.0,17138.0,16998.0,16998.0,16998.0,1844.0,16998.0,16998.0,16998.0,31345698.0,31345698.0,31345698.0,0.0,3
TQTF,2022-07-19,ETF AKSC,AKSC,19.0,5326.72,35.84,34.92,37.58,35.16,34.82,35.18,151.0,,36.06,35.16,0.0,507986.33,0.0,56824.92,3
TQTF,2022-07-19,AKVG ETF,AKVG,25.0,4289.3,36.8,32.02,36.82,34.66,34.62,34.66,124.0,,34.9,34.66,0.0,500371.0,0.0,39586.64,3
SMAL,2022-07-19,АЛРОСА ао,ALRS,28.0,3301.14,61.78,60.35,62.47,,60.96,60.97,54.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-19,АЛРОСА ао,ALRS,26915.0,363895106.3,62.54,60.15,62.7,60.5,60.96,60.5,5969150.0,60.96,60.96,60.5,363895106.3,363895106.3,363895106.3,0.0,3
TQBR,2022-07-19,АшинскийМЗ,AMEZ,734.0,7441188.0,21.52,21.52,22.55,22.325,22.32,22.325,333400.0,22.32,22.32,22.325,7441188.0,7441188.0,7441188.0,0.0,3
