BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-01,МГор48-об,RU000A0JNYN1,58.0,1826277.9,99.77,99.89,99.88,99.87,28.28,99.85,11.15,99.78,1829.0,99.85,99.85,99.87,1826277.9,1826277.9,1826277.9,2022-06-11,10.0,12.47,,,6.0,29.92,,2022-06-01,1000.0,SUR,,,9.5226,,RUB,3
TQCB,2022-06-01,РЖД-19 обл,RU000A0JQ7Z2,28.0,184455.4,88.56,95.88,95.8,95.8,30.54,95.57,10.37,88.59,193.0,,95.66,95.8,0.0,525148.2,0.0,2024-07-08,700.0,10.5,,,7.85,39.14,,2022-06-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-01,РЖД-23 обл,RU000A0JQRD9,36.0,637415.6,94.43,99.79,94.68,94.68,28.39,94.71,10.46,99.79,673.0,94.71,94.71,94.68,637415.6,637415.6,637415.6,2025-01-16,859.0,10.45,,,7.85,39.14,,2022-06-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-01,ОткрФКББ03,RU000A0JRZ74,6.0,276170.4,57.83,71.68,71.68,71.68,0.04,71.36,11.26,57.83,387.0,70.14,70.15,71.68,2588268.1,2480483.5,2588268.1,2025-07-16,1141.0,11.42,,,0.01,0.05,,2022-06-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-01,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,994.0,99.4,99.4,99.4,99.4,27.7,99.4,12.15,99.4,1.0,,98.73,99.4,0.0,560792.9,0.0,2032-02-17,263.0,12.15,,,10.99,54.8,2023-02-28,2022-06-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-01,МСП Банк 2,RU000A0JS603,1.0,2985.0,99.5,99.5,99.5,99.5,19.01,99.5,9.04,99.5,3.0,,99.5,99.5,0.0,690530.0,0.0,2022-08-11,71.0,9.04,,,6.25,31.16,,2022-06-01,1000.0,SUR,,,8.6071,,RUB,3
TQCB,2022-06-01,РЖД-32 обл,RU000A0JSGV0,16.0,57962.1,99.86,100.0,100.0,99.94,41.71,99.93,10.55,99.87,58.0,,99.79,99.94,0.0,527903.0,0.0,2032-06-25,37.0,11.31,,,10.5,52.36,2022-07-08,2022-06-01,1000.0,SUR,,9.0341,,2022-07-13,RUB,3
TQCB,2022-06-01,ФСК РС-22,RU000A0JSQ58,9.0,22949.1,98.25,99.97,99.53,99.53,37.63,99.78,14.37,99.96,23.0,,98.48,99.53,0.0,593808.3,0.0,2027-07-21,56.0,12.55,,,10.9,54.35,2022-07-27,2022-06-01,1000.0,SUR,,12.5141,,2022-08-03,RUB,3
TQCB,2022-06-01,ВЭБ.РФ 18,RU000A0JT403,1.0,943.9,94.39,94.39,94.39,94.39,12.82,94.39,10.71,94.39,1.0,,94.53,94.39,0.0,730737.8,0.0,2032-09-17,782.0,10.71,,,7.67,38.24,2024-09-27,2022-06-01,1000.0,SUR,,10.651,,2024-10-01,RUB,3
TQCB,2022-06-01,ВЭБ.РФ 19,RU000A0JT6B2,14.0,7286562.3,93.26,93.37,93.37,93.37,11.27,93.37,11.9,93.26,7804.0,93.37,93.37,93.37,7286562.3,7286562.3,7286562.3,2032-09-23,633.0,11.9,,,7.48,37.3,2024-04-04,2022-06-01,1000.0,SUR,,11.8149,,2024-04-08,RUB,3
