BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-07-22,AMDRUB_TOM,AMDRUB_TOM,14.3,13.5175,14.7,14.0,143.0,1184101.25,14.3702
CNGD,2022-07-22,BYN_TODTOM,BYNRUBTODTOM,0.0366,0.0366,0.0366,0.0366,1.0,44843.2,
CETS,2022-07-22,BYNRUB_TOD,BYNRUB_TOD,22.5375,22.5375,22.5375,22.5375,1.0,788812.5,22.5375
CETS,2022-07-22,BYNRUB_TOM,BYNRUB_TOM,22.5025,22.405,23.01,22.56,263.0,28914507.5,22.5542
CETS,2022-07-22,CNYRUB_TOD,CNY000000TOD,8.5052,8.4599,8.6356,8.594,2084.0,3295143644.6,8.5303
CETS,2022-07-22,CNY_TODTOM,CNYRUBTODTOM,0.0065,0.0064,0.0066,0.00652,256.0,138448975028.7,0.006541
CNGD,2022-07-22,CNY_TODTOM,CNYRUBTODTOM,2.6e-05,-0.0109,0.014,0.011225,2316.0,7163013161.69,
CETS,2022-07-22,CNYRUB_TOM,CNYRUB_TOM,8.524,8.4611,8.7789,8.5837,48765.0,52825963473.4,8.5927
CNGD,2022-07-22,CNYRUB_TOM,CNYRUB_TOM,8.5429,8.47,8.779,8.5986,10386.0,2078592102.57,
CETS,2022-07-22,CNY_TOM1W,CNYRUB_TOM1W,0.013705,0.013705,0.013705,0.013705,1.0,427458950.0,0.013705
CETS,2022-07-22,EUR_TODTOM,EUR000TODTOM,0.0415,0.0368,0.0564,0.0564,777.0,45676267170.0,0.0424
CNGD,2022-07-22,EUR_TODTOM,EUR000TODTOM,0.0,-0.0542,0.266,0.0415,850.0,12757098819.69,
CETS,2022-07-22,EURRUB_TMS,EURRUB_TMS,57.8825,57.3,59.45,58.1775,2438.0,26937514.69,58.0727
CETS,2022-07-22,EURUSD_TOD,EURUSD000TOD,1.015,1.00021,1.02,1.0017,716.0,1838673194.86,1.00402
CNGD,2022-07-22,EURUSD_TOD,EURUSD000TOD,1.02515,0.99179,1.0295,1.01182,1126.0,12064485.54,
CETS,2022-07-22,EURUSD_TOM,EURUSD000TOM,1.017,1.00122,1.019,1.01895,6350.0,21911093014.34,1.00693
CNGD,2022-07-22,EURUSD_TOM,EURUSD000TOM,1.02515,0.99179,1.0295,1.01182,1126.0,12064485.54,
CETS,2022-07-22,EURUSDTDTM,EURUSDTODTOM,0.0,-1e-05,0.00048,0.00048,55.0,26394436771.75,3e-05
CNGD,2022-07-22,EURUSDTDTM,EURUSDTODTOM,0.001457,-0.000957,0.001457,0.001457,13.0,2814758.17,
CETS,2022-07-22,EURRUB_TOD,EUR_RUB__TOD,57.5325,57.2575,58.34,57.665,11457.0,30739970795.0,57.6965
CNGD,2022-07-22,EURRUB_TOD,EUR_RUB__TOD,57.2475,56.9572,58.8628,57.9225,7392.0,1614495080.72,
CETS,2022-07-22,EURRUB_TOM,EUR_RUB__TOM,57.8925,57.3,59.3925,58.3025,17252.0,41073190420.0,57.86
CNGD,2022-07-22,EURRUB_TOM,EUR_RUB__TOM,57.21,56.9572,59.3875,58.5325,14812.0,443743863.03,
CETS,2022-07-22,GBP_TODTOM,GBPRUBTODTOM,0.0,0.0,0.0,0.0,2.0,13789740.0,
CNGD,2022-07-22,GBP_TODTOM,GBPRUBTODTOM,-0.1087,-0.1087,0.1006,0.0907,48.0,17591590.8,
CNGD,2022-07-22,GBPRUB_TOD,GBPRUB_TOD,69.7075,69.7075,70.4046,70.4046,645.0,5309756.94,
CETS,2022-07-22,GBPRUB_TOM,GBPRUB_TOM,69.495,68.8,70.5875,69.3825,191.0,98545505.0,69.4961
CNGD,2022-07-22,GBPRUB_TOM,GBPRUB_TOM,66.7825,66.7825,71.9525,68.4675,1070.0,10914748.59,
CETS,2022-07-22,GLD_TODTOM,GLDRUBTODTOM,1.4814,1.4814,1.4814,1.4814,2.0,69124669.2,1.4814
CNGD,2022-07-22,GLD_TODTOM,GLDRUBTODTOM,3.9504,-1.111,3.9504,3.9504,66.0,11462762.85,
CETS,2022-07-22,GLDRUB_TOM,GLDRUB_TOM,3001.02,2991.01,3125.0,3084.99,4256.0,375380410.22,3039.3
CNGD,2022-07-22,HKD_TODTOM,HKDRUBTODTOM,1e-05,-0.00599,0.012,-0.00599,533.0,515654174.94,
CETS,2022-07-22,HKDRUB_TOM,HKDRUB_TOM,7.385,7.3012,7.642,7.47,1827.0,170422780.7,7.5099
CNGD,2022-07-22,HKDRUB_TOM,HKDRUB_TOM,7.45,7.2984,7.6715,7.4878,4420.0,35785307.12,
CETS,2022-07-22,JPYRUB_TOM,JPYRUB_TOM,41.5111,41.5,44.59,42.51,254.0,210990226.4,42.6329
CNGD,2022-07-22,JPYRUB_TOM,JPYRUB_TOM,41.013,41.013,44.5553,42.9007,594.0,7662402.95,
CNGD,2022-07-22,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0,0.0,1.0,4761.76,
CETS,2022-07-22,KZTRUB_TOM,KZTRUB_TOM,11.82,11.71,12.2,12.0,770.0,222641203.5,11.9398
CNGD,2022-07-22,KZTRUB_TOM,KZTRUB_TOM,12.05,12.05,12.05,12.05,1.0,24100000.0,
