BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-06-29,AMDRUB_TOM,AMDRUB_TOM,15.0,15.0,15.0,15.0,1.0,1500.0,15.0
CNGD,2022-06-29,BYN_TODTOM,BYNRUBTODTOM,0.0115,0.0115,0.0115,0.0115,5.0,102188.59,
CETS,2022-06-29,BYNRUB_TOD,BYNRUB_TOD,20.7725,20.7725,20.7725,20.7725,1.0,1661800.0,20.7725
CETS,2022-06-29,BYNRUB_TOM,BYNRUB_TOM,20.81,20.1,21.14,21.1,170.0,18703792.5,20.5536
CETS,2022-06-29,CNYRUB_TOD,CNY000000TOD,7.94,7.5041,7.94,7.5984,3182.0,4714943753.7,7.6242
CETS,2022-06-29,CNY_TODTOM,CNYRUBTODTOM,0.001671,0.001671,0.001999,0.00188,314.0,146553023031.6,0.001837
CNGD,2022-06-29,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0033,0.0043,0.004079,1812.0,3297163510.06,
CETS,2022-06-29,CNYRUB_TOM,CNYRUB_TOM,7.828,7.5011,8.2277,8.2031,34258.0,31918409405.0,7.7628
CNGD,2022-06-29,CNYRUB_TOM,CNYRUB_TOM,7.8295,7.5016,8.2277,8.2031,14714.0,2343506291.77,
CETS,2022-06-29,CNY_TOM1W,CNYRUB_TOM1W,0.0128,0.0128,0.0128,0.0128,1.0,11771908500.0,0.0128
CETS,2022-06-29,EUR_TODTOM,EUR000TODTOM,0.0029,-0.014,0.029,0.0125,834.0,44083121780.0,-0.0044
CNGD,2022-06-29,EUR_TODTOM,EUR000TODTOM,0.0,-0.0172,0.0666,0.0285,1000.0,46810954779.0,
CETS,2022-06-29,EURRUB_TMS,EURRUB_TMS,54.6,52.7,56.0,55.99,3007.0,28222169.5,54.1643
CNGD,2022-06-29,EURRUB_TMS,EURRUB_TMS,54.57,54.34,54.57,54.34,2.0,39.15,
CETS,2022-06-29,EURUSD_TOD,EURUSD000TOD,1.05488,1.045,1.06,1.04936,978.0,2201442678.45,1.05264
CNGD,2022-06-29,EURUSD_TOD,EURUSD000TOD,1.0526,1.04208,1.065,1.05445,1779.0,31819317.68,
CETS,2022-06-29,EURUSD_TOM,EURUSD000TOM,1.05342,1.045,1.061,1.04974,8310.0,32323719980.17,1.05027
CNGD,2022-06-29,EURUSD_TOM,EURUSD000TOM,1.0526,1.04208,1.065,1.05445,1780.0,310414506.73,
CETS,2022-06-29,EURUSDTDTM,EURUSDTODTOM,-0.0003,-0.0005,-5e-05,-5e-05,53.0,16551058371.0,-0.000321
CNGD,2022-06-29,EURUSDTDTM,EURUSDTODTOM,0.000506,-0.000332,0.000506,0.00013,22.0,379234.82,
CETS,2022-06-29,EURRUB_TOD,EUR_RUB__TOD,55.0025,52.7025,55.5725,54.3275,9097.0,16789186147.5,53.7596
CNGD,2022-06-29,EURRUB_TOD,EUR_RUB__TOD,54.69,52.1978,54.69,53.3558,9392.0,6048821057.12,
CETS,2022-06-29,EURRUB_TOM,EUR_RUB__TOM,54.865,52.7,56.0,56.0,23649.0,60854051215.0,53.9452
CNGD,2022-06-29,EURRUB_TOM,EUR_RUB__TOM,54.54,52.1978,56.1075,55.945,22042.0,1512747575.86,
CETS,2022-06-29,GBP_TODTOM,GBPRUBTODTOM,-0.02,-0.02,0.0,0.0,2.0,40278640.0,-0.0033
CNGD,2022-06-29,GBP_TODTOM,GBPRUBTODTOM,-0.02,-0.0212,0.0349,0.0349,54.0,38478934.61,
CETS,2022-06-29,GBPRUB_TOD,GBPRUB_TOD,63.31,63.31,67.2,66.1975,9.0,5947235.0,66.0804
CNGD,2022-06-29,GBPRUB_TOD,GBPRUB_TOD,63.31,63.31,69.0613,69.0613,716.0,19600939.13,
CETS,2022-06-29,GBPRUB_TOM,GBPRUB_TOM,66.1575,62.1,67.5,66.7,822.0,374462485.0,64.518
CNGD,2022-06-29,GBPRUB_TOM,GBPRUB_TOM,64.015,62.18,69.0613,65.0725,2001.0,77302102.24,
CNGD,2022-06-29,GBPUSDTDTM,GBPUSDTODTOM,0.000177,0.000177,0.000177,0.000177,1.0,137.19,
CNGD,2022-06-29,GLD_TODTOM,GLDRUBTODTOM,1.5508,1.5508,1.5508,1.5508,52.0,8789875.55,
CETS,2022-06-29,GLDRUB_TOM,GLDRUB_TOM,2961.0,2848.0,3098.99,3050.0,5046.0,339674382.12,2905.53
CNGD,2022-06-29,GLDRUB_TOM,GLDRUB_TOM,2970.0,2970.0,2970.0,2970.0,1.0,29700000.0,
CETS,2022-06-29,GLD_TOM1W,GLDRUB_TOM1W,3.9993,3.9993,3.9993,3.9993,1.0,149153885.0,3.9993
CNGD,2022-06-29,HKD_TODTOM,HKDRUBTODTOM,0.003407,2.8e-05,0.0039,0.002772,303.0,227416409.1,
CETS,2022-06-29,HKDRUB_TOD,HKDRUB_TOD,7.3848,7.3848,7.3848,7.3848,1.0,7384.8,7.3848
CETS,2022-06-29,HKDRUB_TOM,HKDRUB_TOM,7.0001,6.8999,7.4444,7.4444,1354.0,101893953.2,7.1384
CNGD,2022-06-29,HKDRUB_TOM,HKDRUB_TOM,6.8881,6.81,7.4497,7.4,2933.0,18516337.54,
CNGD,2022-06-29,JPY_TODTOM,JPYRUBTODTOM,-0.0055,-0.0055,-0.0055,-0.0055,1.0,3293520.8,
CETS,2022-06-29,JPYRUB_TOM,JPYRUB_TOM,43.0,39.98,43.0,42.7,188.0,72679581.7,41.0156
CNGD,2022-06-29,JPYRUB_TOM,JPYRUB_TOM,44.99,38.99,44.99,41.5204,631.0,6640302.04,
CNGD,2022-06-29,KZT_TODTOM,KZTRUBTODTOM,-0.005,-0.005,-0.005,-0.005,1.0,1290390.85,
CNGD,2022-06-29,KZTRUB_TOD,KZTRUB_TOD,11.7,11.7,11.7,11.7,1.0,17550000.0,
CETS,2022-06-29,KZTRUB_TOM,KZTRUB_TOM,11.32,10.9,11.7525,11.6,1146.0,333773414.75,11.1882
CNGD,2022-06-29,SLV_TODTOM,SLVRUBTODTOM,0.0245,0.0245,0.0245,0.0245,2.0,338387.76,
CETS,2022-06-29,SLVRUB_TOM,SLVRUB_TOM,47.5,46.32,48.48,48.47,360.0,2960490.0,47.52
CNGD,2022-06-29,TRY_TODTOM,TRYRUBTODTOM,4e-06,4e-06,0.0017,0.001496,137.0,34947139.93,
CETS,2022-06-29,TRYRUB_TOM,TRYRUB_TOM,3.1,3.0317,3.187,3.1859,791.0,37937937.1,3.0856
CNGD,2022-06-29,TRYRUB_TOM,TRYRUB_TOM,3.5857,2.9232,3.5857,3.1403,2391.0,12310240.89,
CETS,2022-06-29,USDRUB_TOD,USD000000TOD,52.0,49.975,52.735,52.005,31420.0,89072461027.5,51.0747
CNGD,2022-06-29,USDRUB_TOD,USD000000TOD,51.2,49.557,52.0,50.17,71673.0,8512911811.1,
CETS,2022-06-29,USD_TODTOM,USD000TODTOM,0.0079,0.0079,0.0282,0.0118,2918.0,220275549460.0,0.0174
CNGD,2022-06-29,USD_TODTOM,USD000TODTOM,0.0,-0.0355,0.0668,0.027,24102.0,28418620308.52,
CETS,2022-06-29,USDRUB_TOM,USD000UTSTOM,51.85,50.0125,53.37,53.2375,73752.0,142257122365.0,51.3509
CNGD,2022-06-29,USDRUB_TOM,USD000UTSTOM,52.05,49.557,53.3975,53.385,180092.0,18726405382.36,
CNGD,2022-06-29,USDCNYTDTM,USDCNYTODTOM,0.000816,-0.000816,0.000906,-0.000816,12.0,29332.97,
CETS,2022-06-29,USDCNY_TOD,USDCNY_TOD,6.65,6.512,6.685,6.65,54.0,51523841.23,6.64581
CETS,2022-06-29,USDCNY_TOM,USDCNY_TOM,6.61439,6.45,6.7,6.49,5711.0,15094351758.51,6.61246
CNGD,2022-06-29,USDCNY_TOM,USDCNY_TOM,6.69,6.6723,6.69,6.6723,2.0,1439745534.58,
CETS,2022-06-29,USDKZT_TOM,USDKZT_TOM,462.55,460.0,465.0,464.5,257.0,201063833.68,461.41
CETS,2022-06-29,USDRUB_TMS,USDRUB_TMS,51.9,50.1,53.5,53.5,8697.0,68342341.96,51.4765
CNGD,2022-06-29,USDRUB_TMS,USDRUB_TMS,50.8,50.8,52.9,52.9,140.0,4836298.51,
