BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-29,АбрауДюрсо,ABRD,380.0,3226365.0,175.0,173.5,177.0,175.0,175.5,175.0,18390.0,175.5,175.5,175.0,3226365.0,3226365.0,3226365.0,0.0,3
SMAL,2022-06-29,Система ао,AFKS,4.0,1407.61,14.1,14.1,15.422,,14.56,15.422,92.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-29,Система ао,AFKS,22639.0,620891739.3,14.6,14.0,15.149,14.88,14.56,14.88,42703600.0,14.54,14.54,14.88,620891739.3,620891739.3,620891739.3,0.0,3
SMAL,2022-06-29,Аэрофлот,AFLT,4.0,198.54,28.78,28.12,29.12,,28.54,28.12,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-29,Аэрофлот,AFLT,16569.0,333931958.6,29.1,27.8,29.48,27.8,28.54,27.8,11703430.0,28.54,28.54,27.8,333931958.6,333931958.6,333931958.6,0.0,3
TQBR,2022-06-29,AGRO-гдр,AGRO,7136.0,55740306.6,888.0,875.0,909.0,895.8,892.4,895.8,62465.0,892.4,892.4,895.8,55740306.6,55740306.6,55740306.6,0.0,3
TQTF,2022-06-29,AKGD ETF,AKGD,377.0,2329718.1,72.26,69.23,72.26,72.11,69.95,72.17,33292.0,69.98,69.98,72.11,2329718.1,2329718.1,2329718.1,4955379.31,3
TQTF,2022-06-29,ETF AKMB,AKMB,5135.0,10764892.51,1.145,1.1367,1.1614,1.151,1.1514,1.1529,9322326.0,1.1547,1.1547,1.151,10764892.51,10764892.51,10764892.51,7277904.9,3
TQTF,2022-06-29,ETF AKME,AKME,287.0,20703781.92,88.5,85.58,88.5,86.34,86.58,86.36,239152.0,86.58,86.58,86.34,20703781.92,20703781.92,20703781.92,5766280.91,3
TQTD,2022-06-29,AKQU ETF,AKQU,1.0,85.74,85.74,85.74,85.74,85.74,85.74,85.74,1.0,4569.37,4582.61,85.74,10801980.64,884442.84,10801980.64,32345.83,3
TQBR,2022-06-29,Акрон,AKRN,8659.0,336377420.0,18056.0,18030.0,18960.0,18896.0,18688.0,18896.0,17999.0,18688.0,18688.0,18896.0,336377420.0,336377420.0,336377420.0,0.0,3
TQTF,2022-06-29,ETF AKSC,AKSC,33.0,21754.22,35.38,31.24,35.38,31.96,32.12,31.96,678.0,,36.34,31.96,0.0,522232.39,0.0,46580.02,3
TQTF,2022-06-29,AKVG ETF,AKVG,45.0,10684.56,32.26,31.36,32.28,32.2,32.42,31.84,336.0,,36.7,32.2,0.0,521976.09,0.0,33891.52,3
SMAL,2022-06-29,АЛРОСА ао,ALRS,16.0,2361.36,72.12,70.52,72.5,,71.93,71.5,33.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-29,АЛРОСА ао,ALRS,18835.0,368362626.1,72.1,70.66,72.92,70.81,71.93,70.81,5126280.0,71.86,71.86,70.81,368362626.1,368362626.1,368362626.1,0.0,3
TQTD,2022-06-29,AMCC ETF,AMCC,1.0,880.0,0.88,0.88,0.88,0.867,0.855,0.88,1000.0,,46.3,0.867,0.0,532576.02,0.0,331.59,3
TQTF,2022-06-29,AMCC ETF,AMCC,162.0,226234.2,41.7,41.7,50.5,45.9,45.3,47.0,5025.0,,46.3,45.9,0.0,532576.02,0.0,17564.25,3
TQTF,2022-06-29,AMDG ETF,AMDG,135.0,355591.2,59.0,59.0,66.9,66.8,65.2,66.9,5453.0,,65.5,66.8,0.0,529747.3,0.0,29752.41,3
TQTD,2022-06-29,AMEM ETF,AMEM,1.0,866.15,1.019,1.019,1.019,1.019,1.004,1.019,850.0,,54.6,1.019,0.0,526393.28,0.0,1366.99,3
TQTF,2022-06-29,AMEM ETF,AMEM,93.0,207777.6,52.8,52.6,56.2,54.0,53.2,54.0,3919.0,,54.6,54.0,0.0,526393.28,0.0,72409.09,3
