BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-08-19,РЖД-19 обл,RU000A0JQ7Z2,26.0,656920.8,99.47,99.69,99.68,99.68,8.39,99.68,8.19,99.68,659.0,99.68,99.68,99.68,656920.8,656920.8,656920.8,2024-07-08,649.0,8.19,,,7.85,39.14,,2022-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-19,РЖД-23 обл,RU000A0JQRD9,38.0,1112975.4,98.86,99.54,98.99,98.99,6.24,99.02,8.49,99.54,1124.0,99.02,99.02,98.99,1112975.4,1112975.4,1112975.4,2025-01-16,815.0,8.47,,,7.85,39.14,,2022-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-19,ОткрФКББ03,RU000A0JRZ74,1.0,778.4,77.84,77.84,77.84,77.84,0.01,77.84,9.03,77.84,1.0,,75.25,77.84,0.0,507184.6,0.0,2025-07-16,1062.0,9.03,,,0.01,0.05,,2022-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-19,ВЭБ.РФ 21,RU000A0JS4Z7,5.0,33505.9,101.3,102.0,102.0,102.0,51.49,101.53,7.13,102.0,33.0,,103.67,102.0,0.0,581597.2,0.0,2032-02-17,184.0,8.08,,,10.99,54.8,2023-02-28,2022-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-19,РЖД-32 обл,RU000A0JSGV0,13.0,627448.5,101.11,101.3,101.21,101.21,11.39,101.2,8.59,101.11,620.0,101.2,101.2,101.21,627448.5,627448.5,627448.5,2032-06-25,313.0,8.6,,,9.9,49.36,2023-07-07,2022-08-19,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-19,ВЭБ.РФ 18,RU000A0JT403,1.0,4930.0,98.6,98.6,98.6,98.6,29.42,98.6,8.58,98.6,5.0,,93.75,98.6,0.0,504383.3,0.0,2032-09-17,705.0,8.58,,,7.67,38.24,2024-09-27,2022-08-19,1000.0,SUR,,8.4997,,2024-10-01,RUB,3
TQCB,2022-08-19,ВЭБ.РФ 19,RU000A0JT6B2,1.0,9815.0,98.15,98.15,98.15,98.15,27.46,98.15,8.91,98.15,10.0,,96.97,98.15,0.0,619646.7,0.0,2032-09-23,555.0,8.91,,,7.48,37.3,2024-04-04,2022-08-19,1000.0,SUR,,8.8034,,2024-04-08,RUB,3
TQCB,2022-08-19,РСХБ 17,RU000A0JT7M7,3.0,60949.4,99.54,100.0,99.54,99.93,18.55,99.92,8.8,99.54,61.0,,101.07,99.93,0.0,532618.6,0.0,2022-10-11,53.0,5.87,,,5.25,26.18,,2022-08-19,1000.0,SUR,,,8.0043,,RUB,3
TQCB,2022-08-19,ФСК РС-21,RU000A0JT7T2,1.0,960.3,96.03,96.03,96.03,96.03,25.95,96.03,10.34,96.03,1.0,,,96.03,0.0,0.0,0.0,2027-10-06,561.0,10.34,,,7.4,36.9,2024-04-10,2022-08-19,1000.0,SUR,,10.163,,2024-04-17,RUB,3
TQCB,2022-08-19,РСХБ 18,RU000A0JT874,1.0,4994.0,99.88,99.88,99.88,99.88,21.05,99.88,6.95,99.88,5.0,99.63,99.62,99.88,1308133.9,1243211.1,1308133.9,2022-10-13,55.0,6.95,,,6.05,30.17,,2022-08-19,1000.0,SUR,,,6.3869,,RUB,3
