BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-27,АбрауДюрсо,ABRD,337.0,2652295.0,173.5,172.5,176.0,173.5,174.0,173.5,15260.0,174.0,174.0,173.5,2652295.0,2652295.0,2652295.0,0.0,3
SMAL,2022-07-27,Система ао,AFKS,21.0,756.21,14.2,14.144,16.35,,14.219,14.997,49.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-27,Система ао,AFKS,11877.0,260637202.7,14.355,14.0,14.52,14.0,14.219,14.0,18329600.0,14.219,14.219,14.0,260637202.7,260637202.7,260637202.7,0.0,3
SMAL,2022-07-27,Аэрофлот,AFLT,49.0,6293.34,28.88,27.42,31.42,,27.9,28.36,212.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-27,Аэрофлот,AFLT,16031.0,330256449.4,28.1,27.42,28.36,27.76,27.9,27.76,11835940.0,27.9,27.9,27.76,330256449.4,330256449.4,330256449.4,0.0,3
TQBR,2022-07-27,AGRO-гдр,AGRO,3922.0,37675058.2,832.6,810.0,843.8,820.8,828.0,820.8,45500.0,828.0,828.0,820.8,37675058.2,37675058.2,37675058.2,0.0,3
TQTF,2022-07-27,AKGD ETF,AKGD,386.0,16951128.94,78.6,77.21,79.2,78.87,78.31,78.6,216309.0,78.37,78.37,78.87,16951128.94,16951128.94,16951128.94,9236654.25,3
TQTF,2022-07-27,ETF AKMB,AKMB,5762.0,14970387.55,1.1671,1.15,1.1745,1.166,1.1497,1.1666,12967107.0,1.1545,1.1545,1.166,14970387.55,14970387.55,14970387.55,7140133.99,3
TQTF,2022-07-27,ETF AKME,AKME,453.0,3723149.06,80.92,80.92,86.84,81.6,82.84,81.58,45073.0,82.6,82.6,81.6,3723149.06,3723149.06,3723149.06,3156921.8,3
TQTF,2022-07-27,AKMM ETF,AKMM,52.0,8244624.71,105.29,100.29,105.29,100.32,100.32,100.32,82183.0,100.32,100.32,100.32,8244624.71,8244624.71,8244624.71,15443289.44,3
