BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-08,РЖД-19 обл,RU000A0JQ7Z2,27.0,364800.9,96.81,97.04,97.04,97.04,32.05,97.02,9.66,97.03,376.0,,96.55,97.04,0.0,10018769.0,0.0,2024-07-08,694.0,9.68,,,7.85,39.14,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,РЖД-23 обл,RU000A0JQRD9,57.0,1169712.7,95.86,97.5,96.13,96.13,29.89,96.11,9.78,96.5,1217.0,96.11,96.11,96.13,1169712.7,1169712.7,1169712.7,2025-01-16,853.0,9.79,,,7.85,39.14,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ЗСД 01,RU000A0JRJB8,1.0,1385.0,138.5,138.5,138.5,138.5,4.29,138.5,5.1,138.5,1.0,,,138.5,0.0,0.0,0.0,2031-05-13,2363.0,5.1,,,10.44,52.06,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ОткрФКББ03,RU000A0JRZ74,2.0,301104.0,73.44,73.44,73.44,73.44,0.04,73.44,10.47,73.44,410.0,72.65,72.71,73.44,513614.9,511850.0,513614.9,2025-07-16,1134.0,10.47,,,0.01,0.05,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,2015.0,100.0,101.5,100.0,100.0,29.81,100.75,11.24,101.5,2.0,,98.77,100.0,0.0,572839.0,0.0,2032-02-17,256.0,10.09,,,10.99,54.8,2023-02-28,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,МСП Банк 2,RU000A0JS603,2.0,92535.0,99.5,99.5,99.5,99.5,20.21,99.5,9.35,99.5,93.0,,99.5,99.5,0.0,530335.0,0.0,2022-08-11,64.0,9.35,,,6.25,31.16,,2022-06-08,1000.0,SUR,,,8.8632,,RUB,3
TQCB,2022-06-08,РЖД-32 обл,RU000A0JSGV0,45.0,3262831.6,100.1,100.34,100.34,100.25,43.73,100.33,6.11,100.21,3252.0,100.33,100.33,100.25,3262831.6,3262831.6,3262831.6,2032-06-25,30.0,6.24,,,10.5,52.36,2022-07-08,2022-06-08,1000.0,SUR,,5.0767,,2022-07-13,RUB,3
TQCB,2022-06-08,ФСК РС-22,RU000A0JSQ58,2.0,1999.8,99.99,99.99,99.99,99.99,39.72,99.99,11.05,99.99,2.0,,98.33,99.99,0.0,514246.9,0.0,2027-07-21,49.0,11.05,,,10.9,54.35,2022-07-27,2022-06-08,1000.0,SUR,,9.4616,,2022-08-03,RUB,3
TQCB,2022-06-08,ВЭБ.РФ 18,RU000A0JT403,5.0,17064.0,94.8,94.8,94.8,94.8,14.29,94.8,10.51,94.8,18.0,,,94.8,0.0,0.0,0.0,2032-09-17,775.0,10.51,,,7.67,38.24,2024-09-27,2022-06-08,1000.0,SUR,,10.4508,,2024-10-01,RUB,3
TQCB,2022-06-08,РСХБ 17,RU000A0JT7M7,2.0,3989.2,99.73,99.73,99.73,99.73,8.2,99.73,6.13,99.73,4.0,,98.14,99.73,0.0,519184.0,0.0,2022-10-11,125.0,6.13,,,5.25,26.18,,2022-06-08,1000.0,SUR,,,5.964,,RUB,3
TQCB,2022-06-08,ФСК РС-21,RU000A0JT7T2,2.0,1924.0,96.2,96.2,96.2,96.2,11.35,96.2,9.93,96.2,2.0,,,96.2,0.0,0.0,0.0,2027-10-06,633.0,9.93,,,7.4,36.9,2024-04-10,2022-06-08,1000.0,SUR,,9.816,,2024-04-17,RUB,3
TQCB,2022-06-08,РСХБ 18,RU000A0JT874,1.0,990.8,99.08,99.08,99.08,99.08,9.12,99.08,8.97,99.08,1.0,,98.2,99.08,0.0,520485.2,0.0,2022-10-13,127.0,8.97,,,6.05,30.17,,2022-06-08,1000.0,SUR,,,8.6472,,RUB,3
TQCB,2022-06-08,Роснефть04,RU000A0JT940,47.0,865888.1,98.91,99.46,99.35,99.31,11.04,99.3,9.98,98.91,872.0,99.3,99.3,99.31,865888.1,865888.1,865888.1,2022-10-17,131.0,10.14,,,7.9,39.39,,2022-06-08,1000.0,SUR,,,9.606,,RUB,3
TQCB,2022-06-08,Роснефть05,RU000A0JT965,80.0,712745.2,98.85,99.45,99.3,99.31,11.04,99.27,10.14,98.98,718.0,99.27,99.27,99.31,712745.2,712745.2,712745.2,2022-10-17,131.0,10.23,,,7.9,39.39,,2022-06-08,1000.0,SUR,,,9.7495,,RUB,3
TQCB,2022-06-08,МЕТАЛИНВ 2,RU000A0JTLJ3,4.0,34300.0,98.0,98.0,98.0,98.0,27.46,98.0,11.26,98.0,35.0,98.3,98.3,98.0,63504552.9,63479015.4,63504552.9,2023-01-27,226.0,11.26,,,7.65,38.15,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Башнефть06,RU000A0JTM28,25.0,142246.1,98.15,100.0,99.75,99.75,26.79,99.47,8.24,99.93,143.0,,98.47,99.75,0.0,632170.7,0.0,2023-01-31,230.0,8.71,,,7.7,38.39,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Башнефть08,RU000A0JTM44,25.0,81608.6,97.44,98.99,98.42,98.42,26.79,98.32,10.52,98.98,83.0,,97.64,98.42,0.0,704975.1,0.0,2023-01-31,230.0,10.69,,,7.7,38.39,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Башнефть09,RU000A0JTM51,1.0,991.7,99.17,99.17,99.17,99.17,19.14,99.17,11.51,99.17,1.0,,98.7,99.17,0.0,19678197.7,0.0,2023-01-31,55.0,11.51,,,5.5,27.42,2022-08-02,2022-06-08,1000.0,SUR,,10.1546,,2022-08-08,RUB,3
TQCB,2022-06-08,РусГидро07,RU000A0JTMG7,2.0,1880.0,93.01,94.99,94.99,94.99,0.34,94.0,8.31,93.01,2.0,,,94.99,0.0,0.0,0.0,2023-02-02,239.0,10.06,,,0.1,0.5,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,РусГидро08,RU000A0JTMK9,6.0,12324.6,94.43,94.91,94.91,94.87,0.34,94.8,8.45,94.43,13.0,,94.07,94.87,0.0,500454.6,0.0,2023-02-02,239.0,8.64,,,0.1,0.5,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Роснефть07,RU000A0JTS06,8.0,104912.4,98.4,99.0,98.77,98.65,17.8,98.97,9.21,98.4,106.0,,98.02,98.65,0.0,12530344.3,0.0,2023-03-10,269.0,8.91,,,7.3,36.4,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Роснефть08,RU000A0JTS22,6.0,23652.7,98.51,98.65,98.54,98.54,17.8,98.55,9.55,98.6,24.0,,98.0,98.54,0.0,24229643.9,0.0,2023-03-10,269.0,9.53,,,7.3,36.4,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,МТС БО-01,RU000A0JTTA5,3.0,2947.0,97.95,98.78,97.95,97.95,13.71,98.23,9.46,98.78,3.0,,97.15,97.95,0.0,998706.6,0.0,2023-03-22,281.0,9.06,,,6.5,32.41,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,РЖД-28 обл,RU000A0JTU85,1.0,956.8,95.68,95.68,95.68,95.68,13.23,95.68,9.68,95.68,1.0,95.13,95.15,95.68,10965722.2,10813335.5,10965722.2,2028-03-21,621.0,9.68,,,6.8,33.91,2024-03-26,2022-06-08,1000.0,SUR,,9.6248,,2024-03-29,RUB,3
TQCB,2022-06-08,РСХБ 20,RU000A0JTVJ2,24.0,142360.4,101.08,103.5,102.6,102.82,22.25,103.16,11.17,103.5,138.0,,102.51,102.82,0.0,538157.6,0.0,2023-04-11,295.0,10.43,,,14.25,71.05,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Роснефть06,RU000A0JTYL2,1.0,1940.0,97.0,97.0,97.0,97.0,1.53,97.0,10.58,97.0,2.0,,97.2,97.0,0.0,7572034.9,0.0,2023-05-30,350.0,10.58,,,7.0,34.9,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,Роснефть10,RU000A0JTYN8,5.0,4869.2,96.0,98.31,98.3,97.15,1.53,97.38,9.05,98.31,5.0,,97.85,97.15,0.0,609626.6,0.0,2023-05-30,350.0,10.13,,,7.0,34.9,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ОткрФКББ02,RU000A0JU0N7,1.0,105318.4,77.44,77.44,77.44,77.44,0.02,77.44,8.08,77.44,136.0,,71.61,77.44,0.0,542074.3,0.0,2025-09-24,1204.0,8.08,,,0.01,0.05,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ВТБ БО-43,RU000A0JU773,5.0,5984.2,99.64,99.94,99.94,99.84,9.5,99.74,6.23,99.73,6.0,,99.39,99.84,0.0,794109.8,0.0,2023-09-29,23.0,9.78,,,5.1,12.72,2022-07-01,2022-06-08,1000.0,SUR,,5.054,,2022-07-05,RUB,3
TQCB,2022-06-08,ГПБ БО-07,RU000A0JU7Y9,2.0,4698.4,92.21,101.0,101.0,93.97,10.43,93.97,7.44,92.21,5.0,,96.57,93.97,0.0,517598.2,0.0,2023-10-22,479.0,13.45,,,8.1,40.61,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ОткрФКБ9,RU000A0JU872,2.0,131341.6,89.96,89.96,89.96,89.96,0.85,89.96,8.83,89.96,146.0,,,89.96,0.0,0.0,0.0,2023-11-11,518.0,8.83,,,1.0,5.04,,2022-06-08,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-08,ИРКУТ БО-4,RU000A0JUA45,2.0,1990.0,99.5,99.5,99.5,99.5,7.4,99.5,9.6,99.5,2.0,,93.53,99.5,0.0,500374.6,0.0,2023-11-06,493.0,9.6,,,9.0,44.88,,2022-06-08,1000.0,SUR,,,,,RUB,3
