BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-08,АбрауДюрсо,ABRD,329.0,3134340.0,170.0,168.0,170.5,168.0,169.0,168.0,18560.0,169.0,169.0,168.0,3134340.0,3134340.0,3134340.0,0.0,3
SMAL,2022-06-08,Система ао,AFKS,8.0,329.76,13.105,12.5,13.484,,12.621,12.604,25.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,Система ао,AFKS,7769.0,151268897.6,12.496,12.458,12.699,12.565,12.621,12.565,11985500.0,12.621,12.621,12.565,151268897.6,151268897.6,151268897.6,0.0,3
SMAL,2022-06-08,Аэрофлот,AFLT,2.0,52.64,26.32,26.32,26.32,,27.66,26.32,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,Аэрофлот,AFLT,20434.0,496444364.2,27.54,26.82,28.3,27.14,27.66,27.14,17949530.0,27.66,27.66,27.14,496444364.2,496444364.2,496444364.2,0.0,3
TQBR,2022-06-08,AGRO-гдр,AGRO,7902.0,79505572.6,846.0,811.4,850.0,822.0,835.6,822.0,95159.0,835.6,835.6,822.0,79505572.6,79505572.6,79505572.6,0.0,3
TQTF,2022-06-08,AKGD ETF,AKGD,491.0,4820409.61,83.0,79.01,83.0,80.6,81.65,80.8,59052.0,81.63,81.63,80.6,4820409.61,4820409.61,4820409.61,4586696.32,3
TQTF,2022-06-08,ETF AKMB,AKMB,6146.0,9736999.93,1.1115,1.108,1.1333,1.1247,1.1242,1.1255,8660215.0,1.1243,1.1243,1.1247,9736999.93,9736999.93,9736999.93,4886597.94,3
TQTF,2022-06-08,ETF AKME,AKME,255.0,519515.24,86.18,84.92,88.28,87.58,87.22,87.5,5946.0,87.38,87.38,87.58,519515.24,519515.24,519515.24,5203390.04,3
TQTD,2022-06-08,AKQU ETF,AKQU,35.0,316941.98,93.34,93.27,95.41,93.52,93.52,93.52,3389.0,5700.7,5700.7,93.52,19319673.77,19319673.77,19319673.77,17505.52,3
TQBR,2022-06-08,Акрон,AKRN,1721.0,51800238.0,15102.0,14920.0,15774.0,15040.0,15302.0,15040.0,3385.0,15302.0,15302.0,15040.0,51800238.0,51800238.0,51800238.0,0.0,3
TQTD,2022-06-08,ETF AKSC,AKSC,1.0,21.24,0.708,0.708,0.708,0.685,0.698,0.708,30.0,,44.08,0.685,0.0,535212.54,0.0,669.54,3
TQTF,2022-06-08,ETF AKSC,AKSC,29.0,6746.08,46.96,40.92,46.96,41.78,42.54,41.78,159.0,,44.08,41.78,0.0,535212.54,0.0,40812.82,3
TQTF,2022-06-08,AKVG ETF,AKVG,27.0,4542.32,39.42,39.06,41.96,39.4,39.84,39.4,114.0,,40.64,39.4,0.0,520926.69,0.0,29633.54,3
SMAL,2022-06-08,АЛРОСА ао,ALRS,21.0,2376.22,72.0,68.44,72.0,,69.13,68.44,34.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,АЛРОСА ао,ALRS,49570.0,1327404715.9,69.86,68.0,70.88,68.09,69.13,68.09,19200420.0,69.13,69.13,68.09,1327404715.9,1327404715.9,1327404715.9,0.0,3
SMAL,2022-06-08,АшинскийМЗ,AMEZ,1.0,17.01,17.005,17.005,17.005,,19.995,17.005,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,АшинскийМЗ,AMEZ,463.0,4612760.0,19.775,19.7,20.5,19.905,19.995,19.905,230700.0,19.995,19.995,19.905,4612760.0,4612760.0,4612760.0,0.0,3
TQTF,2022-06-08,AMRH ETF,AMRH,8.0,1045.26,93.32,93.32,95.68,95.56,95.02,95.56,11.0,,90.18,95.56,0.0,715620.4,0.0,15153.32,3
TQBR,2022-06-08,Аптеки36и6,APTK,705.0,1283813.02,12.26,12.258,12.394,12.322,12.338,12.322,104060.0,12.338,12.338,12.322,1283813.02,1283813.02,1283813.02,0.0,3
TQBR,2022-06-08,ИНАРКТИКА,AQUA,1182.0,9482971.0,488.5,471.5,498.0,483.5,481.0,483.5,19706.0,481.0,481.0,483.5,9482971.0,9482971.0,9482971.0,0.0,3
SMAL,2022-06-08,Арсагера,ARSA,1.0,7.64,7.64,7.64,7.64,,5.57,7.64,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,Арсагера,ARSA,28.0,33400.0,5.61,5.5,5.71,5.5,5.57,5.5,6000.0,,5.68,5.5,0.0,510484.0,0.0,0.0,3
SMAL,2022-06-08,АстрЭнСб,ASSB,2.0,14.33,0.7165,0.716,0.7165,,0.702,0.716,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-08,АстрЭнСб,ASSB,25.0,40729.0,0.7095,0.698,0.7105,0.6995,0.702,0.698,58000.0,,0.7055,0.6995,0.0,501636.5,0.0,0.0,3
TQBR,2022-06-08,Авангрд-ао,AVAN,31.0,84310.0,840.0,805.0,840.0,825.0,820.0,825.0,103.0,,830.0,825.0,0.0,501240.0,0.0,0.0,3
TQBR,2022-06-08,Башнефт ао,BANE,4071.0,77665774.5,1146.0,1106.0,1180.0,1120.0,1137.5,1120.0,68276.0,1137.5,1137.5,1120.0,77665774.5,77665774.5,77665774.5,0.0,3
TQBR,2022-06-08,Башнефт ап,BANEP,7780.0,243765602.0,820.5,811.5,832.5,825.0,819.0,825.0,297562.0,819.0,819.0,825.0,243765602.0,243765602.0,243765602.0,0.0,3
