BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-25,AMDRUB_TOM,AMDRUB_TOM,15.2525,14.95,15.3475,15.2875,91.0,1994390.0,15.0748
CNGD,2022-08-25,BYN_TODTOM,BYNRUBTODTOM,0.0128,0.0128,0.0128,0.0128,5.0,206718.44,
CETS,2022-08-25,BYNRUB_TOD,BYNRUB_TOD,23.47,23.47,23.47,23.47,1.0,1666370.0,23.47
CETS,2022-08-25,BYNRUB_TOM,BYNRUB_TOM,23.575,23.435,23.77,23.77,340.0,86723765.0,23.5662
CETS,2022-08-25,CNYRUB_TOD,CNY000000TOD,8.745,8.7,8.756,8.71,1501.0,2744484901.0,8.724
CETS,2022-08-25,CNY_TODTOM,CNYRUBTODTOM,0.001982,0.00193,0.002,0.001975,476.0,298880088036.1,0.001962
CNGD,2022-08-25,CNY_TODTOM,CNYRUBTODTOM,0.003832,-0.0037,0.0048,0.003832,2700.0,12720483105.34,
CETS,2022-08-25,CNYRUB_TOM,CNYRUB_TOM,8.747,8.7,8.768,8.755,28775.0,47104019079.0,8.7296
CNGD,2022-08-25,CNYRUB_TOM,CNYRUB_TOM,8.752,8.7,8.765,8.755,6807.0,8645516989.35,
CNGD,2022-08-25,CNY_TOM1M,CNYRUB_TOM1M,0.0615,0.0615,0.0615,0.0615,1.0,440194350.0,
CETS,2022-08-25,EUR_TODTOM,EUR000TODTOM,0.0032,0.0032,0.0187,0.0102,411.0,44117314790.0,0.0158
CNGD,2022-08-25,EUR_TODTOM,EUR000TODTOM,0.0155,-0.0163,0.0929,0.0132,691.0,11583462006.53,
CETS,2022-08-25,EURRUB_TMS,EURRUB_TMS,59.8,59.3525,62.4975,59.8975,1087.0,20365388.88,59.7496
CETS,2022-08-25,EURUSD_TOD,EURUSD000TOD,0.99918,0.99564,1.00015,0.9962,72.0,241402620.97,0.9979
CNGD,2022-08-25,EURUSD_TOD,EURUSD000TOD,1.00162,0.98179,1.00162,1.00162,1266.0,13453638.18,
CETS,2022-08-25,EURUSD_TOM,EURUSD000TOM,0.9976,0.99302,1.0013,0.99719,3985.0,16752083744.31,0.99716
CNGD,2022-08-25,EURUSD_TOM,EURUSD000TOM,1.00162,0.98179,1.00162,0.9966,1269.0,910984743.48,
CETS,2022-08-25,EURUSDTDTM,EURUSDTODTOM,-3e-05,-3e-05,9.9e-05,5e-05,35.0,29794877660.68,6.3e-05
CNGD,2022-08-25,EURUSDTDTM,EURUSDTODTOM,0.000436,-0.000273,0.000436,7.9e-05,49.0,1688470146.39,
CETS,2022-08-25,EURRUB_TOD,EUR_RUB__TOD,59.5,59.3475,59.85,59.74,7022.0,17251465085.0,59.5817
CNGD,2022-08-25,EURRUB_TOD,EUR_RUB__TOD,60.1986,59.0214,60.3526,60.3475,6293.0,73789238.94,
CETS,2022-08-25,EURRUB_TOM,EUR_RUB__TOM,59.6375,59.3575,59.9875,59.905,17964.0,50549903492.5,59.6472
CNGD,2022-08-25,EURRUB_TOM,EUR_RUB__TOM,59.6975,59.0214,60.3526,59.8125,9912.0,32142552384.31,
CNGD,2022-08-25,GBP_TODTOM,GBPRUBTODTOM,-0.003,-0.0198,0.0351,0.0351,44.0,21509020.04,
CNGD,2022-08-25,GBPRUB_TOD,GBPRUB_TOD,73.6,73.6,74.336,74.336,572.0,4777398.32,
CETS,2022-08-25,GBPRUB_TOM,GBPRUB_TOM,72.44,71.6,73.1,72.35,95.0,40156345.0,72.2236
CNGD,2022-08-25,GBPRUB_TOM,GBPRUB_TOM,74.745,71.4975,74.745,71.5575,858.0,6601448.22,
CETS,2022-08-25,GLD_TODTOM,GLDRUBTODTOM,0.4532,0.4532,0.4533,0.4533,2.0,277958765.2,0.4532
CNGD,2022-08-25,GLD_TODTOM,GLDRUBTODTOM,0.7252,-0.4079,1.4503,1.4503,71.0,12447906.12,
CETS,2022-08-25,GLDRUB_TOM,GLDRUB_TOM,3316.96,3296.41,3377.47,3366.97,2426.0,162231162.09,3327.2
CNGD,2022-08-25,HKD_TODTOM,HKDRUBTODTOM,0.003408,-0.002147,0.0042,0.003447,683.0,592968063.79,
CETS,2022-08-25,HKDRUB_TOD,HKDRUB_TOD,7.8236,7.651,7.8236,7.651,2.0,215608.8,7.7003
CETS,2022-08-25,HKDRUB_TOM,HKDRUB_TOM,7.7701,7.72,7.84,7.7543,1763.0,378618781.8,7.7675
CNGD,2022-08-25,HKDRUB_TOM,HKDRUB_TOM,7.8408,7.72,7.8408,7.8,4452.0,54435837.25,
CNGD,2022-08-25,KZT_TODTOM,KZTRUBTODTOM,0.0063,0.0063,0.0063,0.0063,1.0,5180.96,
CETS,2022-08-25,KZTRUB_TOM,KZTRUB_TOM,12.9,12.76,13.0,12.955,431.0,224451413.5,12.8511
CNGD,2022-08-25,SLV_TODTOM,SLVRUBTODTOM,0.019,0.019,0.019,0.019,1.0,8689.72,
CETS,2022-08-25,SLVRUB_TOM,SLVRUB_TOM,43.94,42.7,43.94,43.49,647.0,10974635.0,43.19
CNGD,2022-08-25,TRY_TODTOM,TRYRUBTODTOM,0.001477,0.0,0.0018,0.001553,128.0,52214004.43,
CETS,2022-08-25,TRYRUB_TOM,TRYRUB_TOM,3.3416,3.329,3.3601,3.34,589.0,158027020.6,3.3378
CNGD,2022-08-25,TRYRUB_TOM,TRYRUB_TOM,3.3412,3.249,3.4026,3.3429,961.0,624690545.82,
CETS,2022-08-25,USDRUB_TOD,USD000000TOD,60.25,59.54,60.2525,60.0125,12487.0,45143568060.0,59.7766
CNGD,2022-08-25,USDRUB_TOD,USD000000TOD,59.72,59.0907,60.4485,60.08,74621.0,3212292000.2,
CETS,2022-08-25,USD_TODTOM,USD000TODTOM,0.0135,0.0075,0.0149,0.0147,1236.0,189650920250.0,0.0133
CNGD,2022-08-25,USD_TODTOM,USD000TODTOM,0.0,-0.0246,0.0678,0.0262,21530.0,18274064030.3,
CETS,2022-08-25,USDRUB_TOM,USD000UTSTOM,60.0,59.55,60.2675,60.145,32448.0,88389192437.5,59.8633
CNGD,2022-08-25,USDRUB_TOM,USD000UTSTOM,59.89,59.0907,60.4485,60.145,106857.0,8234745675.96,
CNGD,2022-08-25,USDCNYTDTM,USDCNYTODTOM,-0.001876,-0.001876,0.000938,0.000844,45.0,5167219.19,
CETS,2022-08-25,USDCNY_TOD,USDCNY_TOD,6.845,6.83,6.85995,6.85,17.0,5562277.96,6.8469
CETS,2022-08-25,USDCNY_TOM,USDCNY_TOM,6.854,6.83508,6.88624,6.865,5198.0,23579550874.31,6.85578
CNGD,2022-08-25,USDCNY_TOM,USDCNY_TOM,6.8475,6.8475,6.854,6.854,2.0,209436593.76,
CETS,2022-08-25,USDKZT_TOM,USDKZT_TOM,464.5,464.5,465.55,465.55,19.0,27131686.94,464.51
CNGD,2022-08-25,USDRUB_LTV,USDRUB_FWD,61.5,61.5,63.0,63.0,4.0,57792000.0,
CETS,2022-08-25,USDRUB_TMS,USDRUB_TMS,59.9325,58.6875,60.28,59.9975,3175.0,44042003.69,59.879
CNGD,2022-08-25,USDRUB_TMS,USDRUB_TMS,59.71,59.65,60.03,60.03,19.0,226.77,
