BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-25,АбрауДюрсо,ABRD,413.0,4439405.0,182.5,181.0,186.0,182.5,183.0,182.5,24270.0,183.0,183.0,182.5,4439405.0,4439405.0,4439405.0,0.0,3
SMAL,2022-08-25,Система ао,AFKS,5.0,73.14,13.57,13.57,14.965,,14.522,14.965,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-25,Система ао,AFKS,11485.0,273093510.9,14.5,14.339,14.68,14.36,14.522,14.36,18805000.0,14.522,14.522,14.36,273093510.9,273093510.9,273093510.9,0.0,3
SMAL,2022-08-25,Аэрофлот,AFLT,8.0,596.06,29.84,25.82,29.84,,27.32,28.74,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-25,Аэрофлот,AFLT,6049.0,60820234.0,27.5,27.14,27.5,27.18,27.32,27.18,2225980.0,27.32,27.32,27.18,60820234.0,60820234.0,60820234.0,0.0,3
TQBR,2022-08-25,AGRO-гдр,AGRO,1839.0,26637854.8,893.0,891.4,905.0,902.0,901.2,902.0,29559.0,901.2,901.2,902.0,26637854.8,26637854.8,26637854.8,0.0,3
TQTF,2022-08-25,AKGD ETF,AKGD,296.0,945644.98,80.0,79.49,81.93,80.42,79.69,80.42,11810.0,80.07,80.07,80.42,945644.98,945644.98,945644.98,24672960.27,3
TQTF,2022-08-25,ETF AKMB,AKMB,6256.0,3160745.27,1.18,1.1709,1.1852,1.181,1.1777,1.181,2684565.0,1.1774,1.1774,1.181,3160745.27,3160745.27,3160745.27,7174610.92,3
TQTF,2022-08-25,ETF AKME,AKME,273.0,199307.42,81.3,81.08,82.3,82.1,82.18,82.1,2428.0,,81.56,82.1,0.0,1354010.92,0.0,3118999.02,3
TQTF,2022-08-25,AKMM ETF,AKMM,78.0,9106813.31,101.0,100.89,101.0,100.92,100.92,100.92,90238.0,100.92,100.92,100.92,9106813.31,9106813.31,9106813.31,11713098.94,3
TQTD,2022-08-25,AKQU ETF,AKQU,1.0,89.36,89.36,89.36,89.36,89.36,89.36,89.36,1.0,5463.8,5284.7,89.36,17910319.99,1548416.15,17910319.99,34001.15,3
TQBR,2022-08-25,Акрон,AKRN,603.0,21376950.0,17308.0,17160.0,17474.0,17304.0,17366.0,17304.0,1231.0,17366.0,17366.0,17304.0,21376950.0,21376950.0,21376950.0,0.0,3
TQTF,2022-08-25,ETF AKSC,AKSC,40.0,13849.14,40.16,39.48,40.66,40.2,39.56,40.2,345.0,,40.6,40.2,0.0,506006.48,0.0,35660.16,3
TQTF,2022-08-25,AKVG ETF,AKVG,47.0,22606.2,40.2,40.02,43.0,40.54,40.22,40.52,554.0,,39.36,40.54,0.0,522135.67,0.0,189480.2,3
SMAL,2022-08-25,АЛРОСА ао,ALRS,23.0,4071.79,72.1,71.0,73.49,,71.54,72.49,56.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-25,АЛРОСА ао,ALRS,34820.0,786976687.2,71.38,70.02,72.74,70.52,71.54,70.52,11000060.0,71.54,71.54,70.52,786976687.2,786976687.2,786976687.2,0.0,3
TQBR,2022-08-25,АшинскийМЗ,AMEZ,344.0,2960255.5,23.375,23.2,23.445,23.27,23.29,23.27,127100.0,23.29,23.29,23.27,2960255.5,2960255.5,2960255.5,0.0,3
TQTF,2022-08-25,AMRE ETF,AMRE,198.0,121687.3,74.1,73.5,74.6,74.3,74.2,74.3,1639.0,,73.8,74.3,0.0,538217.6,0.0,474178.52,3
