BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-17,АбрауДюрсо,ABRD,1544.0,20285935.0,184.5,181.5,189.0,185.0,186.0,185.0,108970.0,186.0,186.0,185.0,20285935.0,20285935.0,20285935.0,0.0,3
SMAL,2022-08-17,Система ао,AFKS,5.0,1287.96,15.245,15.245,15.335,,14.772,15.334,84.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-17,Система ао,AFKS,16833.0,395614774.0,14.81,14.45,15.06,14.507,14.772,14.507,26781900.0,14.772,14.772,14.507,395614774.0,395614774.0,395614774.0,0.0,3
SMAL,2022-08-17,Аэрофлот,AFLT,8.0,1098.52,27.4,27.4,29.98,,27.1,27.76,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-17,Аэрофлот,AFLT,6073.0,65236593.8,27.2,27.0,27.24,27.02,27.1,27.02,2407670.0,27.1,27.1,27.02,65236593.8,65236593.8,65236593.8,0.0,3
TQBR,2022-08-17,AGRO-гдр,AGRO,4080.0,65096664.0,892.8,870.0,914.2,874.6,894.4,874.6,72776.0,894.4,894.4,874.6,65096664.0,65096664.0,65096664.0,0.0,3
TQTF,2022-08-17,AKGD ETF,AKGD,614.0,25236067.26,82.14,79.47,82.97,81.99,81.09,81.99,313527.0,80.49,80.49,81.99,25236067.26,25236067.26,25236067.26,24501525.8,3
TQTF,2022-08-17,ETF AKMB,AKMB,6402.0,8166314.54,1.1747,1.1554,1.1812,1.1654,1.1679,1.1649,6995151.0,1.1674,1.1674,1.1654,8166314.54,8166314.54,8166314.54,7254258.96,3
TQTF,2022-08-17,ETF AKME,AKME,223.0,192983.94,80.88,79.5,81.52,79.6,80.4,79.76,2399.0,,80.34,79.6,0.0,500521.58,0.0,3149511.37,3
TQTF,2022-08-17,AKMM ETF,AKMM,43.0,2315535.87,101.0,100.69,101.0,100.72,100.72,100.72,22995.0,100.7,100.7,100.72,2315535.87,2315535.87,2315535.87,12365081.63,3
TQTD,2022-08-17,AKQU ETF,AKQU,5.0,11149.58,91.39,91.39,91.39,91.39,91.39,91.39,122.0,5621.79,5619.12,91.39,3136960.56,1539639.79,3136960.56,39848.27,3
TQBR,2022-08-17,Акрон,AKRN,3429.0,137215286.0,16822.0,16716.0,17562.0,17000.0,17094.0,17000.0,8027.0,17094.0,17094.0,17000.0,137215286.0,137215286.0,137215286.0,0.0,3
TQTF,2022-08-17,ETF AKSC,AKSC,49.0,20895.5,41.64,40.44,41.92,40.5,41.34,40.48,512.0,,40.24,40.5,0.0,500139.92,0.0,59622.85,3
TQTF,2022-08-17,AKVG ETF,AKVG,43.0,22147.2,43.22,42.06,44.28,42.54,43.36,42.52,519.0,,43.0,42.54,0.0,521707.25,0.0,66611.87,3
SMAL,2022-08-17,АЛРОСА ао,ALRS,34.0,5362.99,67.01,65.78,68.0,,66.89,67.11,80.0,,,,0.0,0.0,0.0,0.0,3
