BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-17,AMDRUB_TOM,AMDRUB_TOM,16.5675,16.2025,16.7,16.295,50.0,4757259.75,16.5527
CNGD,2022-08-17,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,2.0,48604.99,
CETS,2022-08-17,BYNRUB_TOD,BYNRUB_TOD,23.635,23.635,23.645,23.645,2.0,756630.0,23.6447
CETS,2022-08-17,BYNRUB_TOM,BYNRUB_TOM,23.755,23.575,23.8,23.7,371.0,81973090.0,23.678
CETS,2022-08-17,CNYRUB_TOD,CNY000000TOD,9.009,8.947,9.016,8.985,2607.0,5530983756.0,8.9725
CETS,2022-08-17,CNY_TODTOM,CNYRUBTODTOM,0.002,0.001985,0.002059,0.002023,525.0,149529449824.5,0.00205
CNGD,2022-08-17,CNY_TODTOM,CNYRUBTODTOM,2e-06,-0.0038,0.0049,0.003924,2605.0,28904220069.83,
CETS,2022-08-17,CNYRUB_TOM,CNYRUB_TOM,8.97,8.816,9.02,8.901,36066.0,55719719339.0,8.9353
CNGD,2022-08-17,CNYRUB_TOM,CNYRUB_TOM,9.007,8.8161,9.019,8.903,9165.0,6995288278.32,
CETS,2022-08-17,CNY_TOM1W,CNYRUB_TOM1W,0.0144,0.0144,0.0144,0.0144,1.0,17932204000.0,0.0144
CETS,2022-08-17,EUR_TODTOM,EUR000TODTOM,0.01,0.01,0.0166,0.0155,686.0,48148973050.0,0.0129
CNGD,2022-08-17,EUR_TODTOM,EUR000TODTOM,0.0,-0.017,0.0925,0.0114,686.0,8011850159.79,
CETS,2022-08-17,EURRUB_TMS,EURRUB_TMS,62.0025,60.8625,62.4975,61.59,1096.0,16384168.46,61.6867
CNGD,2022-08-17,EURRUB_TMS,EURRUB_TMS,61.7,61.6,61.7075,61.7075,11.0,285.03,
CETS,2022-08-17,EURUSD_TOD,EURUSD000TOD,1.01466,1.0118,1.02225,1.0118,126.0,453753932.68,1.01765
CNGD,2022-08-17,EURUSD_TOD,EURUSD000TOD,1.02427,1.00398,1.02427,1.02427,974.0,9287831.71,
CETS,2022-08-17,EURUSD_TOM,EURUSD000TOM,1.01797,1.01201,1.023,1.01501,5679.0,24190995758.85,1.01671
CNGD,2022-08-17,EURUSD_TOM,EURUSD000TOM,1.02427,1.00398,1.02427,1.013,980.0,1885327161.58,
CETS,2022-08-17,EURUSDTDTM,EURUSDTODTOM,-3e-06,-3e-06,6.8e-05,5e-05,65.0,48554233211.84,2e-06
CNGD,2022-08-17,EURUSDTDTM,EURUSDTODTOM,0.000447,-0.000279,0.000447,0.000447,16.0,3360924.94,
