BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-04,АбрауДюрсо,ABRD,380.0,3139485.0,172.5,171.5,174.5,173.0,173.5,173.0,18120.0,173.5,173.5,173.0,3139485.0,3139485.0,3139485.0,0.0,3
SMAL,2022-07-04,Система ао,AFKS,5.0,173.59,15.0,15.0,16.795,,14.993,15.845,11.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-04,Система ао,AFKS,22468.0,504082601.1,15.0,14.55,15.49,15.0,14.993,15.0,33622200.0,14.993,14.993,15.0,504082601.1,504082601.1,504082601.1,0.0,3
SMAL,2022-07-04,Аэрофлот,AFLT,2.0,126.2,25.24,25.24,25.24,,26.94,25.24,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-04,Аэрофлот,AFLT,10417.0,109467642.6,26.8,26.54,27.3,27.12,26.94,27.12,4064180.0,26.94,26.94,27.12,109467642.6,109467642.6,109467642.6,0.0,3
TQBR,2022-07-04,AGRO-гдр,AGRO,4678.0,47796858.4,888.8,850.4,888.8,854.4,856.0,854.4,55832.0,856.0,856.0,854.4,47796858.4,47796858.4,47796858.4,0.0,3
TQTF,2022-07-04,AKGD ETF,AKGD,367.0,6267785.17,74.83,73.38,78.3,74.55,75.55,74.37,82969.0,75.54,75.54,74.55,6267785.17,6267785.17,6267785.17,5176329.19,3
TQTF,2022-07-04,ETF AKMB,AKMB,6506.0,3381123.01,1.1567,1.1425,1.2159,1.1471,1.1541,1.1511,2934367.0,1.1522,1.1522,1.1471,3381123.01,3381123.01,3381123.01,7264540.78,3
TQTF,2022-07-04,ETF AKME,AKME,406.0,5571734.72,83.3,79.0,83.98,81.46,81.9,81.48,68373.0,81.5,81.5,81.46,5571734.72,5571734.72,5571734.72,4393490.83,3
TQBR,2022-07-04,Акрон,AKRN,3425.0,101970336.0,18770.0,18320.0,18800.0,18422.0,18560.0,18422.0,5494.0,18560.0,18560.0,18422.0,101970336.0,101970336.0,101970336.0,0.0,3
TQTF,2022-07-04,ETF AKSC,AKSC,32.0,4649.46,35.04,30.64,35.04,33.66,32.72,33.58,142.0,,36.2,33.66,0.0,539287.73,0.0,47925.69,3
TQTF,2022-07-04,AKVG ETF,AKVG,12.0,4708.16,31.98,31.98,33.18,33.18,32.56,33.18,144.0,,36.56,33.18,0.0,536152.83,0.0,34792.26,3
SMAL,2022-07-04,АЛРОСА ао,ALRS,25.0,2294.67,67.0,65.0,67.0,,65.25,65.49,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-04,АЛРОСА ао,ALRS,35567.0,573081202.9,66.18,64.16,66.5,64.55,65.25,64.55,8783000.0,65.25,65.25,64.55,573081202.9,573081202.9,573081202.9,0.0,3
TQTF,2022-07-04,AMCC ETF,AMCC,95.0,142345.3,45.1,45.0,52.3,47.6,47.3,47.7,3012.0,,44.7,47.6,0.0,513658.07,0.0,34093.68,3
TQTF,2022-07-04,AMDG ETF,AMDG,50.0,179858.9,63.1,63.1,73.2,71.0,70.6,71.0,2548.0,,68.0,71.0,0.0,596176.72,0.0,44006.6,3
TQTD,2022-07-04,AMEM ETF,AMEM,1.0,20.18,1.009,1.009,1.009,1.073,1.038,1.009,20.0,,52.7,1.073,0.0,776143.89,0.0,1911.88,3
TQTF,2022-07-04,AMEM ETF,AMEM,52.0,72292.4,50.6,50.6,58.0,57.7,55.8,57.9,1295.0,,52.7,57.7,0.0,776143.89,0.0,102797.0,3
TQBR,2022-07-04,АшинскийМЗ,AMEZ,5585.0,83929642.5,21.68,20.46,23.4,21.895,21.975,21.895,3819200.0,21.975,21.975,21.895,83929642.5,83929642.5,83929642.5,0.0,3
TQTF,2022-07-04,AMGF ETF,AMGF,38.0,35234.5,55.2,55.2,62.2,62.0,60.9,62.0,579.0,,56.8,62.0,0.0,564770.43,0.0,57829.63,3
TQTF,2022-07-04,AMGM ETF,AMGM,60.0,111246.8,65.8,61.3,66.0,64.3,63.9,64.3,1740.0,,61.5,64.3,0.0,510789.48,0.0,176620.67,3
TQTF,2022-07-04,AMGR ETF,AMGR,57.0,80011.5,23.8,23.7,26.5,26.4,25.8,26.5,3101.0,,24.6,26.4,0.0,658794.18,0.0,46622.92,3
TQTF,2022-07-04,AMHC ETF,AMHC,67.0,118853.2,72.0,68.5,79.9,77.2,75.9,76.9,1566.0,,71.7,77.2,0.0,704156.72,0.0,68780.9,3
TQTF,2022-07-04,AMHY ETF,AMHY,10.0,142176.2,64.6,64.4,67.4,64.6,64.6,64.6,2201.0,,61.9,64.6,0.0,532075.2,0.0,36851.8,3
TQTF,2022-07-04,AMIG ETF,AMIG,16.0,41521.4,57.5,57.4,65.9,63.7,63.0,63.7,659.0,,60.1,63.7,0.0,513188.25,0.0,40946.64,3
TQTF,2022-07-04,AMIN ETF,AMIN,55.0,113401.2,23.9,23.9,25.0,24.7,24.5,24.7,4637.0,,23.4,24.7,0.0,594579.82,0.0,39129.59,3
TQTF,2022-07-04,AMLV ETF,AMLV,15.0,16504.5,65.0,65.0,74.0,72.2,71.4,72.2,231.0,,66.3,72.2,0.0,727481.69,0.0,56122.53,3
TQTF,2022-07-04,AMMF ETF,AMMF,21.0,22534.0,58.5,58.2,60.3,58.8,58.8,58.8,383.0,,54.8,58.8,0.0,501034.36,0.0,53514.82,3
TQTF,2022-07-04,AMRE ETF,AMRE,144.0,197775.2,65.6,65.6,73.0,71.2,71.8,71.1,2755.0,,71.4,71.2,0.0,520243.3,0.0,40665.1,3
TQTF,2022-07-04,AMRH ETF,AMRH,11.0,2831.66,96.92,96.92,99.92,99.92,97.64,99.92,29.0,,98.06,99.92,0.0,500321.76,0.0,25776.6,3
TQTF,2022-07-04,AMSC ETF,AMSC,108.0,243545.2,52.6,52.6,56.9,56.5,55.8,56.5,4363.0,,55.3,56.5,0.0,532496.28,0.0,108226.59,3
TQTF,2022-07-04,AMSL ETF,AMSL,235.0,1093011.3,52.6,50.6,56.9,56.2,55.3,56.1,19782.0,55.3,55.3,56.2,1093011.3,1093011.3,1093011.3,509020.6,3
TQTF,2022-07-04,AMVF ETF,AMVF,32.0,345187.4,62.2,62.2,70.1,69.2,68.6,69.2,5033.0,,68.7,69.2,0.0,613083.4,0.0,80181.95,3
SMAL,2022-07-04,Аптеки36и6,APTK,1.0,55.75,11.15,11.15,11.15,,12.378,11.15,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-04,Аптеки36и6,APTK,823.0,1254518.52,12.418,12.3,12.502,12.326,12.378,12.326,101350.0,12.378,12.378,12.326,1254518.52,1254518.52,1254518.52,0.0,3
TQBR,2022-07-04,ИНАРКТИКА,AQUA,1567.0,9336361.0,501.0,473.5,505.5,478.0,492.0,478.0,18975.0,492.0,492.0,478.0,9336361.0,9336361.0,9336361.0,0.0,3
TQBR,2022-07-04,Арсагера,ARSA,45.0,248504.0,5.62,5.52,5.68,5.56,5.56,5.56,44700.0,,5.57,5.56,0.0,500162.0,0.0,0.0,3
TQBR,2022-07-04,АстрЭнСб,ASSB,9.0,9096.0,0.7165,0.6895,0.7165,0.693,0.6995,0.693,13000.0,,0.7055,0.693,0.0,500269.5,0.0,0.0,3
TQBR,2022-07-04,Авангрд-ао,AVAN,28.0,92605.0,835.0,825.0,840.0,835.0,835.0,835.0,111.0,,835.0,835.0,0.0,502970.0,0.0,0.0,3
TQBR,2022-07-04,Башнефт ао,BANE,3888.0,48878773.5,1128.0,1098.5,1170.0,1153.5,1144.0,1153.5,42734.0,1144.0,1144.0,1153.5,48878773.5,48878773.5,48878773.5,0.0,3
TQBR,2022-07-04,Башнефт ап,BANEP,11392.0,307266899.5,867.0,867.0,899.5,884.0,884.0,884.0,347624.0,884.0,884.0,884.0,307266899.5,307266899.5,307266899.5,0.0,3
TQTF,2022-07-04,BCSB ETF,BCSB,93.0,27494.17,9.706,9.706,9.996,9.946,9.808,9.946,2803.0,,9.96,9.946,0.0,500529.91,0.0,1372027.29,3
TQBR,2022-07-04,Белуга ао,BELU,1818.0,22334651.0,2334.0,2300.0,2350.0,2301.0,2327.0,2301.0,9598.0,2327.0,2327.0,2301.0,22334651.0,22334651.0,22334651.0,0.0,3
SMAL,2022-07-04,БашИнСв ап,BISVP,1.0,381.6,7.2,7.2,7.2,,7.32,7.2,53.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-04,БашИнСв ап,BISVP,149.0,601347.0,7.22,7.15,7.35,7.3,7.32,7.3,82200.0,7.32,7.32,7.3,601347.0,601347.0,601347.0,0.0,3
TQBR,2022-07-04,Белон ао,BLNG,191.0,881117.5,10.21,10.0,10.21,10.02,10.045,10.02,87700.0,10.045,10.045,10.02,881117.5,881117.5,881117.5,0.0,3
TQBR,2022-07-04,БурЗолото,BRZL,210.0,792275.0,833.0,752.0,833.0,794.0,797.0,794.0,994.0,797.0,797.0,794.0,792275.0,792275.0,792275.0,0.0,3
TQBR,2022-07-04,БСП ао,BSPB,1709.0,13120377.5,71.5,69.36,71.86,69.76,70.03,69.76,187360.0,70.03,70.03,69.76,13120377.5,13120377.5,13120377.5,0.0,3
TQBR,2022-07-04,БСП ап,BSPBP,19.0,300665.0,13.45,13.2,13.45,13.3,13.3,13.3,22600.0,,13.35,13.3,0.0,501160.0,0.0,0.0,3
TQBR,2022-07-04,МКБ ао,CBOM,4777.0,181282289.7,5.049,5.006,5.137,5.006,5.068,5.006,35773300.0,5.068,5.068,5.006,181282289.7,181282289.7,181282289.7,0.0,3
TQBR,2022-07-04,РН-ЗапСиб,CHGZ,246.0,1015010.0,37.4,36.2,39.2,39.0,38.2,39.0,26610.0,38.2,38.2,39.0,1015010.0,1015010.0,1015010.0,0.0,3
