BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-17,РЖД-19 обл,RU000A0JQ7Z2,18.0,26241.4,96.4,98.5,97.15,97.15,33.98,97.19,9.63,98.5,27.0,,97.04,97.15,0.0,9895885.7,0.0,2024-07-08,685.0,9.6,,,7.85,39.14,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,РЖД-23 обл,RU000A0JQRD9,55.0,329394.1,96.08,97.68,96.08,96.08,31.83,96.6,9.83,97.5,341.0,,96.5,96.08,0.0,500839.0,0.0,2025-01-16,844.0,9.58,,,7.85,39.14,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,ОткрФКББ03,RU000A0JRZ74,1.0,2994.8,74.87,74.87,74.87,74.87,0.04,74.87,9.89,74.87,4.0,72.64,72.7,74.87,555704.7,553939.8,555704.7,2025-07-16,1125.0,9.89,,,0.01,0.05,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,5025.5,100.51,100.51,100.51,100.51,32.52,100.51,10.42,100.51,5.0,101.2,101.2,100.51,2024070956.1,2024061836.1,2024070956.1,2032-02-17,247.0,10.42,,,10.99,54.8,2023-02-28,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,МСП Банк 2,RU000A0JS603,6.0,280132.0,99.26,99.6,99.6,99.6,21.75,99.34,9.24,99.5,282.0,,99.42,99.6,0.0,591567.0,0.0,2022-08-11,55.0,11.22,,,6.25,31.16,,2022-06-17,1000.0,SUR,,,8.4074,,RUB,3
TQCB,2022-06-17,ЕАБР11,RU000A0JS934,1.0,967.1,96.71,96.71,96.71,96.71,28.19,96.71,10.85,96.71,1.0,,96.74,96.71,0.0,2099192.9,0.0,2025-01-24,386.0,10.85,,,7.35,36.65,2023-07-28,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,РЖД-32 обл,RU000A0JSGV0,16.0,5426248.3,100.02,100.16,100.16,100.16,46.32,100.06,7.15,100.14,5423.0,100.06,100.06,100.16,5426248.3,5426248.3,5426248.3,2032-06-25,21.0,9.25,,,10.5,52.36,2022-07-08,2022-06-17,1000.0,SUR,,4.9486,,2022-07-13,RUB,3
TQCB,2022-06-17,ФСК РС-22,RU000A0JSQ58,8.0,20042.6,100.03,100.24,100.03,100.03,42.41,100.21,10.64,100.24,20.0,,99.9,100.03,0.0,937066.1,0.0,2027-07-21,40.0,8.77,,,10.9,54.35,2022-07-27,2022-06-17,1000.0,SUR,,8.3507,,2022-08-03,RUB,3
TQCB,2022-06-17,ВЭБ.РФ 18,RU000A0JT403,2.0,1907.9,95.1,95.69,95.1,95.1,16.18,95.4,10.38,95.69,2.0,,92.3,95.1,0.0,512261.4,0.0,2032-09-17,766.0,10.22,,,7.67,38.24,2024-09-27,2022-06-17,1000.0,SUR,,10.2911,,2024-10-01,RUB,3
TQCB,2022-06-17,ВЭБ.РФ 19,RU000A0JT6B2,19.0,686171.7,96.1,96.25,96.1,96.1,14.55,96.1,10.14,96.11,714.0,96.1,96.1,96.1,686171.7,686171.7,686171.7,2032-09-23,618.0,10.14,,,7.48,37.3,2024-04-04,2022-06-17,1000.0,SUR,,10.0309,,2024-04-08,RUB,3
TQCB,2022-06-17,РСХБ 17,RU000A0JT7M7,1.0,7900.0,98.75,98.75,98.75,98.75,9.49,98.58,9.62,98.75,8.0,,98.37,98.75,0.0,500689.9,0.0,2022-10-11,116.0,10.22,,,5.25,26.18,,2022-06-17,1000.0,SUR,,,9.0729,,RUB,3
TQCB,2022-06-17,ФСК РС-21,RU000A0JT7T2,1.0,964.0,96.4,96.4,96.4,96.4,13.18,96.4,9.83,96.4,1.0,,,96.4,0.0,0.0,0.0,2027-10-06,624.0,9.83,,,7.4,36.9,2024-04-10,2022-06-17,1000.0,SUR,,9.6871,,2024-04-17,RUB,3
TQCB,2022-06-17,РСХБ 18,RU000A0JT874,1.0,995.0,99.5,99.5,99.5,99.5,10.61,99.5,7.79,99.5,1.0,,98.6,99.5,0.0,506793.8,0.0,2022-10-13,118.0,7.79,,,6.05,30.17,,2022-06-17,1000.0,SUR,,,7.3971,,RUB,3
TQCB,2022-06-17,Роснефть04,RU000A0JT940,35.0,145137.8,99.31,99.56,99.48,99.48,12.99,99.41,9.72,99.56,146.0,,99.37,99.48,0.0,500828.1,0.0,2022-10-17,122.0,9.95,,,7.9,39.39,,2022-06-17,1000.0,SUR,,,9.1821,,RUB,3
TQCB,2022-06-17,Роснефть05,RU000A0JT965,105.0,4602794.2,99.2,99.46,99.39,99.39,12.99,99.37,10.02,99.29,4632.0,99.37,99.37,99.39,4602794.2,4602794.2,4602794.2,2022-10-17,122.0,10.08,,,7.9,39.39,,2022-06-17,1000.0,SUR,,,9.4576,,RUB,3
TQCB,2022-06-17,МЕТАЛИНВ 3,RU000A0JTLL9,1.0,5000.0,100.0,100.0,100.0,100.0,29.34,100.0,7.78,100.0,5.0,,98.29,100.0,0.0,50622955.3,0.0,2023-01-27,217.0,7.78,,,7.65,38.15,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,Башнефть06,RU000A0JTM28,17.0,77254.6,98.68,99.1,98.68,98.68,28.69,99.04,10.18,99.09,78.0,,99.11,98.68,0.0,500486.1,0.0,2023-01-31,221.0,9.53,,,7.7,38.39,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,Башнефть07,RU000A0JTM36,4.0,12063.4,99.39,103.0,100.1,100.1,20.49,100.53,4.64,103.0,12.0,,99.24,100.1,0.0,500149.4,0.0,2023-01-31,46.0,0.97,,,5.5,27.42,2022-08-02,2022-06-17,1000.0,SUR,,3.8301,,2022-08-08,RUB,3
TQCB,2022-06-17,Башнефть08,RU000A0JTM44,3.0,13853.9,98.94,99.0,99.0,99.0,28.69,98.96,9.6,98.95,14.0,,98.88,99.0,0.0,500347.2,0.0,2023-01-31,221.0,9.67,,,7.7,38.39,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,Башнефть09,RU000A0JTM51,4.0,10004.6,99.4,100.99,100.99,100.99,20.49,100.05,-2.79,99.4,10.0,,98.71,100.99,0.0,19802613.5,0.0,2023-01-31,46.0,5.07,,,5.5,27.42,2022-08-02,2022-06-17,1000.0,SUR,,-2.3193,,2022-08-08,RUB,3
TQCB,2022-06-17,РусГидро08,RU000A0JTMK9,6.0,9495.8,94.14,96.07,95.17,95.17,0.37,94.96,8.39,94.14,10.0,,94.23,95.17,0.0,505067.4,0.0,2023-02-02,230.0,8.78,,,0.1,0.5,,2022-06-17,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-17,Роснефть07,RU000A0JTS06,8.0,28563.8,98.2,98.94,98.62,98.62,19.6,98.5,9.51,98.94,29.0,98.59,98.65,98.62,1359609.9,1204493.7,1359609.9,2023-03-10,260.0,9.7,,,7.3,36.4,,2022-06-17,1000.0,SUR,,,,,RUB,3
