BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-17,АбрауДюрсо,ABRD,354.0,3587705.0,172.0,168.5,172.0,169.5,170.5,169.5,21060.0,170.5,170.5,169.5,3587705.0,3587705.0,3587705.0,0.0,3
SMAL,2022-06-17,Система ао,AFKS,3.0,37.91,12.7,12.525,12.7,,12.611,12.525,3.0,,,,0.0,0.0,0.0,0.0,3
SPEQ,2022-06-17,Система ао,AFKS,86.0,33012000.0,12.6,12.6,12.6,,,12.6,2620000.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Система ао,AFKS,5913.0,114573057.5,12.7,12.508,12.741,12.508,12.611,12.508,9084900.0,12.611,12.611,12.508,114573057.5,114573057.5,114573057.5,0.0,3
SMAL,2022-06-17,Аэрофлот,AFLT,1.0,54.56,27.28,27.28,27.28,,27.44,27.28,2.0,,,,0.0,0.0,0.0,0.0,3
SPEQ,2022-06-17,Аэрофлот,AFLT,300.0,63537440.0,26.8,26.8,26.8,,,26.8,2370800.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Аэрофлот,AFLT,14817.0,403428926.4,27.06,26.9,28.0,27.52,27.44,27.52,14701220.0,27.44,27.44,27.52,403428926.4,403428926.4,403428926.4,0.0,3
TQBR,2022-06-17,AGRO-гдр,AGRO,5489.0,45504587.6,871.0,841.4,874.0,859.4,860.0,859.4,52907.0,860.0,860.0,859.4,45504587.6,45504587.6,45504587.6,0.0,3
TQTF,2022-06-17,AKGD ETF,AKGD,277.0,897901.69,78.73,76.49,79.36,78.09,78.39,78.04,11421.0,78.62,78.62,78.09,897901.69,897901.69,897901.69,4841789.66,3
TQTF,2022-06-17,ETF AKMB,AKMB,7244.0,3848371.69,1.1468,1.1381,1.1525,1.139,1.1466,1.1414,3362345.0,1.1446,1.1445,1.139,3848371.69,3848371.69,3848371.69,6500173.7,3
TQTF,2022-06-17,ETF AKME,AKME,199.0,369754.62,88.46,87.58,89.64,88.0,88.42,88.0,4189.0,,88.46,88.0,0.0,536033.08,0.0,5407048.9,3
TQTD,2022-06-17,AKQU ETF,AKQU,25.0,172470.71,80.26,80.22,81.61,81.16,80.29,80.7,2148.0,4566.23,4566.23,81.16,9808254.1,9808254.1,9808254.1,27265.86,3
TQBR,2022-06-17,Акрон,AKRN,13018.0,519524666.0,15850.0,15338.0,16630.0,16304.0,16152.0,16304.0,32164.0,16152.0,16152.0,16304.0,519524666.0,519524666.0,519524666.0,0.0,3
TQTF,2022-06-17,ETF AKSC,AKSC,35.0,41938.38,34.98,32.52,34.98,32.84,32.74,32.64,1281.0,,38.14,32.84,0.0,515580.85,0.0,44699.2,3
TQTF,2022-06-17,AKVG ETF,AKVG,34.0,59982.76,34.4,32.04,34.4,32.4,32.46,32.18,1848.0,,39.0,32.4,0.0,578964.89,0.0,31241.63,3
SMAL,2022-06-17,АЛРОСА ао,ALRS,11.0,2107.97,68.0,67.5,68.5,,68.05,68.49,31.0,,,,0.0,0.0,0.0,0.0,3
SPEQ,2022-06-17,АЛРОСА ао,ALRS,196.0,30325460.0,67.54,67.54,67.54,,,67.54,449000.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,АЛРОСА ао,ALRS,20822.0,247409440.2,68.0,67.5,68.54,67.9,68.05,67.9,3635670.0,68.05,68.05,67.9,247409440.2,247409440.2,247409440.2,0.0,3
TQTF,2022-06-17,AMCC ETF,AMCC,40.0,122444.1,46.0,45.1,47.6,46.1,45.7,46.4,2681.0,,46.3,46.1,0.0,537090.7,0.0,9614.76,3
TQTF,2022-06-17,AMDG ETF,AMDG,35.0,325888.8,68.0,67.5,71.3,69.1,68.2,68.6,4781.0,,69.0,69.1,0.0,550093.2,0.0,10488.78,3
TQTF,2022-06-17,AMEM ETF,AMEM,31.0,508000.4,56.1,56.1,60.8,56.8,56.7,56.9,8961.0,56.7,56.7,56.8,508000.4,508000.4,508000.4,57465.29,3
TQBR,2022-06-17,АшинскийМЗ,AMEZ,1510.0,32476880.0,19.14,18.8,20.4,19.515,19.685,19.515,1649800.0,19.685,19.685,19.515,32476880.0,32476880.0,32476880.0,0.0,3
TQTF,2022-06-17,AMGF ETF,AMGF,24.0,21052.3,59.9,59.9,63.1,60.5,60.7,60.5,347.0,,60.7,60.5,0.0,538303.74,0.0,22733.68,3
TQTF,2022-06-17,AMGM ETF,AMGM,54.0,46939.0,65.1,65.1,70.1,69.1,69.2,70.0,678.0,,68.4,69.1,0.0,526607.3,0.0,99331.86,3
TQTF,2022-06-17,AMGR ETF,AMGR,45.0,21189.4,21.9,21.9,24.8,24.5,23.9,24.6,885.0,,22.2,24.5,0.0,547864.42,0.0,20809.87,3
TQTD,2022-06-17,AMHC ETF,AMHC,2.0,5824.82,1.283,1.283,1.283,1.271,1.279,1.283,4540.0,72.8,72.8,1.271,532179.97,532179.97,532179.97,191.46,3
TQTF,2022-06-17,AMHC ETF,AMHC,50.0,200927.7,72.5,52.2,76.1,72.3,72.8,72.2,2775.0,72.8,72.8,72.3,532179.97,532179.97,532179.97,10888.26,3
TQTF,2022-06-17,AMHY ETF,AMHY,14.0,4612.0,68.5,66.5,69.4,67.5,67.8,66.5,68.0,,75.5,67.5,0.0,814155.06,0.0,13759.81,3
TQTF,2022-06-17,AMIG ETF,AMIG,16.0,38715.7,64.1,63.2,65.5,64.9,63.7,65.3,608.0,,68.5,64.9,0.0,728666.33,0.0,13856.02,3
TQTD,2022-06-17,AMIN ETF,AMIN,1.0,415.0,0.415,0.415,0.415,0.423,0.425,0.415,1000.0,,24.5,0.423,0.0,518444.08,0.0,265.81,3
TQTF,2022-06-17,AMIN ETF,AMIN,39.0,92348.9,23.3,23.0,24.6,24.1,24.2,24.6,3793.0,,24.5,24.1,0.0,518444.08,0.0,15116.43,3
TQTD,2022-06-17,AMLV ETF,AMLV,1.0,4997.9,1.219,1.219,1.219,1.259,1.218,1.219,4100.0,,70.7,1.259,0.0,616159.91,0.0,275.28,3
TQTF,2022-06-17,AMLV ETF,AMLV,12.0,40577.4,69.3,68.6,71.8,71.6,69.3,71.6,589.0,,70.7,71.6,0.0,616159.91,0.0,15655.08,3
TQTF,2022-06-17,AMMF ETF,AMMF,17.0,12914.8,59.4,57.1,59.6,58.4,58.2,58.4,222.0,,65.1,58.4,0.0,855504.96,0.0,14489.94,3
TQTF,2022-06-17,AMRH ETF,AMRH,43.0,66260.98,89.44,89.44,101.34,101.32,101.32,101.32,654.0,,92.16,101.32,0.0,997271.22,0.0,18701.44,3
TQTF,2022-06-17,AMSC ETF,AMSC,84.0,184516.0,56.1,56.1,61.0,59.9,59.4,59.9,3104.0,,61.0,59.9,0.0,501842.7,0.0,21122.1,3
TQTF,2022-06-17,AMSL ETF,AMSL,129.0,333454.7,57.6,57.6,63.8,62.4,62.0,62.5,5379.0,,62.2,62.4,0.0,514837.1,0.0,149535.79,3
TQTF,2022-06-17,AMVF ETF,AMVF,18.0,22144.4,68.1,67.1,71.3,69.9,67.5,67.7,328.0,,68.8,69.9,0.0,500023.36,0.0,45690.4,3
SMAL,2022-06-17,Аптеки36и6,APTK,1.0,12.87,12.874,12.874,12.874,,12.232,12.874,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Аптеки36и6,APTK,986.0,2076229.84,12.22,12.18,12.342,12.196,12.232,12.196,169740.0,12.232,12.232,12.196,2076229.84,2076229.84,2076229.84,0.0,3
TQBR,2022-06-17,ИНАРКТИКА,AQUA,703.0,4135955.5,484.5,476.5,486.0,484.0,482.0,484.0,8579.0,482.0,482.0,484.0,4135955.5,4135955.5,4135955.5,0.0,3
TQBR,2022-06-17,Арсагера,ARSA,32.0,58357.0,5.55,5.51,5.6,5.6,5.56,5.6,10500.0,,5.51,5.6,0.0,505434.0,0.0,0.0,3
TQBR,2022-06-17,АстрЭнСб,ASSB,32.0,63935.5,0.704,0.685,0.704,0.697,0.695,0.697,92000.0,,0.697,0.697,0.0,501719.5,0.0,0.0,3
TQBR,2022-06-17,Авангрд-ао,AVAN,184.0,525710.0,945.0,870.0,945.0,890.0,895.0,890.0,587.0,895.0,895.0,890.0,525710.0,525710.0,525710.0,0.0,3
SPEQ,2022-06-17,BABA-адр,BABA-RM,25.0,2635468.0,7403.0,7403.0,7403.0,,,7403.0,356.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Башнефт ао,BANE,591.0,6146686.0,1136.0,1124.0,1137.0,1130.0,1132.0,1130.0,5430.0,1132.0,1132.0,1130.0,6146686.0,6146686.0,6146686.0,0.0,3
TQBR,2022-06-17,Башнефт ап,BANEP,2946.0,73399964.0,848.0,841.5,855.0,848.0,848.5,848.0,86493.0,848.5,848.5,848.0,73399964.0,73399964.0,73399964.0,0.0,3
TQTF,2022-06-17,BCSB ETF,BCSB,132.0,140769.91,9.57,9.53,9.782,9.694,9.608,9.694,14652.0,,9.654,9.694,0.0,786011.71,0.0,941742.42,3
TQBR,2022-06-17,Белуга ао,BELU,1021.0,11171515.0,2286.0,2268.0,2292.0,2279.0,2279.0,2279.0,4902.0,2279.0,2279.0,2279.0,11171515.0,11171515.0,11171515.0,0.0,3
TQBR,2022-06-17,БашИнСв ап,BISVP,57.0,109461.0,7.2,7.17,7.35,7.32,7.25,7.35,15100.0,,7.15,7.32,0.0,1171750.0,0.0,0.0,3
TQBR,2022-06-17,Белон ао,BLNG,256.0,1072914.5,10.265,10.01,10.59,10.2,10.305,10.2,104100.0,10.305,10.305,10.2,1072914.5,1072914.5,1072914.5,0.0,3
TQBR,2022-06-17,БурЗолото,BRZL,70.0,1436671.0,863.0,856.0,866.0,866.0,863.0,866.0,1664.0,863.0,863.0,866.0,1436671.0,1436671.0,1436671.0,0.0,3
TQBR,2022-06-17,БСП ао,BSPB,786.0,6251637.4,69.66,68.24,69.69,68.99,69.02,68.99,90580.0,69.02,69.02,68.99,6251637.4,6251637.4,6251637.4,0.0,3
TQBR,2022-06-17,БСП ап,BSPBP,61.0,171460.0,13.1,13.0,14.0,13.6,13.5,13.5,12700.0,,13.05,13.6,0.0,500085.0,0.0,0.0,3
SMAL,2022-06-17,МКБ ао,CBOM,3.0,126.62,5.51,5.505,5.51,,5.267,5.505,23.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,МКБ ао,CBOM,5971.0,316664433.8,5.283,5.205,5.357,5.249,5.267,5.249,60116700.0,5.267,5.267,5.249,316664433.8,316664433.8,316664433.8,0.0,3
TQBR,2022-06-17,РН-ЗапСиб,CHGZ,45.0,82334.0,34.0,33.8,35.0,34.6,34.4,34.6,2390.0,,34.4,34.6,0.0,500148.0,0.0,0.0,3
TQBR,2022-06-17,ЧКПЗ ао,CHKZ,2.0,10820.0,5400.0,5400.0,5420.0,5420.0,5420.0,5420.0,2.0,,5440.0,5420.0,0.0,528020.0,0.0,0.0,3
SPEQ,2022-06-17,СевСт-ао,CHMF,61.0,44196000.0,736.6,736.6,736.6,,,736.6,60000.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,СевСт-ао,CHMF,29204.0,514468815.6,741.4,724.8,743.2,735.0,735.4,735.0,699383.0,735.6,735.6,735.0,514468815.6,514468815.6,514468815.6,0.0,3
TQBR,2022-06-17,ЧМК ао,CHMK,19.0,60955.0,3210.0,3190.0,3230.0,3190.0,3210.0,3190.0,19.0,,3175.0,3190.0,0.0,599955.0,0.0,0.0,3
TQBR,2022-06-17,CIAN-адр,CIAN,685.0,4654918.4,283.6,280.0,286.6,281.2,282.2,281.2,16495.0,282.2,282.2,281.2,4654918.4,4654918.4,4654918.4,0.0,3
TQBR,2022-06-17,Телеграф,CNTL,274.0,3067168.0,10.72,10.6,11.14,10.94,10.82,10.94,283400.0,10.82,10.82,10.94,3067168.0,3067168.0,3067168.0,0.0,3
TQBR,2022-06-17,Телеграф-п,CNTLP,1017.0,12663250.0,9.6,9.44,9.96,9.82,9.82,9.82,1289500.0,9.82,9.82,9.82,12663250.0,12663250.0,12663250.0,0.0,3
TQPI,2022-06-17,ДагСб ао,DASB,941.0,2657817.7,0.1449,0.138,0.1484,0.1422,0.1427,0.1422,18627000.0,0.1427,0.1427,0.1422,2657817.7,2657817.7,2657817.7,0.0,3
TQBR,2022-06-17,ЗаводДИОД,DIOD,203.0,899599.0,8.31,8.13,8.54,8.37,8.38,8.36,107400.0,8.38,8.38,8.37,899599.0,899599.0,899599.0,0.0,3
TQTF,2022-06-17,ETF DIVD,DIVD,139.0,575559.8,773.4,773.4,787.6,777.4,778.8,777.4,739.0,778.8,778.8,777.4,575559.8,575559.8,575559.8,1640362.3,3
SMAL,2022-06-17,ДетскийМир,DSKY,6.0,1012.42,65.12,65.12,74.0,,65.06,74.0,14.0,,,,0.0,0.0,0.0,0.0,3
SPEQ,2022-06-17,ДетскийМир,DSKY,27.0,910000.0,65.0,65.0,65.0,,,65.0,14000.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,ДетскийМир,DSKY,4516.0,39629225.2,65.58,64.74,65.86,64.96,65.06,64.96,609170.0,65.06,65.06,64.96,39629225.2,39629225.2,39629225.2,0.0,3
SMAL,2022-06-17,ДЭК ао,DVEC,2.0,162.62,0.924,0.924,0.98,,0.963,0.98,166.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,ДЭК ао,DVEC,185.0,1200223.0,0.962,0.956,0.978,0.968,0.963,0.968,1246000.0,0.963,0.963,0.968,1200223.0,1200223.0,1200223.0,0.0,3
TQBR,2022-06-17,ДонскЗР,DZRD,49.0,169360.0,1965.0,1830.0,1965.0,1875.0,1860.0,1875.0,91.0,,1905.0,1875.0,0.0,501285.0,0.0,0.0,3
TQBR,2022-06-17,ДонскЗР п,DZRDP,79.0,357060.0,1730.0,1680.0,1760.0,1740.0,1720.0,1740.0,208.0,,1720.0,1740.0,0.0,508090.0,0.0,0.0,3
TQBR,2022-06-17,ЕвроЭлтех,EELT,42.0,27833.8,5.0,4.94,5.02,5.0,4.98,5.02,5590.0,,4.96,5.0,0.0,776737.8,0.0,0.0,3
TQBR,2022-06-17,Электрцинк,ELTZ,34.0,91656.0,151.5,151.5,153.0,152.5,152.5,152.5,602.0,,152.0,152.5,0.0,500121.5,0.0,0.0,3
TQBR,2022-06-17,ЭН+ГРУП ао,ENPG,4239.0,59537563.5,537.0,523.5,540.5,531.0,531.5,531.0,112034.0,531.5,531.5,531.0,59537563.5,59537563.5,59537563.5,0.0,3
SMAL,2022-06-17,ЭнелРос ао,ENRU,26.0,955.89,0.5048,0.4806,0.5504,,0.4904,0.4916,1848.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,ЭнелРос ао,ENRU,25012.0,482689092.4,0.502,0.46,0.5118,0.4946,0.4904,0.4946,984161000.0,0.4904,0.4904,0.4946,482689092.4,482689092.4,482689092.4,0.0,3
TQTF,2022-06-17,ESGR ETF,ESGR,33.0,178397.0,976.0,972.0,976.5,972.0,975.0,972.0,183.0,,961.0,972.0,0.0,501665.0,0.0,190852.09,3
TQBR,2022-06-17,ETLN-гдр,ETLN,2491.0,15593984.72,54.4,52.76,56.86,56.36,54.58,56.36,285692.0,54.58,54.58,56.36,15593984.72,15593984.72,15593984.72,0.0,3
SMAL,2022-06-17,Россети,FEES,19.0,160.08,0.095,0.09076,0.10092,,0.09062,0.09162,1719.0,,,,0.0,0.0,0.0,0.0,3
SPEQ,2022-06-17,Россети,FEES,44.0,9800208.0,0.09108,0.09108,0.09108,,,0.09108,107600000.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Россети,FEES,14537.0,81292866.8,0.09148,0.0891,0.09198,0.09124,0.09062,0.09124,897140000.0,0.09062,0.09062,0.09124,81292866.8,81292866.8,81292866.8,0.0,3
TQBR,2022-06-17,ДВМП ао,FESH,1122.0,24829219.0,31.74,31.32,32.0,31.34,31.6,31.34,785800.0,31.6,31.6,31.34,24829219.0,24829219.0,24829219.0,0.0,3
SPEQ,2022-06-17,FIVE-гдр,FIVE,124.0,18773420.0,819.8,819.8,819.8,,,819.8,22900.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,FIVE-гдр,FIVE,2237.0,49728637.5,828.0,822.0,839.5,826.0,828.5,826.0,60015.0,828.5,828.5,826.0,49728637.5,49728637.5,49728637.5,0.0,3
TQBR,2022-06-17,FIXP-гдр,FIXP,2621.0,9814099.6,302.5,298.3,305.8,299.1,301.8,299.1,32514.0,301.8,301.8,299.1,9814099.6,9814099.6,9814099.6,0.0,3
SMAL,2022-06-17,Совкомфлот,FLOT,3.0,528.07,36.71,36.71,38.28,,37.36,38.28,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-17,Совкомфлот,FLOT,1623.0,9311014.8,37.5,37.16,37.62,37.31,37.36,37.31,249220.0,37.36,37.36,37.31,9311014.8,9311014.8,9311014.8,0.0,3
