BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-01,AMDRUB_TOM,AMDRUB_TOM,20.1975,13.015,20.1975,15.9575,232.0,1709660.5,16.2825
CNGD,2022-08-01,BYN_TODTOM,BYNRUBTODTOM,0.0105,0.01,0.0105,0.01,2.0,177848.52,
CETS,2022-08-01,BYNRUB_TOM,BYNRUB_TOM,23.74,22.95,23.9825,23.585,482.0,83111440.0,23.531
CETS,2022-08-01,CNYRUB_TOD,CNY000000TOD,9.3,9.3,9.421,9.359,2667.0,4483211966.0,9.3598
CNGD,2022-08-01,CNYRUB_TOD,CNY000000TOD,9.36,9.36,9.36,9.36,1.0,468000000.0,
CETS,2022-08-01,CNY_TODTOM,CNYRUBTODTOM,0.00225,0.002175,0.002279,0.002176,292.0,126775455868.1,0.002252
CNGD,2022-08-01,CNY_TODTOM,CNYRUBTODTOM,0.004091,-0.004,0.0051,-0.002598,2747.0,8210189518.59,
CETS,2022-08-01,CNYRUB_TOM,CNYRUB_TOM,9.27,8.807,9.458,9.033,77064.0,68488205024.0,9.1958
CNGD,2022-08-01,CNYRUB_TOM,CNYRUB_TOM,9.305,8.81,9.424,9.009,21476.0,7686564963.34,
CETS,2022-08-01,CNY_TOM1W,CNYRUB_TOM1W,0.0152,0.0152,0.0155,0.0155,3.0,28042056000.0,0.01525
CETS,2022-08-01,EUR_TODTOM,EUR000TODTOM,0.0108,0.0108,0.0148,0.0146,890.0,44029402800.0,0.0139
CNGD,2022-08-01,EUR_TODTOM,EUR000TODTOM,0.0,-0.0171,0.0968,0.0265,1010.0,4131599583.2,
CETS,2022-08-01,EURRUB_TMS,EURRUB_TMS,63.0,60.3,64.0,61.5525,1963.0,32317034.23,62.8901
CETS,2022-08-01,EURUSD_TOD,EURUSD000TOD,1.02,1.01561,1.02268,1.01868,1108.0,3566036900.54,1.01992
CNGD,2022-08-01,EURUSD_TOD,EURUSD000TOD,1.03162,1.01119,1.03162,1.02919,1192.0,19009155.43,
CETS,2022-08-01,EURUSD_TOM,EURUSD000TOM,1.023,1.0125,1.02479,1.023,6276.0,26970152609.52,1.01983
CNGD,2022-08-01,EURUSD_TOM,EURUSD000TOM,1.03162,1.01119,1.03162,1.02919,1194.0,642624837.58,
CETS,2022-08-01,EURUSDTDTM,EURUSDTODTOM,3.9e-05,-4.5e-05,3.9e-05,2.4e-05,159.0,46044702805.07,2.1e-05
CNGD,2022-08-01,EURUSDTDTM,EURUSDTODTOM,0.000444,-0.000277,0.000444,0.000444,17.0,3359540.27,
CETS,2022-08-01,EURRUB_TOD,EUR_RUB__TOD,63.02,62.4375,63.955,62.4675,9045.0,19656018135.0,63.4274
CNGD,2022-08-01,EURRUB_TOD,EUR_RUB__TOD,63.3195,62.0656,64.2184,63.5825,7039.0,105200459.17,
CETS,2022-08-01,EURRUB_TOM,EUR_RUB__TOM,63.375,60.3325,63.935,61.8725,23014.0,61483978132.5,62.7119
CNGD,2022-08-01,EURRUB_TOM,EUR_RUB__TOM,62.85,60.325,64.2184,61.6875,16699.0,596830137.49,
CNGD,2022-08-01,GBP_TODTOM,GBPRUBTODTOM,0.033,-0.0206,0.0335,-0.0206,60.0,12752982.35,
CNGD,2022-08-01,GBPRUB_TOD,GBPRUB_TOD,76.0,76.0,76.76,76.76,616.0,5251405.44,
CETS,2022-08-01,GBPRUB_TOM,GBPRUB_TOM,76.025,74.0225,76.8,74.0225,177.0,118753592.5,75.8324
CNGD,2022-08-01,GBPRUB_TOM,GBPRUB_TOM,73.525,72.94,78.2075,75.7575,1336.0,17540707.69,
CNGD,2022-08-01,GLD_TODTOM,GLDRUBTODTOM,0.7515,-0.4227,1.503,1.503,73.0,10725417.73,
CETS,2022-08-01,GLDRUB_TOM,GLDRUB_TOM,3480.0,3414.0,3575.0,3440.9,11705.0,600496372.0,3505.87
CNGD,2022-08-01,HKD_TODTOM,HKDRUBTODTOM,0.003642,-0.002291,0.0045,0.003691,831.0,645012709.35,
CETS,2022-08-01,HKDRUB_TOD,HKDRUB_TOD,8.54,8.45,8.64,8.45,4.0,257510.0,8.5837
CETS,2022-08-01,HKDRUB_TOM,HKDRUB_TOM,8.34,7.8301,8.5475,7.9995,6752.0,1055541482.4,8.11
CNGD,2022-08-01,HKDRUB_TOM,HKDRUB_TOM,8.3491,7.83,8.5404,7.9996,12057.0,226364177.21,
CNGD,2022-08-01,JPY_TODTOM,JPYRUBTODTOM,-0.0123,-0.0123,0.0191,-0.0111,11.0,1161980.66,
CETS,2022-08-01,JPYRUB_TOM,JPYRUB_TOM,45.5,44.8,47.0,45.0,261.0,253037632.1,45.7077
CNGD,2022-08-01,JPYRUB_TOM,JPYRUB_TOM,43.6403,43.1015,48.6038,43.692,686.0,16407317.17,
CNGD,2022-08-01,KZT_TODTOM,KZTRUBTODTOM,-0.0022,-0.0036,0.0056,-0.0036,5.0,2045691.87,
CETS,2022-08-01,KZTRUB_TOM,KZTRUB_TOM,12.91,12.525,13.5,13.0525,1041.0,280536827.75,13.061
CNGD,2022-08-01,SLV_TODTOM,SLVRUBTODTOM,0.0217,0.0217,0.0217,0.0217,1.0,9914.32,
CETS,2022-08-01,SLVRUB_TOM,SLVRUB_TOM,49.57,45.99,49.79,46.98,2115.0,37543514.0,47.51
CNGD,2022-08-01,TRY_TODTOM,TRYRUBTODTOM,0.0019,-0.000926,0.0019,0.001526,157.0,47350105.98,
CETS,2022-08-01,TRYRUB_TOM,TRYRUB_TOM,3.5,3.33,3.5974,3.4134,1168.0,176992401.4,3.4486
CNGD,2022-08-01,TRYRUB_TOM,TRYRUB_TOM,3.4254,3.3261,3.5991,3.3585,2074.0,8521451.93,
CETS,2022-08-01,USDRUB_TOD,USD000000TOD,61.425,59.2825,62.6325,60.3975,26954.0,66293041067.5,61.6689
CNGD,2022-08-01,USDRUB_TOD,USD000000TOD,61.1895,60.37,62.9584,60.37,72485.0,6468304767.99,
CETS,2022-08-01,USD_TODTOM,USD000TODTOM,0.01,0.01,0.0141,0.0139,1705.0,186613980420.0,0.0136
CNGD,2022-08-01,USD_TODTOM,USD000TODTOM,0.0423,-0.0254,0.0691,-0.0152,25333.0,10103769711.51,
CETS,2022-08-01,USDRUB_TOM,USD000UTSTOM,61.315,59.3,62.6675,60.17,59416.0,109732138665.0,61.4434
CNGD,2022-08-01,USDRUB_TOM,USD000UTSTOM,61.55,59.305,62.9584,60.39,149197.0,14744521018.22,
CNGD,2022-08-01,USDCNYTDTM,USDCNYTODTOM,-0.001812,-0.001812,0.0029,0.000816,33.0,16261011.31,
CETS,2022-08-01,USDCNY_TOD,USDCNY_TOD,6.62,6.55,6.685,6.6312,41.0,31153469.83,6.65401
CETS,2022-08-01,USDCNY_TOM,USDCNY_TOM,6.66775,6.6215,6.7635,6.729,12785.0,48431092786.9,6.69074
CNGD,2022-08-01,USDCNY_TOM,USDCNY_TOM,6.685,6.685,6.685,6.685,1.0,308056833.0,
CETS,2022-08-01,USDKZT_TOM,USDKZT_TOM,475.95,475.95,477.35,476.5,159.0,85871461.25,476.6
