BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-14,АбрауДюрсо,ABRD,954.0,11415260.0,192.5,185.0,193.0,188.0,189.5,188.0,60250.0,189.5,189.5,188.0,11415260.0,11415260.0,11415260.0,0.0,3
SMAL,2022-09-14,Система ао,AFKS,6.0,106.3,15.569,14.08,15.569,,14.727,15.415,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-14,Система ао,AFKS,19694.0,433766006.3,15.0,14.541,15.023,14.828,14.727,14.792,29454500.0,14.723,14.723,14.828,410060972.1,410060972.1,410060972.1,0.0,3
TQBR,2022-09-14,Аэрофлот,AFLT,16485.0,306722866.2,29.88,28.76,29.88,29.32,29.28,29.38,10474760.0,29.28,29.28,29.32,287220406.2,287220406.2,287220406.2,0.0,3
TQBR,2022-09-14,AGRO-гдр,AGRO,12985.0,126061110.2,928.0,865.0,928.6,893.8,887.6,893.8,142026.0,887.6,887.6,893.8,126061110.2,126061110.2,126061110.2,0.0,3
TQTF,2022-09-14,AKGD ETF,AKGD,408.0,871243.39,78.89,77.5,80.0,78.32,77.88,78.2,11169.0,78.01,78.01,78.32,871243.39,871243.39,871243.39,25339539.01,3
TQTF,2022-09-14,ETF AKMB,AKMB,7798.0,31137879.81,1.198,1.1978,1.2045,1.2001,1.2033,1.2001,25886980.0,1.2028,1.2028,1.2001,31137879.81,31137879.81,31137879.81,6902932.15,3
TQTF,2022-09-14,ETF AKME,AKME,320.0,816735.28,87.36,85.14,87.98,86.6,86.4,86.8,9469.0,86.26,86.26,86.6,816735.28,816735.28,816735.28,3114978.88,3
TQTF,2022-09-14,AKMM ETF,AKMM,59.0,15372518.88,101.25,101.25,101.3,101.29,101.3,101.29,151756.0,101.3,101.3,101.29,15372518.88,15372518.88,15372518.88,10951925.28,3
TQTD,2022-09-14,AKQU ETF,AKQU,2.0,1200.95,85.66,85.66,87.37,87.37,85.78,87.37,14.0,5384.39,5404.38,87.37,3467546.2,2929174.97,3467546.2,23894.45,3
TQBR,2022-09-14,Акрон,AKRN,1806.0,53641738.0,17588.0,17422.0,17746.0,17570.0,17576.0,17570.0,3052.0,17576.0,17576.0,17570.0,53641738.0,53641738.0,53641738.0,0.0,3
TQTF,2022-09-14,ETF AKSC,AKSC,45.0,189956.82,37.38,36.3,37.38,36.4,36.54,36.72,5200.0,,36.68,36.4,0.0,500546.78,0.0,42900.91,3
