BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-14,AMDRUB_TOM,AMDRUB_TOM,15.2,14.9,15.2375,15.1,80.0,1899496.5,15.1475
CNGD,2022-09-14,BYN_TODTOM,BYNRUBTODTOM,0.0129,0.0129,0.0129,0.0129,5.0,9766508.23,
CETS,2022-09-14,BYNRUB_TOD,BYNRUB_TOD,23.57,23.57,23.57,23.57,1.0,94280.0,23.57
CETS,2022-09-14,BYNRUB_TOM,BYNRUB_TOM,23.7475,23.55,23.7575,23.6225,469.0,154410165.0,23.6246
CETS,2022-09-14,CNYRUB_TOD,CNY000000TOD,8.6,8.553,8.614,8.556,1876.0,3806037701.0,8.5828
CNGD,2022-09-14,CNYRUB_TOD,CNY000000TOD,8.608,8.608,8.608,8.608,1.0,688640.0,
CETS,2022-09-14,CNY_TODTOM,CNYRUBTODTOM,0.0017,0.0017,0.00187,0.00175,621.0,222130058897.0,0.001846
CNGD,2022-09-14,CNY_TODTOM,CNYRUBTODTOM,0.00189,-0.0037,0.0047,0.003989,2837.0,10584228125.63,
CETS,2022-09-14,CNYRUB_TOM,CNYRUB_TOM,8.61,8.546,8.618,8.588,36981.0,46118286317.0,8.5683
CNGD,2022-09-14,CNYRUB_TOM,CNYRUB_TOM,8.611,8.547,8.617,8.589,8830.0,345849934.72,
CETS,2022-09-14,CNY_TOM1W,CNYRUB_TOM1W,0.0129,0.0129,0.0129,0.0129,1.0,27563875200.0,0.0129
CETS,2022-09-14,EUR_TODTOM,EUR000TODTOM,-0.0449,-0.0449,0.0139,0.0139,594.0,54564370320.0,-0.0123
CNGD,2022-09-14,EUR_TODTOM,EUR000TODTOM,0.0,-0.0164,0.0329,-0.0164,710.0,2307722090.1,
CETS,2022-09-14,EURRUB_TMS,EURRUB_TMS,60.15,59.0025,60.4975,60.1425,1286.0,20420281.92,59.9324
CETS,2022-09-14,EURUSD_TOD,EURUSD000TOD,0.9985,0.99715,1.00524,1.0,101.0,346241584.23,1.00108
CNGD,2022-09-14,EURUSD_TOD,EURUSD000TOD,1.00899,0.98774,1.00899,1.00769,1256.0,13309686.9,
CETS,2022-09-14,EURUSD_TOM,EURUSD000TOM,1.002,0.99501,1.0044,1.00269,4868.0,20928746355.71,1.001
CNGD,2022-09-14,EURUSD_TOM,EURUSD000TOM,1.00899,0.98774,1.00899,1.0009,1260.0,1064327501.0,
CETS,2022-09-14,EURUSDTDTM,EURUSDTODTOM,-0.00026,-0.0006,-0.0001,-0.0001,72.0,25123305523.81,-0.000293
CNGD,2022-09-14,EURUSDTDTM,EURUSDTODTOM,-0.00035,-0.00035,0.000438,0.000219,20.0,16217639244.41,
CETS,2022-09-14,EURRUB_TOD,EUR_RUB__TOD,60.22,59.575,60.3175,59.6925,7372.0,16435422285.0,59.8609
CNGD,2022-09-14,EURRUB_TOD,EUR_RUB__TOD,59.9925,59.2367,60.7414,60.4662,6130.0,65549167.05,
CETS,2022-09-14,EURRUB_TOM,EUR_RUB__TOM,60.7,59.5875,60.7,59.96,15425.0,47843169275.0,59.8337
CNGD,2022-09-14,EURRUB_TOM,EUR_RUB__TOM,60.225,59.2367,60.7414,60.0475,9903.0,6167346598.55,
CNGD,2022-09-14,GBP_TODTOM,GBPRUBTODTOM,0.0,-0.0191,0.034,0.034,39.0,9106792.75,
CNGD,2022-09-14,GBPRUB_TOD,GBPRUB_TOD,68.6826,68.0025,68.6826,68.6826,582.0,4004333.57,
CETS,2022-09-14,GBPRUB_TOM,GBPRUB_TOM,69.1075,69.1075,70.985,69.67,71.0,18384545.0,70.17
CNGD,2022-09-14,GBPRUB_TOM,GBPRUB_TOM,70.5,68.0025,71.05,69.5975,606.0,4084930.79,
CETS,2022-09-14,GLD_TODTOM,GLDRUBTODTOM,0.45,0.45,0.45,0.45,3.0,328552550.0,0.45
CNGD,2022-09-14,GLD_TODTOM,GLDRUBTODTOM,0.72,-0.45,1.44,1.44,69.0,10207134.72,
CETS,2022-09-14,GLDRUB_TOM,GLDRUB_TOM,3255.03,3221.61,3314.0,3280.96,3121.0,515184584.07,3248.33
CNGD,2022-09-14,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002115,0.0042,0.003815,711.0,683030476.19,
CETS,2022-09-14,HKDRUB_TOD,HKDRUB_TOD,7.927,7.8389,7.927,7.8389,2.0,23604.8,7.8683
CNGD,2022-09-14,HKDRUB_TOD,HKDRUB_TOD,7.8389,7.8389,7.839,7.839,2.0,199971614.5,
CETS,2022-09-14,HKDRUB_TOM,HKDRUB_TOM,7.7549,7.68,7.7779,7.7038,2048.0,386742266.5,7.7062
CNGD,2022-09-14,HKDRUB_TOM,HKDRUB_TOM,7.7779,7.6725,7.7779,7.708,4967.0,39161678.59,
CETS,2022-09-14,KZTRUB_TOM,KZTRUB_TOM,12.7475,12.6025,12.8175,12.7925,463.0,337323339.75,12.6725
CNGD,2022-09-14,SLV_TODTOM,SLVRUBTODTOM,0.0193,0.0193,0.0193,0.0193,2.0,8876.49,
CETS,2022-09-14,SLVRUB_TOM,SLVRUB_TOM,45.0,41.62,45.0,42.99,1663.0,32511706.0,42.78
CNGD,2022-09-14,TRY_TODTOM,TRYRUBTODTOM,0.0,0.0,0.0018,0.001573,129.0,54565805.49,
CETS,2022-09-14,TRYRUB_TOM,TRYRUB_TOM,3.3002,3.3002,3.3207,3.319,260.0,224945715.7,3.3066
CNGD,2022-09-14,TRYRUB_TOM,TRYRUB_TOM,3.32,3.2974,3.3299,3.3198,1156.0,2546718.69,
CETS,2022-09-14,USDRUB_TOD,USD000000TOD,61.0,59.5475,61.0,59.68,13737.0,57534287407.5,59.7707
CNGD,2022-09-14,USDRUB_TOD,USD000000TOD,60.0025,59.0684,60.6076,60.0,72346.0,4291515278.56,
CETS,2022-09-14,USD_TODTOM,USD000TODTOM,0.009,0.009,0.0132,0.0123,1283.0,140726787560.0,0.0118
CNGD,2022-09-14,USD_TODTOM,USD000TODTOM,0.0,-0.0247,0.0349,-0.0164,21353.0,58186433499.75,
CETS,2022-09-14,USDRUB_TOM,USD000UTSTOM,59.9,59.5525,60.15,59.885,31961.0,86282644607.5,59.7703
CNGD,2022-09-14,USDRUB_TOM,USD000UTSTOM,60.09,59.0684,60.6076,59.885,106939.0,7105384960.4,
CNGD,2022-09-14,USDCNYTDTM,USDCNYTODTOM,-0.001911,-0.001911,0.003058,0.00086,47.0,6570145.06,
CETS,2022-09-14,USDCNY_TOD,USDCNY_TOD,6.952,6.952,6.99949,6.96889,9.0,11093624.44,6.96074
CNGD,2022-09-14,USDCNY_TOD,USDCNY_TOD,6.98,6.98,6.98,6.98,1.0,1571914.43,
CETS,2022-09-14,USDCNY_TOM,USDCNY_TOM,6.999,6.96251,6.999,6.973,4626.0,24581979315.01,6.97419
CNGD,2022-09-14,USDCNY_TOM,USDCNY_TOM,6.98549,6.9501,6.98549,6.97597,80.0,10732416.99,
CETS,2022-09-14,USDKZT_TOM,USDKZT_TOM,472.41,471.21,472.41,471.41,42.0,50268493.98,471.91
CNGD,2022-09-14,USDRUB_TDS,USDRUB_TDS,60.0,60.0,60.0,60.0,193.0,1403.4,
CETS,2022-09-14,USDRUB_TMS,USDRUB_TMS,60.0,59.6,61.9975,60.05,3126.0,42672066.5,59.8064
CNGD,2022-09-14,USDRUB_TMS,USDRUB_TMS,60.15,59.6625,60.15,59.6625,16.0,127.98,
CETS,2022-09-14,USD_TOM3M,USDRUB_TOM3M,1.1668,1.1668,1.1668,1.1668,1.0,305845000.0,1.1668
