BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-14,АбрауДюрсо,ABRD,471.0,5651430.0,168.5,167.0,171.5,169.5,168.5,169.5,33530.0,168.5,168.5,169.5,5651430.0,5651430.0,5651430.0,0.0,3
SMAL,2022-06-14,Система ао,AFKS,4.0,2256.98,12.5,12.251,12.5,,12.352,12.255,184.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-14,Система ао,AFKS,7370.0,123984783.6,12.38,12.25,12.55,12.55,12.352,12.55,10037900.0,12.352,12.352,12.55,123984783.6,123984783.6,123984783.6,0.0,3
SMAL,2022-06-14,Аэрофлот,AFLT,1.0,132.5,26.5,26.5,26.5,,26.16,26.5,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-14,Аэрофлот,AFLT,9565.0,131441073.2,26.3,25.86,26.7,25.96,26.16,25.96,5026040.0,26.16,26.16,25.96,131441073.2,131441073.2,131441073.2,0.0,3
TQBR,2022-06-14,AGRO-гдр,AGRO,9703.0,75679934.2,808.4,777.0,810.0,785.0,790.0,785.0,95799.0,790.0,790.0,785.0,75679934.2,75679934.2,75679934.2,0.0,3
TQTF,2022-06-14,AKGD ETF,AKGD,414.0,1465150.38,78.25,75.41,79.78,77.44,77.76,77.57,18901.0,77.52,77.52,77.44,1465150.38,1465150.38,1465150.38,4770338.03,3
TQTF,2022-06-14,ETF AKMB,AKMB,8125.0,11075289.16,1.15,1.1307,1.1615,1.1315,1.149,1.1314,9701783.0,1.1416,1.1416,1.1315,11075289.16,11075289.16,11075289.16,5587375.26,3
TQTF,2022-06-14,ETF AKME,AKME,237.0,8757762.4,86.52,85.5,89.02,86.58,86.52,86.58,101246.0,86.5,86.5,86.58,8757762.4,8757762.4,8757762.4,5235648.32,3
TQTD,2022-06-14,AKQU ETF,AKQU,1.0,252.81,84.27,84.27,84.27,84.27,84.27,84.27,3.0,5698.88,5713.38,84.27,25120663.1,4170767.32,25120663.1,23950.14,3
TQBR,2022-06-14,Акрон,AKRN,3600.0,118637212.0,14170.0,13330.0,14170.0,13500.0,13550.0,13500.0,8755.0,13550.0,13550.0,13500.0,118637212.0,118637212.0,118637212.0,0.0,3
TQTD,2022-06-14,ETF AKSC,AKSC,2.0,72.36,0.603,0.603,0.603,0.591,0.595,0.603,120.0,,41.82,0.591,0.0,503052.3,0.0,722.93,3
TQTF,2022-06-14,ETF AKSC,AKSC,60.0,45770.86,38.06,33.6,38.06,34.16,34.36,34.2,1334.0,,41.82,34.16,0.0,503052.3,0.0,41769.6,3
TQTF,2022-06-14,AKVG ETF,AKVG,70.0,25427.22,36.42,32.82,40.0,33.26,35.16,33.24,723.0,,40.12,33.26,0.0,506772.21,0.0,30624.63,3
SMAL,2022-06-14,АЛРОСА ао,ALRS,13.0,1929.31,68.99,65.79,69.97,,66.53,69.97,29.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-14,АЛРОСА ао,ALRS,22315.0,365285789.9,67.4,65.82,67.5,66.8,66.53,66.8,5490530.0,66.53,66.53,66.8,365285789.9,365285789.9,365285789.9,0.0,3
TQTF,2022-06-14,AMCC ETF,AMCC,97.0,175948.7,46.8,45.7,48.4,46.2,46.2,46.2,3805.0,,57.4,46.2,0.0,503268.8,0.0,2654.78,3
TQTF,2022-06-14,AMDG ETF,AMDG,89.0,73680.2,73.9,69.9,73.9,70.2,70.7,70.2,1042.0,,84.5,70.2,0.0,500550.98,0.0,3773.79,3
TQTD,2022-06-14,AMEM ETF,AMEM,5.0,44030.0,1.009,1.0,1.011,1.015,1.003,1.01,43800.0,57.9,57.9,1.015,3068377.64,3068377.64,3068377.64,72.72,3
TQTF,2022-06-14,AMEM ETF,AMEM,50.0,524412.3,58.5,56.9,62.0,58.6,57.9,59.2,9159.0,57.9,57.9,58.6,3068377.64,3068377.64,3068377.64,4201.81,3
TQBR,2022-06-14,АшинскийМЗ,AMEZ,476.0,4894882.0,19.6,19.2,19.735,19.265,19.44,19.31,251800.0,19.44,19.44,19.265,4894882.0,4894882.0,4894882.0,0.0,3
TQTF,2022-06-14,AMGF ETF,AMGF,65.0,171293.6,61.2,60.6,63.9,61.0,61.1,61.0,2802.0,,67.2,61.0,0.0,953043.66,0.0,13888.13,3
TQTD,2022-06-14,AMGM ETF,AMGM,28.0,75004.46,1.212,1.2,1.212,1.194,1.201,1.212,62360.0,69.4,69.4,1.194,4835222.7,4835222.7,4835222.7,178.98,3
TQTF,2022-06-14,AMGM ETF,AMGM,116.0,501615.0,73.0,50.5,73.0,69.0,69.4,68.7,7318.0,69.4,69.4,69.0,4835222.7,4835222.7,4835222.7,10341.23,3
TQTD,2022-06-14,AMGR ETF,AMGR,8.0,5106.5,0.41,0.38,0.41,0.388,0.384,0.38,13360.0,22.2,22.2,0.388,528788.96,528788.96,528788.96,194.43,3
TQTF,2022-06-14,AMGR ETF,AMGR,90.0,233745.6,25.6,21.8,25.9,22.4,22.2,22.5,10502.0,22.2,22.2,22.4,528788.96,528788.96,528788.96,11233.72,3
TQTD,2022-06-14,AMHC ETF,AMHC,1.0,1657.5,1.275,1.275,1.275,1.252,1.263,1.275,1300.0,,74.3,1.252,0.0,500351.84,0.0,64.24,3
TQTF,2022-06-14,AMHC ETF,AMHC,81.0,199736.3,75.5,71.9,76.2,72.3,73.0,72.3,2748.0,,74.3,72.3,0.0,500351.84,0.0,3711.73,3
TQTF,2022-06-14,AMHY ETF,AMHY,36.0,44849.1,69.7,66.0,69.7,66.6,66.8,69.2,671.0,,77.5,66.6,0.0,645939.46,0.0,10342.55,3
TQTF,2022-06-14,AMIG ETF,AMIG,20.0,63056.8,63.7,63.0,65.8,63.1,63.3,63.1,996.0,,69.0,63.1,0.0,650367.63,0.0,12173.4,3
TQTF,2022-06-14,AMIN ETF,AMIN,128.0,102461.0,27.4,22.1,31.0,22.7,22.5,23.5,4544.0,,25.2,22.7,0.0,505341.8,0.0,12769.57,3
TQTF,2022-06-14,AMLV ETF,AMLV,52.0,122548.0,70.7,69.8,73.7,70.1,70.5,70.0,1739.0,,73.5,70.1,0.0,643489.18,0.0,13335.72,3
TQTF,2022-06-14,AMMF ETF,AMMF,58.0,25387.6,59.5,58.7,61.9,61.0,60.0,61.8,423.0,,65.8,61.0,0.0,785673.66,0.0,13140.69,3
TQTF,2022-06-14,AMRH ETF,AMRH,25.0,77345.52,89.44,89.44,101.4,96.9,96.92,96.9,798.0,,91.48,96.9,0.0,918763.48,0.0,17232.71,3
TQTD,2022-06-14,AMSC ETF,AMSC,2.0,127.13,1.161,1.103,1.161,1.084,1.09,1.103,110.0,,66.7,1.084,0.0,500036.22,0.0,238.49,3
TQTF,2022-06-14,AMSC ETF,AMSC,159.0,193051.1,57.5,57.5,68.3,62.6,63.0,62.8,3073.0,,66.7,62.6,0.0,500036.22,0.0,13779.57,3
TQTD,2022-06-14,AMSL ETF,AMSL,55.0,13678.66,1.069,1.06,1.069,1.047,1.049,1.06,12900.0,60.6,60.6,1.047,3694503.91,3694503.91,3694503.91,843.84,3
TQTF,2022-06-14,AMSL ETF,AMSL,313.0,2904178.3,64.8,45.0,65.0,60.5,60.6,60.9,48035.0,60.6,60.6,60.5,3694503.91,3694503.91,3694503.91,48755.39,3
TQTD,2022-06-14,AMVF ETF,AMVF,3.0,27573.0,1.232,1.23,1.232,1.206,1.23,1.23,22400.0,71.1,71.1,1.206,1652264.4,1652264.4,1652264.4,161.39,3
TQTF,2022-06-14,AMVF ETF,AMVF,65.0,59151.6,73.2,69.3,73.2,69.7,71.1,69.7,846.0,71.1,71.1,69.7,1652264.4,1652264.4,1652264.4,9324.55,3
TQBR,2022-06-14,Аптеки36и6,APTK,695.0,708708.48,12.178,12.122,12.242,12.208,12.186,12.208,58160.0,12.186,12.186,12.208,708708.48,708708.48,708708.48,0.0,3
TQBR,2022-06-14,ИНАРКТИКА,AQUA,900.0,6831704.0,493.5,471.5,499.0,481.0,483.0,481.0,14151.0,483.0,483.0,481.0,6831704.0,6831704.0,6831704.0,0.0,3
TQBR,2022-06-14,Арсагера,ARSA,43.0,78401.0,5.52,5.4,5.54,5.46,5.44,5.46,14400.0,,5.6,5.46,0.0,510418.0,0.0,0.0,3
TQBR,2022-06-14,АстрЭнСб,ASSB,15.0,21446.0,0.7055,0.686,0.7055,0.687,0.692,0.686,31000.0,,0.7015,0.687,0.0,530910.5,0.0,0.0,3
TQBR,2022-06-14,Авангрд-ао,AVAN,1238.0,5112555.0,815.0,815.0,1125.0,835.0,950.0,835.0,5389.0,950.0,950.0,835.0,5112555.0,5112555.0,5112555.0,0.0,3
TQBR,2022-06-14,Башнефт ао,BANE,1302.0,13095848.5,1116.0,1070.5,1128.0,1099.0,1108.5,1099.0,11812.0,1108.5,1108.5,1099.0,13095848.5,13095848.5,13095848.5,0.0,3
TQBR,2022-06-14,Башнефт ап,BANEP,3504.0,60357546.5,820.0,815.0,828.0,822.5,821.0,822.5,73517.0,821.0,821.0,822.5,60357546.5,60357546.5,60357546.5,0.0,3
TQTF,2022-06-14,BCSB ETF,BCSB,189.0,36067441.75,9.698,9.636,10.028,9.638,9.664,9.638,3731933.0,9.664,9.664,9.638,36067441.75,36067441.75,36067441.75,333820.5,3
TQBR,2022-06-14,Белуга ао,BELU,1957.0,26244997.0,2334.0,2300.0,2340.0,2310.0,2321.0,2310.0,11308.0,2321.0,2321.0,2310.0,26244997.0,26244997.0,26244997.0,0.0,3
