BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-30,AMDRUB_TOM,AMDRUB_TOM,14.82,14.82,15.4775,15.2975,42.0,231927.25,15.1586
CNGD,2022-08-30,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,3.0,100849.68,
CETS,2022-08-30,BYNRUB_TOD,BYNRUB_TOD,23.72,23.67,23.72,23.67,2.0,8245060.0,23.6927
CETS,2022-08-30,BYNRUB_TOM,BYNRUB_TOM,23.7475,23.6425,23.83,23.76,374.0,108673777.5,23.7175
CETS,2022-08-30,CNYRUB_TOD,CNY000000TOD,8.717,8.715,8.74,8.738,1129.0,2808412115.0,8.7291
CNGD,2022-08-30,CNYRUB_TOD,CNY000000TOD,8.731,8.731,8.7351,8.7351,20.0,3493140000.0,
CETS,2022-08-30,CNY_TODTOM,CNYRUBTODTOM,0.00195,0.00195,0.002004,0.001953,471.0,299372395938.4,0.001975
CNGD,2022-08-30,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0037,0.0048,0.003825,2800.0,23920816454.17,
CETS,2022-08-30,CNYRUB_TOM,CNYRUB_TOM,8.73,8.652,8.755,8.675,25011.0,40905068967.0,8.7369
CNGD,2022-08-30,CNYRUB_TOM,CNYRUB_TOM,8.72,8.652,8.755,8.678,7114.0,8855239052.94,
CETS,2022-08-30,CNY_TOM1W,CNYRUB_TOM1W,0.014,0.014,0.014,0.014,2.0,8740058000.0,0.014
CETS,2022-08-30,EUR_TODTOM,EUR000TODTOM,0.0133,-0.0096,0.0163,0.0163,407.0,34995900930.0,0.0075
CNGD,2022-08-30,EUR_TODTOM,EUR000TODTOM,0.0122,-0.0165,0.0331,0.0101,700.0,16067288245.16,
CETS,2022-08-30,EURRUB_TMS,EURRUB_TMS,60.25,59.9,60.9,60.0,995.0,17682455.93,60.5644
CETS,2022-08-30,EURUSD_TOD,EURUSD000TOD,0.99871,0.99864,1.0055,1.00439,95.0,261216834.17,1.0031
CNGD,2022-08-30,EURUSD_TOD,EURUSD000TOD,1.0093,0.98931,1.0093,1.00863,1321.0,14329239.94,
CETS,2022-08-30,EURUSD_TOM,EURUSD000TOM,0.99994,0.9984,1.00569,1.0034,3029.0,12220548594.79,1.00294
CNGD,2022-08-30,EURUSD_TOM,EURUSD000TOM,1.0093,0.98931,1.0093,1.002,1323.0,316901784.94,
CETS,2022-08-30,EURUSDTDTM,EURUSDTODTOM,0.0,-5e-05,1e-05,1e-05,49.0,21256414833.83,-1e-05
CNGD,2022-08-30,EURUSDTDTM,EURUSDTODTOM,0.0,-0.000274,0.000438,0.000438,20.0,24616329132.96,
CETS,2022-08-30,EURRUB_TOD,EUR_RUB__TOD,60.23,60.1275,60.8275,60.7575,4436.0,11213896232.5,60.497
CNGD,2022-08-30,EURRUB_TOD,EUR_RUB__TOD,60.2225,59.6203,60.9131,60.903,6232.0,70235168.81,
CETS,2022-08-30,EURRUB_TOM,EUR_RUB__TOM,60.2525,59.9825,60.85,60.0,19867.0,56744467725.0,60.5819
CNGD,2022-08-30,EURRUB_TOM,EUR_RUB__TOM,60.28,59.6203,60.9131,60.0975,9768.0,2353044376.28,
CNGD,2022-08-30,GBP_TODTOM,GBPRUBTODTOM,-0.01,-0.0199,0.0353,0.0318,45.0,27996392.63,
CNGD,2022-08-30,GBPRUB_TOD,GBPRUB_TOD,73.6,73.6,74.336,74.336,581.0,4577347.65,
CETS,2022-08-30,GBPRUB_TOM,GBPRUB_TOM,73.0,71.1,73.0,71.1,137.0,79200562.5,72.2633
CNGD,2022-08-30,GBPRUB_TOM,GBPRUB_TOM,73.7925,71.07,74.336,72.1075,921.0,10572888.07,
CETS,2022-08-30,GLD_TODTOM,GLDRUBTODTOM,0.4567,0.4566,0.4567,0.4566,2.0,140018509.6,0.4566
CNGD,2022-08-30,GLD_TODTOM,GLDRUBTODTOM,0.7306,-0.411,1.4612,1.4612,63.0,9743196.27,
