BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-08-09,РЖД-19 обл,RU000A0JQ7Z2,34.0,323882.7,99.41,99.69,99.69,99.69,6.24,99.66,8.18,99.42,325.0,,99.65,99.69,0.0,510222.9,0.0,2024-07-08,659.0,8.2,,,7.85,39.14,,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,ДОМ.РФ14об,RU000A0JQAL8,1.0,2562500.0,102.5,102.5,102.5,102.5,38.88,102.5,6.83,102.5,2500.0,,102.52,102.5,0.0,7797740.5,0.0,2023-05-15,98.0,6.83,,,16.5,83.18,2022-11-15,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,ДОМ.РФ15об,RU000A0JQAM6,1.0,3270000.0,109.0,109.0,109.0,109.0,80.55,109.0,-46.61,109.0,3000.0,108.99,109.0,109.0,9867506.0,9859855.4,9867506.0,2028-09-15,37.0,-46.61,,,20.0,100.82,2022-09-15,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,РЖД-23 обл,RU000A0JQRD9,79.0,4862365.2,98.84,99.11,99.11,99.11,4.09,98.89,8.43,98.99,4917.0,98.89,98.89,99.11,4862365.2,4862365.2,4862365.2,2025-01-16,825.0,8.53,,,7.85,39.14,,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,ОткрФКББ03,RU000A0JRZ74,2.0,70364.2,76.47,77.65,76.47,76.47,0.01,76.48,9.59,77.65,92.0,,74.24,76.47,0.0,652550.7,0.0,2025-07-16,1072.0,9.58,,,0.01,0.05,,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,23044.3,104.05,104.9,104.05,104.05,48.48,104.75,3.56,104.06,22.0,102.34,102.36,104.05,520936.0,507690.5,520936.0,2032-02-17,194.0,2.31,,,10.99,54.8,2023-02-28,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,РЖД-32 обл,RU000A0JSGV0,118.0,1939244.4,101.2,101.5,101.5,101.5,8.68,101.48,8.3,101.21,1911.0,101.48,101.48,101.5,1939244.4,1939244.4,1939244.4,2032-06-25,324.0,8.32,,,9.9,49.36,2023-07-07,2022-08-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-09,ВЭБ.РФ 18,RU000A0JT403,1.0,4930.0,98.6,98.6,98.6,98.6,27.32,98.6,8.57,98.6,5.0,,93.64,98.6,0.0,500968.2,0.0,2032-09-17,715.0,8.57,,,7.67,38.24,2024-09-27,2022-08-09,1000.0,SUR,,8.5134,,2024-10-01,RUB,3
TQCB,2022-08-09,ФСК РС-21,RU000A0JT7T2,8.0,28887.3,94.01,97.5,97.5,97.5,23.92,96.29,9.24,96.02,30.0,,,97.5,0.0,0.0,0.0,2027-10-06,571.0,10.1,,,7.4,36.9,2024-04-10,2022-08-09,1000.0,SUR,,9.1224,,2024-04-17,RUB,3
TQCB,2022-08-09,РСХБ 18,RU000A0JT874,1.0,11982.0,99.85,99.85,99.85,99.85,19.39,99.85,6.98,99.85,12.0,,99.83,99.85,0.0,500138.2,0.0,2022-10-13,65.0,6.98,,,6.05,30.17,,2022-08-09,1000.0,SUR,,,6.6796,,RUB,3
TQCB,2022-08-09,Роснефть04,RU000A0JT940,13.0,67020.9,100.0,100.1,100.1,100.1,24.46,100.03,7.39,100.0,67.0,,100.04,100.1,0.0,507203.3,0.0,2022-10-17,69.0,7.79,,,7.9,39.39,,2022-08-09,1000.0,SUR,,,7.076,,RUB,3
TQCB,2022-08-09,Роснефть05,RU000A0JT965,52.0,513096.4,99.87,100.11,100.05,100.05,24.46,100.02,7.67,99.87,513.0,100.02,100.02,100.05,513096.4,513096.4,513096.4,2022-10-17,69.0,7.84,,,7.9,39.39,,2022-08-09,1000.0,SUR,,,7.3375,,RUB,3
TQCB,2022-08-09,Башнефть06,RU000A0JTM28,16.0,367769.2,99.88,100.08,100.0,99.98,1.48,99.94,7.84,100.08,368.0,,99.92,99.98,0.0,501608.5,0.0,2023-01-31,175.0,7.98,,,7.7,38.39,,2022-08-09,1000.0,SUR,,,7.6417,,RUB,3
TQCB,2022-08-09,Башнефть07,RU000A0JTM36,1.0,1005.0,100.5,100.5,100.5,100.5,1.59,100.5,7.34,100.5,1.0,100.0,100.0,100.5,1430021099.2,1430021099.2,1430021099.2,2023-01-31,175.0,7.34,,,8.3,41.39,,2022-08-09,1000.0,SUR,,,7.1615,,RUB,3
