BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-09,АбрауДюрсо,ABRD,247.0,3537295.0,173.0,172.0,174.0,173.0,173.0,173.0,20460.0,173.0,173.0,173.0,3537295.0,3537295.0,3537295.0,0.0,3
TQBR,2022-08-09,Система ао,AFKS,7204.0,158261754.7,13.812,13.762,14.1,14.1,13.898,14.1,11387100.0,13.898,13.898,14.1,158261754.7,158261754.7,158261754.7,0.0,3
SMAL,2022-08-09,Аэрофлот,AFLT,1.0,52.48,26.24,26.24,26.24,,26.74,26.24,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-09,Аэрофлот,AFLT,12845.0,193738918.0,27.1,26.4,27.18,27.0,26.74,27.0,7247030.0,26.74,26.74,27.0,193738918.0,193738918.0,193738918.0,0.0,3
TQBR,2022-08-09,AGRO-гдр,AGRO,3023.0,47385842.6,787.6,777.0,800.0,793.0,785.0,793.0,60358.0,785.0,785.0,793.0,47385842.6,47385842.6,47385842.6,0.0,3
TQTF,2022-08-09,AKGD ETF,AKGD,681.0,277091354.73,82.69,79.81,83.35,82.62,82.57,82.54,3355870.0,82.57,82.57,82.62,277091354.73,277091354.73,277091354.73,19213458.15,3
TQTF,2022-08-09,ETF AKMB,AKMB,5775.0,7065704.12,1.1734,1.1706,1.185,1.172,1.1742,1.1737,6016404.0,1.1744,1.1744,1.172,7065704.12,7065704.12,7065704.12,7490562.64,3
TQTF,2022-08-09,ETF AKME,AKME,208.0,261658.38,78.04,77.06,80.3,78.16,77.38,78.82,3355.0,,78.0,78.16,0.0,1365817.98,0.0,3452416.91,3
TQTF,2022-08-09,AKMM ETF,AKMM,40.0,16737608.12,100.56,100.54,100.56,100.54,100.56,100.54,166444.0,100.56,100.56,100.54,16737608.12,16737608.12,16737608.12,14799051.64,3
TQTD,2022-08-09,AKQU ETF,AKQU,1.0,263.82,87.94,87.94,87.94,87.94,87.94,87.94,3.0,5425.9,5425.4,87.94,9332554.92,3955113.78,9332554.92,40779.18,3
TQBR,2022-08-09,Акрон,AKRN,958.0,39411926.0,16150.0,15920.0,16374.0,16218.0,16152.0,16218.0,2440.0,16152.0,16152.0,16218.0,39411926.0,39411926.0,39411926.0,0.0,3
TQTF,2022-08-09,ETF AKSC,AKSC,37.0,12220.76,40.1,38.98,40.36,39.26,39.58,39.3,311.0,,36.98,39.26,0.0,715567.46,0.0,57304.48,3
TQTF,2022-08-09,AKVG ETF,AKVG,39.0,10510.1,42.14,40.76,44.74,41.26,41.84,41.26,253.0,,41.46,41.26,0.0,766782.08,0.0,62944.17,3
SMAL,2022-08-09,АЛРОСА ао,ALRS,5.0,371.93,62.96,61.01,62.97,,62.09,61.01,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-09,АЛРОСА ао,ALRS,13163.0,172654247.2,61.98,61.16,62.97,62.71,62.09,62.71,2780890.0,62.09,62.09,62.71,172654247.2,172654247.2,172654247.2,0.0,3
TQBR,2022-08-09,АшинскийМЗ,AMEZ,443.0,6747371.5,22.65,22.5,23.31,23.005,22.755,23.005,296500.0,22.755,22.755,23.005,6747371.5,6747371.5,6747371.5,0.0,3
TQTF,2022-08-09,AMRE ETF,AMRE,98.0,104613.5,68.8,68.6,71.0,70.9,69.4,71.0,1507.0,,68.3,70.9,0.0,515386.8,0.0,360965.0,3
TQTF,2022-08-09,AMRH ETF,AMRH,25.0,108874.78,100.42,97.9,100.46,100.36,100.34,98.08,1085.0,,99.5,100.36,0.0,790407.14,0.0,108772.28,3
TQBR,2022-08-09,Аптеки36и6,APTK,686.0,1097038.64,12.276,12.182,12.31,12.23,12.224,12.23,89750.0,12.224,12.224,12.23,1097038.64,1097038.64,1097038.64,0.0,3
TQBR,2022-08-09,ИНАРКТИКА,AQUA,2419.0,21852428.5,564.0,540.0,567.5,550.0,550.5,550.0,39703.0,550.5,550.5,550.0,21852428.5,21852428.5,21852428.5,0.0,3
TQBR,2022-08-09,Арсагера,ARSA,27.0,81434.0,5.74,5.74,5.98,5.95,5.9,5.97,13800.0,,5.78,5.95,0.0,500661.0,0.0,0.0,3
TQBR,2022-08-09,АстрЭнСб,ASSB,4.0,9734.5,0.698,0.691,0.7025,0.691,0.6955,0.691,14000.0,,0.6995,0.691,0.0,502189.0,0.0,0.0,3
TQBR,2022-08-09,Авангрд-ао,AVAN,30.0,53380.0,835.0,830.0,840.0,840.0,835.0,840.0,64.0,,840.0,840.0,0.0,500565.0,0.0,0.0,3
TQBR,2022-08-09,Башнефт ао,BANE,451.0,3343492.5,975.0,972.0,997.0,988.0,981.0,988.0,3408.0,981.0,981.0,988.0,3343492.5,3343492.5,3343492.5,0.0,3
TQBR,2022-08-09,Башнефт ап,BANEP,1821.0,24338237.5,647.5,643.0,662.0,660.0,648.5,660.0,37532.0,648.5,648.5,660.0,24338237.5,24338237.5,24338237.5,0.0,3
TQTF,2022-08-09,BCSB ETF,BCSB,215.0,244392.54,10.268,10.122,10.398,10.124,10.194,10.146,23976.0,,10.278,10.124,0.0,505478.73,0.0,1293596.57,3
TQBR,2022-08-09,Белуга ао,BELU,1154.0,13285006.0,2479.0,2438.0,2479.0,2460.0,2451.0,2460.0,5421.0,2451.0,2451.0,2460.0,13285006.0,13285006.0,13285006.0,0.0,3
TQBR,2022-08-09,БашИнСв ап,BISVP,96.0,460903.0,7.29,7.27,7.59,7.44,7.43,7.43,62000.0,,7.42,7.44,0.0,503809.0,0.0,0.0,3
TQBR,2022-08-09,Белон ао,BLNG,910.0,5245373.0,8.74,8.55,9.66,9.47,9.33,9.47,562300.0,9.33,9.33,9.47,5245373.0,5245373.0,5245373.0,0.0,3
TQBR,2022-08-09,БурЗолото,BRZL,50.0,224666.0,748.0,748.0,780.0,776.0,775.0,780.0,290.0,,765.0,776.0,0.0,500389.0,0.0,0.0,3
TQBR,2022-08-09,БСП ао,BSPB,4589.0,61840767.1,87.19,86.17,90.99,89.75,88.88,89.75,695770.0,88.88,88.88,89.75,61840767.1,61840767.1,61840767.1,0.0,3
TQBR,2022-08-09,БСП ап,BSPBP,586.0,5564645.0,13.4,12.3,17.4,14.1,14.65,14.1,379500.0,14.65,14.65,14.1,5564645.0,5564645.0,5564645.0,0.0,3
TQBR,2022-08-09,МКБ ао,CBOM,7523.0,439355104.6,5.11,5.01,5.258,5.249,5.087,5.249,86376500.0,5.087,5.087,5.249,439355104.6,439355104.6,439355104.6,0.0,3
TQBR,2022-08-09,РН-ЗапСиб,CHGZ,54.0,135208.0,37.4,36.8,38.4,37.8,37.4,37.8,3620.0,,37.8,37.8,0.0,500282.0,0.0,0.0,3
TQBR,2022-08-09,ЧКПЗ ао,CHKZ,9.0,68720.0,5300.0,5240.0,5300.0,5260.0,5280.0,5260.0,13.0,,5440.0,5260.0,0.0,501340.0,0.0,0.0,3
TQBR,2022-08-09,СевСт-ао,CHMF,18914.0,470345364.4,685.0,672.0,707.6,707.6,684.8,707.6,686743.0,684.8,684.8,707.6,470345364.4,470345364.4,470345364.4,0.0,3
TQBR,2022-08-09,ЧМК ао,CHMK,106.0,1000825.0,3400.0,3380.0,3460.0,3415.0,3415.0,3415.0,293.0,3415.0,3415.0,3415.0,1000825.0,1000825.0,1000825.0,0.0,3
TQBR,2022-08-09,CIAN-адр,CIAN,8724.0,57836406.8,346.0,323.8,365.2,345.0,334.6,345.0,172845.0,334.6,334.6,345.0,57836406.8,57836406.8,57836406.8,0.0,3
TQBR,2022-08-09,Телеграф,CNTL,198.0,662406.0,9.2,8.94,9.2,9.04,9.0,9.04,73600.0,9.0,9.0,9.04,662406.0,662406.0,662406.0,0.0,3
SMAL,2022-08-09,Телеграф-п,CNTLP,5.0,829.6,9.2,6.46,9.2,,6.56,6.46,101.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-09,Телеграф-п,CNTLP,416.0,1451808.0,6.64,6.42,6.66,6.6,6.56,6.6,221500.0,6.56,6.56,6.6,1451808.0,1451808.0,1451808.0,0.0,3
TQPI,2022-08-09,ДагСб ао,DASB,574.0,2281815.0,0.1525,0.1503,0.1529,0.1524,0.1515,0.1524,15065000.0,0.1515,0.1515,0.1524,2281815.0,2281815.0,2281815.0,0.0,3
TQBR,2022-08-09,ЗаводДИОД,DIOD,94.0,234699.0,7.36,7.25,7.46,7.27,7.33,7.27,32000.0,,7.31,7.27,0.0,507532.0,0.0,0.0,3
TQTF,2022-08-09,ETF DIVD,DIVD,101.0,476046.8,733.8,731.2,745.8,745.8,737.0,745.8,646.0,,736.8,745.8,0.0,501826.8,0.0,1055479.17,3
SMAL,2022-08-09,ДетскийМир,DSKY,1.0,86.98,86.98,86.98,86.98,,77.54,86.98,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-09,ДетскийМир,DSKY,3226.0,36487479.6,76.92,76.48,78.2,77.94,77.54,77.94,470580.0,77.54,77.54,77.94,36487479.6,36487479.6,36487479.6,0.0,3
TQBR,2022-08-09,ДЭК ао,DVEC,157.0,618739.0,0.851,0.808,0.857,0.833,0.831,0.833,745000.0,0.831,0.831,0.833,618739.0,618739.0,618739.0,0.0,3
TQBR,2022-08-09,ДонскЗР,DZRD,2.0,3825.0,1915.0,1910.0,1915.0,1910.0,1915.0,1910.0,2.0,,1915.0,1910.0,0.0,503515.0,0.0,0.0,3
TQBR,2022-08-09,ДонскЗР п,DZRDP,24.0,47100.0,1600.0,1550.0,1600.0,1580.0,1570.0,1580.0,30.0,,1580.0,1580.0,0.0,502200.0,0.0,0.0,3
TQBR,2022-08-09,ЕвроЭлтех,EELT,56.0,108476.6,5.22,5.16,5.22,5.18,5.22,5.18,20790.0,,5.18,5.18,0.0,547524.8,0.0,0.0,3
TQBR,2022-08-09,Электрцинк,ELTZ,28.0,23555.0,150.5,150.0,151.5,150.5,151.0,150.5,156.0,,150.5,150.5,0.0,504422.5,0.0,0.0,3
TQBR,2022-08-09,ЭН+ГРУП ао,ENPG,3302.0,27678353.0,401.0,394.5,404.5,404.5,399.0,404.5,69343.0,399.0,399.0,404.5,27678353.0,27678353.0,27678353.0,0.0,3
SMAL,2022-08-09,ЭнелРос ао,ENRU,13.0,130.54,0.443,0.3738,0.443,,0.4462,0.415,324.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-09,ЭнелРос ао,ENRU,962.0,8336509.4,0.441,0.441,0.4574,0.448,0.4462,0.448,18682000.0,0.4462,0.4462,0.448,8336509.4,8336509.4,8336509.4,0.0,3
TQTF,2022-08-09,EQMX ETF,EQMX,2497.0,18596794.55,82.75,82.0,84.5,84.4,83.25,84.45,223381.0,83.25,83.25,84.4,18596794.55,18596794.55,18596794.55,19660257.68,3
TQTF,2022-08-09,ESGE ETF,ESGE,110.0,175740.49,61.2,60.87,62.19,62.0,61.19,62.19,2872.0,,61.27,62.0,0.0,501251.25,0.0,322016.74,3
TQTF,2022-08-09,ESGR ETF,ESGR,14.0,22312.5,891.0,887.0,899.0,898.5,892.5,899.0,25.0,,896.0,898.5,0.0,610072.5,0.0,125084.41,3
TQBR,2022-08-09,ETLN-гдр,ETLN,2493.0,6107003.32,56.8,55.0,56.8,56.56,55.88,56.56,109273.0,55.88,55.88,56.56,6107003.32,6107003.32,6107003.32,0.0,3
