BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-23,АбрауДюрсо,ABRD,235.0,2247400.0,182.0,180.0,182.0,181.0,181.0,181.0,12410.0,181.0,181.0,181.0,2247400.0,2247400.0,2247400.0,0.0,3
TQBR,2022-08-23,Система ао,AFKS,12743.0,343018836.6,14.45,14.337,14.88,14.68,14.598,14.68,23497000.0,14.598,14.598,14.68,343018836.6,343018836.6,343018836.6,0.0,3
TQBR,2022-08-23,Аэрофлот,AFLT,7082.0,133374843.0,27.06,26.96,27.22,27.18,27.1,27.18,4923360.0,27.1,27.1,27.18,133374843.0,133374843.0,133374843.0,0.0,3
TQBR,2022-08-23,AGRO-гдр,AGRO,3473.0,49656770.8,892.8,885.0,910.0,886.0,897.4,886.0,55333.0,897.4,897.4,886.0,49656770.8,49656770.8,49656770.8,0.0,3
TQTF,2022-08-23,AKGD ETF,AKGD,339.0,7139672.4,79.19,78.29,79.19,79.16,78.78,79.19,90595.0,78.81,78.81,79.16,7139672.4,7139672.4,7139672.4,24440823.97,3
TQTF,2022-08-23,ETF AKMB,AKMB,6360.0,2491794.21,1.1687,1.1662,1.181,1.1721,1.1746,1.1723,2123818.0,1.1733,1.1733,1.1721,2491794.21,2491794.21,2491794.21,7157495.15,3
TQTF,2022-08-23,ETF AKME,AKME,284.0,1584494.96,81.62,80.72,82.26,81.48,81.78,81.7,19427.0,81.56,81.56,81.48,1584494.96,1584494.96,1584494.96,3096339.01,3
TQTF,2022-08-23,AKMM ETF,AKMM,34.0,3644531.02,101.33,100.82,101.33,100.85,100.83,100.85,36147.0,100.83,100.83,100.85,3644531.02,3644531.02,3644531.02,11770560.47,3
TQBR,2022-08-23,Акрон,AKRN,1136.0,47997124.0,17706.0,17402.0,17800.0,17480.0,17550.0,17480.0,2735.0,17550.0,17550.0,17480.0,47997124.0,47997124.0,47997124.0,0.0,3
TQTF,2022-08-23,ETF AKSC,AKSC,46.0,16304.24,39.12,38.84,40.16,39.0,39.4,39.0,414.0,,40.62,39.0,0.0,500148.7,0.0,63183.46,3
TQTD,2022-08-23,AKVG ETF,AKVG,2.0,13.44,0.671,0.671,0.673,0.671,0.669,0.673,20.0,,39.26,0.671,0.0,509977.54,0.0,3410.43,3
TQTF,2022-08-23,AKVG ETF,AKVG,62.0,27989.98,40.08,39.52,44.0,40.1,39.96,40.02,696.0,,39.26,40.1,0.0,509977.54,0.0,203745.34,3
SMAL,2022-08-23,АЛРОСА ао,ALRS,14.0,1159.09,68.25,67.5,69.5,,69.09,68.78,17.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-23,АЛРОСА ао,ALRS,27763.0,575049579.2,68.2,67.71,70.34,69.74,69.09,69.74,8323710.0,69.09,69.09,69.74,575049579.2,575049579.2,575049579.2,0.0,3
TQBR,2022-08-23,АшинскийМЗ,AMEZ,755.0,9912148.0,23.15,22.805,23.5,23.23,23.18,23.23,427600.0,23.18,23.18,23.23,9912148.0,9912148.0,9912148.0,0.0,3
TQTF,2022-08-23,AMRE ETF,AMRE,220.0,116795.0,72.7,72.7,74.6,74.6,73.9,74.6,1580.0,,73.0,74.6,0.0,506763.1,0.0,376604.33,3
TQTF,2022-08-23,AMRH ETF,AMRH,17.0,3792.74,99.8,99.8,99.82,99.82,99.8,99.8,38.0,,99.48,99.82,0.0,870228.4,0.0,98336.24,3
TQBR,2022-08-23,Аптеки36и6,APTK,1127.0,1672779.34,12.208,12.2,12.3,12.2,12.236,12.2,136720.0,12.236,12.236,12.2,1672779.34,1672779.34,1672779.34,0.0,3
TQBR,2022-08-23,ИНАРКТИКА,AQUA,1533.0,11799775.5,609.5,599.5,610.0,601.0,602.0,601.0,19600.0,602.0,602.0,601.0,11799775.5,11799775.5,11799775.5,0.0,3
TQBR,2022-08-23,Арсагера,ARSA,35.0,212099.0,6.47,6.35,6.58,6.37,6.39,6.37,33200.0,,6.39,6.37,0.0,504192.0,0.0,0.0,3
TQBR,2022-08-23,АстрЭнСб,ASSB,248.0,520177.0,0.703,0.6625,0.7125,0.702,0.686,0.702,758000.0,0.686,0.686,0.702,520177.0,520177.0,520177.0,0.0,3
TQBR,2022-08-23,Авангрд-ао,AVAN,83.0,545145.0,850.0,835.0,855.0,855.0,845.0,850.0,645.0,845.0,845.0,855.0,545145.0,545145.0,545145.0,0.0,3
TQBR,2022-08-23,Башнефт ао,BANE,674.0,7181826.0,1000.0,1000.0,1030.0,1016.0,1013.0,1016.0,7089.0,1013.0,1013.0,1016.0,7181826.0,7181826.0,7181826.0,0.0,3
TQBR,2022-08-23,Башнефт ап,BANEP,1558.0,21961480.5,692.0,688.5,705.5,699.5,698.0,699.5,31453.0,698.0,698.0,699.5,21961480.5,21961480.5,21961480.5,0.0,3
TQTF,2022-08-23,BCSB ETF,BCSB,147.0,169891.69,10.062,10.036,10.14,10.1,10.058,10.1,16892.0,,10.12,10.1,0.0,500072.78,0.0,1245658.08,3
TQBR,2022-08-23,Белуга ао,BELU,1544.0,23709238.0,2653.0,2630.0,2680.0,2657.0,2661.0,2657.0,8909.0,2661.0,2661.0,2657.0,23709238.0,23709238.0,23709238.0,0.0,3
SMAL,2022-08-23,БашИнСв ап,BISVP,2.0,56.0,8.0,8.0,8.0,,7.65,8.0,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-23,БашИнСв ап,BISVP,33.0,48202.0,7.64,7.55,7.69,7.68,7.65,7.68,6300.0,,7.61,7.68,0.0,508602.0,0.0,0.0,3
TQBR,2022-08-23,Белон ао,BLNG,479.0,3019183.0,9.82,9.61,10.2,10.2,9.915,10.2,304500.0,9.915,9.915,10.2,3019183.0,3019183.0,3019183.0,0.0,3
TQTF,2022-08-23,BOND ETF,BOND,48.0,1433455.2,1004.0,1002.4,1004.0,1003.0,1003.2,1003.0,1429.0,1003.2,1003.2,1003.0,1433455.2,1433455.2,1433455.2,19336532.2,3
TQBR,2022-08-23,БурЗолото,BRZL,80.0,516075.0,804.0,800.0,820.0,805.0,806.0,805.0,640.0,806.0,806.0,805.0,516075.0,516075.0,516075.0,0.0,3
SMAL,2022-08-23,БСП ао,BSPB,1.0,109.82,109.82,109.82,109.82,,94.84,109.82,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-23,БСП ао,BSPB,4668.0,64249280.4,95.72,93.8,95.72,95.41,94.84,95.41,677460.0,94.84,94.84,95.41,64249280.4,64249280.4,64249280.4,0.0,3
TQBR,2022-08-23,БСП ап,BSPBP,175.0,1193270.0,15.6,14.9,15.65,15.15,15.3,15.2,78000.0,15.3,15.3,15.15,1193270.0,1193270.0,1193270.0,0.0,3
SMAL,2022-08-23,МКБ ао,CBOM,3.0,102.87,5.402,5.002,5.402,,5.542,5.002,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-23,МКБ ао,CBOM,5638.0,330348815.9,5.51,5.479,5.592,5.504,5.542,5.504,59609500.0,5.542,5.542,5.504,330348815.9,330348815.9,330348815.9,0.0,3
TQBR,2022-08-23,РН-ЗапСиб,CHGZ,42.0,131030.0,38.4,37.8,38.4,38.0,38.0,38.0,3450.0,,38.0,38.0,0.0,500358.0,0.0,0.0,3
TQBR,2022-08-23,ЧКПЗ ао,CHKZ,241.0,2230400.0,5920.0,5800.0,6980.0,5900.0,6360.0,5900.0,351.0,6360.0,6360.0,5900.0,2230400.0,2230400.0,2230400.0,0.0,3
TQBR,2022-08-23,СевСт-ао,CHMF,9358.0,195806777.2,709.6,706.2,715.6,712.0,711.2,712.0,275314.0,711.2,711.2,712.0,195806777.2,195806777.2,195806777.2,0.0,3
