BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-23,AMDRUB_TOM,AMDRUB_TOM,15.6675,14.8775,15.6675,15.25,66.0,1252902.25,15.0952
CNGD,2022-08-23,BYN_TODTOM,BYNRUBTODTOM,0.0129,0.0129,0.0129,0.0129,4.0,378287.63,
CETS,2022-08-23,BYNRUB_TOM,BYNRUB_TOM,23.5925,23.415,24.2,23.815,360.0,121096505.0,23.5642
CETS,2022-08-23,CNYRUB_TOD,CNY000000TOD,8.737,8.682,8.785,8.71,2631.0,4233680037.0,8.7302
CNGD,2022-08-23,CNYRUB_TOD,CNY000000TOD,8.75,8.75,8.75,8.75,1.0,113750000.0,
CETS,2022-08-23,CNY_TODTOM,CNYRUBTODTOM,0.001908,0.001836,0.002049,0.001836,654.0,275397762518.2,0.001971
CNGD,2022-08-23,CNY_TODTOM,CNYRUBTODTOM,1e-06,-0.0037,0.0047,0.003815,2768.0,9664999625.68,
CETS,2022-08-23,CNYRUB_TOM,CNYRUB_TOM,8.715,8.68,8.787,8.72,43328.0,54480501945.0,8.7163
CNGD,2022-08-23,CNYRUB_TOM,CNYRUB_TOM,8.7,8.68,8.788,8.729,9707.0,1649982143.52,
CNGD,2022-08-23,CNY_TOM1W,CNYRUB_TOM1W,0.0139,0.0139,0.0139,0.0139,1.0,4358400500.0,
CETS,2022-08-23,EUR_TODTOM,EUR000TODTOM,0.01,0.01,0.0172,0.015,834.0,42007975040.0,0.0135
CNGD,2022-08-23,EUR_TODTOM,EUR000TODTOM,0.0172,-0.0163,0.0911,0.0123,746.0,12125103313.83,
CETS,2022-08-23,EURRUB_TMS,EURRUB_TMS,59.5,59.105,59.9,59.7475,1207.0,20595155.17,59.4908
CNGD,2022-08-23,EURRUB_TMS,EURRUB_TMS,59.4,59.4,59.4,59.4,1.0,51.08,
CETS,2022-08-23,EURUSD_TOD,EURUSD000TOD,0.987,0.987,0.994,0.99245,107.0,361008334.8,0.99192
CNGD,2022-08-23,EURUSD_TOD,EURUSD000TOD,0.99687,0.97713,1.00641,1.00641,1102.0,12041535.54,
CETS,2022-08-23,EURUSD_TOM,EURUSD000TOM,0.99,0.9865,1.0,0.9933,5914.0,23898666102.96,0.99205
CNGD,2022-08-23,EURUSD_TOM,EURUSD000TOM,0.99687,0.97713,1.00641,0.994,1103.0,605876021.54,
CETS,2022-08-23,EURUSDTDTM,EURUSDTODTOM,3e-05,1e-06,0.000188,1e-05,42.0,28966877846.58,2.5e-05
CNGD,2022-08-23,EURUSDTDTM,EURUSDTODTOM,-0.000272,-0.000272,0.000436,0.000168,51.0,1744116095.19,
CETS,2022-08-23,EURRUB_TOD,EUR_RUB__TOD,59.225,59.12,59.6925,59.26,5166.0,11349905722.5,59.3512
CNGD,2022-08-23,EURRUB_TOD,EUR_RUB__TOD,60.1834,58.9743,60.191,59.2525,6571.0,164495185.96,
CETS,2022-08-23,EURRUB_TOM,EUR_RUB__TOM,59.2275,59.0675,59.74,59.58,20988.0,56005345222.5,59.3508
CNGD,2022-08-23,EURRUB_TOM,EUR_RUB__TOM,59.42,58.9743,60.191,59.54,11522.0,257681214.45,
CNGD,2022-08-23,GBP_TODTOM,GBPRUBTODTOM,0.0,-0.0199,0.0354,0.0319,49.0,65882162.31,
CETS,2022-08-23,GBPRUB_TOD,GBPRUB_TOD,73.6,73.6,73.6,73.6,2.0,1324800.0,73.6
CNGD,2022-08-23,GBPRUB_TOD,GBPRUB_TOD,75.5,75.5,76.255,76.255,565.0,4480954.58,
CETS,2022-08-23,GBPRUB_TOM,GBPRUB_TOM,72.815,71.8,72.815,72.055,97.0,55102172.5,72.3126
CNGD,2022-08-23,GBPRUB_TOM,GBPRUB_TOM,71.44,71.44,76.255,72.055,904.0,5557961.13,
CETS,2022-08-23,GLD_TODTOM,GLDRUBTODTOM,0.447,0.447,0.447,0.447,2.0,110948551.8,0.447
CNGD,2022-08-23,GLD_TODTOM,GLDRUBTODTOM,0.7151,-0.4023,1.4302,1.4302,68.0,15161381.16,
CETS,2022-08-23,GLDRUB_TOM,GLDRUB_TOM,3278.0,3244.99,3294.99,3280.0,3260.0,242172291.72,3266.07
CNGD,2022-08-23,HKD_TODTOM,HKDRUBTODTOM,1.3e-05,-0.002087,0.0042,0.003391,745.0,590749680.26,
CETS,2022-08-23,HKDRUB_TOD,HKDRUB_TOD,7.92,7.92,7.92,7.92,1.0,7920.0,7.92
CETS,2022-08-23,HKDRUB_TOM,HKDRUB_TOM,7.76,7.7305,7.845,7.735,1358.0,330412449.1,7.7722
CNGD,2022-08-23,HKDRUB_TOM,HKDRUB_TOM,7.7697,7.7087,7.845,7.7898,4414.0,50533191.51,
CNGD,2022-08-23,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0062,0.0062,5.0,15317.12,
CETS,2022-08-23,KZTRUB_TOM,KZTRUB_TOM,12.7475,12.66,12.92,12.9175,353.0,165071991.25,12.8511
CNGD,2022-08-23,SLV_TODTOM,SLVRUBTODTOM,0.0196,0.0196,0.0196,0.0196,2.0,9182.09,
CETS,2022-08-23,SLVRUB_TOM,SLVRUB_TOM,44.11,41.98,46.2,43.76,2196.0,52384661.0,42.84
CNGD,2022-08-23,TRY_TODTOM,TRYRUBTODTOM,0.001468,0.0012,0.0018,0.001561,149.0,60407480.19,
CETS,2022-08-23,TRYRUB_TOM,TRYRUB_TOM,3.3699,3.3375,3.388,3.37,314.0,71919307.4,3.3579
CNGD,2022-08-23,TRYRUB_TOM,TRYRUB_TOM,3.3354,3.3345,3.3997,3.3453,1089.0,3407531.71,
CETS,2022-08-23,USDRUB_TOD,USD000000TOD,60.0975,59.61,60.4,59.745,13506.0,47467916682.5,59.9094
CNGD,2022-08-23,USDRUB_TOD,USD000000TOD,60.375,59.1575,61.004,59.755,75343.0,3247620982.72,
CETS,2022-08-23,USD_TODTOM,USD000TODTOM,0.013,0.0075,0.0149,0.0115,1008.0,153996450800.0,0.0129
CNGD,2022-08-23,USD_TODTOM,USD000TODTOM,0.0,-0.0246,0.0668,0.0262,22145.0,48032268795.71,
CETS,2022-08-23,USDRUB_TOM,USD000UTSTOM,59.92,59.615,60.4075,59.89,26323.0,67645154320.0,59.8738
CNGD,2022-08-23,USDRUB_TOM,USD000UTSTOM,59.7575,59.1575,61.004,59.8725,110741.0,6955669499.26,
CNGD,2022-08-23,USDCNYTDTM,USDCNYTODTOM,-0.001881,-0.001881,0.000941,0.000847,38.0,1816054.75,
CETS,2022-08-23,USDCNY_TOD,USDCNY_TOD,6.85888,6.83202,6.88004,6.86002,31.0,28883851.68,6.8636
CETS,2022-08-23,USDCNY_TOM,USDCNY_TOM,6.87,6.84682,6.88,6.8683,5119.0,23725451785.44,6.86795
CETS,2022-08-23,USDKZT_TOM,USDKZT_TOM,470.8,464.55,470.8,464.55,12.0,4856968.42,466.67
CETS,2022-08-23,USDRUB_TMS,USDRUB_TMS,59.55,59.5,60.4,59.7625,3559.0,49383017.24,59.8807
CNGD,2022-08-23,USDRUB_TMS,USDRUB_TMS,59.7,59.7,60.0,59.7,22.0,360.22,
