BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-08,AMDRUB_TOM,AMDRUB_TOM,16.4025,15.905,16.7475,16.5,89.0,7961694.0,16.6458
CNGD,2022-08-08,BYN_TODTOM,BYNRUBTODTOM,0.0131,0.0131,0.0131,0.0131,2.0,48040.81,
CETS,2022-08-08,BYNRUB_TOM,BYNRUB_TOM,23.6,23.3225,23.805,23.55,495.0,118464705.0,23.4816
CETS,2022-08-08,CNYRUB_TOD,CNY000000TOD,9.04,8.926,9.08,8.93,1814.0,2546787110.0,8.9793
CETS,2022-08-08,CNY_TODTOM,CNYRUBTODTOM,0.00198,0.001869,0.00198,0.001869,408.0,150050066064.2,0.001929
CNGD,2022-08-08,CNY_TODTOM,CNYRUBTODTOM,4e-05,-0.0038,0.0049,0.003961,2526.0,8570458744.24,
CETS,2022-08-08,CNYRUB_TOM,CNYRUB_TOM,9.029,8.888,9.089,9.027,49145.0,63489079594.0,8.9621
CNGD,2022-08-08,CNYRUB_TOM,CNYRUB_TOM,9.034,8.889,9.085,9.023,10027.0,4605386549.7,
CETS,2022-08-08,CNY_TOM1W,CNYRUB_TOM1W,0.0137,0.0137,0.0138,0.0138,2.0,22625200000.0,0.01372
CETS,2022-08-08,EUR_TODTOM,EUR000TODTOM,0.01,-0.01,0.0125,0.005,1073.0,56265004820.0,0.0092
CNGD,2022-08-08,EUR_TODTOM,EUR000TODTOM,0.012,-0.0168,0.0884,0.0086,752.0,32076522293.4,
CETS,2022-08-08,EURRUB_TMS,EURRUB_TMS,61.01,60.6525,62.2,62.2,1355.0,22089010.96,61.3157
CETS,2022-08-08,EURUSD_TOD,EURUSD000TOD,1.01006,1.01,1.01831,1.014,890.0,2370696865.92,1.0148
CNGD,2022-08-08,EURUSD_TOD,EURUSD000TOD,1.02693,1.0066,1.02693,1.02528,1112.0,11675918.92,
CETS,2022-08-08,EURUSD_TOM,EURUSD000TOM,1.01332,1.0098,1.02338,1.0215,9041.0,33716694347.44,1.01539
CNGD,2022-08-08,EURUSD_TOM,EURUSD000TOM,1.02693,1.0066,1.02693,1.02528,1116.0,1239690174.28,
CETS,2022-08-08,EURUSDTDTM,EURUSDTODTOM,-1e-06,-0.000445,6e-06,-0.000445,92.0,21227316069.14,-2.6e-05
CNGD,2022-08-08,EURUSDTDTM,EURUSDTODTOM,0.000443,-0.000277,0.000443,0.000443,15.0,3263394.64,
CETS,2022-08-08,EURRUB_TOD,EUR_RUB__TOD,61.5075,60.7275,61.885,61.03,6124.0,14096483535.0,61.1678
CNGD,2022-08-08,EURRUB_TOD,EUR_RUB__TOD,61.9888,60.4346,61.9888,61.49,6786.0,106241102.53,
CETS,2022-08-08,EURRUB_TOM,EUR_RUB__TOM,61.5,60.7175,62.275,62.2,28792.0,79397279862.5,61.2045
CNGD,2022-08-08,EURRUB_TOM,EUR_RUB__TOM,61.4025,60.4346,62.275,62.2108,11852.0,285893033.42,
CNGD,2022-08-08,GBP_TODTOM,GBPRUBTODTOM,-0.042,-0.042,0.0335,0.033,43.0,27151098.16,
CETS,2022-08-08,GBPRUB_TOD,GBPRUB_TOD,76.8,76.8,76.8,76.8,1.0,1843200.0,76.8
CNGD,2022-08-08,GBPRUB_TOD,GBPRUB_TOD,76.0,76.0,77.568,77.568,606.0,6825122.15,
CETS,2022-08-08,GBPRUB_TOM,GBPRUB_TOM,75.4125,74.05,75.5,74.7575,104.0,99211660.0,74.9333
CNGD,2022-08-08,GBPRUB_TOM,GBPRUB_TOM,72.725,72.725,77.568,75.4875,1056.0,11184027.16,
CETS,2022-08-08,GLD_TODTOM,GLDRUBTODTOM,0.4753,0.4753,0.4753,0.4753,1.0,58994795.7,0.4753
CNGD,2022-08-08,GLD_TODTOM,GLDRUBTODTOM,0.7605,-0.4278,1.521,1.521,69.0,8719329.1,
CETS,2022-08-08,GLDRUB_TOM,GLDRUB_TOM,3479.0,3390.0,3494.4,3440.0,4673.0,511580942.1,3418.33
CNGD,2022-08-08,HKD_TODTOM,HKDRUBTODTOM,2.6e-05,-0.002226,0.0044,-0.002226,629.0,586266853.18,
CETS,2022-08-08,HKDRUB_TOD,HKDRUB_TOD,8.0,8.0,8.0,8.0,2.0,48000.0,8.0
CETS,2022-08-08,HKDRUB_TOM,HKDRUB_TOM,8.05,7.8199,8.05,7.8689,3056.0,722072606.8,7.8598
CNGD,2022-08-08,HKDRUB_TOM,HKDRUB_TOM,8.0679,7.81,8.0945,7.8689,6922.0,146010599.33,
CNGD,2022-08-08,KZT_TODTOM,KZTRUBTODTOM,-0.0026,-0.0026,0.0057,0.0057,2.0,26576484.8,
CETS,2022-08-08,KZTRUB_TOM,KZTRUB_TOM,12.71,12.6,13.0,13.0,949.0,408282848.75,12.7054
CNGD,2022-08-08,SLV_TODTOM,SLVRUBTODTOM,0.0213,0.0213,0.0213,0.0213,3.0,11622.73,
CETS,2022-08-08,SLVRUB_TOM,SLVRUB_TOM,48.78,48.2,49.45,48.71,608.0,7344649.0,48.61
CNGD,2022-08-08,TRY_TODTOM,TRYRUBTODTOM,3.1e-05,3.1e-05,0.0019,0.001431,139.0,38203798.57,
CETS,2022-08-08,TRYRUB_TOM,TRYRUB_TOM,3.4199,3.3599,3.4574,3.4097,561.0,53098067.9,3.3918
CNGD,2022-08-08,TRYRUB_TOM,TRYRUB_TOM,3.4634,3.3506,3.4634,3.3844,1453.0,6161278.36,
CETS,2022-08-08,USDRUB_TOD,USD000000TOD,60.73,59.9075,61.1625,60.45,16577.0,49871035302.5,60.2972
CNGD,2022-08-08,USDRUB_TOD,USD000000TOD,60.4925,59.6055,61.0975,60.28,73755.0,5176496329.86,
CETS,2022-08-08,USD_TODTOM,USD000TODTOM,0.0134,0.0054,0.0144,0.0129,1280.0,144440147920.0,0.0128
CNGD,2022-08-08,USD_TODTOM,USD000TODTOM,0.0,-0.0248,0.0666,0.0265,21878.0,44342251707.14,
CETS,2022-08-08,USDRUB_TOM,USD000UTSTOM,60.5,59.9225,61.45,60.755,49486.0,113967199247.5,60.3502
CNGD,2022-08-08,USDRUB_TOM,USD000UTSTOM,60.5075,59.6055,61.245,60.8925,117631.0,10728550928.36,
CNGD,2022-08-08,USDCNYTDTM,USDCNYTODTOM,-0.001833,-0.001833,0.002933,0.000825,27.0,11073730.21,
CETS,2022-08-08,USDCNY_TOD,USDCNY_TOD,6.68102,6.68102,6.7498,6.73,17.0,9751888.98,6.71184
CETS,2022-08-08,USDCNY_TOM,USDCNY_TOM,6.69516,6.69516,6.752,6.7311,6830.0,28269016314.87,6.73456
CETS,2022-08-08,USDKZT_TOM,USDKZT_TOM,475.65,474.9,475.7,475.1,86.0,96039757.97,475.24
CETS,2022-08-08,USDRUB_TMS,USDRUB_TMS,60.695,60.03,61.045,60.85,4152.0,55157008.27,60.3488
CNGD,2022-08-08,USDRUB_TMS,USDRUB_TMS,60.6175,60.2,60.6175,60.2,19.0,183.4,
