BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-08,АбрауДюрсо,ABRD,247.0,3241190.0,173.5,172.0,173.5,173.0,173.0,173.0,18760.0,173.0,173.0,173.0,3241190.0,3241190.0,3241190.0,0.0,3
SMAL,2022-08-08,Система ао,AFKS,9.0,696.58,13.78,13.56,13.88,,14.039,13.88,51.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-08,Система ао,AFKS,10511.0,232080415.6,14.081,13.775,14.278,13.775,14.039,13.775,16530700.0,14.039,14.039,13.775,232080415.6,232080415.6,232080415.6,0.0,3
SMAL,2022-08-08,Аэрофлот,AFLT,17.0,1695.84,28.0,26.24,30.26,,26.78,26.24,57.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-08,Аэрофлот,AFLT,11514.0,234977001.2,26.6,26.3,27.12,26.84,26.78,26.84,8777360.0,26.78,26.78,26.84,234977001.2,234977001.2,234977001.2,0.0,3
TQBR,2022-08-08,AGRO-гдр,AGRO,6779.0,91337468.8,819.0,761.6,821.0,787.6,788.6,787.6,115830.0,788.6,788.6,787.6,91337468.8,91337468.8,91337468.8,0.0,3
TQTF,2022-08-08,AKGD ETF,AKGD,376.0,37240458.08,83.65,82.0,84.11,82.52,83.12,82.44,447906.0,83.14,83.14,82.52,37240458.08,37240458.08,37240458.08,18922700.08,3
TQTF,2022-08-08,ETF AKMB,AKMB,6759.0,5681967.48,1.1749,1.1694,1.1839,1.1729,1.1738,1.1733,4839934.0,1.174,1.174,1.1729,5681967.48,5681967.48,5681967.48,7519733.53,3
TQTF,2022-08-08,ETF AKME,AKME,277.0,26484753.22,76.24,75.9,78.74,77.98,78.56,77.98,337072.0,78.58,78.58,77.98,26484753.22,26484753.22,26484753.22,3080927.62,3
TQTF,2022-08-08,AKMM ETF,AKMM,44.0,1818378.76,101.52,100.53,101.74,100.54,100.59,100.54,18066.0,100.65,100.65,100.54,1818378.76,1818378.76,1818378.76,15562620.63,3
TQTD,2022-08-08,AKQU ETF,AKQU,1.0,443.75,88.75,88.75,88.75,88.75,88.75,88.75,5.0,5501.73,5425.96,88.75,20818553.05,4536103.67,20818553.05,41393.23,3
TQBR,2022-08-08,Акрон,AKRN,1439.0,58392790.0,15620.0,15500.0,16084.0,15946.0,15786.0,15946.0,3699.0,15786.0,15786.0,15946.0,58392790.0,58392790.0,58392790.0,0.0,3
TQTF,2022-08-08,ETF AKSC,AKSC,29.0,18103.46,40.0,38.72,40.64,40.1,39.42,40.08,462.0,,36.94,40.1,0.0,703346.7,0.0,57936.76,3
TQTF,2022-08-08,AKVG ETF,AKVG,45.0,40920.38,41.88,41.7,44.64,42.28,42.5,42.14,962.0,,41.46,42.28,0.0,756271.98,0.0,63299.39,3
SMAL,2022-08-08,АЛРОСА ао,ALRS,4.0,507.43,63.0,63.0,64.48,,62.47,64.48,8.0,,,,0.0,0.0,0.0,0.0,3
