BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-01,РЖД-23 обл,RU000A0JQRD9,43.0,673615.3,96.88,97.09,97.06,97.06,34.84,97.06,9.38,97.09,694.0,97.06,97.06,97.06,673615.3,673615.3,673615.3,2025-01-16,830.0,9.38,,,7.85,39.14,,2022-07-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-01,СЗКК 03,RU000A0JRU20,3.0,2462.37,99.49,99.49,99.49,99.49,23.07,99.49,14.5,99.49,3.0,,,99.49,0.0,0.0,0.0,2031-09-26,98.0,14.5,,,12.15,49.98,2022-10-07,2022-07-01,825.0,SUR,,,,,RUB,3
TQCB,2022-07-01,СЗКК 04,RU000A0JRU46,2.0,1575.75,93.99,97.01,97.01,97.01,23.07,95.5,25.81,93.99,2.0,,,97.01,0.0,0.0,0.0,2031-09-26,98.0,33.39,,,12.15,49.98,2022-10-07,2022-07-01,825.0,SUR,,,,,RUB,3
TQCB,2022-07-01,ОткрФКББ03,RU000A0JRZ74,1.0,702.2,70.22,70.22,70.22,70.22,0.05,70.22,12.36,70.22,1.0,,72.82,70.22,0.0,529368.7,0.0,2025-07-16,1111.0,12.36,,,0.01,0.05,,2022-07-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-01,ВЭБ.РФ 21,RU000A0JS4Z7,3.0,185840.0,101.0,101.0,101.0,101.0,36.73,101.0,9.56,101.0,184.0,,99.81,101.0,0.0,500055.3,0.0,2032-02-17,233.0,9.56,,,10.99,54.8,2023-02-28,2022-07-01,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-01,МСП Банк 2,RU000A0JS603,3.0,106678.0,99.6,99.7,99.7,99.7,24.14,99.7,9.3,99.6,107.0,99.55,99.55,99.7,1701372.8,1701372.8,1701372.8,2022-08-11,41.0,9.3,,,6.25,31.16,,2022-07-01,1000.0,SUR,,,8.278,,RUB,3
TQCB,2022-07-01,РЖД-32 обл,RU000A0JSGV0,45.0,26451914.7,100.1,100.6,100.5,100.5,50.34,100.54,9.59,100.11,26310.0,100.54,100.54,100.5,26451914.7,26451914.7,26451914.7,2032-06-25,345.0,9.55,,,10.5,52.36,2023-07-07,2022-07-01,1000.0,SUR,,-10.7228,,2022-07-13,RUB,3
TQCB,2022-07-01,ФСК РС-22,RU000A0JSQ58,2.0,10980.1,99.81,99.82,99.82,99.82,46.59,99.82,14.0,99.81,11.0,99.89,99.89,99.82,791097.3,600359.4,791097.3,2027-07-21,26.0,14.0,,,10.9,54.35,2022-07-27,2022-07-01,1000.0,SUR,,9.6736,,2022-08-03,RUB,3
TQCB,2022-07-01,ГПБ 12,RU000A0JT6J5,2.0,1999.6,99.98,99.98,99.98,99.98,17.51,99.98,7.67,99.98,2.0,,98.93,99.98,0.0,549072.7,0.0,2022-10-06,97.0,7.67,,,7.52,37.5,,2022-07-01,1000.0,SUR,,,7.2343,,RUB,3
TQCB,2022-07-01,РСХБ 17,RU000A0JT7M7,2.0,11911.2,99.25,99.31,99.31,99.26,11.51,99.26,7.98,99.25,12.0,,98.41,99.26,0.0,532383.0,0.0,2022-10-11,102.0,8.17,,,5.25,26.18,,2022-07-01,1000.0,SUR,,,7.5269,,RUB,3
TQCB,2022-07-01,РСХБ 18,RU000A0JT874,3.0,5014.8,98.99,100.63,100.62,100.62,12.93,100.3,3.79,100.63,5.0,,98.72,100.62,0.0,525198.6,0.0,2022-10-13,104.0,4.97,,,6.05,30.17,,2022-07-01,1000.0,SUR,,,3.6279,,RUB,3
