BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-01,АбрауДюрсо,ABRD,426.0,3371415.0,170.5,169.5,173.5,172.0,171.0,171.5,19710.0,171.0,171.0,172.0,3371415.0,3371415.0,3371415.0,0.0,3
SMAL,2022-07-01,Система ао,AFKS,2.0,42.88,15.0,13.941,15.0,,14.957,13.941,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-01,Система ао,AFKS,25391.0,800070134.3,14.31,14.2,15.4,14.85,14.957,14.85,53505600.0,14.953,14.953,14.85,800070134.3,800070134.3,800070134.3,0.0,3
SMAL,2022-07-01,Аэрофлот,AFLT,1.0,25.2,25.2,25.2,25.2,,26.94,25.2,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-01,Аэрофлот,AFLT,11056.0,135396783.4,26.6,26.02,27.6,26.74,26.94,26.74,5024590.0,26.94,26.94,26.74,135396783.4,135396783.4,135396783.4,0.0,3
TQBR,2022-07-01,AGRO-гдр,AGRO,4586.0,43947286.4,859.6,846.0,880.0,872.0,862.8,872.0,50931.0,862.8,862.8,872.0,43947286.4,43947286.4,43947286.4,0.0,3
TQTF,2022-07-01,AKGD ETF,AKGD,353.0,25600528.84,72.03,71.2,74.83,74.22,73.79,74.22,346942.0,73.79,73.79,74.22,25600528.84,25600528.84,25600528.84,4818966.25,3
TQTF,2022-07-01,ETF AKMB,AKMB,3314.0,5167746.64,1.1476,1.1419,1.1608,1.1564,1.1517,1.1567,4473753.0,1.1551,1.1551,1.1564,5167746.64,5167746.64,5167746.64,7704830.83,3
TQTF,2022-07-01,ETF AKME,AKME,368.0,1802355.68,83.02,81.8,85.94,83.14,82.64,83.12,21777.0,82.76,82.76,83.14,1802355.68,1802355.68,1802355.68,5102584.13,3
TQTD,2022-07-01,AKQU ETF,AKQU,10.0,55390.16,83.23,82.15,83.32,82.15,83.29,82.15,665.0,4373.93,4373.93,82.15,2908664.7,2908664.7,2908664.7,34813.1,3
TQBR,2022-07-01,Акрон,AKRN,3526.0,102197744.0,18182.0,18000.0,18780.0,18660.0,18552.0,18660.0,5509.0,18552.0,18552.0,18660.0,102197744.0,102197744.0,102197744.0,0.0,3
TQTF,2022-07-01,ETF AKSC,AKSC,25.0,6707.06,30.64,30.64,33.56,32.42,33.06,32.38,203.0,,36.24,32.42,0.0,534638.27,0.0,47813.91,3
TQTF,2022-07-01,AKVG ETF,AKVG,26.0,5538.92,32.0,30.78,32.48,31.96,32.0,31.96,174.0,,36.6,31.96,0.0,531444.67,0.0,34699.95,3
SMAL,2022-07-01,АЛРОСА ао,ALRS,22.0,4311.2,67.5,66.2,68.99,,66.36,68.99,63.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-01,АЛРОСА ао,ALRS,32026.0,841793004.8,67.49,65.9,67.49,66.24,66.36,66.24,12684950.0,66.36,66.36,66.24,841793004.8,841793004.8,841793004.8,0.0,3
TQTD,2022-07-01,AMCC ETF,AMCC,1.0,92.95,0.845,0.845,0.845,0.93,0.844,0.845,110.0,,43.3,0.93,0.0,681029.77,0.0,607.61,3
TQTF,2022-07-01,AMCC ETF,AMCC,73.0,126304.1,40.3,40.1,49.9,48.8,44.3,49.7,2849.0,,43.3,48.8,0.0,681029.77,0.0,31907.26,3
TQTF,2022-07-01,AMDG ETF,AMDG,67.0,232195.3,64.0,64.0,70.8,68.4,69.5,68.3,3343.0,,66.6,68.4,0.0,502175.62,0.0,40136.67,3
TQTF,2022-07-01,AMEM ETF,AMEM,51.0,132708.3,48.2,48.2,56.9,54.9,55.0,54.5,2415.0,,52.3,54.9,0.0,702766.46,0.0,100585.19,3
TQBR,2022-07-01,АшинскийМЗ,AMEZ,3196.0,63526780.0,19.855,19.62,22.72,21.22,20.985,21.22,3026900.0,20.985,20.985,21.22,63526780.0,63526780.0,63526780.0,0.0,3
TQTF,2022-07-01,AMGF ETF,AMGF,36.0,35513.1,61.0,59.1,66.5,59.8,60.6,59.8,586.0,,56.6,59.8,0.0,529535.93,0.0,57237.74,3
TQTF,2022-07-01,AMGM ETF,AMGM,64.0,150977.5,60.3,60.3,67.5,65.0,62.2,66.0,2429.0,,60.3,65.0,0.0,1005602.88,0.0,174104.37,3
TQTD,2022-07-01,AMGR ETF,AMGR,1.0,23.4,0.468,0.468,0.468,0.487,0.489,0.468,50.0,,24.4,0.487,0.0,578782.68,0.0,788.96,3
TQTF,2022-07-01,AMGR ETF,AMGR,69.0,310329.4,22.3,22.3,27.0,25.6,25.7,25.5,12087.0,,24.4,25.6,0.0,578782.68,0.0,41430.29,3
TQTF,2022-07-01,AMHC ETF,AMHC,57.0,126811.9,65.2,65.2,76.9,74.3,74.9,74.2,1693.0,,70.9,74.3,0.0,585303.52,0.0,66667.37,3
TQTF,2022-07-01,AMHY ETF,AMHY,33.0,13020.6,64.8,63.1,69.9,63.5,64.5,63.5,202.0,,61.0,63.5,0.0,500040.9,0.0,36634.79,3
TQTF,2022-07-01,AMIG ETF,AMIG,29.0,96743.4,54.1,54.1,69.8,62.1,62.4,62.1,1550.0,,59.7,62.1,0.0,569932.35,0.0,39334.25,3
TQTD,2022-07-01,AMIN ETF,AMIN,1.0,39.96,0.444,0.444,0.444,0.46,0.466,0.444,90.0,,23.1,0.46,0.0,512243.12,0.0,664.09,3
