BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-24,АбрауДюрсо,ABRD,300.0,2318745.0,181.5,180.0,184.0,181.0,182.0,181.0,12750.0,182.0,182.0,181.0,2318745.0,2318745.0,2318745.0,0.0,3
SMAL,2022-08-24,Система ао,AFKS,5.0,88.07,14.605,14.45,14.885,,14.476,14.885,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,Система ао,AFKS,8169.0,238800357.3,14.699,14.32,14.699,14.461,14.476,14.461,16496400.0,14.476,14.476,14.461,238800357.3,238800357.3,238800357.3,0.0,3
SMAL,2022-08-24,Аэрофлот,AFLT,11.0,2481.3,28.8,28.74,31.14,,27.38,28.74,86.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,Аэрофлот,AFLT,7717.0,139609768.2,27.1,27.1,27.6,27.4,27.38,27.4,5097250.0,27.38,27.38,27.4,139609768.2,139609768.2,139609768.2,0.0,3
TQBR,2022-08-24,AGRO-гдр,AGRO,1898.0,24059365.2,887.0,870.4,894.8,893.0,887.4,893.0,27115.0,887.4,887.4,893.0,24059365.2,24059365.2,24059365.2,0.0,3
TQTF,2022-08-24,AKGD ETF,AKGD,322.0,12371454.41,78.95,78.95,79.95,79.59,79.87,79.6,154874.0,79.88,79.88,79.59,12371454.41,12371454.41,12371454.41,24536513.16,3
TQTF,2022-08-24,ETF AKMB,AKMB,5975.0,8869889.08,1.1723,1.167,1.1854,1.1789,1.1782,1.18,7521865.0,1.1792,1.1792,1.1789,8869889.08,8869889.08,8869889.08,7079580.51,3
TQTF,2022-08-24,ETF AKME,AKME,211.0,4506486.96,81.74,81.3,82.3,81.36,81.5,81.3,55306.0,81.48,81.48,81.36,4506486.96,4506486.96,4506486.96,3111119.75,3
TQTF,2022-08-24,AKMM ETF,AKMM,53.0,18172743.93,101.19,100.83,101.2,100.86,100.86,100.86,180185.0,100.86,100.86,100.86,18172743.93,18172743.93,18172743.93,11490352.56,3
TQTD,2022-08-24,AKQU ETF,AKQU,2.0,5256.08,89.08,89.08,89.17,89.17,89.09,89.17,59.0,5420.45,5286.2,89.17,13323460.64,1554141.39,13323460.64,40688.11,3
TQBR,2022-08-24,Акрон,AKRN,895.0,31055654.0,17790.0,17106.0,17790.0,17308.0,17378.0,17308.0,1787.0,17378.0,17378.0,17308.0,31055654.0,31055654.0,31055654.0,0.0,3
TQTF,2022-08-24,ETF AKSC,AKSC,25.0,1821.1,39.66,39.02,39.9,39.38,39.58,39.46,46.0,,40.62,39.38,0.0,500077.28,0.0,50267.42,3
TQTF,2022-08-24,AKVG ETF,AKVG,49.0,15858.62,40.04,40.0,44.1,40.2,40.56,40.2,388.0,,39.3,40.2,0.0,525836.16,0.0,191155.94,3
SMAL,2022-08-24,АЛРОСА ао,ALRS,7.0,1066.98,68.0,67.5,72.0,,71.02,72.0,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,АЛРОСА ао,ALRS,40464.0,916830726.2,70.45,70.15,71.8,71.3,71.02,71.3,12909340.0,71.02,71.02,71.3,916830726.2,916830726.2,916830726.2,0.0,3
SMAL,2022-08-24,АшинскийМЗ,AMEZ,1.0,325.58,21.705,21.705,21.705,,23.36,21.705,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,АшинскийМЗ,AMEZ,362.0,3831174.0,23.275,23.225,23.45,23.375,23.36,23.375,164000.0,23.36,23.36,23.375,3831174.0,3831174.0,3831174.0,0.0,3
TQTF,2022-08-24,AMRE ETF,AMRE,226.0,6225527.7,74.9,73.3,74.9,74.0,73.7,74.0,84465.0,73.7,73.7,74.0,6225527.7,6225527.7,6225527.7,378401.18,3
TQTF,2022-08-24,AMRH ETF,AMRH,3.0,698.66,99.82,99.78,99.82,99.78,99.8,99.78,7.0,,99.48,99.78,0.0,870927.06,0.0,98342.06,3
TQBR,2022-08-24,Аптеки36и6,APTK,1205.0,2443615.6,12.2,12.19,12.4,12.252,12.278,12.252,199010.0,12.278,12.278,12.252,2443615.6,2443615.6,2443615.6,0.0,3
TQBR,2022-08-24,ИНАРКТИКА,AQUA,951.0,6670515.0,603.0,595.0,603.0,599.0,598.5,599.0,11141.0,598.5,598.5,599.0,6670515.0,6670515.0,6670515.0,0.0,3
TQBR,2022-08-24,Арсагера,ARSA,25.0,50438.0,6.38,6.37,6.41,6.37,6.38,6.37,7900.0,,6.39,6.37,0.0,521947.0,0.0,0.0,3
TQBR,2022-08-24,АстрЭнСб,ASSB,84.0,185738.5,0.693,0.691,0.717,0.7095,0.701,0.7075,265000.0,,0.6925,0.7095,0.0,500109.5,0.0,0.0,3
TQBR,2022-08-24,Авангрд-ао,AVAN,16.0,28145.0,855.0,850.0,855.0,855.0,855.0,855.0,33.0,,845.0,855.0,0.0,504710.0,0.0,0.0,3
TQBR,2022-08-24,Башнефт ао,BANE,1064.0,11850226.5,1017.5,1004.5,1040.0,1020.0,1019.5,1020.0,11623.0,1019.5,1019.5,1020.0,11850226.5,11850226.5,11850226.5,0.0,3
TQBR,2022-08-24,Башнефт ап,BANEP,3147.0,55028104.0,700.0,700.0,725.0,714.0,711.0,714.0,77379.0,711.0,711.0,714.0,55028104.0,55028104.0,55028104.0,0.0,3
TQTF,2022-08-24,BCSB ETF,BCSB,97.0,285234.56,10.146,10.02,10.146,10.05,10.048,10.048,28389.0,,10.058,10.05,0.0,504335.15,0.0,1237974.42,3
TQBR,2022-08-24,Белуга ао,BELU,2041.0,46528656.0,2658.0,2650.0,2700.0,2690.0,2686.0,2690.0,17323.0,2686.0,2686.0,2690.0,46528656.0,46528656.0,46528656.0,0.0,3
TQBR,2022-08-24,БашИнСв ап,BISVP,16.0,26174.0,7.67,7.65,7.72,7.69,7.7,7.69,3400.0,,7.62,7.69,0.0,508030.0,0.0,0.0,3
TQBR,2022-08-24,Белон ао,BLNG,465.0,2051814.5,10.11,10.105,10.8,10.25,10.315,10.25,198900.0,10.315,10.315,10.25,2051814.5,2051814.5,2051814.5,0.0,3
TQTF,2022-08-24,BOND ETF,BOND,42.0,5699223.2,1029.0,1003.0,1047.6,1003.4,1003.4,1003.4,5680.0,1003.4,1003.4,1003.4,5699223.2,5699223.2,5699223.2,14860762.95,3
TQBR,2022-08-24,БурЗолото,BRZL,159.0,871190.0,805.0,802.0,847.0,827.0,827.0,827.0,1054.0,827.0,827.0,827.0,871190.0,871190.0,871190.0,0.0,3
SMAL,2022-08-24,БСП ао,BSPB,2.0,198.99,99.0,99.0,99.99,,98.77,99.99,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,БСП ао,BSPB,16567.0,314872730.3,95.9,95.55,100.87,100.87,98.77,100.87,3188070.0,98.77,98.77,100.87,314872730.3,314872730.3,314872730.3,0.0,3
TQBR,2022-08-24,БСП ап,BSPBP,167.0,851310.0,15.15,14.8,15.4,15.0,15.05,15.0,56500.0,15.05,15.05,15.0,851310.0,851310.0,851310.0,0.0,3
SMAL,2022-08-24,МКБ ао,CBOM,2.0,347.07,5.777,5.777,5.785,,5.491,5.785,60.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,МКБ ао,CBOM,4507.0,294449114.7,5.499,5.385,5.582,5.401,5.491,5.401,53626200.0,5.491,5.491,5.401,294449114.7,294449114.7,294449114.7,0.0,3
TQBR,2022-08-24,РН-ЗапСиб,CHGZ,42.0,67068.0,37.8,37.6,38.6,38.4,38.2,38.4,1760.0,,38.0,38.4,0.0,503830.0,0.0,0.0,3
TQBR,2022-08-24,ЧКПЗ ао,CHKZ,44.0,299840.0,5960.0,5620.0,6200.0,5720.0,5880.0,5740.0,51.0,,5860.0,5720.0,0.0,504480.0,0.0,0.0,3
TQBR,2022-08-24,СевСт-ао,CHMF,8501.0,196373562.2,711.6,704.0,714.0,710.0,708.2,710.0,277274.0,708.2,708.2,710.0,196373562.2,196373562.2,196373562.2,0.0,3
TQBR,2022-08-24,ЧМК ао,CHMK,692.0,7953650.0,3555.0,3550.0,3900.0,3730.0,3685.0,3730.0,2157.0,3685.0,3685.0,3730.0,7953650.0,7953650.0,7953650.0,0.0,3
TQBR,2022-08-24,CIAN-адр,CIAN,9861.0,97582484.8,454.2,442.0,493.0,469.8,469.6,469.8,208139.0,468.8,468.8,469.8,97582484.8,97582484.8,97582484.8,0.0,3
TQBR,2022-08-24,Телеграф,CNTL,76.0,415676.0,9.42,9.32,9.46,9.46,9.42,9.46,44100.0,,9.42,9.46,0.0,500386.0,0.0,0.0,3
TQBR,2022-08-24,Телеграф-п,CNTLP,144.0,465282.0,6.74,6.68,6.74,6.74,6.72,6.74,69300.0,,6.7,6.74,0.0,590996.0,0.0,0.0,3
TQPI,2022-08-24,ДагСб ао,DASB,581.0,2589871.4,0.1536,0.1531,0.1553,0.154,0.1541,0.154,16804000.0,0.1541,0.1541,0.154,2589871.4,2589871.4,2589871.4,0.0,3
TQBR,2022-08-24,ЗаводДИОД,DIOD,68.0,205517.0,7.27,7.25,7.34,7.29,7.29,7.29,28200.0,,7.27,7.29,0.0,504346.0,0.0,0.0,3
TQTF,2022-08-24,ETF DIVD,DIVD,95.0,272038.6,789.6,781.8,789.6,783.0,784.0,783.0,347.0,,783.8,783.0,0.0,503957.2,0.0,897899.31,3
SMAL,2022-08-24,ДетскийМир,DSKY,4.0,896.84,89.9,87.86,89.9,,86.54,87.86,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,ДетскийМир,DSKY,8412.0,157179137.2,87.6,85.4,88.3,86.1,86.54,86.1,1816100.0,86.54,86.54,86.1,157179137.2,157179137.2,157179137.2,0.0,3
TQBR,2022-08-24,ДЭК ао,DVEC,581.0,3401819.0,0.996,0.952,0.996,0.963,0.967,0.963,3518000.0,0.967,0.967,0.963,3401819.0,3401819.0,3401819.0,0.0,3
TQBR,2022-08-24,ДонскЗР,DZRD,70.0,282800.0,2250.0,2020.0,2280.0,2020.0,2080.0,2020.0,136.0,,2080.0,2020.0,0.0,501170.0,0.0,0.0,3
TQBR,2022-08-24,ДонскЗР п,DZRDP,23.0,58660.0,1650.0,1620.0,1660.0,1640.0,1630.0,1640.0,36.0,,1670.0,1640.0,0.0,503470.0,0.0,0.0,3
TQBR,2022-08-24,ЕвроЭлтех,EELT,98.0,37232.2,5.24,5.2,5.26,5.26,5.26,5.26,7090.0,,5.2,5.26,0.0,504005.4,0.0,0.0,3
TQBR,2022-08-24,Электрцинк,ELTZ,4192.0,28276251.5,158.5,156.0,222.5,222.5,204.5,222.5,138123.0,204.5,204.5,222.5,28276251.5,28276251.5,28276251.5,0.0,3
TQBR,2022-08-24,ЭН+ГРУП ао,ENPG,4497.0,52766508.0,486.0,463.0,487.5,469.0,474.0,469.0,111297.0,474.0,474.0,469.0,52766508.0,52766508.0,52766508.0,0.0,3
SMAL,2022-08-24,ЭнелРос ао,ENRU,28.0,93.63,0.485,0.4648,0.4912,,0.4942,0.4854,195.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,ЭнелРос ао,ENRU,9604.0,104609615.4,0.463,0.457,0.514,0.494,0.4942,0.494,211702000.0,0.4942,0.4942,0.494,104609615.4,104609615.4,104609615.4,0.0,3
TQTF,2022-08-24,EQMX ETF,EQMX,2335.0,15739327.95,89.8,88.85,90.0,88.95,89.4,88.9,176084.0,89.4,89.4,88.95,15739327.95,15739327.95,15739327.95,20596826.57,3
TQTF,2022-08-24,ESGE ETF,ESGE,163.0,727458.37,64.57,64.51,65.0,64.67,64.73,64.67,11238.0,64.73,64.73,64.67,727458.37,727458.37,727458.37,294523.07,3
TQTF,2022-08-24,ESGR ETF,ESGR,21.0,33353.0,982.5,948.0,982.5,949.0,953.0,949.5,35.0,,938.5,949.0,0.0,502988.5,0.0,82364.34,3
TQBR,2022-08-24,ETLN-гдр,ETLN,2396.0,7247442.86,65.02,63.0,65.46,64.08,64.02,64.08,113197.0,64.02,64.02,64.08,7247442.86,7247442.86,7247442.86,0.0,3
SMAL,2022-08-24,Россети,FEES,135.0,73148.53,0.0891,0.0889,0.09468,,0.08976,0.0894,819449.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-24,Россети,FEES,3143.0,35030006.8,0.08946,0.08912,0.09044,0.0892,0.08976,0.0892,390290000.0,0.08976,0.08976,0.0892,35030006.8,35030006.8,35030006.8,0.0,3
TQBR,2022-08-24,ДВМП ао,FESH,1119.0,17925683.0,30.1,29.51,30.1,29.62,29.67,29.62,604200.0,29.67,29.67,29.62,17925683.0,17925683.0,17925683.0,0.0,3
TQBR,2022-08-24,FIVE-гдр,FIVE,6666.0,114428474.5,1370.0,1327.0,1395.5,1355.5,1352.0,1355.5,84622.0,1352.0,1352.0,1355.5,114428474.5,114428474.5,114428474.5,0.0,3
TQBR,2022-08-24,FIXP-гдр,FIXP,2821.0,21460817.4,366.0,360.5,369.9,361.7,363.1,361.7,59107.0,363.1,363.1,361.7,21460817.4,21460817.4,21460817.4,0.0,3
SMAL,2022-08-24,Совкомфлот,FLOT,1.0,40.49,40.49,40.49,40.49,,39.67,40.49,1.0,,,,0.0,0.0,0.0,0.0,3
