BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-24,AMDRUB_TOM,AMDRUB_TOM,15.7,14.915,15.7,15.25,47.0,441057.75,15.5851
CNGD,2022-08-24,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,1.0,71.81,
CETS,2022-08-24,BYNRUB_TOM,BYNRUB_TOM,23.65,23.4575,23.6975,23.5675,477.0,138211967.5,23.5294
CETS,2022-08-24,CNYRUB_TOD,CNY000000TOD,8.75,8.705,8.758,8.75,1542.0,2842937908.0,8.7446
CETS,2022-08-24,CNY_TODTOM,CNYRUBTODTOM,0.0019,0.0019,0.001981,0.00196,523.0,288218466115.0,0.001953
CNGD,2022-08-24,CNY_TODTOM,CNYRUBTODTOM,0.003821,-0.0037,0.0048,0.003821,2744.0,10470989736.71,
CETS,2022-08-24,CNYRUB_TOM,CNYRUB_TOM,8.735,8.695,8.76,8.748,36736.0,55950607718.0,8.7355
CNGD,2022-08-24,CNYRUB_TOM,CNYRUB_TOM,8.732,8.685,8.763,8.747,6508.0,53816173077.84,
CNGD,2022-08-24,CNY_TOM6M,CNYRUB_TOM6M,0.335,0.335,0.335,0.335,1.0,4526256500.0,
CETS,2022-08-24,EUR_TODTOM,EUR000TODTOM,0.0031,0.0031,0.025,0.025,552.0,41368916730.0,0.0151
CNGD,2022-08-24,EUR_TODTOM,EUR000TODTOM,0.014,-0.0163,0.0327,0.0129,703.0,11703792462.49,
CETS,2022-08-24,EURRUB_TMS,EURRUB_TMS,59.6,59.25,59.9,59.8,1151.0,20105460.68,59.6252
CETS,2022-08-24,EURUSD_TOD,EURUSD000TOD,0.99232,0.98768,0.99576,0.9917,121.0,379143329.23,0.99185
CNGD,2022-08-24,EURUSD_TOD,EURUSD000TOD,1.00238,0.98253,1.00238,1.00238,1132.0,12096551.33,
CETS,2022-08-24,EURUSD_TOM,EURUSD000TOM,0.9934,0.98803,0.996,0.99428,6103.0,23553368730.58,0.99236
CNGD,2022-08-24,EURUSD_TOM,EURUSD000TOM,1.00238,0.98253,1.00238,0.9919,1138.0,3165007835.18,
CETS,2022-08-24,EURUSDTDTM,EURUSDTODTOM,1e-05,1e-05,0.00015,0.00015,30.0,16659188825.23,3.7e-05
CNGD,2022-08-24,EURUSDTDTM,EURUSDTODTOM,3.3e-05,-0.000273,0.000437,8e-05,49.0,12428171920.08,
CETS,2022-08-24,EURRUB_TOD,EUR_RUB__TOD,59.565,59.2025,59.715,59.3875,10649.0,29270713347.5,59.5259
CNGD,2022-08-24,EURRUB_TOD,EUR_RUB__TOD,59.8526,58.6674,59.8526,59.42,6527.0,220976411.41,
CETS,2022-08-24,EURRUB_TOM,EUR_RUB__TOM,59.3625,59.225,59.745,59.5125,14149.0,37823141477.5,59.5095
CNGD,2022-08-24,EURRUB_TOM,EUR_RUB__TOM,59.5825,58.6674,59.8526,59.57,10199.0,1140896671.31,
CNGD,2022-08-24,GBP_TODTOM,GBPRUBTODTOM,-0.0397,-0.0397,0.0352,0.0317,47.0,29828669.49,
CNGD,2022-08-24,GBPRUB_TOD,GBPRUB_TOD,73.6,73.6,74.336,74.336,575.0,4660187.41,
CETS,2022-08-24,GBPRUB_TOM,GBPRUB_TOM,73.0,71.3025,73.56,73.56,105.0,35806460.0,72.1904
CNGD,2022-08-24,GBPRUB_TOM,GBPRUB_TOM,71.13,71.13,74.4725,71.8375,864.0,7404609.52,
CETS,2022-08-24,GLD_TODTOM,GLDRUBTODTOM,0.4495,0.4494,0.4495,0.4494,2.0,111559863.2,0.4494
CNGD,2022-08-24,GLD_TODTOM,GLDRUBTODTOM,1.4381,-0.4045,1.4381,1.4381,71.0,13285414.11,
CETS,2022-08-24,GLDRUB_TOM,GLDRUB_TOM,3299.99,3281.12,3319.0,3310.87,2553.0,165820941.66,3299.0
CNGD,2022-08-24,HKD_TODTOM,HKDRUBTODTOM,0.003403,-0.002102,0.0042,0.003602,671.0,584014798.87,
CETS,2022-08-24,HKDRUB_TOD,HKDRUB_TOD,7.9188,7.85,7.9188,7.85,5.0,371374.0,7.9016
CETS,2022-08-24,HKDRUB_TOM,HKDRUB_TOM,7.7999,7.745,7.81,7.7701,1277.0,560794638.9,7.768
CNGD,2022-08-24,HKDRUB_TOM,HKDRUB_TOM,7.819,7.7355,7.8194,7.798,3627.0,59848116.02,
CNGD,2022-08-24,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0062,0.0062,4.0,8998.25,
CETS,2022-08-24,KZTRUB_TOM,KZTRUB_TOM,12.92,12.89,13.0525,13.005,451.0,312100211.25,12.9461
CNGD,2022-08-24,SLV_TODTOM,SLVRUBTODTOM,0.0193,0.0193,0.0193,0.0193,4.0,9276.78,
CETS,2022-08-24,SLVRUB_TOM,SLVRUB_TOM,44.98,42.5,44.98,43.45,1062.0,24455115.0,43.12
CNGD,2022-08-24,TRY_TODTOM,TRYRUBTODTOM,0.00147,-0.000896,0.0018,0.001596,147.0,54614636.12,
CETS,2022-08-24,TRYRUB_TOM,TRYRUB_TOM,3.369,3.3355,3.3895,3.3602,415.0,60149461.8,3.3517
CNGD,2022-08-24,TRYRUB_TOM,TRYRUB_TOM,3.345,3.3324,3.3895,3.3895,854.0,2084387.52,
CETS,2022-08-24,USDRUB_TOD,USD000000TOD,60.3825,59.715,60.3825,59.9775,10954.0,43588026615.0,59.9943
CNGD,2022-08-24,USDRUB_TOD,USD000000TOD,59.1476,59.1476,60.398,60.0,74243.0,3470656920.93,
CETS,2022-08-24,USD_TODTOM,USD000TODTOM,0.0101,0.0101,0.0659,0.0659,855.0,184113294640.0,0.0142
CNGD,2022-08-24,USD_TODTOM,USD000TODTOM,0.041,-0.0246,0.0665,0.0262,21550.0,28457964022.72,
CETS,2022-08-24,USDRUB_TOM,USD000UTSTOM,60.0925,59.75,60.15,59.8875,23655.0,67505154107.5,59.9905
CNGD,2022-08-24,USDRUB_TOM,USD000UTSTOM,60.0,59.1476,60.398,59.8325,105422.0,5597918754.95,
CNGD,2022-08-24,USDCNYTDTM,USDCNYTODTOM,-0.001881,-0.001881,0.00094,0.000846,42.0,5278070.92,
CETS,2022-08-24,USDCNY_TOD,USDCNY_TOD,6.86002,6.83204,6.87,6.85402,26.0,17170656.69,6.86308
CETS,2022-08-24,USDCNY_TOM,USDCNY_TOM,6.88,6.8412,6.88787,6.8412,4944.0,21911443769.3,6.86914
CETS,2022-08-24,USDKZT_TOM,USDKZT_TOM,464.75,464.75,465.05,465.05,29.0,41361405.15,464.94
CNGD,2022-08-24,USDRUB_TDS,USDRUB_TDS,59.8963,59.8963,59.8963,59.8963,5.0,35707760.84,
