BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-06,АбрауДюрсо,ABRD,883.0,8502950.0,195.0,189.0,195.0,189.0,191.0,189.0,44460.0,191.0,191.0,189.0,8502950.0,8502950.0,8502950.0,0.0,3
SMAL,2022-09-06,Система ао,AFKS,3.0,321.61,15.258,15.258,15.337,,14.986,15.337,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-06,Система ао,AFKS,29132.0,873196926.9,15.433,14.5,15.44,14.805,14.986,14.805,58266300.0,14.986,14.986,14.805,873196926.9,873196926.9,873196926.9,0.0,3
SMAL,2022-09-06,Аэрофлот,AFLT,10.0,1085.58,29.74,29.72,32.82,,30.0,29.72,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-06,Аэрофлот,AFLT,18222.0,359149047.2,30.68,29.18,30.7,30.0,30.0,30.0,11970670.0,30.0,30.0,30.0,359149047.2,359149047.2,359149047.2,0.0,3
TQBR,2022-09-06,AGRO-гдр,AGRO,4738.0,75649629.6,944.0,900.4,950.0,928.0,934.6,928.0,80951.0,934.6,934.6,928.0,75649629.6,75649629.6,75649629.6,0.0,3
TQTF,2022-09-06,AKGD ETF,AKGD,560.0,7112981.35,79.95,78.01,79.98,79.58,79.48,79.5,89417.0,79.55,79.55,79.58,7112981.35,7112981.35,7112981.35,25134103.43,3
TQTF,2022-09-06,ETF AKMB,AKMB,7579.0,7989198.05,1.1948,1.1901,1.2068,1.1962,1.1976,1.1962,6671384.0,1.1975,1.1975,1.1962,7989198.05,7989198.05,7989198.05,7467830.41,3
TQTF,2022-09-06,ETF AKME,AKME,556.0,15714034.92,88.7,83.68,89.22,86.92,86.22,86.92,182469.0,86.12,86.12,86.92,15714034.92,15714034.92,15714034.92,2875892.45,3
TQTF,2022-09-06,AKMM ETF,AKMM,52.0,8399264.77,101.23,101.12,101.23,101.14,101.14,101.13,83044.0,101.14,101.14,101.14,8399264.77,8399264.77,8399264.77,10664191.4,3
TQTD,2022-09-06,AKQU ETF,AKQU,2.0,15627.54,86.34,86.34,86.34,86.34,86.34,86.34,181.0,5272.47,5239.03,86.34,2947312.64,2095612.75,2947312.64,29173.15,3
TQBR,2022-09-06,Акрон,AKRN,2554.0,115551688.0,17814.0,17366.0,18060.0,17622.0,17768.0,17622.0,6503.0,17768.0,17768.0,17622.0,115551688.0,115551688.0,115551688.0,0.0,3
TQTF,2022-09-06,ETF AKSC,AKSC,36.0,140169.96,37.06,36.04,37.1,37.0,36.16,37.0,3885.0,,37.08,37.0,0.0,980600.2,0.0,42995.4,3
TQTD,2022-09-06,AKVG ETF,AKVG,2.0,12.35,0.619,0.616,0.619,0.616,0.621,0.616,20.0,,39.2,0.616,0.0,507656.54,0.0,2992.51,3
TQTF,2022-09-06,AKVG ETF,AKVG,37.0,7979.22,38.0,37.28,40.72,37.54,37.8,37.4,212.0,,39.2,37.54,0.0,507656.54,0.0,182253.49,3
SMAL,2022-09-06,АЛРОСА ао,ALRS,28.0,4315.36,75.3,71.79,77.25,,74.02,72.5,59.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-06,АЛРОСА ао,ALRS,50687.0,1018601704.2,75.0,71.22,76.64,73.62,74.02,73.62,13760450.0,74.02,74.02,73.62,1018601704.2,1018601704.2,1018601704.2,0.0,3
