BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-16,РЖД-19 обл,RU000A0JQ7Z2,10.0,22308.7,96.97,97.0,97.0,97.0,33.77,96.99,9.71,97.0,23.0,,97.04,97.0,0.0,9869644.3,0.0,2024-07-08,686.0,9.71,,,7.85,39.14,,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,ДОМ.РФ14об,RU000A0JQAL8,13.0,1035000.0,103.5,103.5,103.5,103.5,14.47,103.5,7.83,103.5,1000.0,103.5,103.5,103.5,1035000.0,1035000.0,1035000.0,2023-05-15,152.0,7.83,,,16.5,83.18,2022-11-15,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,ДОМ.РФ15об,RU000A0JQAM6,13.0,1131000.0,113.1,113.1,113.1,113.1,57.33,113.1,-23.37,113.1,1000.0,113.1,113.1,113.1,1131000.0,1131000.0,1131000.0,2028-09-15,91.0,-23.37,,,22.5,113.42,2022-09-15,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,РЖД-23 обл,RU000A0JQRD9,51.0,448796.6,95.15,96.41,96.33,96.33,31.62,96.31,9.7,96.33,466.0,,96.31,96.33,0.0,568244.6,0.0,2025-01-16,845.0,9.71,,,7.85,39.14,,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,ОткрФКББ03,RU000A0JRZ74,1.0,8400.0,70.0,70.0,70.0,70.0,0.04,70.0,12.28,70.0,12.0,72.63,72.68,70.0,552709.9,550945.0,552709.9,2025-07-16,1126.0,12.28,,,0.01,0.05,,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,2020.0,101.0,101.0,101.0,101.0,32.22,101.0,9.66,101.0,2.0,101.2,101.2,101.0,2024059810.6,2024058810.6,2024059810.6,2032-02-17,248.0,9.66,,,10.99,54.8,2023-02-28,2022-06-16,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-16,МСП Банк 2,RU000A0JS603,6.0,150245.0,99.5,99.5,99.5,99.5,21.58,99.5,9.79,99.5,151.0,99.5,99.5,99.5,969130.0,517400.0,969130.0,2022-08-11,56.0,9.79,,,6.25,31.16,,2022-06-16,1000.0,SUR,,,9.2375,,RUB,3
TQCB,2022-06-16,РЖД-32 обл,RU000A0JSGV0,21.0,6052038.8,100.05,100.32,100.25,100.25,46.03,100.25,6.03,100.06,6037.0,100.25,100.25,100.25,6052038.8,6052038.8,6052038.8,2032-06-25,22.0,6.03,,,10.5,52.36,2022-07-08,2022-06-16,1000.0,SUR,,4.7048,,2022-07-13,RUB,3
TQCB,2022-06-16,ФСК РС-22,RU000A0JSQ58,4.0,195029.7,98.99,99.0,99.0,99.0,42.11,99.0,21.15,99.0,197.0,,99.89,99.0,0.0,917023.5,0.0,2027-07-21,41.0,21.15,,,10.9,54.35,2022-07-27,2022-06-16,1000.0,SUR,,17.4823,,2022-08-03,RUB,3
TQCB,2022-06-16,ВЭБ.РФ 18,RU000A0JT403,3.0,6699.0,95.7,95.7,95.7,95.7,15.97,95.7,10.05,95.7,7.0,,92.29,95.7,0.0,510353.5,0.0,2032-09-17,768.0,10.05,,,7.67,38.24,2024-09-27,2022-06-16,1000.0,SUR,,9.9885,,2024-10-01,RUB,3
