BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-16,АбрауДюрсо,ABRD,319.0,3703885.0,171.5,170.5,173.0,171.5,171.5,171.5,21600.0,171.5,171.5,171.5,3703885.0,3703885.0,3703885.0,0.0,3
SMAL,2022-06-16,Система ао,AFKS,3.0,339.44,12.102,12.101,12.7,,12.601,12.7,28.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,Система ао,AFKS,10424.0,303264380.0,12.51,12.441,12.748,12.695,12.601,12.695,24067400.0,12.601,12.601,12.695,303264380.0,303264380.0,303264380.0,0.0,3
SMAL,2022-06-16,Аэрофлот,AFLT,8.0,1007.92,26.02,26.02,28.5,,26.7,27.5,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,Аэрофлот,AFLT,15468.0,293346709.2,25.96,25.94,27.18,26.86,26.7,26.86,10988540.0,26.7,26.7,26.86,293346709.2,293346709.2,293346709.2,0.0,3
TQBR,2022-06-16,AGRO-гдр,AGRO,11082.0,122592270.6,818.2,809.6,884.8,863.4,855.8,863.4,143243.0,855.8,855.8,863.4,122592270.6,122592270.6,122592270.6,0.0,3
TQTF,2022-06-16,AKGD ETF,AKGD,372.0,1696298.9,79.09,76.53,79.8,77.59,78.81,77.79,21507.0,78.87,78.87,77.59,1696298.9,1696298.9,1696298.9,4813981.48,3
TQTF,2022-06-16,ETF AKMB,AKMB,18209.0,28891838.49,1.1529,1.1345,1.1554,1.1468,1.1505,1.1467,25107651.0,1.1507,1.1507,1.1468,28891838.49,28891838.49,28891838.49,6026537.0,3
TQTF,2022-06-16,ETF AKME,AKME,204.0,452335.54,88.0,87.3,89.34,88.24,89.06,88.46,5102.0,,88.54,88.24,0.0,500044.78,0.0,5399633.56,3
TQTD,2022-06-16,AKQU ETF,AKQU,2.0,15327.11,81.1,81.09,81.1,81.1,81.1,81.09,189.0,4743.16,4677.53,81.1,10159839.83,1740040.17,10159839.83,27114.06,3
TQBR,2022-06-16,Акрон,AKRN,9124.0,321873264.0,13852.0,13800.0,15870.0,15816.0,14980.0,15816.0,21486.0,14980.0,14980.0,15816.0,321873264.0,321873264.0,321873264.0,0.0,3
TQTF,2022-06-16,ETF AKSC,AKSC,22.0,4502.16,34.22,32.0,34.98,34.98,34.36,34.98,131.0,,38.92,34.98,0.0,501684.71,0.0,44625.4,3
TQTF,2022-06-16,AKVG ETF,AKVG,36.0,5065.16,33.02,32.88,34.48,34.4,33.76,34.4,150.0,,39.94,34.4,0.0,518982.13,0.0,31158.6,3
SMAL,2022-06-16,АЛРОСА ао,ALRS,5.0,1000.61,67.2,66.51,68.0,,67.37,68.0,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,АЛРОСА ао,ALRS,23884.0,383789077.2,67.0,66.6,68.09,68.0,67.37,68.0,5696930.0,67.37,67.37,68.0,383789077.2,383789077.2,383789077.2,0.0,3
TQTF,2022-06-16,AMCC ETF,AMCC,62.0,127624.0,46.0,44.9,48.4,46.2,46.1,47.3,2767.0,,47.0,46.2,0.0,501882.86,0.0,7522.56,3
TQTF,2022-06-16,AMDG ETF,AMDG,41.0,76138.2,75.0,68.7,75.0,69.1,69.0,69.0,1104.0,,71.1,69.1,0.0,525361.76,0.0,9240.61,3
TQTD,2022-06-16,AMEM ETF,AMEM,1.0,1084.32,1.004,1.004,1.004,1.001,1.005,1.004,1080.0,,57.4,1.001,0.0,612970.53,0.0,971.78,3
TQTF,2022-06-16,AMEM ETF,AMEM,37.0,85073.7,56.0,56.0,60.9,56.7,56.9,56.7,1494.0,,57.4,56.7,0.0,612970.53,0.0,55063.42,3
SMAL,2022-06-16,АшинскийМЗ,AMEZ,1.0,963.48,17.205,17.205,17.205,,19.185,17.205,56.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,АшинскийМЗ,AMEZ,447.0,5552645.5,19.145,19.01,19.3,19.145,19.185,19.145,289400.0,19.185,19.185,19.145,5552645.5,5552645.5,5552645.5,0.0,3
TQTD,2022-06-16,AMGF ETF,AMGF,1.0,1225.9,1.066,1.066,1.066,1.065,1.059,1.066,1150.0,,60.7,1.065,0.0,517251.44,0.0,321.01,3
TQTF,2022-06-16,AMGF ETF,AMGF,31.0,207759.2,62.3,59.8,62.3,60.3,60.0,60.2,3471.0,,60.7,60.3,0.0,517251.44,0.0,18189.07,3
TQTD,2022-06-16,AMGM ETF,AMGM,1.0,1195.92,1.208,1.208,1.208,1.235,1.205,1.208,990.0,,68.3,1.235,0.0,500859.6,0.0,1612.48,3
TQTF,2022-06-16,AMGM ETF,AMGM,83.0,418086.4,61.4,61.4,71.8,70.0,68.3,71.7,6124.0,,68.3,70.0,0.0,500859.6,0.0,91367.1,3
TQTF,2022-06-16,AMGR ETF,AMGR,53.0,39663.0,22.5,22.5,23.4,23.0,22.8,23.0,1738.0,,22.2,23.0,0.0,526675.02,0.0,20159.66,3
TQTF,2022-06-16,AMHC ETF,AMHC,41.0,33190.5,74.4,71.5,75.3,74.3,73.1,74.3,454.0,,73.5,74.3,0.0,500477.94,0.0,10344.15,3
TQTF,2022-06-16,AMHY ETF,AMHY,16.0,61047.4,69.1,65.9,69.2,66.1,66.3,68.1,921.0,,75.6,66.1,0.0,809543.06,0.0,12759.03,3
TQTF,2022-06-16,AMIG ETF,AMIG,13.0,10045.3,63.4,63.2,65.9,65.7,64.0,65.7,157.0,,68.8,65.7,0.0,689950.63,0.0,13691.34,3
TQTD,2022-06-16,AMIN ETF,AMIN,1.0,20.3,0.406,0.406,0.406,0.401,0.405,0.406,50.0,,25.1,0.401,0.0,531515.28,0.0,260.48,3
TQTF,2022-06-16,AMIN ETF,AMIN,46.0,20623.3,23.1,22.7,23.8,22.7,23.0,22.7,898.0,,25.1,22.7,0.0,531515.28,0.0,14759.48,3
TQTF,2022-06-16,AMLV ETF,AMLV,15.0,11536.6,71.6,69.3,72.3,69.6,69.5,69.6,166.0,,73.4,69.6,0.0,662421.71,0.0,15465.95,3
TQTF,2022-06-16,AMMF ETF,AMMF,23.0,28748.7,57.8,57.6,60.1,57.9,58.1,57.9,495.0,,65.2,57.9,0.0,842590.16,0.0,14018.65,3
TQTF,2022-06-16,AMRH ETF,AMRH,20.0,5949.1,101.0,97.38,101.12,101.1,100.84,101.1,59.0,,91.58,101.1,0.0,931010.24,0.0,18603.91,3
TQTF,2022-06-16,AMSC ETF,AMSC,102.0,154732.7,64.1,59.9,64.1,60.7,60.5,61.0,2557.0,,63.3,60.7,0.0,528596.03,0.0,18585.5,3
TQTD,2022-06-16,AMSL ETF,AMSL,5.0,1172.72,1.096,1.096,1.096,1.114,1.097,1.096,1070.0,62.2,62.2,1.114,771964.74,771964.74,771964.74,2415.72,3
TQTF,2022-06-16,AMSL ETF,AMSL,177.0,705515.6,62.4,58.2,63.9,63.1,62.2,63.4,11344.0,62.2,62.2,63.1,771964.74,771964.74,771964.74,136880.63,3
TQTD,2022-06-16,AMVF ETF,AMVF,1.0,1313.45,1.205,1.205,1.205,1.205,1.206,1.205,1090.0,,69.0,1.205,0.0,529812.76,0.0,693.17,3
TQTF,2022-06-16,AMVF ETF,AMVF,44.0,316830.0,68.8,67.9,71.5,68.3,68.3,68.2,4635.0,,69.0,68.3,0.0,529812.76,0.0,39276.41,3
TQBR,2022-06-16,Аптеки36и6,APTK,779.0,826708.34,12.204,12.182,12.288,12.208,12.222,12.208,67640.0,12.222,12.222,12.208,826708.34,826708.34,826708.34,0.0,3
TQBR,2022-06-16,ИНАРКТИКА,AQUA,1295.0,6244581.5,484.0,475.5,485.0,483.0,481.0,483.0,12989.0,481.0,481.0,483.0,6244581.5,6244581.5,6244581.5,0.0,3
TQBR,2022-06-16,Арсагера,ARSA,31.0,53324.0,5.47,5.47,5.51,5.5,5.5,5.5,9700.0,,5.51,5.5,0.0,500287.0,0.0,0.0,3
TQBR,2022-06-16,АстрЭнСб,ASSB,54.0,128973.5,0.687,0.682,0.713,0.709,0.697,0.709,185000.0,,0.6995,0.709,0.0,576234.5,0.0,0.0,3
TQBR,2022-06-16,Авангрд-ао,AVAN,201.0,1189595.0,985.0,930.0,1015.0,940.0,965.0,960.0,1233.0,965.0,965.0,940.0,1189595.0,1189595.0,1189595.0,0.0,3
TQBR,2022-06-16,Башнефт ао,BANE,890.0,15740630.0,1113.0,1113.0,1140.0,1127.0,1130.0,1127.0,13930.0,1130.0,1130.0,1127.0,15740630.0,15740630.0,15740630.0,0.0,3
TQBR,2022-06-16,Башнефт ап,BANEP,3949.0,85892714.0,848.0,836.0,855.0,848.0,849.0,848.0,101150.0,849.0,849.0,848.0,85892714.0,85892714.0,85892714.0,0.0,3
TQTF,2022-06-16,BCSB ETF,BCSB,103.0,767009.79,9.688,9.612,9.978,9.69,9.666,9.69,79349.0,9.666,9.666,9.69,767009.79,767009.79,767009.79,929168.49,3
TQBR,2022-06-16,Белуга ао,BELU,2191.0,31679789.0,2270.0,2250.0,2298.0,2286.0,2282.0,2286.0,13881.0,2282.0,2282.0,2286.0,31679789.0,31679789.0,31679789.0,0.0,3
TQBR,2022-06-16,БашИнСв ап,BISVP,73.0,158170.0,7.24,7.1,7.26,7.19,7.19,7.19,22000.0,,7.14,7.19,0.0,1062289.0,0.0,0.0,3
TQBR,2022-06-16,Белон ао,BLNG,255.0,1053916.5,10.27,10.02,10.285,10.23,10.175,10.265,103600.0,10.175,10.175,10.23,1053916.5,1053916.5,1053916.5,0.0,3
TQBR,2022-06-16,БурЗолото,BRZL,41.0,51417.0,850.0,850.0,860.0,859.0,857.0,859.0,60.0,,859.0,859.0,0.0,502579.0,0.0,0.0,3
TQBR,2022-06-16,БСП ао,BSPB,954.0,7349950.9,69.2,68.06,69.73,69.45,69.34,69.45,106000.0,69.34,69.34,69.45,7349950.9,7349950.9,7349950.9,0.0,3
TQBR,2022-06-16,БСП ап,BSPBP,64.0,186145.0,12.95,12.65,13.1,13.05,12.95,13.05,14400.0,,12.85,13.05,0.0,501860.0,0.0,0.0,3
TQBR,2022-06-16,МКБ ао,CBOM,8266.0,399615391.4,5.187,5.181,5.35,5.289,5.247,5.289,76162600.0,5.247,5.247,5.289,399615391.4,399615391.4,399615391.4,0.0,3
TQBR,2022-06-16,РН-ЗапСиб,CHGZ,44.0,69094.0,34.0,33.2,34.8,34.2,34.0,34.2,2030.0,,34.0,34.2,0.0,500216.0,0.0,0.0,3
TQBR,2022-06-16,ЧКПЗ ао,CHKZ,12.0,97320.0,5400.0,5340.0,5520.0,5520.0,5400.0,5520.0,18.0,,5440.0,5520.0,0.0,517200.0,0.0,0.0,3
TQBR,2022-06-16,СевСт-ао,CHMF,24401.0,590993115.0,726.6,723.0,745.0,741.4,735.0,741.4,804017.0,735.0,735.0,741.4,590993115.0,590993115.0,590993115.0,0.0,3
TQBR,2022-06-16,ЧМК ао,CHMK,49.0,216680.0,3230.0,3165.0,3240.0,3185.0,3185.0,3185.0,68.0,,3170.0,3185.0,0.0,539000.0,0.0,0.0,3
TQBR,2022-06-16,CIAN-адр,CIAN,837.0,5363095.4,290.0,276.6,290.6,283.6,284.6,283.6,18847.0,284.6,284.6,283.6,5363095.4,5363095.4,5363095.4,0.0,3
TQBR,2022-06-16,Телеграф,CNTL,566.0,4077738.0,10.72,10.3,11.22,10.66,10.76,10.66,378700.0,10.76,10.76,10.66,4077738.0,4077738.0,4077738.0,0.0,3
SMAL,2022-06-16,Телеграф-п,CNTLP,1.0,533.4,12.7,12.7,12.7,,9.52,12.7,42.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,Телеграф-п,CNTLP,1545.0,18959530.0,9.14,9.1,10.0,9.5,9.52,9.5,1990800.0,9.52,9.52,9.5,18959530.0,18959530.0,18959530.0,0.0,3
TQPI,2022-06-16,ДагСб ао,DASB,655.0,1970784.1,0.1405,0.1405,0.145,0.1433,0.143,0.1433,13786000.0,0.143,0.143,0.1433,1970784.1,1970784.1,1970784.1,0.0,3
TQBR,2022-06-16,ЗаводДИОД,DIOD,230.0,989568.0,8.35,8.16,8.5,8.37,8.37,8.37,118200.0,8.37,8.37,8.37,989568.0,989568.0,989568.0,0.0,3
TQTF,2022-06-16,ETF DIVD,DIVD,160.0,852275.4,761.6,761.6,789.0,781.4,775.6,781.4,1099.0,775.6,775.6,781.4,852275.4,852275.4,852275.4,1626390.57,3
SMAL,2022-06-16,ДетскийМир,DSKY,3.0,327.36,65.68,65.08,65.84,,65.46,65.08,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ДетскийМир,DSKY,6324.0,67308108.4,65.46,64.82,65.8,65.1,65.46,65.1,1028270.0,65.46,65.46,65.1,67308108.4,67308108.4,67308108.4,0.0,3
TQBR,2022-06-16,ДЭК ао,DVEC,192.0,1804321.0,0.948,0.935,0.965,0.963,0.947,0.963,1905000.0,0.947,0.947,0.963,1804321.0,1804321.0,1804321.0,0.0,3
TQBR,2022-06-16,ДонскЗР,DZRD,226.0,782925.0,1845.0,1825.0,2120.0,1915.0,1960.0,1915.0,399.0,1960.0,1960.0,1915.0,782925.0,782925.0,782925.0,0.0,3
TQBR,2022-06-16,ДонскЗР п,DZRDP,222.0,1176690.0,1710.0,1710.0,1900.0,1740.0,1770.0,1740.0,664.0,1770.0,1770.0,1740.0,1176690.0,1176690.0,1176690.0,0.0,3
TQBR,2022-06-16,ЕвроЭлтех,EELT,47.0,9702.4,4.98,4.94,5.0,5.0,4.98,5.0,1950.0,,4.94,5.0,0.0,748904.0,0.0,0.0,3
TQBR,2022-06-16,Электрцинк,ELTZ,66.0,126341.0,151.5,150.5,153.0,152.0,151.5,152.0,833.0,,152.0,152.0,0.0,509299.0,0.0,0.0,3
TQBR,2022-06-16,ЭН+ГРУП ао,ENPG,7713.0,89529260.0,538.0,532.5,544.0,536.0,537.0,536.0,166651.0,537.0,537.0,536.0,89529260.0,89529260.0,89529260.0,0.0,3
SMAL,2022-06-16,ЭнелРос ао,ENRU,43.0,54.72,0.535,0.535,0.6318,,0.5506,0.595,93.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ЭнелРос ао,ENRU,8671.0,139666224.6,0.55,0.5304,0.5652,0.5578,0.5506,0.5578,253637000.0,0.5506,0.5506,0.5578,139666224.6,139666224.6,139666224.6,0.0,3
TQTF,2022-06-16,ESGR ETF,ESGR,25.0,43660.0,964.0,964.0,975.5,971.5,970.0,971.5,45.0,,954.0,971.5,0.0,500720.5,0.0,190136.35,3
TQBR,2022-06-16,ETLN-гдр,ETLN,2089.0,5294004.92,52.2,52.06,54.96,54.24,53.78,54.32,98449.0,53.78,53.78,54.24,5294004.92,5294004.92,5294004.92,0.0,3
SMAL,2022-06-16,Россети,FEES,34.0,735.06,0.0905,0.08942,0.0999,,0.09084,0.0926,8158.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,Россети,FEES,14901.0,144581708.8,0.09012,0.08928,0.0923,0.09166,0.09084,0.09166,1591540000.0,0.09084,0.09084,0.09166,144581708.8,144581708.8,144581708.8,0.0,3
SMAL,2022-06-16,ДВМП ао,FESH,1.0,1363.95,30.31,30.31,30.31,,31.57,30.31,45.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ДВМП ао,FESH,2034.0,45203715.0,31.94,31.33,31.99,31.68,31.57,31.68,1432000.0,31.57,31.57,31.68,45203715.0,45203715.0,45203715.0,0.0,3
TQBR,2022-06-16,FIVE-гдр,FIVE,4145.0,67162226.0,815.0,812.5,829.5,824.0,820.5,824.0,81844.0,820.5,820.5,824.0,67162226.0,67162226.0,67162226.0,0.0,3
TQBR,2022-06-16,FIXP-гдр,FIXP,3708.0,20461325.0,300.0,298.0,305.2,302.6,301.5,302.6,67860.0,301.5,301.5,302.6,20461325.0,20461325.0,20461325.0,0.0,3
SMAL,2022-06-16,Совкомфлот,FLOT,5.0,299.8,37.15,37.15,37.6,,37.1,37.6,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,Совкомфлот,FLOT,2043.0,13178168.5,36.8,36.72,37.3,37.22,37.1,37.22,355230.0,37.1,37.1,37.22,13178168.5,13178168.5,13178168.5,0.0,3
TQTF,2022-06-16,FMRU ETF,FMRU,49.0,75628.77,6.75,6.748,6.856,6.804,6.796,6.804,11129.0,,6.736,6.804,0.0,500080.21,0.0,107705.4,3
TQTF,2022-06-16,FMUS ETF,FMUS,30.0,27306.17,7.83,7.83,8.224,8.042,7.872,8.2,3469.0,,8.044,8.042,0.0,719524.54,0.0,39162.29,3
TQBR,2022-06-16,ГАЗ ао,GAZA,12.0,41175.0,344.5,340.5,345.5,345.5,343.0,345.5,120.0,,343.0,345.5,0.0,503880.0,0.0,0.0,3
TQBR,2022-06-16,ГАЗ ап,GAZAP,12.0,41665.0,243.0,242.0,247.0,246.5,245.0,247.0,170.0,,242.0,246.5,0.0,500425.0,0.0,0.0,3
SMAL,2022-06-16,ГАЗПРОМ ао,GAZP,22.0,12391.04,320.98,313.21,332.44,,316.38,315.3,39.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ГАЗПРОМ ао,GAZP,78299.0,7450574565.3,316.5,314.5,318.25,316.99,316.38,316.99,23547120.0,316.41,316.41,316.99,7450574565.3,7450574565.3,7450574565.3,0.0,3
TQBR,2022-06-16,ЧеркизГ-ао,GCHE,772.0,8509223.0,2734.0,2705.5,2734.0,2710.0,2720.5,2710.0,3128.0,2720.5,2720.5,2710.0,8509223.0,8509223.0,8509223.0,0.0,3
TQBR,2022-06-16,iММЦБ ао,GEMA,120.0,247547.5,697.0,695.0,704.5,701.0,701.5,701.0,353.0,,700.0,701.0,0.0,501062.0,0.0,0.0,3
TQBR,2022-06-16,GEMC-гдр,GEMC,10914.0,85834684.0,333.0,323.5,435.0,419.0,402.2,419.0,213423.0,402.2,402.2,419.0,85834684.0,85834684.0,85834684.0,0.0,3
TQBR,2022-06-16,GLTR-гдр,GLTR,8287.0,53952624.9,325.55,318.0,340.45,336.0,329.35,336.0,163812.0,329.35,329.35,336.0,53952624.9,53952624.9,53952624.9,0.0,3
TQBR,2022-06-16,ГМКНорНик,GMKN,18082.0,1339196604.0,19040.0,18972.0,19478.0,19370.0,19228.0,19370.0,69646.0,19228.0,19228.0,19370.0,1339196604.0,1339196604.0,1339196604.0,0.0,3
TQTF,2022-06-16,GPBM ETF,GPBM,1.0,57250.0,57250.0,57250.0,57250.0,57250.0,57250.0,57250.0,1.0,,55950.0,57250.0,0.0,3468400.0,0.0,167177.05,3
TQTF,2022-06-16,GPBR ETF,GPBR,66.0,22335.57,10.52,10.52,10.75,10.75,10.7,10.75,2088.0,,10.63,10.75,0.0,573388.73,0.0,64076.5,3
TQTF,2022-06-16,GPBS ETF,GPBS,2.0,119480.0,59160.0,59160.0,60320.0,60320.0,59740.0,60320.0,2.0,57780.0,58200.0,60320.0,1039880.0,640180.0,1039880.0,120381.64,3
TQPI,2022-06-16,ГИТ ао,GRNT,1038.0,1818427.2,0.197,0.1945,0.2015,0.1965,0.197,0.1965,9223900.0,0.197,0.197,0.1965,1818427.2,1818427.2,1818427.2,0.0,3
TQTF,2022-06-16,ETF GROD,GROD,36.0,184184.0,616.6,609.4,623.0,617.2,614.0,617.2,300.0,,612.4,617.2,0.0,500920.8,0.0,217487.12,3
TQBR,2022-06-16,ГТМ ао,GTRK,651.0,1176428.0,21.9,21.25,22.7,21.85,22.0,21.85,53510.0,22.0,22.0,21.85,1176428.0,1176428.0,1176428.0,0.0,3
TQBR,2022-06-16,iHHRU-адр,HHRU,704.0,2751266.0,884.0,880.0,959.0,936.0,914.0,936.0,3010.0,914.0,914.0,936.0,2751266.0,2751266.0,2751266.0,0.0,3
TQBR,2022-06-16,Химпром ап,HIMCP,107.0,472984.0,8.85,8.8,9.0,8.88,8.91,8.87,53100.0,,8.9,8.88,0.0,500999.0,0.0,0.0,3
TQBR,2022-06-16,HMSG-гдр,HMSG,48.0,371325.0,121.5,121.5,137.5,128.0,128.5,128.0,2890.0,,130.5,128.0,0.0,501180.0,0.0,0.0,3
SMAL,2022-06-16,РусГидро,HYDR,3.0,425.26,0.802,0.802,0.8024,,0.7904,0.8024,530.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,РусГидро,HYDR,7617.0,99897755.1,0.7857,0.7805,0.796,0.792,0.7904,0.792,126386000.0,0.7904,0.7904,0.792,99897755.1,99897755.1,99897755.1,0.0,3
TQBR,2022-06-16,Ижсталь2ао,IGST,15.0,38740.0,2154.0,2132.0,2170.0,2152.0,2152.0,2152.0,18.0,,2150.0,2152.0,0.0,503208.0,0.0,0.0,3
TQBR,2022-06-16,Ижсталь ап,IGSTP,37.0,119368.0,2110.0,2102.0,2194.0,2132.0,2132.0,2132.0,56.0,,2146.0,2132.0,0.0,508402.0,0.0,0.0,3
TQTF,2022-06-16,INFL ETF,INFL,11.0,4466.38,114.9,114.34,114.9,114.34,114.52,114.34,39.0,,113.57,114.34,0.0,965687.27,0.0,270988.54,3
TQTF,2022-06-16,INGO ETF,INGO,19.0,82987.65,105.26,104.5,105.31,104.93,105.18,105.21,789.0,,104.78,104.93,0.0,707506.72,0.0,186590.9,3
TQBR,2022-06-16,ИНГРАД ао,INGR,406.0,13298377.0,1268.0,1257.0,1311.0,1292.0,1282.0,1292.0,10371.0,1282.0,1282.0,1292.0,13298377.0,13298377.0,13298377.0,0.0,3
TQTF,2022-06-16,INRU ETF,INRU,5.0,391525.74,97.2,96.69,97.91,97.91,97.2,97.91,4028.0,,96.78,97.91,0.0,528523.84,0.0,24240.76,3
SMAL,2022-06-16,ИнтерРАОао,IRAO,7.0,408.91,3.22,3.22,3.291,,3.2445,3.27,125.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ИнтерРАОао,IRAO,18480.0,308505897.0,3.22,3.2005,3.293,3.293,3.2445,3.293,95078500.0,3.2445,3.2445,3.293,308505897.0,308505897.0,308505897.0,0.0,3
SMAL,2022-06-16,ИРКУТ-3,IRKT,1.0,31.2,31.2,31.2,31.2,,33.4,31.2,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-16,ИРКУТ-3,IRKT,2309.0,45091518.0,32.34,31.1,34.6,34.48,33.4,34.48,1350400.0,33.4,33.4,34.48,45091518.0,45091518.0,45091518.0,0.0,3
TQBR,2022-06-16,iИСКЧ ао,ISKJ,2159.0,27167597.6,65.78,63.08,65.8,63.6,63.96,63.6,424760.0,63.96,63.96,63.6,27167597.6,27167597.6,27167597.6,0.0,3
TQBR,2022-06-16,Славн-ЯНОС,JNOS,15.0,278035.0,14.05,13.9,14.1,13.95,14.05,13.9,19800.0,,13.95,13.95,0.0,726920.0,0.0,0.0,3
TQBR,2022-06-16,Слав-ЯНОСп,JNOSP,5.0,9040.0,10.08,10.0,10.08,10.0,10.04,10.0,900.0,,9.98,10.0,0.0,1752918.0,0.0,0.0,3
TQBR,2022-06-16,Куйбазот,KAZT,469.0,6276548.0,404.0,402.8,416.8,414.2,411.6,414.2,15250.0,411.6,411.6,414.2,6276548.0,6276548.0,6276548.0,0.0,3
TQBR,2022-06-16,Куйбазот-п,KAZTP,139.0,1372014.0,424.6,420.2,434.8,433.0,430.0,433.0,3190.0,430.0,430.0,433.0,1372014.0,1372014.0,1372014.0,0.0,3
TQBR,2022-06-16,ТНСэКубань,KBSB,148.0,1148765.0,164.5,164.0,185.0,173.5,175.5,173.5,6550.0,175.5,175.5,173.5,1148765.0,1148765.0,1148765.0,0.0,3
TQBR,2022-06-16,КамчатЭ ао,KCHE,16.0,45300.0,0.161,0.1605,0.163,0.162,0.162,0.162,280000.0,,0.165,0.162,0.0,502915.0,0.0,0.0,3
TQBR,2022-06-16,КамчатЭ ап,KCHEP,12.0,65080.0,0.313,0.307,0.314,0.313,0.31,0.313,210000.0,,0.313,0.313,0.0,507220.0,0.0,0.0,3
TQBR,2022-06-16,КурганГКао,KGKC,14.0,11064.0,38.0,37.8,38.4,38.0,38.2,38.0,290.0,,38.2,38.0,0.0,508898.0,0.0,0.0,3
TQBR,2022-06-16,КурганГКап,KGKCP,26.0,32478.0,37.6,37.0,37.6,37.6,37.4,37.6,870.0,,37.0,37.6,0.0,500750.0,0.0,0.0,3
