BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2022-06-16,BYN_TODTOM,BYNRUBTODTOM,0.0122,0.0122,0.0122,0.0122,3.0,44990.18,
CETS,2022-06-16,BYNRUB_TOD,BYNRUB_TOD,22.49,22.49,22.49,22.49,1.0,2024100.0,22.49
CETS,2022-06-16,BYNRUB_TOM,BYNRUB_TOM,22.5875,22.3525,22.9,22.8475,114.0,42385770.0,22.4978
CETS,2022-06-16,CNYRUB_TOD,CNY000000TOD,8.68,8.5597,8.6999,8.5867,1601.0,2414072768.9,8.597
CETS,2022-06-16,CNY_TODTOM,CNYRUBTODTOM,0.00219,0.001655,0.002688,0.002175,191.0,103850777222.2,0.002217
CNGD,2022-06-16,CNY_TODTOM,CNYRUBTODTOM,3.3e-05,-0.0037,0.0047,0.004485,1547.0,2079021091.02,
CETS,2022-06-16,CNYRUB_TOM,CNYRUB_TOM,8.6706,8.496,8.7097,8.6265,15038.0,17148043283.1,8.5586
CNGD,2022-06-16,CNYRUB_TOM,CNYRUB_TOM,8.64,8.4987,8.7058,8.6356,7882.0,2766333748.35,
CETS,2022-06-16,CNY_TOM1W,CNYRUB_TOM1W,0.0155,0.0155,0.0155,0.0155,1.0,8631533000.0,0.0155
CETS,2022-06-16,EUR_TODTOM,EUR000TODTOM,0.017,0.0022,0.0171,0.011,833.0,36983814730.0,0.01
CNGD,2022-06-16,EUR_TODTOM,EUR000TODTOM,0.0,-0.0187,0.0948,0.0037,1046.0,16867534643.26,
CETS,2022-06-16,EURRUB_TMS,EURRUB_TMS,61.0,58.7,61.0,59.185,2427.0,20375004.85,59.1278
CETS,2022-06-16,EURUSD_TOD,EURUSD000TOD,1.04486,1.0331,1.04486,1.03601,522.0,1548359360.77,1.03949
CNGD,2022-06-16,EURUSD_TOD,EURUSD000TOD,1.04828,1.02753,1.04828,1.0379,2087.0,5907201093.21,
CETS,2022-06-16,EURUSD_TOM,EURUSD000TOM,1.04499,1.0345,1.04535,1.042,8028.0,25649414818.45,1.03944
CNGD,2022-06-16,EURUSD_TOM,EURUSD000TOM,1.0383,1.02753,1.04828,1.0379,2087.0,184057878.01,
CETS,2022-06-16,EURUSDTDTM,EURUSDTODTOM,-2.8e-05,-0.000182,2.9e-05,2.9e-05,95.0,31745996950.18,-3.3e-05
CNGD,2022-06-16,EURUSDTDTM,EURUSDTODTOM,0.000499,-0.000328,0.000499,0.000128,28.0,2991950.94,
CETS,2022-06-16,EURRUB_TOD,EUR_RUB__TOD,59.5475,58.655,59.655,58.735,8016.0,20372705585.0,59.0127
CNGD,2022-06-16,EURRUB_TOD,EUR_RUB__TOD,59.6304,58.415,59.6784,58.9,9627.0,736873086.39,
CETS,2022-06-16,EURRUB_TOM,EUR_RUB__TOM,59.9225,58.6475,59.9225,59.01,22797.0,53155902802.5,58.9429
CNGD,2022-06-16,EURRUB_TOM,EUR_RUB__TOM,60.075,58.415,60.075,58.9725,20748.0,5476863451.85,
CETS,2022-06-16,GBP_TODTOM,GBPRUBTODTOM,-0.02,-0.02,-0.02,-0.02,1.0,7081440.0,-0.02
CNGD,2022-06-16,GBP_TODTOM,GBPRUBTODTOM,-0.0345,-0.0345,0.0369,0.0369,56.0,20051662.44,
CETS,2022-06-16,GBPRUB_TOD,GBPRUB_TOD,69.9,69.4,71.0,69.4,15.0,6411100.0,70.4516
CNGD,2022-06-16,GBPRUB_TOD,GBPRUB_TOD,69.9,69.9,70.599,70.599,694.0,11997354.25,
CETS,2022-06-16,GBPRUB_TOM,GBPRUB_TOM,70.7125,70.0,73.0,72.895,167.0,61843635.0,71.4955
CNGD,2022-06-16,GBPRUB_TOM,GBPRUB_TOM,74.495,69.0775,78.9975,72.1225,1326.0,23476335.14,
CNGD,2022-06-16,GBPUSDTDTM,GBPUSDTODTOM,0.00017,0.00017,0.00017,0.00017,1.0,140.52,
CNGD,2022-06-16,GLD_TODTOM,GLDRUBTODTOM,1.7209,1.7209,1.7209,1.7209,42.0,4091557.96,
CETS,2022-06-16,GLDRUB_TOM,GLDRUB_TOM,3319.99,3140.0,3335.0,3242.0,3909.0,332785614.28,3216.59
CNGD,2022-06-16,GLDRUB_TOM,GLDRUB_TOM,3200.0,3200.0,3200.0,3200.0,1.0,16000000.0,
CNGD,2022-06-16,HKD_TODTOM,HKDRUBTODTOM,0.004446,3.1e-05,0.0051,0.004331,148.0,30902155.81,
CETS,2022-06-16,HKDRUB_TOM,HKDRUB_TOM,9.6001,8.7,9.99,9.09,4933.0,239052021.5,9.2919
CNGD,2022-06-16,HKDRUB_TOM,HKDRUB_TOM,9.58,8.7187,10.0,9.1321,9177.0,63943553.08,
CETS,2022-06-16,JPYRUB_TOM,JPYRUB_TOM,45.4499,44.8,47.5,45.2,265.0,95675843.9,45.6469
CNGD,2022-06-16,JPYRUB_TOM,JPYRUB_TOM,43.1867,42.111,49.5,46.6797,703.0,3490699.8,
CNGD,2022-06-16,KZT_TODTOM,KZTRUBTODTOM,-0.005,-0.005,-0.005,-0.005,1.0,2196836.85,
CETS,2022-06-16,KZTRUB_TOM,KZTRUB_TOM,13.3975,12.7025,13.3975,12.87,387.0,701357279.75,12.7473
CNGD,2022-06-16,SLV_TODTOM,SLVRUBTODTOM,0.0268,0.0268,0.0268,0.0268,3.0,371102.88,
CETS,2022-06-16,SLVRUB_TOM,SLVRUB_TOM,56.0,49.0,56.98,50.11,680.0,8992815.0,50.02
SPEC,2022-06-16,SLVRUB_TOM,SLVRUB_TOM,51.41,51.41,51.41,51.41,2.0,10282.0,
CNGD,2022-06-16,TRY_TODTOM,TRYRUBTODTOM,1.3e-05,1.3e-05,0.0018,0.001587,131.0,35477401.62,
CETS,2022-06-16,TRYRUB_TOM,TRYRUB_TOM,3.3598,3.255,3.4017,3.2868,626.0,25473774.0,3.3061
CNGD,2022-06-16,TRYRUB_TOM,TRYRUB_TOM,3.4218,3.2508,3.4307,3.2877,2260.0,5840254.71,
CETS,2022-06-16,USDRUB_TOD,USD000000TOD,57.0,56.4075,57.25,56.615,18500.0,62196954847.5,56.8328
CNGD,2022-06-16,USDRUB_TOD,USD000000TOD,56.96,56.039,57.5246,57.02,78820.0,9330957073.23,
CETS,2022-06-16,USD_TODTOM,USD000TODTOM,0.0205,0.0134,0.0242,0.02,1934.0,238314114290.0,0.0152
CNGD,2022-06-16,USD_TODTOM,USD000TODTOM,0.0,-0.0391,0.0685,0.0297,24170.0,8175461233.74,
CETS,2022-06-16,USDRUB_TOM,USD000UTSTOM,57.1,56.425,57.2725,56.5,44731.0,98088239707.5,56.8268
CNGD,2022-06-16,USDRUB_TOM,USD000UTSTOM,57.0275,56.039,57.5246,56.5525,157056.0,14702256581.74,
CNGD,2022-06-16,USDCNYTDTM,USDCNYTODTOM,0.000816,-0.000816,0.000907,-0.000816,14.0,699945.65,
CETS,2022-06-16,USDCNY_TOM,USDCNY_TOM,6.51,6.51,6.67573,6.5625,1496.0,6296869756.87,6.64317
CETS,2022-06-16,USDKZT_TOD,USDKZT_TOD,441.2,441.2,441.2,441.2,1.0,493197096.56,441.2
FIXS,2022-06-16,USDRUBFIX0,USDRUB_FIX0,56.8202,56.8202,56.8202,56.8202,1.0,56820200.0,56.8202
CETS,2022-06-16,USDRUB_TMS,USDRUB_TMS,56.0525,56.0525,57.4075,56.65,4493.0,30599979.08,56.8152
CNGD,2022-06-16,USDRUB_TMS,USDRUB_TMS,56.64,56.04,57.0,57.0,28.0,90039240.76,
