BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-02,АбрауДюрсо,ABRD,742.0,12644925.0,173.0,172.5,179.5,173.5,174.5,173.5,72430.0,174.5,174.5,173.5,12644925.0,12644925.0,12644925.0,0.0,3
TQBR,2022-08-02,Система ао,AFKS,11921.0,235023511.2,14.067,13.76,14.093,13.76,13.908,13.76,16898700.0,13.908,13.908,13.76,235023511.2,235023511.2,235023511.2,0.0,3
SMAL,2022-08-02,Аэрофлот,AFLT,12.0,1220.66,27.32,26.98,30.96,,26.9,26.98,43.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-02,Аэрофлот,AFLT,11606.0,230779310.8,27.54,26.52,27.54,26.92,26.9,26.92,8579530.0,26.9,26.9,26.92,230779310.8,230779310.8,230779310.8,0.0,3
TQBR,2022-08-02,AGRO-гдр,AGRO,3270.0,33508583.2,833.0,796.0,833.4,799.0,813.6,799.0,41181.0,813.6,813.6,799.0,33508583.2,33508583.2,33508583.2,0.0,3
TQTF,2022-08-02,AKGD ETF,AKGD,514.0,104629392.7,83.79,81.51,84.56,83.99,84.0,84.14,1245535.0,84.0,84.0,83.99,104629392.7,104629392.7,104629392.7,14970567.67,3
TQTF,2022-08-02,ETF AKMB,AKMB,5842.0,8495619.62,1.171,1.1506,1.1818,1.1717,1.1665,1.1721,7286421.0,1.166,1.166,1.1717,8495619.62,8495619.62,8495619.62,7280919.66,3
TQTF,2022-08-02,ETF AKME,AKME,217.0,4558390.2,82.1,80.04,83.32,80.26,80.42,80.16,56742.0,80.34,80.34,80.26,4558390.2,4558390.2,4558390.2,3085561.66,3
TQTF,2022-08-02,AKMM ETF,AKMM,52.0,17042434.11,100.43,100.38,100.43,100.4,100.42,100.4,169720.0,100.42,100.42,100.4,17042434.11,17042434.11,17042434.11,14817621.25,3
TQTD,2022-08-02,AKQU ETF,AKQU,27.0,185363.41,89.69,89.6,90.05,90.05,89.68,90.05,2067.0,5564.54,5564.54,90.05,11501910.8,11501910.8,11501910.8,35438.98,3
TQBR,2022-08-02,Акрон,AKRN,552.0,15839884.0,16664.0,16298.0,16664.0,16320.0,16398.0,16320.0,966.0,16398.0,16398.0,16320.0,15839884.0,15839884.0,15839884.0,0.0,3
TQTF,2022-08-02,ETF AKSC,AKSC,28.0,10478.72,39.38,39.36,39.98,39.84,39.46,39.6,265.0,,36.46,39.84,0.0,607573.08,0.0,57441.48,3
TQTF,2022-08-02,AKVG ETF,AKVG,28.0,73991.56,40.4,40.4,43.08,40.56,41.5,40.54,1774.0,,37.1,40.56,0.0,506074.49,0.0,40507.14,3
SMAL,2022-08-02,АЛРОСА ао,ALRS,6.0,2434.75,64.01,63.95,64.2,,64.49,63.95,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-02,АЛРОСА ао,ALRS,23386.0,608900521.0,64.32,63.5,65.33,64.46,64.49,64.46,9442470.0,64.49,64.49,64.46,608900521.0,608900521.0,608900521.0,0.0,3
TQBR,2022-08-02,АшинскийМЗ,AMEZ,377.0,4817843.5,22.66,22.66,23.295,23.04,22.955,23.04,209900.0,22.955,22.955,23.04,4817843.5,4817843.5,4817843.5,0.0,3
TQTF,2022-08-02,AMRE ETF,AMRE,113.0,136256.6,71.1,69.5,71.3,69.7,70.1,69.5,1943.0,,71.1,69.7,0.0,500386.1,0.0,359404.25,3
TQTF,2022-08-02,AMRH ETF,AMRH,7.0,1293.02,99.48,99.1,99.5,99.5,99.46,99.5,13.0,,99.5,99.5,0.0,582843.96,0.0,111265.66,3
TQBR,2022-08-02,Аптеки36и6,APTK,2027.0,9378841.64,12.268,12.2,12.65,12.23,12.388,12.23,757070.0,12.388,12.388,12.23,9378841.64,9378841.64,9378841.64,0.0,3
TQBR,2022-08-02,ИНАРКТИКА,AQUA,931.0,6678771.5,526.0,515.5,526.0,519.5,523.0,519.5,12776.0,523.0,523.0,519.5,6678771.5,6678771.5,6678771.5,0.0,3
TQBR,2022-08-02,Арсагера,ARSA,26.0,289395.0,5.84,5.64,5.86,5.82,5.81,5.86,49800.0,,5.71,5.82,0.0,744200.0,0.0,0.0,3
TQBR,2022-08-02,АстрЭнСб,ASSB,12.0,29949.0,0.699,0.695,0.6995,0.696,0.6965,0.695,43000.0,,0.6955,0.696,0.0,501309.5,0.0,0.0,3
TQBR,2022-08-02,Авангрд-ао,AVAN,31.0,120250.0,845.0,830.0,845.0,835.0,840.0,835.0,143.0,,845.0,835.0,0.0,511630.0,0.0,0.0,3
TQBR,2022-08-02,Башнефт ао,BANE,696.0,4887119.5,1000.0,971.0,1000.0,976.5,980.5,976.5,4985.0,980.5,980.5,976.5,4887119.5,4887119.5,4887119.5,0.0,3
TQBR,2022-08-02,Башнефт ап,BANEP,3481.0,29685411.0,662.0,645.0,662.0,649.0,650.0,649.0,45679.0,650.0,650.0,649.0,29685411.0,29685411.0,29685411.0,0.0,3
TQTF,2022-08-02,BCSB ETF,BCSB,148.0,339312.27,10.2,10.064,10.292,10.278,10.138,10.278,33471.0,,10.148,10.278,0.0,524012.42,0.0,1329032.19,3
TQBR,2022-08-02,Белуга ао,BELU,1646.0,24539189.0,2495.0,2432.0,2505.0,2444.0,2454.0,2444.0,9999.0,2454.0,2454.0,2444.0,24539189.0,24539189.0,24539189.0,0.0,3
TQBR,2022-08-02,БашИнСв ап,BISVP,22.0,53284.0,7.12,7.07,7.13,7.11,7.1,7.12,7500.0,,7.0,7.11,0.0,642918.0,0.0,0.0,3
TQBR,2022-08-02,Белон ао,BLNG,165.0,548856.5,9.35,9.155,9.365,9.165,9.27,9.165,59200.0,9.27,9.27,9.165,548856.5,548856.5,548856.5,0.0,3
TQBR,2022-08-02,БурЗолото,BRZL,43.0,150759.0,798.0,764.0,798.0,769.0,773.0,769.0,195.0,,776.0,769.0,0.0,501178.0,0.0,0.0,3
