BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-07-12,AMDRUB_TOM,AMDRUB_TOM,17.5,16.05,17.5,16.255,136.0,1081792.75,16.772
CNGD,2022-07-12,BYN_TODTOM,BYNRUBTODTOM,0.0126,0.0126,0.0126,0.0126,2.0,46195.99,
CETS,2022-07-12,BYNRUB_TOD,BYNRUB_TOD,22.61,22.61,22.8,22.7,3.0,1702250.0,22.6967
CETS,2022-07-12,BYNRUB_TOM,BYNRUB_TOM,23.36,22.2025,23.36,22.9425,161.0,29865200.0,22.4719
CETS,2022-07-12,CNYRUB_TOD,CNY000000TOD,8.8801,8.8,8.9179,8.85,1809.0,3345941469.5,8.8558
CETS,2022-07-12,CNY_TODTOM,CNYRUBTODTOM,0.00218,0.002173,0.002399,0.002227,282.0,162158804956.5,0.002233
CNGD,2022-07-12,CNY_TODTOM,CNYRUBTODTOM,1.9e-05,-0.0038,0.0049,0.003905,1810.0,5025497520.46,
CETS,2022-07-12,CNYRUB_TOM,CNYRUB_TOM,8.8995,8.506,8.9096,8.8418,35775.0,30036389890.5,8.7427
CNGD,2022-07-12,CNYRUB_TOM,CNYRUB_TOM,8.8612,8.51,8.91,8.8444,11776.0,345418630.13,
CETS,2022-07-12,CNY_TOM1W,CNYRUB_TOM1W,0.015,0.015,0.015,0.015,2.0,17846162000.0,0.015
CETS,2022-07-12,EUR_TODTOM,EUR000TODTOM,0.0079,0.0079,0.0163,0.015,1021.0,38550518760.0,0.0153
CNGD,2022-07-12,EUR_TODTOM,EUR000TODTOM,0.0,-0.0187,0.0925,0.0138,863.0,36746641879.64,
CETS,2022-07-12,EURRUB_TMS,EURRUB_TMS,59.14,57.5,59.8975,59.525,3243.0,30872029.61,58.8516
CNGD,2022-07-12,EURRUB_TMS,EURRUB_TMS,59.4,59.4,59.4,59.4,1.0,0.59,
CETS,2022-07-12,EURUSD_TOD,EURUSD000TOD,1.0005,0.992,1.0068,1.00002,108.0,317585247.69,0.99912
CNGD,2022-07-12,EURUSD_TOD,EURUSD000TOD,1.01334,0.99049,1.01334,1.00049,1133.0,13247757.16,
CETS,2022-07-12,EURUSD_TOM,EURUSD000TOM,1.001,0.99506,1.014,1.00721,6280.0,25152542970.36,1.00187
CNGD,2022-07-12,EURUSD_TOM,EURUSD000TOM,1.01334,0.99049,1.01334,1.00049,1133.0,13247757.16,
CETS,2022-07-12,EURUSDTDTM,EURUSDTODTOM,4e-06,-1e-06,6e-05,1e-06,34.0,40113108024.25,2.3e-05
CNGD,2022-07-12,EURUSDTDTM,EURUSDTODTOM,0.000484,-0.000318,0.000484,0.000484,6.0,166268.23,
CETS,2022-07-12,EURRUB_TOD,EUR_RUB__TOD,59.0225,57.975,59.6,58.2,7883.0,16705160930.0,58.8214
CNGD,2022-07-12,EURRUB_TOD,EUR_RUB__TOD,59.13,58.04,61.8853,58.8,7090.0,1159685461.26,
CETS,2022-07-12,EURRUB_TOM,EUR_RUB__TOM,58.99,57.5,59.8475,59.4625,25152.0,60321236042.5,58.6954
CNGD,2022-07-12,EURRUB_TOM,EUR_RUB__TOM,59.03,57.5,61.8853,59.595,19630.0,844565714.14,
CETS,2022-07-12,GBP_TODTOM,GBPRUBTODTOM,0.0,0.0,0.0,0.0,2.0,14796780.0,
CNGD,2022-07-12,GBP_TODTOM,GBPRUBTODTOM,-0.0386,-0.0386,0.036,0.0324,45.0,15420787.16,
CETS,2022-07-12,GBPRUB_TOD,GBPRUB_TOD,73.9975,72.0,74.0,72.0,3.0,219997.5,73.3325
CNGD,2022-07-12,GBPRUB_TOD,GBPRUB_TOD,76.9975,72.0,77.7675,72.72,644.0,5517887.4,
CETS,2022-07-12,GBPRUB_TOM,GBPRUB_TOM,72.34,69.0,72.34,70.29,256.0,74662147.5,69.6475
CNGD,2022-07-12,GBPRUB_TOM,GBPRUB_TOM,73.4775,67.98,77.7675,69.245,1238.0,13880803.71,
CNGD,2022-07-12,GBPUSDTDTM,GBPUSDTODTOM,-3.5e-05,-3.5e-05,-3.5e-05,-3.5e-05,1.0,20388928.93,
CNGD,2022-07-12,GLD_TODTOM,GLDRUBTODTOM,0.8293,-0.3928,1.3967,1.3967,59.0,10349967.89,
CETS,2022-07-12,GLDRUB_TOM,GLDRUB_TOM,3189.98,3090.0,3189.98,3150.0,3651.0,348485353.22,3129.56
CNGD,2022-07-12,HKD_TODTOM,HKDRUBTODTOM,0.003946,-0.002209,0.0045,-0.002209,270.0,296041160.5,
CETS,2022-07-12,HKDRUB_TOD,HKDRUB_TOD,8.47,8.47,8.47,8.47,1.0,42350.0,8.47
CETS,2022-07-12,HKDRUB_TOM,HKDRUB_TOM,8.2202,8.05,8.303,8.2727,1302.0,126641600.0,8.2294
CNGD,2022-07-12,HKDRUB_TOM,HKDRUB_TOM,8.2311,8.0504,8.3893,8.2727,7717.0,34556178.96,
CETS,2022-07-12,JPYRUB_TOM,JPYRUB_TOM,45.2,44.0,45.45,44.5101,250.0,106538923.8,44.7267
CNGD,2022-07-12,JPYRUB_TOM,JPYRUB_TOM,45.45,43.0705,48.4148,46.3917,677.0,13017110.08,
