BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-18,РЖД-19 обл,RU000A0JQ7Z2,28.0,126112.6,98.25,99.5,98.48,98.48,1.51,98.53,8.89,99.5,128.0,,98.52,98.48,0.0,503443.9,0.0,2024-07-08,681.0,8.86,,,7.85,39.14,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ОткрФКББ03,RU000A0JRZ74,6.0,27339.8,74.01,76.04,74.01,74.01,0.0,75.94,10.59,75.55,36.0,,73.45,74.01,0.0,520054.4,0.0,2025-07-16,1094.0,9.64,,,0.01,0.05,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,101150.0,101.15,101.15,101.15,101.15,41.85,101.15,9.19,101.15,100.0,101.13,101.14,101.15,1916363.7,1533342.5,1916363.7,2032-02-17,216.0,9.19,,,10.99,54.8,2023-02-28,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,МСП Банк 2,RU000A0JS603,9.0,1224161.0,99.85,99.85,99.85,99.85,27.05,99.85,8.74,99.85,1226.0,99.84,99.85,99.85,1469695.0,1225159.5,1469695.0,2022-08-11,24.0,8.74,,,6.25,31.16,,2022-07-18,1000.0,SUR,,,8.051,,RUB,3
TQCB,2022-07-18,РЖД-32 обл,RU000A0JSGV0,45.0,1080051.1,100.35,100.9,100.7,100.7,2.71,100.56,9.33,100.35,1074.0,100.56,100.56,100.7,1080051.1,1080051.1,1080051.1,2032-06-25,345.0,9.49,,,9.9,49.36,2023-07-07,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВЭБ.РФ 19,RU000A0JT6B2,1.0,960.1,96.01,96.01,96.01,96.01,20.9,96.01,10.31,96.01,1.0,96.61,96.61,96.01,595130.6,595130.6,595130.6,2032-09-23,587.0,10.31,,,7.48,37.3,2024-04-04,2022-07-18,1000.0,SUR,,10.2325,,2024-04-08,RUB,3
TQCB,2022-07-18,РСХБ 17,RU000A0JT7M7,1.0,9925.0,99.25,99.25,99.25,99.25,13.95,99.25,8.73,99.25,10.0,,98.92,99.25,0.0,534191.0,0.0,2022-10-11,85.0,8.73,,,5.25,26.18,,2022-07-18,1000.0,SUR,,,8.3528,,RUB,3
TQCB,2022-07-18,ФСК РС-21,RU000A0JT7T2,1.0,4850.5,97.01,97.01,97.01,97.01,19.46,97.01,9.52,97.01,5.0,,,97.01,0.0,0.0,0.0,2027-10-06,593.0,9.52,,,7.4,36.9,2024-04-10,2022-07-18,1000.0,SUR,,9.3986,,2024-04-17,RUB,3
TQCB,2022-07-18,РСХБ 18,RU000A0JT874,5.0,43769.6,99.29,99.67,99.34,99.32,15.75,99.48,9.07,99.67,44.0,99.25,99.25,99.32,695717.9,690763.5,695717.9,2022-10-13,87.0,8.43,,,6.05,30.17,,2022-07-18,1000.0,SUR,,,8.6709,,RUB,3
TQCB,2022-07-18,Роснефть04,RU000A0JT940,33.0,141656.5,99.72,99.91,99.73,99.8,19.7,99.76,9.14,99.74,142.0,,99.75,99.8,0.0,575536.1,0.0,2022-10-17,91.0,9.01,,,7.9,39.39,,2022-07-18,1000.0,SUR,,,8.7459,,RUB,3
TQCB,2022-07-18,Роснефть05,RU000A0JT965,55.0,706952.6,99.67,99.87,99.7,99.7,19.7,99.71,9.27,99.85,709.0,99.71,99.71,99.7,706952.6,706952.6,706952.6,2022-10-17,91.0,9.23,,,7.9,39.39,,2022-07-18,1000.0,SUR,,,8.8668,,RUB,3
TQCB,2022-07-18,МЕТАЛИНВ 3,RU000A0JTLL9,1.0,9999.0,99.99,99.99,99.99,99.99,35.84,99.99,7.81,99.99,10.0,,98.3,99.99,0.0,50001481.9,0.0,2023-01-27,186.0,7.81,,,7.65,38.15,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,Башнефть06,RU000A0JTM28,9.0,331379.6,99.46,99.99,99.46,99.46,35.23,99.81,8.93,99.63,332.0,,99.69,99.46,0.0,506423.8,0.0,2023-01-31,190.0,8.22,,,7.7,38.39,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,Башнефть07,RU000A0JTM36,3.0,6993.4,99.84,100.29,99.84,99.84,25.16,99.91,9.86,100.29,7.0,99.77,99.77,99.84,1287076.8,1277094.3,1287076.8,2023-01-31,15.0,7.92,,,5.5,27.42,2022-08-02,2022-07-18,1000.0,SUR,,6.5227,,2022-08-08,RUB,3
TQCB,2022-07-18,Башнефть08,RU000A0JTM44,6.0,103213.1,99.17,99.33,99.2,99.25,35.23,99.24,9.46,99.17,104.0,,99.45,99.25,0.0,515141.1,0.0,2023-01-31,190.0,9.38,,,7.7,38.39,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РусГидро07,RU000A0JTMG7,2.0,21340.8,94.08,102.0,102.0,102.0,0.45,101.62,-3.49,94.08,21.0,,,102.0,0.0,0.0,0.0,2023-02-02,199.0,-2.82,,,0.1,0.5,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РусГидро08,RU000A0JTMK9,4.0,24237.0,96.81,96.96,96.81,96.81,0.45,96.95,6.27,96.95,25.0,,95.57,96.81,0.0,505572.2,0.0,2023-02-02,199.0,5.98,,,0.1,0.5,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,Роснефть07,RU000A0JTS06,4.0,43661.2,99.11,99.32,99.2,99.2,25.8,99.23,8.77,99.32,44.0,,98.86,99.2,0.0,1142781.8,0.0,2023-03-10,229.0,8.72,,,7.3,36.4,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,Роснефть08,RU000A0JTS22,2.0,6932.9,99.0,99.29,99.29,99.29,25.8,99.04,8.61,99.0,7.0,,99.34,99.29,0.0,522519.5,0.0,2023-03-10,229.0,9.04,,,7.3,36.4,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РЖД-28 обл,RU000A0JTU85,27.0,9741604.1,96.45,96.73,96.73,96.73,20.68,96.73,9.12,96.48,10071.0,96.73,96.73,96.73,9741604.1,9741604.1,9741604.1,2028-03-21,581.0,9.12,,,6.8,33.91,2024-03-26,2022-07-18,1000.0,SUR,,9.0592,,2024-03-29,RUB,3
TQCB,2022-07-18,РСХБ 20,RU000A0JTVJ2,1.0,2081.0,104.05,104.05,104.05,104.05,37.87,104.05,8.53,104.05,2.0,103.41,103.44,104.05,2264662.3,555460.6,2264662.3,2023-04-11,255.0,8.53,,,14.25,71.05,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РСХБ 21,RU000A0JU1Q8,2.0,73358.4,97.81,97.9,97.9,97.9,27.27,97.81,7.88,97.81,75.0,,96.99,97.9,0.0,500456.3,0.0,2023-07-18,350.0,7.98,,,5.5,27.42,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВТБ БО-43,RU000A0JU773,8.0,102022.2,99.66,100.99,100.99,100.28,4.05,100.02,8.06,99.66,102.0,,99.98,100.28,0.0,501890.1,0.0,2023-09-29,419.0,8.97,,,8.7,21.69,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ГПБ БО-07,RU000A0JU7Y9,7.0,132510.7,96.01,99.15,98.5,98.5,19.31,98.89,9.59,96.02,134.0,,97.89,98.5,0.0,528629.7,0.0,2023-10-22,440.0,9.24,,,8.1,40.61,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ИРКУТ БО-4,RU000A0JUA45,3.0,70110.0,98.1,99.0,99.0,99.0,17.26,98.75,10.06,98.1,71.0,,99.19,99.0,0.0,586190.0,0.0,2023-11-06,453.0,10.28,,,9.0,44.88,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РСХБ 23,RU000A0JUAD7,1.0,5000.0,100.0,100.0,100.0,100.0,16.18,100.0,9.13,100.0,5.0,,98.02,100.0,0.0,500861.1,0.0,2023-11-10,457.0,9.13,,,8.95,44.63,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQIR,2022-07-18,РСГ-ФинБ01,RU000A0JUAG0,8.0,17561.3,95.51,99.51,97.98,97.98,16.14,97.56,16.61,95.55,18.0,,97.3,97.98,0.0,519574.6,0.0,2025-11-11,120.0,18.13,,,9.5,47.37,2022-11-15,2022-07-18,1000.0,SUR,,16.1798,,2022-11-17,RUB,3
TQCB,2022-07-18,РЖД-30 обл,RU000A0JUAH8,1.0,9563000.0,95.63,95.63,95.63,95.63,11.47,95.63,9.06,95.63,10000.0,95.63,95.63,95.63,9982815.7,9633766.2,9982815.7,2028-11-07,789.0,9.06,,,6.75,33.66,2024-11-12,2022-07-18,1000.0,SUR,,9.0222,,2024-11-15,RUB,3
TQCB,2022-07-18,ВертолетБ2,RU000A0JUAT3,1.0,998.8,99.88,99.88,99.88,99.88,12.33,99.88,7.73,99.88,1.0,,96.1,99.88,0.0,502628.2,0.0,2023-11-16,467.0,7.73,,,7.5,37.4,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РоснефтьБ6,RU000A0JUCR3,3.0,151980.0,102.0,102.0,102.0,102.0,11.51,102.0,6.92,102.0,149.0,,101.4,102.0,0.0,698658.5,0.0,2023-12-11,147.0,6.92,,,12.0,59.84,2022-12-12,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РоснефтьБ1,RU000A0JUFU0,7.0,115515.0,100.0,100.52,100.49,100.49,41.64,100.45,0.95,100.0,115.0,99.57,99.58,100.49,567530.2,558619.5,567530.2,2024-02-06,22.0,1.62,,,9.5,47.37,2022-08-09,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РоснефтьБ7,RU000A0JUFV8,17.0,42013.4,98.06,108.16,107.48,102.65,41.64,105.03,-67.18,108.15,40.0,,100.19,102.65,0.0,4993397.3,0.0,2024-02-06,22.0,-51.74,,,9.5,47.37,2022-08-09,2022-07-18,1000.0,SUR,,,,,RUB,3
TQRD,2022-07-18,ВейлФин1,RU000A0JUHV4,2.0,3015.5,8.15,8.15,8.15,8.15,,8.15,,8.15,37.0,,,8.15,0.0,0.0,0.0,2023-03-08,,0.0,,,10.0,49.86,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,АИЖК2014А3,RU000A0JUJ87,2.0,1017.5,102.03,102.03,102.03,102.03,1.72,102.03,-4.96,102.03,5.0,,,102.03,0.0,0.0,0.0,2046-06-11,55.0,-4.96,,,8.5,4.27,2022-09-11,2022-07-18,199.45,SUR,,,,,RUB,3
TQCB,2022-07-18,Росбн14ИП,RU000A0JUJG1,2.0,9359.35,102.85,102.85,102.85,102.85,2.42,102.85,9.07,102.85,26.0,,,102.85,0.0,0.0,0.0,2024-03-27,327.0,9.07,,,12.0,10.59,,2022-07-18,350.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ГПБ БО-08,RU000A0JUMH3,22.0,931320.1,95.38,98.58,95.99,95.99,10.2,95.91,9.25,98.58,971.0,95.91,95.91,95.99,931320.1,931320.1,931320.1,2024-05-23,640.0,9.3,,,6.65,33.52,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,АшинМЗ БО1,RU000A0JUQC5,68.0,1810265.1,90.61,91.47,90.8,90.8,9.59,90.83,41.7,90.8,1993.0,90.83,90.83,90.8,1810265.1,1810265.1,1810265.1,2024-06-17,154.0,41.59,,,12.5,62.33,2022-12-19,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ГПБ БО-10,RU000A0JUV08,1.0,3987.6,99.69,99.69,99.69,99.69,18.74,99.69,7.76,99.69,4.0,,99.29,99.69,0.0,1568764.6,0.0,2024-09-26,70.0,7.76,,,6.0,30.25,2022-09-26,2022-07-18,1000.0,SUR,,7.4295,,2022-09-28,RUB,3
TQCB,2022-07-18,Росбн15ИП,RU000A0JUW23,1.0,568.24,101.02,101.02,101.02,101.02,1.47,101.02,11.46,101.02,1.0,,,101.02,0.0,0.0,0.0,2024-10-10,417.0,11.46,,,11.92,16.9,,2022-07-18,562.5,SUR,,,,,RUB,3
TQCB,2022-07-18,РСХБ БО13,RU000A0JUW31,2.0,41840.1,99.6,99.87,99.6,99.6,3.45,99.62,9.76,99.87,42.0,,99.26,99.6,0.0,526099.4,0.0,2024-09-27,74.0,9.65,,,7.4,18.45,2022-09-30,2022-07-18,1000.0,SUR,,9.119,,2022-10-04,RUB,3
TQCB,2022-07-18,РоснфтБО3,RU000A0JV1X3,9.0,32911.3,98.61,100.86,100.59,100.59,11.85,99.73,9.32,99.33,33.0,,101.32,100.59,0.0,503548.9,0.0,2024-11-28,786.0,9.75,,,9.4,46.87,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,РоснфтБО9,RU000A0JV219,24.0,94612.7,99.99,101.0,100.99,101.0,11.85,100.65,9.12,101.0,94.0,,101.12,101.0,0.0,508614.2,0.0,2024-11-28,786.0,9.29,,,9.4,46.87,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВТБ БО-30,RU000A0JV3Q3,3.0,3044.0,100.4,102.0,102.0,102.0,6.45,101.47,5.93,100.4,3.0,,100.5,102.0,0.0,501500.0,0.0,2024-12-13,408.0,6.42,,,7.6,18.95,2023-09-15,2022-07-18,1000.0,SUR,,5.8602,,2023-09-19,RUB,3
TQCB,2022-07-18,РСХБ БО15,RU000A0JV3R1,1.0,10050.0,100.5,100.5,100.5,100.5,8.37,100.5,9.59,100.5,10.0,,,100.5,0.0,0.0,0.0,2024-12-13,320.0,9.59,,,9.85,24.56,2023-06-16,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВЭБлизБ05,RU000A0JV8G3,7.0,23947.7,94.9,104.89,104.89,104.89,46.86,95.79,1.82,95.1,25.0,,,104.89,0.0,0.0,0.0,2025-02-04,194.0,19.87,,,10.69,53.3,2023-02-07,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ВЭБлизБ06,RU000A0JV9D8,4.0,4648.6,80.02,97.03,95.03,95.03,31.64,92.97,10.39,80.02,5.0,,,95.03,0.0,0.0,0.0,2025-02-18,843.0,11.41,,,7.91,39.44,,2022-07-18,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-18,ГТЛК БО-04,RU000A0JVA10,15.0,41886.2,97.25,97.5,97.3,97.38,8.53,97.41,10.95,97.25,43.0,,97.04,97.38,0.0,721946.1,0.0,2025-03-06,398.0,10.84,,,7.98,19.9,2023-09-07,2022-07-18,1000.0,SUR,,10.7915,,2023-09-12,RUB,3
TQCB,2022-07-18,ЗенитБО-09,RU000A0JVBX1,2.0,1949.8,97.49,97.49,97.49,97.49,0.3,97.49,13.86,97.49,2.0,,,97.49,0.0,0.0,0.0,2025-03-27,73.0,13.86,,,0.1,0.5,2022-09-29,2022-07-18,1000.0,SUR,,12.9092,,2022-10-03,RUB,3
