BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-04,AMDRUB_TOM,AMDRUB_TOM,15.0,14.5,15.0,14.83,76.0,519521.0,14.8435
CNGD,2022-10-04,BYN_TODTOM,BYNRUBTODTOM,0.0129,0.0129,0.0129,0.0129,4.0,2707736.27,
CETS,2022-10-04,BYNRUB_TOM,BYNRUB_TOM,23.77,23.585,23.8,23.7325,590.0,199481597.5,23.6661
CETS,2022-10-04,CNYRUB_TOM,CNYRUB_TOM,8.281,8.155,8.328,8.199,45989.0,63922196396.0,8.2041
CNGD,2022-10-04,CNYRUB_TOM,CNYRUB_TOM,8.268,8.157,8.325,8.199,7190.0,783536236.73,
CETS,2022-10-04,EUR_TODTOM,EUR000TODTOM,-0.0234,-0.0234,0.0328,0.01,1127.0,33663402530.0,0.011
CNGD,2022-10-04,EUR_TODTOM,EUR000TODTOM,0.0,-0.0148,0.0518,-0.0148,696.0,8628515361.98,
CETS,2022-10-04,EURRUB_TMS,EURRUB_TMS,54.48,53.0,56.7975,56.4975,2032.0,30871393.51,55.9776
CETS,2022-10-04,EURUSD_TOD,EURUSD000TOD,0.93999,0.93444,0.96798,0.959,597.0,1737746984.29,0.95655
CNGD,2022-10-04,EURUSD_TOD,EURUSD000TOD,0.95066,0.9306,0.95066,0.95041,886.0,7663342.79,
CETS,2022-10-04,EURUSD_TOM,EURUSD000TOM,0.94099,0.93233,0.9697,0.96099,3185.0,12843608752.03,0.95473
CNGD,2022-10-04,EURUSD_TOM,EURUSD000TOM,0.95066,0.9306,0.9682,0.952,897.0,4232288739.59,
CETS,2022-10-04,EURUSDTDTM,EURUSDTODTOM,0.000882,0.00015,0.003274,0.00015,72.0,1777282812.97,0.000827
CNGD,2022-10-04,EURUSDTDTM,EURUSDTODTOM,0.000314,0.000139,0.000982,0.000982,34.0,487447469.26,
CETS,2022-10-04,EURRUB_TOD,EUR_RUB__TOD,54.6675,53.8,56.945,56.3825,6281.0,13382257182.5,56.1855
CNGD,2022-10-04,EURRUB_TOD,EUR_RUB__TOD,53.6,53.6,56.57,56.42,5415.0,566872876.03,
CETS,2022-10-04,EURRUB_TOM,EUR_RUB__TOM,54.035,53.3425,56.89,56.4,18488.0,47318974140.0,56.0496
CNGD,2022-10-04,EURRUB_TOM,EUR_RUB__TOM,54.3225,52.25,56.8925,56.33,10498.0,495999618.5,
CETS,2022-10-04,GLD_TODTOM,GLDRUBTODTOM,0.5299,0.4416,0.5299,0.4416,7.0,290145558.1,0.5073
CNGD,2022-10-04,GLD_TODTOM,GLDRUBTODTOM,1.413,-0.3974,1.7662,1.413,116.0,11015618.13,
CETS,2022-10-04,GLDRUB_TOM,GLDRUB_TOM,3229.78,3187.01,3299.7,3290.44,3222.0,320766127.34,3246.23
CETS,2022-10-04,HKDRUB_TOM,HKDRUB_TOM,7.53,7.485,7.5951,7.51,867.0,179253489.0,7.5133
CNGD,2022-10-04,HKDRUB_TOM,HKDRUB_TOM,7.6842,7.4816,7.6842,7.5495,2198.0,31061587.64,
CNGD,2022-10-04,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0,0.0,1.0,6294.2,
CETS,2022-10-04,KZTRUB_TOM,KZTRUB_TOM,12.5025,12.4,12.7525,12.7,810.0,514602210.0,12.6608
CNGD,2022-10-04,SLV_TODTOM,SLVRUBTODTOM,0.019,0.019,0.019,0.019,10.0,14834.84,
CETS,2022-10-04,SLVRUB_TOM,SLVRUB_TOM,42.72,42.42,44.0,43.82,945.0,18948742.0,43.32
CNGD,2022-10-04,TRY_TODTOM,TRYRUBTODTOM,0.00096,0.0,0.000961,0.000961,158.0,63366220.8,
CETS,2022-10-04,TRYRUB_TOM,TRYRUB_TOM,3.1005,3.0851,3.1898,3.1351,283.0,64571477.3,3.1511
CNGD,2022-10-04,TRYRUB_TOM,TRYRUB_TOM,3.055,3.055,3.1898,3.135,838.0,1920579.24,
CETS,2022-10-04,USDRUB_TOD,USD000000TOD,59.1275,58.4075,59.85,59.1525,15196.0,57108614405.0,58.8547
CNGD,2022-10-04,USDRUB_TOD,USD000000TOD,58.73,58.3135,59.537,58.76,57015.0,3337267977.0,
CETS,2022-10-04,USD_TODTOM,USD000TODTOM,-0.0806,-0.2693,0.015,0.0149,1857.0,139730830420.0,-0.0485
CNGD,2022-10-04,USD_TODTOM,USD000TODTOM,0.0,-0.21,0.029,-0.0161,19735.0,42819038685.1,
CETS,2022-10-04,USDRUB_TOM,USD000UTSTOM,58.36,58.34,59.5875,58.95,21526.0,59372932755.0,58.8577
CNGD,2022-10-04,USDRUB_TOM,USD000UTSTOM,58.14,58.0125,59.5692,58.9025,83243.0,5786039223.38,
CETS,2022-10-04,USDCNY_TOM,USDCNY_TOM,7.06,6.93,7.1249,7.1,923.0,3857795969.83,7.08452
CNGD,2022-10-04,USDCNY_TOM,USDCNY_TOM,6.77005,6.77005,7.124,7.09996,641.0,82185262.46,
CETS,2022-10-04,USDRUB_TMS,USDRUB_TMS,58.3,58.0,59.5,58.75,4593.0,72369961.39,58.8053
CNGD,2022-10-04,USDRUB_TMS,USDRUB_TMS,58.8925,58.5,59.3,59.3,10.0,314.13,
CETS,2022-10-04,USD_TOM2M,USDRUB_TOM2M,0.4916,0.4916,0.4916,0.4916,1.0,59319700.0,0.4916
