BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-28,РЖД-19 обл,RU000A0JQ7Z2,36.0,284861.5,95.52,98.99,97.1,97.1,16.99,96.56,9.88,96.02,295.0,,96.03,97.1,0.0,502235.7,0.0,2024-07-08,608.0,10.25,,,7.85,39.14,,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,РЖД-23 обл,RU000A0JQRD9,75.0,402493.9,96.13,98.93,97.25,97.25,14.84,97.22,9.4,98.93,414.0,,97.48,97.25,0.0,500054.9,0.0,2025-01-16,774.0,9.42,,,7.85,39.14,,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,ГлДорога 3,RU000A0JR4U9,2.0,1662.5,95.0,95.0,95.0,95.0,53.59,95.0,67.59,95.0,2.0,,90.2,95.0,0.0,322706484.56,0.0,2028-10-30,40.0,67.59,,,6.9,60.21,2022-11-07,2022-09-28,875.0,SUR,,,,,RUB,3
TQCB,2022-09-28,ОткрФКББ03,RU000A0JRZ74,4.0,3609.1,65.0,76.97,65.0,65.0,0.02,72.18,16.66,76.97,5.0,,77.77,65.0,0.0,1507214.7,0.0,2025-07-16,1022.0,12.37,,,0.01,0.05,,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,200500.1,100.25,100.26,100.25,100.25,8.73,100.25,10.58,100.26,200.0,,100.27,100.25,0.0,505357.7,0.0,2032-02-17,153.0,10.58,,,10.99,54.8,2023-02-28,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,РЖД-32 обл,RU000A0JSGV0,35.0,447415.9,96.07,100.84,99.47,99.47,22.24,99.65,10.87,96.07,449.0,,99.52,99.47,0.0,553345.9,0.0,2032-06-25,273.0,10.61,,,9.9,49.36,2023-07-07,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,ФСК РС-22,RU000A0JSQ58,3.0,16942.2,99.6,99.8,99.8,99.8,15.79,99.66,9.47,99.61,17.0,,101.55,99.8,0.0,1194192.6,0.0,2027-07-21,619.0,9.56,,,9.15,45.62,2024-07-24,2022-09-28,1000.0,SUR,,9.363,,2024-07-31,RUB,3
TQCB,2022-09-28,ВЭБ.РФ 18,RU000A0JT403,3.0,20575.8,97.98,97.98,97.98,97.98,37.82,97.98,8.99,97.98,21.0,,95.54,97.98,0.0,512102.3,0.0,2032-09-17,664.0,8.99,,,7.67,38.24,2024-09-27,2022-09-28,1000.0,SUR,,8.9269,,2024-10-01,RUB,3
TQCB,2022-09-28,ВЭБ.РФ 19,RU000A0JT6B2,15.0,17244.4,95.66,95.95,95.94,95.94,35.66,95.8,10.72,95.95,18.0,,97.98,95.94,0.0,7746075.6,0.0,2032-09-23,514.0,10.83,,,7.48,37.3,2024-04-04,2022-09-28,1000.0,SUR,,10.6215,,2024-04-08,RUB,3
TQCB,2022-09-28,РСХБ 17,RU000A0JT7M7,1.0,13995.8,99.97,99.97,99.97,99.97,24.31,99.97,6.21,99.97,14.0,99.95,99.94,99.97,685625.4,535703.4,685625.4,2022-10-11,13.0,6.21,,,5.25,26.18,,2022-09-28,1000.0,SUR,,,5.5652,,RUB,3
TQCB,2022-09-28,РСХБ 18,RU000A0JT874,8.0,63965.4,99.68,100.36,100.36,100.36,27.68,99.95,-3.19,99.99,64.0,99.99,99.99,100.36,1089857.0,1064865.3,1089857.0,2022-10-13,15.0,7.41,,,6.05,30.17,,2022-09-28,1000.0,SUR,,,-3.0197,,RUB,3
TQCB,2022-09-28,Роснефть04,RU000A0JT940,44.0,520145.9,99.69,99.99,99.99,99.99,35.28,99.84,8.11,99.99,521.0,99.84,99.84,99.99,520145.9,520145.9,520145.9,2022-10-17,19.0,11.34,,,7.9,39.39,,2022-09-28,1000.0,SUR,,,7.4029,,RUB,3
TQCB,2022-09-28,Роснефть05,RU000A0JT965,65.0,1146855.4,99.75,100.0,99.9,99.9,35.28,99.9,10.03,99.9,1148.0,99.9,99.9,99.9,1146855.4,1146855.4,1146855.4,2022-10-17,19.0,10.03,,,7.9,39.39,,2022-09-28,1000.0,SUR,,,9.0807,,RUB,3
TQCB,2022-09-28,Башнефть06,RU000A0JTM28,24.0,189528.6,99.19,99.81,99.23,99.23,12.02,99.23,10.25,99.19,191.0,,98.51,99.23,0.0,507336.2,0.0,2023-01-31,125.0,10.25,,,7.7,38.39,,2022-09-28,1000.0,SUR,,,9.8395,,RUB,3
TQCB,2022-09-28,Башнефть07,RU000A0JTM36,8.0,7951.7,98.9,99.58,98.9,99.3,12.96,99.4,11.96,99.39,8.0,,99.84,99.3,0.0,521166.9,0.0,2023-01-31,125.0,10.33,,,8.3,41.39,,2022-09-28,1000.0,SUR,,,11.4214,,RUB,3
TQCB,2022-09-28,Башнефть08,RU000A0JTM44,24.0,81432.1,98.25,99.97,99.51,99.51,12.02,99.31,9.35,99.97,82.0,,98.76,99.51,0.0,643937.9,0.0,2023-01-31,125.0,9.99,,,7.7,38.39,,2022-09-28,1000.0,SUR,,,9.0005,,RUB,3
TQCB,2022-09-28,Башнефть09,RU000A0JTM51,1.0,1001.7,100.17,100.17,100.17,100.17,12.96,100.17,7.88,100.17,1.0,,100.61,100.17,0.0,3361491.9,0.0,2023-01-31,125.0,7.88,,,8.3,41.39,,2022-09-28,1000.0,SUR,,,7.6245,,RUB,3
TQCB,2022-09-28,РусГидро07,RU000A0JTMG7,1.0,987.9,98.79,98.79,98.79,98.79,0.15,98.79,3.69,98.79,1.0,,,98.79,0.0,0.0,0.0,2023-02-02,127.0,3.69,,,0.1,0.5,,2022-09-28,1000.0,SUR,,,3.6214,,RUB,3
TQCB,2022-09-28,РусГидро08,RU000A0JTMK9,10.0,45160.4,93.34,99.45,96.54,97.47,0.15,94.08,10.85,93.85,48.0,,98.18,97.47,0.0,502667.7,0.0,2023-02-02,127.0,19.45,,,0.1,0.5,,2022-09-28,1000.0,SUR,,,10.4031,,RUB,3
TQCB,2022-09-28,Роснефть07,RU000A0JTS06,19.0,66186.3,98.63,99.64,98.63,98.64,3.8,98.79,10.8,98.63,67.0,,98.92,98.64,0.0,514386.5,0.0,2023-03-10,163.0,10.39,,,7.3,36.4,,2022-09-28,1000.0,SUR,,,10.4241,,RUB,3
TQCB,2022-09-28,Роснефть08,RU000A0JTS22,16.0,107488.6,98.61,99.68,99.68,99.66,3.8,99.53,8.19,98.69,108.0,,98.7,99.66,0.0,501396.4,0.0,2023-03-10,163.0,8.56,,,7.3,36.4,,2022-09-28,1000.0,SUR,,,7.9654,,RUB,3
TQCB,2022-09-28,МТС БО-01,RU000A0JTTA5,11.0,29794.6,98.02,99.99,99.6,99.6,1.25,99.32,7.5,98.02,30.0,,99.1,99.6,0.0,606496.2,0.0,2023-03-22,175.0,8.14,,,6.5,32.41,,2022-09-28,1000.0,SUR,,,7.3168,,RUB,3
TQCB,2022-09-28,РЖД-28 обл,RU000A0JTU85,10.0,2274711.5,95.02,96.0,95.2,95.2,0.19,95.98,10.63,95.02,2370.0,95.98,95.98,95.2,2274711.5,2274711.5,2274711.5,2028-03-21,527.0,10.0,,,6.8,33.91,2024-03-26,2022-09-28,1000.0,SUR,,10.5488,,2024-03-29,RUB,3
TQCB,2022-09-28,РСХБ 20,RU000A0JTVJ2,29.0,187802.3,100.54,102.86,102.25,102.25,65.98,101.51,10.02,100.54,185.0,,102.39,102.25,0.0,544698.1,0.0,2023-04-11,183.0,11.53,,,14.25,71.05,,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,Роснефть06,RU000A0JTYL2,10.0,56715.5,93.47,99.5,99.29,99.29,23.01,94.53,8.25,99.5,60.0,,97.25,99.29,0.0,2418661.6,0.0,2023-05-30,238.0,16.57,,,7.0,34.9,,2022-09-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-28,ОткрФКББ02,RU000A0JU0N7,4.0,3772.5,75.3,75.55,75.3,75.3,0.0,75.45,9.97,75.55,5.0,,73.06,75.3,0.0,534821.2,0.0,2025-09-24,1092.0,9.9,,,0.01,0.05,,2022-09-28,1000.0,SUR,,,,,RUB,3
