BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-28,AMDRUB_TOM,AMDRUB_TOM,14.75,14.5,14.75,14.5025,40.0,262094.25,14.6421
CNGD,2022-09-28,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,4.0,60480.26,
CETS,2022-09-28,BYNRUB_TOM,BYNRUB_TOM,23.88,23.4025,24.25,23.47,781.0,249868657.5,23.4994
CETS,2022-09-28,CNYRUB_TOD,CNY000000TOD,8.18,8.065,8.18,8.071,2673.0,5365108107.0,8.1121
CNGD,2022-09-28,CNYRUB_TOD,CNY000000TOD,8.12,8.12,8.155,8.155,2.0,245394398.38,
CETS,2022-09-28,CNY_TODTOM,CNYRUBTODTOM,0.001984,0.001577,0.001984,0.001845,880.0,232027606316.4,0.001842
CNGD,2022-09-28,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0035,0.0045,0.003454,3610.0,17465793002.05,
CETS,2022-09-28,CNYRUB_TOM,CNYRUB_TOM,8.17,7.975,8.179,8.023,58170.0,74611294725.0,8.068
CNGD,2022-09-28,CNYRUB_TOM,CNYRUB_TOM,8.167,7.979,8.167,8.028,8471.0,46002208011.01,
CETS,2022-09-28,CNY_TOM1W,CNYRUB_TOM1W,0.0202,0.0202,0.0202,0.0202,1.0,28644511000.0,0.0202
CETS,2022-09-28,EUR_TODTOM,EUR000TODTOM,0.0101,0.009,0.0394,0.0096,1228.0,33393590260.0,0.0173
CNGD,2022-09-28,EUR_TODTOM,EUR000TODTOM,0.0,-0.0154,0.0692,-0.0154,724.0,1655313459.99,
CNGD,2022-09-28,EURRUB_TDS,EURRUB_TDS,55.0,55.0,55.0,55.0,1.0,46.2,
CETS,2022-09-28,EURRUB_TMS,EURRUB_TMS,56.4,55.25,57.9,55.75,2375.0,33974797.66,55.8228
CETS,2022-09-28,EURUSD_TOD,EURUSD000TOD,0.93537,0.93537,0.95756,0.953,1228.0,6331429754.45,0.9519
CNGD,2022-09-28,EURUSD_TOD,EURUSD000TOD,0.97438,0.9535,0.97438,0.9535,1190.0,289846225.48,
CETS,2022-09-28,EURUSD_TOM,EURUSD000TOM,0.95255,0.9497,0.9675,0.9675,6663.0,35059110904.59,0.95463
CNGD,2022-09-28,EURUSD_TOM,EURUSD000TOM,0.97438,0.9537,0.97438,0.9544,1201.0,4182521060.48,
CETS,2022-09-28,EURUSDTDTM,EURUSDTODTOM,0.001316,1.1e-05,0.001356,2.6e-05,240.0,6350360714.84,0.000272
CNGD,2022-09-28,EURUSDTDTM,EURUSDTODTOM,0.000105,9.2e-05,0.001184,0.001184,20.0,8384682440.88,
CETS,2022-09-28,EURRUB_TOD,EUR_RUB__TOD,56.5,55.3125,56.5,55.52,8555.0,19037930785.0,55.7916
CNGD,2022-09-28,EURRUB_TOD,EUR_RUB__TOD,56.185,55.6232,56.8226,56.25,4555.0,97109616.67,
CETS,2022-09-28,EURRUB_TOM,EUR_RUB__TOM,56.4825,55.0,56.4825,55.475,22856.0,58297196345.0,55.673
CNGD,2022-09-28,EURRUB_TOM,EUR_RUB__TOM,55.5975,55.21,56.8226,55.7225,10852.0,456595500.9,
CNGD,2022-09-28,GBP_TODTOM,GBPRUBTODTOM,0.0248,-0.016,0.0276,0.0232,33.0,2580107.2,
