BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-08,АбрауДюрсо,ABRD,329.0,3387875.0,172.5,172.0,176.5,175.0,174.0,175.0,19490.0,174.0,174.0,175.0,3387875.0,3387875.0,3387875.0,0.0,3
SMAL,2022-07-08,Система ао,AFKS,23.0,1475.89,15.163,14.464,15.915,,14.937,14.464,98.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-08,Система ао,AFKS,9566.0,180648926.9,15.0,14.83,15.147,15.044,14.937,15.044,12094300.0,14.937,14.937,15.044,180648926.9,180648926.9,180648926.9,0.0,3
SMAL,2022-07-08,Аэрофлот,AFLT,2.0,298.22,29.92,28.94,29.92,,27.7,28.94,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-08,Аэрофлот,AFLT,8171.0,124128981.4,28.0,27.42,28.06,27.6,27.7,27.6,4481920.0,27.7,27.7,27.6,124128981.4,124128981.4,124128981.4,0.0,3
TQBR,2022-07-08,AGRO-гдр,AGRO,9341.0,107366616.2,862.6,769.4,870.0,838.0,828.4,838.0,129878.0,826.6,826.6,838.0,107366616.2,107366616.2,107366616.2,0.0,3
TQTF,2022-07-08,AKGD ETF,AKGD,331.0,1943901.21,81.37,77.8,83.0,80.56,80.85,81.16,23962.0,81.12,81.12,80.56,1943901.21,1943901.21,1943901.21,5644212.33,3
TQTF,2022-07-08,ETF AKMB,AKMB,4924.0,10781635.62,1.1597,1.1501,1.1713,1.1518,1.1588,1.1513,9302561.0,1.159,1.159,1.1518,10781635.62,10781635.62,10781635.62,7068789.02,3
TQTF,2022-07-08,ETF AKME,AKME,274.0,10447978.06,83.44,81.24,84.7,82.66,82.62,82.64,126549.0,82.56,82.56,82.66,10447978.06,10447978.06,10447978.06,3383545.68,3
TQBR,2022-07-08,Акрон,AKRN,846.0,26197790.0,18402.0,18322.0,18540.0,18362.0,18410.0,18362.0,1423.0,18410.0,18410.0,18362.0,26197790.0,26197790.0,26197790.0,0.0,3
TQTF,2022-07-08,ETF AKSC,AKSC,15.0,2780.94,37.32,37.32,38.22,37.9,37.08,37.76,73.0,,35.66,37.9,0.0,505457.62,0.0,48221.4,3
TQTF,2022-07-08,AKVG ETF,AKVG,31.0,4659.98,37.6,37.58,40.26,38.32,38.12,38.32,122.0,,35.8,38.32,0.0,513042.67,0.0,37455.69,3
SMAL,2022-07-08,АЛРОСА ао,ALRS,9.0,1957.51,65.5,65.01,66.0,,65.62,66.0,30.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-08,АЛРОСА ао,ALRS,22550.0,304445553.8,65.5,64.95,66.84,66.84,65.62,66.84,4639620.0,65.62,65.62,66.84,304445553.8,304445553.8,304445553.8,0.0,3
TQTD,2022-07-08,AMCC ETF,AMCC,10.0,65989.06,0.904,0.898,0.91,0.898,0.902,0.91,73040.0,57.0,57.0,0.898,4665941.52,4665941.52,4665941.52,904.13,3
TQTF,2022-07-08,AMCC ETF,AMCC,63.0,499214.1,52.3,52.1,57.0,56.7,57.0,57.0,8845.0,57.0,57.0,56.7,4665941.52,4665941.52,4665941.52,57089.06,3
TQTF,2022-07-08,AMDG ETF,AMDG,29.0,93288.2,74.1,74.1,80.6,78.5,78.5,80.3,1189.0,,79.5,78.5,0.0,838682.93,0.0,74669.15,3
TQTF,2022-07-08,AMEM ETF,AMEM,43.0,194602.5,57.5,57.4,62.5,62.4,61.8,62.4,3150.0,,63.1,62.4,0.0,803691.1,0.0,149451.2,3
TQBR,2022-07-08,АшинскийМЗ,AMEZ,313.0,3168256.0,21.52,21.3,21.99,21.4,21.495,21.4,147400.0,21.495,21.495,21.4,3168256.0,3168256.0,3168256.0,0.0,3
TQTF,2022-07-08,AMGF ETF,AMGF,37.0,577573.3,65.0,65.0,71.5,71.1,71.0,71.3,8130.0,71.0,71.0,71.1,577573.3,577573.3,577573.3,75091.86,3
TQTF,2022-07-08,AMGM ETF,AMGM,427.0,729961.9,70.8,67.8,70.8,68.3,68.1,68.2,10720.0,68.1,68.1,68.3,729961.9,729961.9,729961.9,200442.96,3
TQTD,2022-07-08,AMGR ETF,AMGR,12.0,56933.58,0.54,0.538,0.54,0.538,0.538,0.538,105560.0,34.0,34.0,0.538,3787094.85,3787094.85,3787094.85,1216.82,3
TQTF,2022-07-08,AMGR ETF,AMGR,49.0,192154.9,30.2,30.1,35.0,34.0,34.0,35.0,5825.0,34.0,34.0,34.0,3787094.85,3787094.85,3787094.85,76832.99,3
TQTD,2022-07-08,AMHC ETF,AMHC,28.0,105444.02,1.391,1.39,1.394,1.367,1.39,1.394,75830.0,87.8,87.8,1.367,6806369.61,6806369.61,6806369.61,1317.61,3
TQTF,2022-07-08,AMHC ETF,AMHC,31.0,148349.5,80.2,80.1,86.6,86.3,87.8,86.3,1729.0,87.8,87.8,86.3,6806369.61,6806369.61,6806369.61,83197.74,3
TQTF,2022-07-08,AMHY ETF,AMHY,12.0,24088.3,72.3,72.1,75.4,72.7,72.8,72.7,331.0,,70.3,72.7,0.0,601639.64,0.0,46695.0,3
