BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-10-13,РЖД-19 обл,RU000A0JQ7Z2,38.0,8009062.2,97.9,98.7,98.15,98.01,20.22,98.01,9.22,98.7,8172.0,98.01,98.01,98.01,8009062.2,8009062.2,8009062.2,2024-07-08,593.0,9.31,,,7.85,39.14,,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,РЖД-23 обл,RU000A0JQRD9,60.0,604744.8,95.98,98.4,97.82,97.82,18.07,97.86,9.12,98.4,618.0,97.86,97.86,97.82,604744.8,604744.8,604744.8,2025-01-16,759.0,9.1,,,7.85,39.14,,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,ГлДорога 3,RU000A0JR4U9,1.0,831.25,95.0,95.0,95.0,95.0,56.07,95.0,121.78,95.0,1.0,,90.2,95.0,0.0,322716431.56,0.0,2028-10-30,25.0,121.78,,,6.9,60.21,2022-11-07,2022-10-13,875.0,SUR,,,,,RUB,3
TQCB,2022-10-13,СЗКК 03,RU000A0JRU20,2.0,1589.54,99.59,99.6,99.6,99.6,2.27,99.6,19.01,99.59,2.0,,,99.6,0.0,0.0,0.0,2031-09-26,176.0,19.01,,,17.3,68.84,2023-04-07,2022-10-13,798.0,SUR,,,,,RUB,3
TQCB,2022-10-13,СЗКК 04,RU000A0JRU46,1.0,1627.92,102.0,102.0,102.0,102.0,2.27,102.0,13.26,102.0,2.0,,,102.0,0.0,0.0,0.0,2031-09-26,176.0,13.26,,,17.3,68.84,2023-04-07,2022-10-13,798.0,SUR,,,,,RUB,3
TQCB,2022-10-13,ОткрФКББ03,RU000A0JRZ74,1.0,770.2,77.02,77.02,77.02,77.02,0.02,77.02,9.95,77.02,1.0,,77.69,77.02,0.0,1556811.4,0.0,2025-07-16,1007.0,9.95,,,0.01,0.05,,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,102510.0,101.0,101.5,101.0,101.0,13.25,101.5,8.34,101.5,101.0,100.4,100.42,101.0,570286.2,519184.2,570286.2,2032-02-17,138.0,6.94,,,10.99,54.8,2023-02-28,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,РосбанкБО5,RU000A0JS6M0,1.0,2000.4,100.02,100.02,100.02,100.02,32.36,100.02,6.84,100.02,2.0,,,100.02,0.0,0.0,0.0,2023-10-21,355.0,6.84,,,6.75,33.84,,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,РЖД-32 обл,RU000A0JSGV0,17.0,1686984.8,100.05,100.71,100.5,100.5,26.31,100.54,9.34,100.05,1678.0,100.54,100.54,100.5,1686984.8,1686984.8,1686984.8,2032-06-25,258.0,9.28,,,9.9,49.36,2023-07-07,2022-10-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-13,ФСК РС-22,RU000A0JSQ58,1.0,2009.8,100.49,100.49,100.49,100.49,19.55,100.49,9.03,100.49,2.0,100.3,100.3,100.49,664002.4,660986.7,664002.4,2027-07-21,604.0,9.03,,,9.15,45.62,2024-07-24,2022-10-13,1000.0,SUR,,8.92,,2024-07-31,RUB,3
