BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-13,AMDRUB_TOM,AMDRUB_TOM,16.6,15.68,16.6,15.705,72.0,960251.75,16.0309
CNGD,2022-10-13,BYN_TODTOM,BYNRUBTODTOM,0.0136,0.0136,0.0136,0.0136,12.0,1281381.65,
CETS,2022-10-13,BYNRUB_TOD,BYNRUB_TOD,24.795,24.73,24.795,24.73,2.0,4213850.0,24.7874
CETS,2022-10-13,BYNRUB_TOM,BYNRUB_TOM,25.04,24.85,25.3925,25.1525,397.0,84107752.5,25.0544
CETS,2022-10-13,CNYRUB_TOD,CNY000000TOD,8.699,8.67,8.771,8.697,4149.0,9564007328.0,8.7084
CNGD,2022-10-13,CNYRUB_TOD,CNY000000TOD,8.71,8.5913,8.7648,8.683,9839.0,1453626987.65,
CETS,2022-10-13,CNY_TODTOM,CNYRUBTODTOM,0.0,0.0,0.001934,0.001672,1286.0,165346030736.9,0.001754
CNGD,2022-10-13,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.006192,0.005954,0.004145,3339.0,16169149437.77,
CETS,2022-10-13,CNYRUB_TOM,CNYRUB_TOM,8.696,8.66,8.762,8.685,49121.0,81047906873.0,8.7023
CNGD,2022-10-13,CNYRUB_TOM,CNYRUB_TOM,8.685,8.5913,8.7648,8.686,16048.0,6740805169.88,
CETS,2022-10-13,CNY_TOM1M,CNYRUB_TOM1M,0.05,0.05,0.05,0.05,1.0,4371627500.0,0.05
CETS,2022-10-13,CNY_TOM1W,CNYRUB_TOM1W,0.0128,0.0128,0.0128,0.0128,1.0,8706055000.0,0.0128
CNGD,2022-10-13,CNY_TOM1W,CNYRUB_TOM1W,0.0128,0.0128,0.0128,0.0128,1.0,17412110000.0,
CETS,2022-10-13,EUR_TODTOM,EUR000TODTOM,-0.5247,-0.5247,0.033,0.0129,827.0,23590480240.0,-0.0411
CNGD,2022-10-13,EUR_TODTOM,EUR000TODTOM,0.0,-0.5247,0.0342,-0.0172,249.0,112632345.12,
CETS,2022-10-13,EURRUB_TMS,EURRUB_TMS,62.5,61.5025,63.3975,63.2,1566.0,26215598.25,62.6505
CETS,2022-10-13,EURUSD_TOD,EURUSD000TOD,0.985,0.97652,0.995,0.992,540.0,1552118024.11,0.98462
CNGD,2022-10-13,EURUSD_TOD,EURUSD000TOD,0.9898,0.9702,0.9898,0.98,785.0,7688382.0,
CETS,2022-10-13,EURUSD_TOM,EURUSD000TOM,0.95233,0.95233,1.00104,0.9866,6156.0,30238867452.98,0.98411
CNGD,2022-10-13,EURUSD_TOM,EURUSD000TOM,0.9755,0.97,0.99,0.99,804.0,3499254743.14,
CETS,2022-10-13,EURUSDTDTM,EURUSDTODTOM,-1e-05,-0.002,0.0,0.0,77.0,9308090972.97,-1.3e-05
CETS,2022-10-13,EURRUB_TOD,EUR_RUB__TOD,62.81,62.03,63.2625,63.0,5876.0,15398056195.0,62.7043
CNGD,2022-10-13,EURRUB_TOD,EUR_RUB__TOD,63.3674,62.0879,63.5063,62.8775,4796.0,44353760.44,
CETS,2022-10-13,EURRUB_TOM,EUR_RUB__TOM,62.7425,61.9,63.2,62.735,20103.0,65282309472.5,62.5699
CNGD,2022-10-13,EURRUB_TOM,EUR_RUB__TOM,61.4875,60.675,63.5063,62.735,8185.0,1412284544.18,
CETS,2022-10-13,GLD_TODTOM,GLDRUBTODTOM,0.5138,0.5138,0.5138,0.5138,2.0,92073148.2,0.5138
CNGD,2022-10-13,GLD_TODTOM,GLDRUBTODTOM,-0.4204,-0.4204,1.8683,1.4946,74.0,14305465.11,
CETS,2022-10-13,GLDRUB_TOM,GLDRUB_TOM,3386.0,3310.1,3444.0,3347.0,2553.0,295842446.95,3376.08
CNGD,2022-10-13,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002121,0.0043,0.003521,730.0,622468659.55,
CETS,2022-10-13,HKDRUB_TOD,HKDRUB_TOD,7.7,7.656,7.7,7.656,3.0,727980.0,7.6629
CNGD,2022-10-13,HKDRUB_TOD,HKDRUB_TOD,7.74,7.6626,7.8174,7.8174,3773.0,24103613.08,
CETS,2022-10-13,HKDRUB_TOM,HKDRUB_TOM,7.8399,7.7501,7.85,7.76,1345.0,168310114.8,7.7957
CNGD,2022-10-13,HKDRUB_TOM,HKDRUB_TOM,7.8399,7.6626,7.8615,7.7699,7410.0,74401083.03,
CNGD,2022-10-13,KZT_TODTOM,KZTRUBTODTOM,0.0001,0.0001,0.0061,0.0061,6.0,2577748.5,
CETS,2022-10-13,KZTRUB_TOM,KZTRUB_TOM,13.39,13.27,13.87,13.815,862.0,273183076.0,13.4314
CNGD,2022-10-13,SLV_TODTOM,SLVRUBTODTOM,0.0192,0.0192,0.0192,0.0192,2.0,9062.85,
CETS,2022-10-13,SLVRUB_TOM,SLVRUB_TOM,44.0,43.5,44.0,43.74,472.0,7295704.0,43.79
CNGD,2022-10-13,TRY_TODTOM,TRYRUBTODTOM,0.0,0.0,0.0019,0.001649,126.0,55038766.91,
CNGD,2022-10-13,TRYRUB_TOD,TRYRUB_TOD,3.45,3.45,3.45,3.45,1.0,17250000.0,
CETS,2022-10-13,TRYRUB_TOM,TRYRUB_TOM,3.5004,3.4135,3.55,3.4497,251.0,35902619.5,3.4705
CNGD,2022-10-13,TRYRUB_TOM,TRYRUB_TOM,3.55,3.4117,3.55,3.4274,922.0,48943214.37,
CETS,2022-10-13,USDRUB_TOD,USD000000TOD,64.055,62.745,64.435,63.6,23175.0,86716705705.0,63.5066
CNGD,2022-10-13,USDRUB_TOD,USD000000TOD,64.2225,62.7759,64.8648,63.46,50917.0,2479542740.14,
CETS,2022-10-13,USD_TODTOM,USD000TODTOM,-0.15,-0.2999,0.015,0.0133,2454.0,93928939000.0,-0.0075
CNGD,2022-10-13,USD_TODTOM,USD000TODTOM,0.0,-0.1764,0.0366,-0.0176,18505.0,24311793699.05,
CETS,2022-10-13,USDRUB_TOM,USD000UTSTOM,64.02,62.75,64.385,63.63,32378.0,98830907482.5,63.4989
CNGD,2022-10-13,USDRUB_TOM,USD000UTSTOM,64.585,62.75,64.8648,63.63,73747.0,5756836023.19,
CNGD,2022-10-13,USDCNYTDTM,USDCNYTODTOM,-0.020296,-0.020296,-0.020296,-0.020296,39.0,4446542.05,
CETS,2022-10-13,USDCNY_TOD,USDCNY_TOD,7.34,7.28013,7.34,7.29257,80.0,210517242.68,7.30056
CETS,2022-10-13,USDCNY_TOM,USDCNY_TOM,7.3658,7.19869,7.39496,7.32579,6095.0,27707526752.6,7.27247
CNGD,2022-10-13,USDCNY_TOM,USDCNY_TOM,7.47893,7.2,7.47893,7.29815,64.0,199748651.77,
CETS,2022-10-13,USDKZT_TOM,USDKZT_TOM,472.0,472.0,472.0,472.0,24.0,36685361.26,472.0
CNGD,2022-10-13,USDRUB_TDS,USDRUB_TDS,63.7559,63.7559,63.7559,63.7559,3.0,30113421.3,
CETS,2022-10-13,USDRUB_TMS,USDRUB_TMS,64.1025,62.8125,64.3975,63.7775,3335.0,57472400.42,63.5218
CNGD,2022-10-13,USDRUB_TMS,USDRUB_TMS,63.3325,63.305,63.7775,63.7775,7.0,225.33,
