BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
SMAL,2022-08-15,АбрауДюрсо,ABRD,1.0,1088.5,155.5,155.5,155.5,,175.5,155.5,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-15,АбрауДюрсо,ABRD,491.0,7243155.0,173.0,173.0,177.5,176.0,175.5,176.0,41290.0,175.5,175.5,176.0,7243155.0,7243155.0,7243155.0,0.0,3
SMAL,2022-08-15,Система ао,AFKS,12.0,1252.35,15.145,14.09,15.337,,14.439,14.98,88.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-15,Система ао,AFKS,6928.0,157273587.9,14.36,14.318,14.58,14.58,14.439,14.58,10892600.0,14.439,14.439,14.58,157273587.9,157273587.9,157273587.9,0.0,3
SMAL,2022-08-15,Аэрофлот,AFLT,12.0,1252.98,30.58,30.32,30.58,,27.22,30.32,41.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-15,Аэрофлот,AFLT,6079.0,65362723.0,27.18,27.02,27.44,27.22,27.22,27.22,2400450.0,27.22,27.22,27.22,65362723.0,65362723.0,65362723.0,0.0,3
TQBR,2022-08-15,AGRO-гдр,AGRO,9281.0,119712453.2,860.0,851.2,899.6,899.4,879.4,899.4,136126.0,879.4,879.4,899.4,119712453.2,119712453.2,119712453.2,0.0,3
TQTF,2022-08-15,AKGD ETF,AKGD,523.0,44375697.71,83.82,82.61,85.0,83.09,83.3,83.11,532695.0,83.3,83.3,83.09,44375697.71,44375697.71,44375697.71,23899705.53,3
TQTF,2022-08-15,ETF AKMB,AKMB,7144.0,3487711.63,1.1627,1.1619,1.1759,1.1751,1.1721,1.1753,2975510.0,1.1721,1.1721,1.1751,3487711.63,3487711.63,3487711.63,7329769.14,3
TQTF,2022-08-15,ETF AKME,AKME,278.0,334192.82,78.86,77.9,82.04,79.02,78.7,78.8,4238.0,,78.54,79.02,0.0,579452.62,0.0,3197222.81,3
TQTF,2022-08-15,AKMM ETF,AKMM,51.0,2840434.75,100.67,100.65,100.68,100.65,100.67,100.65,28214.0,100.67,100.67,100.65,2840434.75,2840434.75,2840434.75,13303614.51,3
