BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2022-06-21,BYN_TODTOM,BYNRUBTODTOM,0.0121,0.0085,0.0121,0.0085,5.0,485350.81,
CETS,2022-06-21,BYNRUB_TOM,BYNRUB_TOM,22.2025,21.2,22.2025,21.3,157.0,34624517.5,21.7218
CETS,2022-06-21,CNYRUB_TOD,CNY000000TOD,8.4644,8.1905,8.4645,8.1913,1714.0,2698702712.3,8.3023
CNGD,2022-06-21,CNYRUB_TOD,CNY000000TOD,8.3,8.3,8.3,8.3,1.0,22385100.0,
CETS,2022-06-21,CNY_TODTOM,CNYRUBTODTOM,0.00152,0.00152,0.002048,0.0018,268.0,82683614607.5,0.001752
CNGD,2022-06-21,CNY_TODTOM,CNYRUBTODTOM,4.9e-05,-0.0036,0.0046,0.0044,1566.0,2214049455.45,
CETS,2022-06-21,CNYRUB_TOM,CNYRUB_TOM,8.44,8.1135,8.4639,8.129,31988.0,23489953809.5,8.2576
CNGD,2022-06-21,CNYRUB_TOM,CNYRUB_TOM,8.44,8.1135,8.4585,8.13,14781.0,5662063525.42,
CETS,2022-06-21,CNY_TOM1W,CNYRUB_TOM1W,0.013,0.013,0.013,0.013,2.0,17778497100.0,0.013
CETS,2022-06-21,EUR_TODTOM,EUR000TODTOM,0.012,0.0,0.0134,0.0101,793.0,42651833710.0,0.011
CNGD,2022-06-21,EUR_TODTOM,EUR000TODTOM,-0.0161,-0.0186,0.089,0.0307,957.0,17946166440.68,
CETS,2022-06-21,EURRUB_TMS,EURRUB_TMS,58.92,56.275,58.95,56.275,3849.0,29409514.45,57.4913
CETS,2022-06-21,EURUSD_TOD,EURUSD000TOD,1.05,1.04715,1.05577,1.0515,622.0,1337170459.25,1.05209
CNGD,2022-06-21,EURUSD_TOD,EURUSD000TOD,1.051,1.03668,1.06151,1.05763,2167.0,39203667.69,
CETS,2022-06-21,EURUSD_TOM,EURUSD000TOM,1.05424,1.0475,1.056,1.0475,6379.0,30134590570.52,1.0516
CNGD,2022-06-21,EURUSD_TOM,EURUSD000TOM,1.051,1.03668,1.06151,1.05763,2167.0,39203667.69,
CETS,2022-06-21,EURUSDTDTM,EURUSDTODTOM,-5e-05,-0.00015,4.4e-05,4.2e-05,55.0,22992319117.44,-6.4e-05
CNGD,2022-06-21,EURUSDTDTM,EURUSDTODTOM,0.000506,-0.000333,0.000506,0.00013,29.0,1728782.25,
CETS,2022-06-21,EURRUB_TOD,EUR_RUB__TOD,58.82,57.0775,58.835,57.4325,9234.0,21673292117.5,57.5181
CNGD,2022-06-21,EURRUB_TOD,EUR_RUB__TOD,57.7825,57.2047,58.8881,57.435,9605.0,2152868311.74,
CETS,2022-06-21,EURRUB_TOM,EUR_RUB__TOM,58.745,56.26,58.75,56.26,22998.0,57107253715.0,57.3866
CNGD,2022-06-21,EURRUB_TOM,EUR_RUB__TOM,58.5,56.285,58.8881,56.3825,28682.0,1549986145.67,
CETS,2022-06-21,GBP_TODTOM,GBPRUBTODTOM,-0.02,-0.02,0.0,0.0,3.0,21208360.0,-0.0067
CNGD,2022-06-21,GBP_TODTOM,GBPRUBTODTOM,-0.0378,-0.0378,0.0368,0.0368,52.0,18380005.17,
CETS,2022-06-21,GBPRUB_TOD,GBPRUB_TOD,69.5,67.0,69.5,69.24,9.0,5751240.0,67.6616
CNGD,2022-06-21,GBPRUB_TOD,GBPRUB_TOD,71.407,70.7,71.407,71.407,733.0,11534613.4,
CETS,2022-06-21,GBPRUB_TOM,GBPRUB_TOM,70.0,67.0,73.51,72.4,727.0,342366805.0,70.5765
CNGD,2022-06-21,GBPRUB_TOM,GBPRUB_TOM,70.0,68.015,77.745,70.2875,2419.0,70715623.36,
CNGD,2022-06-21,GBPUSDTDTM,GBPUSDTODTOM,0.000174,0.000174,0.000174,0.000174,1.0,142.68,
CETS,2022-06-21,GLD_TODTOM,GLDRUBTODTOM,0.5313,0.5313,0.5313,0.5313,1.0,161641735.0,0.5313
CNGD,2022-06-21,GLD_TODTOM,GLDRUBTODTOM,1.6826,1.6826,1.6826,1.6826,42.0,2794163.96,
CETS,2022-06-21,GLDRUB_TOM,GLDRUB_TOM,3249.98,3150.0,3249.98,3198.0,2825.0,327763891.41,3172.59
CNGD,2022-06-21,HKD_TODTOM,HKDRUBTODTOM,0.004142,0.002959,0.0047,0.004152,202.0,107157452.13,
CETS,2022-06-21,HKDRUB_TOM,HKDRUB_TOM,8.697,7.977,8.7199,8.0,3645.0,189117788.9,8.0951
CNGD,2022-06-21,HKDRUB_TOM,HKDRUB_TOM,8.7829,7.96,8.7909,8.0497,6148.0,38446353.32,
CNGD,2022-06-21,JPY_TODTOM,JPYRUBTODTOM,0.0199,0.0199,0.0199,0.0199,1.0,111.85,
CETS,2022-06-21,JPYRUB_TOM,JPYRUB_TOM,42.5,40.1,42.5,40.1,181.0,194892322.8,41.317
CNGD,2022-06-21,JPYRUB_TOM,JPYRUB_TOM,44.004,40.0,46.0,40.9803,1083.0,4382786.37,
CNGD,2022-06-21,KZT_TODTOM,KZTRUBTODTOM,-0.005,-0.005,-0.005,-0.005,1.0,3038485.14,
CETS,2022-06-21,KZTRUB_TOM,KZTRUB_TOM,13.5975,11.91,13.5975,12.0,660.0,359636229.0,12.1006
CNGD,2022-06-21,SLV_TODTOM,SLVRUBTODTOM,0.026,0.026,0.026,0.026,4.0,360405.32,
CETS,2022-06-21,SLVRUB_TOM,SLVRUB_TOM,50.44,48.02,50.44,49.63,570.0,5921098.0,48.98
CNGD,2022-06-21,TRY_TODTOM,TRYRUBTODTOM,2.6e-05,2.6e-05,0.0018,0.001426,150.0,36413296.28,
CETS,2022-06-21,TRYRUB_TOM,TRYRUB_TOM,3.2677,3.0674,3.27,3.0674,845.0,29516853.7,3.1965
CNGD,2022-06-21,TRYRUB_TOM,TRYRUB_TOM,3.2705,3.0418,3.3712,3.138,2865.0,8360447.8,
CETS,2022-06-21,USDRUB_TOD,USD000000TOD,55.9,54.1975,55.9,54.43,24978.0,65075390012.5,54.667
CNGD,2022-06-21,USDRUB_TOD,USD000000TOD,55.06,54.007,56.0399,54.9,84105.0,7176285372.22,
CETS,2022-06-21,USD_TODTOM,USD000TODTOM,0.0229,0.0132,0.0229,0.0139,1943.0,236262114710.0,0.0142
CNGD,2022-06-21,USD_TODTOM,USD000TODTOM,0.0,-0.0382,0.0643,0.029,24769.0,7634567255.45,
CETS,2022-06-21,USDRUB_TOM,USD000UTSTOM,55.7875,53.72,55.85,53.775,79811.0,100364077792.5,54.6043
CNGD,2022-06-21,USDRUB_TOM,USD000UTSTOM,55.65,53.75,56.0399,53.8475,224410.0,21851409235.14,
