BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-21,АбрауДюрсо,ABRD,2579.0,36516490.0,174.0,172.0,187.0,177.5,180.5,177.5,202100.0,180.5,180.5,177.5,36516490.0,36516490.0,36516490.0,0.0,3
SMAL,2022-06-21,Система ао,AFKS,3.0,121.3,13.479,13.477,13.479,,12.904,13.477,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-21,Система ао,AFKS,10204.0,299588045.3,12.99,12.76,12.99,12.972,12.904,12.972,23216000.0,12.904,12.904,12.972,299588045.3,299588045.3,299588045.3,0.0,3
SMAL,2022-06-21,Аэрофлот,AFLT,4.0,534.38,27.1,26.14,27.1,,27.44,26.88,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-21,Аэрофлот,AFLT,20244.0,436702743.6,28.24,26.74,28.58,26.88,27.44,26.88,15909220.0,27.44,27.44,26.88,436702743.6,436702743.6,436702743.6,0.0,3
TQBR,2022-06-21,AGRO-гдр,AGRO,5350.0,50575297.8,870.0,845.0,878.0,876.4,860.4,876.4,58782.0,860.4,860.4,876.4,50575297.8,50575297.8,50575297.8,0.0,3
TQTF,2022-06-21,AKGD ETF,AKGD,243.0,411274.34,78.0,77.53,79.25,77.93,77.52,77.8,5278.0,,77.95,77.93,0.0,502843.2,0.0,4870073.97,3
TQTF,2022-06-21,ETF AKMB,AKMB,18065.0,22884312.16,1.1513,1.1372,1.16,1.1482,1.1437,1.1518,20022252.0,1.1429,1.1429,1.1482,22884312.16,22884312.16,22884312.16,6617519.15,3
TQTF,2022-06-21,ETF AKME,AKME,238.0,9525198.62,88.4,87.92,89.8,88.34,89.12,88.24,106917.0,89.08,89.08,88.34,9525198.62,9525198.62,9525198.62,5426416.92,3
TQTD,2022-06-21,AKQU ETF,AKQU,3.0,825.88,82.75,81.13,82.75,81.13,82.59,81.13,10.0,4566.88,4580.52,81.13,9882720.91,833653.95,9882720.91,30474.53,3
TQBR,2022-06-21,Акрон,AKRN,11554.0,504778554.0,17848.0,16852.0,18200.0,17400.0,17350.0,17400.0,29093.0,17350.0,17350.0,17400.0,504778554.0,504778554.0,504778554.0,0.0,3
TQTF,2022-06-21,ETF AKSC,AKSC,26.0,4973.02,33.72,32.62,33.72,32.64,33.38,32.68,149.0,,37.2,32.64,0.0,509331.47,0.0,46085.52,3
TQTF,2022-06-21,AKVG ETF,AKVG,38.0,10926.48,32.84,31.66,32.84,31.7,32.14,31.72,340.0,,38.22,31.7,0.0,501118.85,0.0,32312.18,3
SMAL,2022-06-21,АЛРОСА ао,ALRS,5.0,414.11,68.64,68.64,69.5,,69.23,69.19,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-21,АЛРОСА ао,ALRS,25924.0,418265799.2,69.97,68.4,70.28,68.8,69.23,68.8,6038440.0,69.27,69.27,68.8,418265799.2,418265799.2,418265799.2,0.0,3
TQTD,2022-06-21,AMCC ETF,AMCC,3.0,1019.9,0.85,0.849,0.85,0.812,0.839,0.849,1200.0,,46.3,0.812,0.0,501009.54,0.0,233.52,3
TQTF,2022-06-21,AMCC ETF,AMCC,65.0,32494.7,46.3,45.6,48.3,45.6,47.2,45.6,704.0,,46.3,45.6,0.0,501009.54,0.0,13117.66,3
TQTF,2022-06-21,AMDG ETF,AMDG,78.0,144675.2,67.9,65.1,69.1,68.2,67.7,68.3,2137.0,,68.0,68.2,0.0,525931.4,0.0,16967.34,3
TQTF,2022-06-21,AMEM ETF,AMEM,51.0,34701.4,55.3,55.1,57.8,56.7,55.6,56.7,624.0,,56.6,56.7,0.0,600546.3,0.0,66906.4,3
TQBR,2022-06-21,АшинскийМЗ,AMEZ,923.0,22040301.5,21.33,20.7,22.02,21.35,21.49,21.35,1025600.0,21.49,21.49,21.35,22040301.5,22040301.5,22040301.5,0.0,3
TQTD,2022-06-21,AMGF ETF,AMGF,2.0,1110.0,1.11,1.11,1.11,1.073,1.097,1.11,1000.0,,59.9,1.073,0.0,882340.62,0.0,639.33,3
TQTF,2022-06-21,AMGF ETF,AMGF,36.0,42425.1,62.0,59.8,63.3,60.3,61.6,61.5,700.0,,59.9,60.3,0.0,882340.62,0.0,35913.14,3
TQTF,2022-06-21,AMGM ETF,AMGM,75.0,424005.0,66.0,65.3,69.0,65.4,66.0,66.3,6425.0,,66.4,65.4,0.0,507877.6,0.0,101068.47,3
TQTF,2022-06-21,AMGR ETF,AMGR,48.0,49404.6,24.7,24.1,24.9,24.3,24.4,24.2,2022.0,,22.7,24.3,0.0,512996.43,0.0,22294.78,3
