BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-08-26,AMDRUB_TOM,AMDRUB_TOM,15.2825,15.0725,15.2825,15.28,62.0,864877.0,15.1999
CNGD,2022-08-26,BYN_TODTOM,BYNRUBTODTOM,0.0388,0.0388,0.0388,0.0388,2.0,12609.07,
CETS,2022-08-26,BYNRUB_TOD,BYNRUB_TOD,23.6675,23.6675,23.6675,23.6675,1.0,781027.5,23.6675
CETS,2022-08-26,BYNRUB_TOM,BYNRUB_TOM,23.695,23.5575,23.9575,23.9575,317.0,77908217.5,23.6731
CETS,2022-08-26,CNYRUB_TOD,CNY000000TOD,8.756,8.731,8.769,8.735,1544.0,2907298632.0,8.7485
CNGD,2022-08-26,CNYRUB_TOD,CNY000000TOD,8.772,8.768,8.772,8.768,2.0,1254392.0,
CETS,2022-08-26,CNY_TODTOM,CNYRUBTODTOM,0.0059,0.00579,0.007183,0.005981,532.0,355102198558.4,0.00598
CNGD,2022-08-26,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0111,0.0143,0.012241,2753.0,39786743485.65,
CETS,2022-08-26,CNYRUB_TOM,CNYRUB_TOM,8.762,8.72,8.769,8.765,23361.0,40841891365.0,8.7434
CNGD,2022-08-26,CNYRUB_TOM,CNYRUB_TOM,8.758,8.72,8.77,8.762,6147.0,1674025305.79,
CNGD,2022-08-26,CNY_TOM6M,CNYRUB_TOM6M,0.338,0.332,0.338,0.332,2.0,9079759000.0,
CETS,2022-08-26,EUR_TODTOM,EUR000TODTOM,0.0177,0.0158,0.046,0.03,524.0,51030938690.0,0.0396
CNGD,2022-08-26,EUR_TODTOM,EUR000TODTOM,0.0,-0.0491,0.0982,-0.0491,694.0,11676708165.93,
CETS,2022-08-26,EURRUB_TMS,EURRUB_TMS,59.9525,59.6025,60.8975,60.8975,1062.0,18883018.93,60.0276
CNGD,2022-08-26,EURRUB_TMS,EURRUB_TMS,59.85,59.85,59.85,59.85,1.0,6353938.14,
CETS,2022-08-26,EURUSD_TOD,EURUSD000TOD,0.99571,0.99255,1.00232,0.99645,192.0,736492699.04,0.99863
CNGD,2022-08-26,EURUSD_TOD,EURUSD000TOD,1.00617,0.98624,1.00617,1.00617,1269.0,13835153.33,
CETS,2022-08-26,EURUSD_TOM,EURUSD000TOM,0.995,0.993,1.00451,0.99971,3681.0,15640958790.76,0.99805
CNGD,2022-08-26,EURUSD_TOM,EURUSD000TOM,1.00617,0.98624,1.00617,0.9995,1270.0,611235303.83,
CETS,2022-08-26,EURUSDTDTM,EURUSDTODTOM,5e-05,-0.00378,0.000236,-0.0001,72.0,27300977533.78,0.000161
CNGD,2022-08-26,EURUSDTDTM,EURUSDTODTOM,0.00018,-0.000819,0.001311,0.001311,13.0,5958976399.91,
CETS,2022-08-26,EURRUB_TOD,EUR_RUB__TOD,59.8225,59.535,60.09,59.73,6413.0,13818788727.5,59.8758
CNGD,2022-08-26,EURRUB_TOD,EUR_RUB__TOD,59.74,59.1426,60.3374,60.3374,6290.0,74634728.69,
CETS,2022-08-26,EURRUB_TOM,EUR_RUB__TOM,59.8125,59.575,60.65,60.65,15126.0,43547911142.5,59.8873
CNGD,2022-08-26,EURRUB_TOM,EUR_RUB__TOM,59.9175,59.1426,60.7075,60.5075,9952.0,235233300.1,
CNGD,2022-08-26,GBP_TODTOM,GBPRUBTODTOM,-0.1,-0.1,0.1405,0.1405,40.0,18316974.62,
CNGD,2022-08-26,GBPRUB_TOD,GBPRUB_TOD,73.6,73.6,74.336,74.336,574.0,4735517.72,
CETS,2022-08-26,GBPRUB_TOM,GBPRUB_TOM,72.35,71.7,74.0,73.97,88.0,34402845.0,73.3536
CNGD,2022-08-26,GBPRUB_TOM,GBPRUB_TOM,74.8025,70.4725,75.975,72.225,905.0,7186518.89,
CETS,2022-08-26,GLD_TODTOM,GLDRUBTODTOM,1.3798,1.3798,1.3798,1.3798,2.0,221692112.4,1.3798
CNGD,2022-08-26,GLD_TODTOM,GLDRUBTODTOM,2.2077,-1.2418,4.4155,4.4155,67.0,11131297.59,
CETS,2022-08-26,GLDRUB_TOM,GLDRUB_TOM,3366.0,3310.0,3366.0,3349.0,2386.0,367673834.59,3335.03
CETS,2022-08-26,GLD_TOM1W,GLDRUB_TOM1W,3.2196,3.2196,3.2196,3.2196,1.0,168040560.0,3.2196
CNGD,2022-08-26,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.006428,0.0127,0.009528,697.0,616151629.32,
CETS,2022-08-26,HKDRUB_TOD,HKDRUB_TOD,7.69,7.69,7.849,7.849,2.0,31237.0,7.8093
CETS,2022-08-26,HKDRUB_TOM,HKDRUB_TOM,7.7865,7.74,7.8395,7.8327,1776.0,346610048.4,7.7795
CNGD,2022-08-26,HKDRUB_TOM,HKDRUB_TOM,7.8394,7.74,7.8453,7.79,4292.0,53498930.82,
CNGD,2022-08-26,KZT_TODTOM,KZTRUBTODTOM,0.0314,0.0314,0.0314,0.0314,1.0,5174.28,
CETS,2022-08-26,KZTRUB_TOM,KZTRUB_TOM,12.8,12.65,12.8775,12.75,738.0,300283800.75,12.7224
CNGD,2022-08-26,SLV_TODTOM,SLVRUBTODTOM,0.0568,0.0568,0.0568,0.0568,2.0,8692.59,
CETS,2022-08-26,SLVRUB_TOM,SLVRUB_TOM,43.97,42.81,43.97,43.5,526.0,8603821.0,43.11
CNGD,2022-08-26,TRY_TODTOM,TRYRUBTODTOM,0.004386,0.0036,0.0055,0.004624,135.0,53039723.18,
CNGD,2022-08-26,TRYRUB_TOD,TRYRUB_TOD,3.315,3.315,3.315,3.315,1.0,427635000.0,
CETS,2022-08-26,TRYRUB_TOM,TRYRUB_TOM,3.34,3.31,3.3663,3.32,503.0,96789401.6,3.3375
CNGD,2022-08-26,TRYRUB_TOM,TRYRUB_TOM,3.3484,3.24,3.3663,3.3242,1022.0,329363855.85,
CETS,2022-08-26,USDRUB_TOD,USD000000TOD,60.1,59.735,60.345,60.065,9736.0,35873835020.0,60.0199
CNGD,2022-08-26,USDRUB_TOD,USD000000TOD,60.0125,59.4124,60.6505,59.93,73835.0,4495987792.88,
CETS,2022-08-26,USD_TODTOM,USD000TODTOM,0.0395,0.0395,0.0468,0.0403,974.0,173889405120.0,0.0411
