BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-22,АбрауДюрсо,ABRD,475.0,4524735.0,177.5,173.0,177.5,174.5,174.5,174.5,25940.0,174.5,174.5,174.5,4524735.0,4524735.0,4524735.0,0.0,3
SMAL,2022-06-22,Система ао,AFKS,4.0,3368.83,12.517,12.516,12.601,,12.767,12.601,268.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-22,Система ао,AFKS,11860.0,298650459.8,12.975,12.62,13.071,12.9,12.767,12.9,23391800.0,12.767,12.767,12.9,298650459.8,298650459.8,298650459.8,0.0,3
TQBR,2022-06-22,Аэрофлот,AFLT,9036.0,174209946.6,26.8,26.24,27.08,26.76,26.74,26.76,6516410.0,26.74,26.74,26.76,174209946.6,174209946.6,174209946.6,0.0,3
TQBR,2022-06-22,AGRO-гдр,AGRO,4196.0,34901556.4,863.4,841.0,875.0,852.0,859.0,852.0,40629.0,859.0,859.0,852.0,34901556.4,34901556.4,34901556.4,0.0,3
TQTF,2022-06-22,AKGD ETF,AKGD,337.0,1788025.34,77.8,75.7,78.33,76.56,76.38,76.5,23381.0,76.47,76.47,76.56,1788025.34,1788025.34,1788025.34,4798157.85,3
TQTF,2022-06-22,ETF AKMB,AKMB,9670.0,2237104.3,1.1519,1.1387,1.159,1.1417,1.1588,1.152,1954431.0,1.1446,1.1446,1.1417,2237104.3,2237104.3,2237104.3,6879886.78,3
TQTF,2022-06-22,ETF AKME,AKME,224.0,5519657.64,88.26,86.34,89.68,87.2,87.24,87.2,63334.0,87.16,87.16,87.2,5519657.64,5519657.64,5519657.64,5492526.3,3
TQBR,2022-06-22,Акрон,AKRN,11252.0,503265516.0,17400.0,17002.0,18700.0,17800.0,17932.0,17800.0,28066.0,17932.0,17932.0,17800.0,503265516.0,503265516.0,503265516.0,0.0,3
TQTF,2022-06-22,ETF AKSC,AKSC,21.0,3345.36,32.7,32.06,32.7,32.5,32.48,32.5,103.0,,37.04,32.5,0.0,502147.19,0.0,45422.41,3
TQTF,2022-06-22,AKVG ETF,AKVG,31.0,6004.08,32.12,31.94,32.16,32.12,32.1,32.12,187.0,,38.1,32.12,0.0,502889.17,0.0,31967.25,3
SMAL,2022-06-22,АЛРОСА ао,ALRS,13.0,1285.32,67.98,67.0,68.5,,67.76,68.3,19.0,,,,0.0,0.0,0.0,0.0,3
