BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-22,РЖД-19 обл,RU000A0JQ7Z2,9.0,51421.4,96.95,97.17,97.1,97.1,35.06,97.02,9.66,97.1,53.0,,97.04,97.1,0.0,10095995.9,0.0,2024-07-08,680.0,9.71,,,7.85,39.14,,2022-06-22,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-22,РЖД-23 обл,RU000A0JQRD9,59.0,2271951.1,96.27,96.53,96.31,96.31,32.91,96.51,9.72,96.51,2354.0,96.51,96.51,96.31,2271951.1,2271951.1,2271951.1,2025-01-16,839.0,9.63,,,7.85,39.14,,2022-06-22,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-22,ГлДорога 3,RU000A0JR4U9,1.0,848.75,97.0,97.0,97.0,97.0,37.38,97.0,15.39,97.0,1.0,,90.2,97.0,0.0,322677137.83,0.0,2028-10-30,138.0,15.39,,,6.9,60.21,2022-11-07,2022-06-22,875.0,SUR,,,,,RUB,3
TQCB,2022-06-22,ОткрФКББ03,RU000A0JRZ74,3.0,7002.0,70.02,70.02,70.02,70.02,0.04,70.02,12.34,70.02,10.0,,72.77,70.02,0.0,502848.6,0.0,2025-07-16,1120.0,12.34,,,0.01,0.05,,2022-06-22,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-22,МСП Банк 2,RU000A0JS603,2.0,146382.0,99.5,99.6,99.5,99.5,22.6,99.58,10.23,99.6,147.0,99.51,99.59,99.5,1123523.0,725008.0,1123523.0,2022-08-11,50.0,9.58,,,6.25,31.16,,2022-06-22,1000.0,SUR,,,9.604,,RUB,3
TQCB,2022-06-22,ЕАБР11,RU000A0JS934,2.0,1950.1,97.01,98.0,97.01,97.01,29.2,97.51,10.56,98.0,2.0,,96.74,97.01,0.0,2072275.8,0.0,2025-01-24,382.0,10.03,,,7.35,36.65,2023-07-28,2022-06-22,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-22,РЖД-32 обл,RU000A0JSGV0,26.0,5435010.9,99.91,100.59,100.06,100.06,47.75,100.0,9.0,100.59,5435.0,100.0,100.0,100.06,5435010.9,5435010.9,5435010.9,2032-06-25,16.0,10.53,,,10.5,52.36,2022-07-08,2022-06-22,1000.0,SUR,,6.4268,,2022-07-13,RUB,3
TQCB,2022-06-22,ФСК РС-22,RU000A0JSQ58,7.0,29708.0,99.02,99.03,99.03,99.03,43.9,99.03,22.63,99.03,30.0,,100.05,99.03,0.0,10048710.0,0.0,2027-07-21,35.0,22.63,,,10.9,54.35,2022-07-27,2022-06-22,1000.0,SUR,,18.129,,2022-08-03,RUB,3
TQCB,2022-06-22,ВЭБ.РФ 19,RU000A0JT6B2,1.0,960.3,96.03,96.03,96.03,96.03,15.57,96.03,10.2,96.03,1.0,,96.21,96.03,0.0,743727.9,0.0,2032-09-23,613.0,10.2,,,7.48,37.3,2024-04-04,2022-06-22,1000.0,SUR,,10.1217,,2024-04-08,RUB,3
TQCB,2022-06-22,РСХБ 17,RU000A0JT7M7,1.0,1985.0,99.25,99.25,99.25,99.25,10.21,99.25,7.93,99.25,2.0,,98.38,99.25,0.0,512549.9,0.0,2022-10-11,111.0,7.93,,,5.25,26.18,,2022-06-22,1000.0,SUR,,,7.6464,,RUB,3
