BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2022-06-22,BYN_TODTOM,BYNRUBTODTOM,0.0118,0.0083,0.0118,0.0118,4.0,478134.4,
CETS,2022-06-22,BYNRUB_TOM,BYNRUB_TOM,21.5,20.71,22.15,21.16,212.0,92173945.0,21.1457
CETS,2022-06-22,CNYRUB_TOD,CNY000000TOD,8.12,7.98,8.1774,8.0499,2175.0,3112352019.8,8.045
CNGD,2022-06-22,CNYRUB_TOD,CNY000000TOD,8.0,8.0,8.0,8.0,1.0,606666664.0,
CETS,2022-06-22,CNY_TODTOM,CNYRUBTODTOM,0.001501,0.001501,0.00217,0.00185,312.0,81876558548.1,0.001725
CNGD,2022-06-22,CNY_TODTOM,CNYRUBTODTOM,4.5e-05,-0.0035,0.0044,0.00423,1646.0,3810828723.18,
CETS,2022-06-22,CNYRUB_TOM,CNYRUB_TOM,8.131,7.9282,8.1504,8.035,29622.0,25587025432.2,8.0199
CNGD,2022-06-22,CNYRUB_TOM,CNYRUB_TOM,8.1298,7.933,8.1499,8.0559,12579.0,6613247051.79,
CETS,2022-06-22,EUR_TODTOM,EUR000TODTOM,0.0,0.0,0.0188,0.0112,575.0,38616879820.0,0.0069
CNGD,2022-06-22,EUR_TODTOM,EUR000TODTOM,0.0,-0.0178,0.0843,0.0066,1003.0,26009727860.87,
CNGD,2022-06-22,EURRUB_SPT,EURRUB_SPT,56.25,56.25,56.25,56.25,2.0,6018750.0,
CETS,2022-06-22,EURRUB_TMS,EURRUB_TMS,57.125,55.1,57.125,56.0,3424.0,25769022.12,56.0701
CETS,2022-06-22,EURUSD_TOD,EURUSD000TOD,1.04101,1.0398,1.05398,1.05199,457.0,1091926053.69,1.04498
CNGD,2022-06-22,EURUSD_TOD,EURUSD000TOD,1.041,1.0301,1.05141,1.041,1989.0,48445432.38,
CETS,2022-06-22,EURUSD_TOM,EURUSD000TOM,1.04425,1.03981,1.06,1.0585,4077.0,21265468126.08,1.04742
CNGD,2022-06-22,EURUSD_TOM,EURUSD000TOM,1.046,1.0301,1.0515,1.041,1996.0,4730419338.48,
CETS,2022-06-22,EURUSDTDTM,EURUSDTODTOM,-5.8e-05,-0.0002,4.3e-05,0.0,41.0,19841038752.88,-9.7e-05
CNGD,2022-06-22,EURUSDTDTM,EURUSDTODTOM,0.000503,-0.00033,0.000503,0.000129,25.0,3658014.43,
CETS,2022-06-22,EURRUB_TOD,EUR_RUB__TOD,56.28,55.0,56.8,55.825,6941.0,12558921280.0,55.8199
CNGD,2022-06-22,EURRUB_TOD,EUR_RUB__TOD,55.4025,54.846,56.45,55.9793,9974.0,1812624637.05,
CETS,2022-06-22,EURRUB_TOM,EUR_RUB__TOM,56.9,55.01,56.9,56.425,16797.0,38499342720.0,55.8728
CNGD,2022-06-22,EURRUB_TOM,EUR_RUB__TOM,56.8875,53.36,56.8875,56.16,23615.0,1302952491.02,
CETS,2022-06-22,GBP_TODTOM,GBPRUBTODTOM,-0.01,-0.01,0.0,-0.01,3.0,35833900.0,-0.004
CNGD,2022-06-22,GBP_TODTOM,GBPRUBTODTOM,-0.035,-0.035,0.0373,0.0373,55.0,58049328.75,
CETS,2022-06-22,GBPRUB_TOD,GBPRUB_TOD,69.355,69.355,71.0,71.0,23.0,35489450.0,70.9789
CNGD,2022-06-22,GBPRUB_TOD,GBPRUB_TOD,69.9324,69.24,69.9324,69.9324,720.0,12802191.72,
CETS,2022-06-22,GBPRUB_TOM,GBPRUB_TOM,70.25,66.0,72.0,70.8825,630.0,316006612.5,69.882
CNGD,2022-06-22,GBPRUB_TOM,GBPRUB_TOM,69.2975,65.85,77.47,71.73,2084.0,55381577.58,
CNGD,2022-06-22,GBPUSDTDTM,GBPUSDTODTOM,0.000182,0.000182,0.000182,0.000182,1.0,145.52,
CETS,2022-06-22,GLD_TODTOM,GLDRUBTODTOM,0.5248,0.5248,0.5248,0.5248,3.0,255422888.0,0.5248
CNGD,2022-06-22,GLD_TODTOM,GLDRUBTODTOM,-0.3936,-0.3936,1.6617,1.6617,43.0,3650039.43,
CNGD,2022-06-22,GLDRUB_TOD,GLDRUB_TOD,3150.0,3150.0,3150.0,3150.0,1.0,110250000.0,
CETS,2022-06-22,GLDRUB_TOM,GLDRUB_TOM,3153.01,3132.0,3196.99,3145.0,2761.0,528955978.19,3143.22
CNGD,2022-06-22,GLDRUB_TOM,GLDRUB_TOM,3150.5,3150.5,3150.5,3150.5,1.0,110267500.0,
CETS,2022-06-22,GLD_TOM1W,GLDRUB_TOM1W,4.2855,4.2855,4.2855,4.2855,1.0,159827340.0,4.2855
CNGD,2022-06-22,HKD_TODTOM,HKDRUBTODTOM,1.5e-05,1.5e-05,0.0044,0.003885,259.0,111250239.37,
CETS,2022-06-22,HKDRUB_TOM,HKDRUB_TOM,8.0999,7.76,8.1,7.804,1785.0,161058492.6,7.8512
CNGD,2022-06-22,HKDRUB_TOM,HKDRUB_TOM,8.36,7.73,8.36,7.8658,3639.0,17511078.73,
CNGD,2022-06-22,JPY_TODTOM,JPYRUBTODTOM,0.0,0.0,0.0192,0.0192,2.0,110.78,
CETS,2022-06-22,JPYRUB_TOM,JPYRUB_TOM,41.0,38.8,41.0,39.3999,171.0,127881662.2,39.0121
CNGD,2022-06-22,JPYRUB_TOM,JPYRUB_TOM,41.0,38.2377,41.0,39.6544,1109.0,53749497.86,
CNGD,2022-06-22,KZT_TODTOM,KZTRUBTODTOM,0.0,-0.007,0.0,-0.007,2.0,1029965.4,
CETS,2022-06-22,KZTRUB_TOM,KZTRUB_TOM,12.135,11.6,12.135,11.7575,398.0,55028102.0,11.6842
CNGD,2022-06-22,KZTRUB_TOM,KZTRUB_TOM,11.8,11.8,11.8,11.8,1.0,10738000.0,
CNGD,2022-06-22,SLV_TODTOM,SLVRUBTODTOM,0.0258,0.0258,0.0258,0.0258,5.0,356753.21,
CETS,2022-06-22,SLVRUB_TOM,SLVRUB_TOM,48.92,47.71,50.3,48.82,434.0,6869631.0,48.45
CNGD,2022-06-22,TRY_TODTOM,TRYRUBTODTOM,0.0017,0.0013,0.0017,0.001479,146.0,32457997.32,
CETS,2022-06-22,TRYRUB_TOM,TRYRUB_TOM,3.08,3.05,3.2,3.1999,631.0,55557733.5,3.0872
CNGD,2022-06-22,TRYRUB_TOM,TRYRUB_TOM,3.1555,3.0028,3.227,3.227,2576.0,72378046.59,
CETS,2022-06-22,USDRUB_TOD,USD000000TOD,53.51,52.785,53.9975,53.18,20476.0,54538037072.5,53.2638
CNGD,2022-06-22,USDRUB_TOD,USD000000TOD,53.35,52.673,53.8053,53.69,83711.0,10274740510.75,
CETS,2022-06-22,USD_TODTOM,USD000TODTOM,0.0083,0.0083,0.0175,0.013,2129.0,211476201930.0,0.014
CNGD,2022-06-22,USD_TODTOM,USD000TODTOM,0.0,-0.017,0.0619,0.028,24969.0,8108443973.85,
CETS,2022-06-22,USDRUB_TOM,USD000UTSTOM,53.75,52.8,53.95,53.15,45735.0,98060196272.5,53.2733
CNGD,2022-06-22,USDRUB_TOM,USD000UTSTOM,53.8975,52.673,53.975,53.22,187216.0,31566409047.65,
CNGD,2022-06-22,USDCNYTDTM,USDCNYTODTOM,0.000817,-0.000817,0.000908,-0.000817,13.0,30296.93,
CETS,2022-06-22,USDCNY_TOD,USDCNY_TOD,6.46003,6.46003,6.65,6.65,2.0,14832930.99,6.64296
CETS,2022-06-22,USDCNY_TOM,USDCNY_TOM,6.62001,6.6,6.72,6.6055,2984.0,12810674210.11,6.64451
CNGD,2022-06-22,USDCNY_TOM,USDCNY_TOM,6.695,6.695,6.695,6.695,1.0,996608059.2,
CNGD,2022-06-22,USDRUB_SPT,USDRUB_SPT,53.25,53.25,53.25,53.25,1.0,5325000.0,
CETS,2022-06-22,USDRUB_TMS,USDRUB_TMS,54.43,52.7,54.43,53.3475,8596.0,59293709.69,53.3288
CNGD,2022-06-22,USDRUB_TMS,USDRUB_TMS,53.55,53.21,53.55,53.21,3.0,105.63,
