BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-02,АбрауДюрсо,ABRD,301.0,3622315.0,171.5,170.0,172.5,170.0,170.5,170.0,21220.0,170.5,170.5,170.0,3622315.0,3622315.0,3622315.0,0.0,3
SMAL,2022-06-02,Система ао,AFKS,2.0,948.24,13.17,13.17,13.17,,12.929,13.17,72.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-02,Система ао,AFKS,4895.0,96305492.7,13.19,12.801,13.19,12.826,12.929,12.826,7448700.0,12.929,12.929,12.826,96305492.7,96305492.7,96305492.7,0.0,3
SMAL,2022-06-02,Аэрофлот,AFLT,4.0,197.12,27.5,27.46,29.96,,27.32,29.82,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-02,Аэрофлот,AFLT,11751.0,167950388.0,27.94,26.92,28.02,26.98,27.32,26.98,6146470.0,27.32,27.32,26.98,167950388.0,167950388.0,167950388.0,0.0,3
TQBR,2022-06-02,AGRO-гдр,AGRO,2524.0,19864383.2,929.6,913.2,938.6,925.8,922.8,925.8,21527.0,922.8,922.8,925.8,19864383.2,19864383.2,19864383.2,0.0,3
TQTF,2022-06-02,AKGD ETF,AKGD,198.0,580257.38,82.6,81.78,84.94,82.89,83.2,83.24,6975.0,83.19,83.19,82.89,580257.38,580257.38,580257.38,4585361.49,3
TQTF,2022-06-02,ETF AKMB,AKMB,4116.0,2555994.97,1.0722,1.0722,1.0961,1.0843,1.0879,1.0842,2356631.0,1.0846,1.0846,1.0843,2555994.97,2555994.97,2555994.97,4409424.72,3
TQTF,2022-06-02,ETF AKME,AKME,161.0,1240909.34,88.24,86.9,89.0,87.18,88.16,86.9,14146.0,87.72,87.72,87.18,1240909.34,1240909.34,1240909.34,5207253.09,3
TQTD,2022-06-02,AKQU ETF,AKQU,4.0,15209.54,94.51,92.73,94.51,92.73,92.74,92.77,164.0,5726.54,5725.23,92.73,1351462.34,1339704.05,1351462.34,15522.87,3
TQBR,2022-06-02,Акрон,AKRN,974.0,37805764.0,16600.0,16202.0,16634.0,16300.0,16388.0,16300.0,2307.0,16388.0,16388.0,16300.0,37805764.0,37805764.0,37805764.0,0.0,3
TQTF,2022-06-02,ETF AKSC,AKSC,32.0,28780.6,43.42,40.12,43.44,43.44,43.28,43.44,665.0,,42.22,43.44,0.0,500110.55,0.0,36986.52,3
TQTF,2022-06-02,AKVG ETF,AKVG,22.0,4101.24,35.92,35.92,43.48,39.92,40.2,39.92,102.0,,38.8,39.92,0.0,650279.9,0.0,28009.68,3
SMAL,2022-06-02,АЛРОСА ао,ALRS,13.0,2485.91,74.5,72.5,74.5,,73.03,72.67,34.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-02,АЛРОСА ао,ALRS,14346.0,318427865.3,75.12,72.25,75.38,72.96,73.03,72.96,4356920.0,73.09,73.09,72.96,318427865.3,318427865.3,318427865.3,0.0,3
TQBR,2022-06-02,АшинскийМЗ,AMEZ,454.0,4614359.0,20.26,20.0,20.755,20.155,20.47,20.155,225400.0,20.47,20.47,20.155,4614359.0,4614359.0,4614359.0,0.0,3
TQTF,2022-06-02,AMRH ETF,AMRH,10.0,1646.0,89.44,89.44,93.3,93.3,91.44,93.3,18.0,,90.16,93.3,0.0,700583.4,0.0,15145.25,3
TQBR,2022-06-02,Аптеки36и6,APTK,717.0,1143539.26,12.502,12.42,12.618,12.446,12.5,12.446,91490.0,12.5,12.5,12.446,1143539.26,1143539.26,1143539.26,0.0,3
TQBR,2022-06-02,ИНАРКТИКА,AQUA,1016.0,7917730.0,472.5,453.0,474.5,468.0,464.0,468.0,17066.0,464.0,464.0,468.0,7917730.0,7917730.0,7917730.0,0.0,3
SMAL,2022-06-02,Арсагера,ARSA,1.0,32.4,5.4,5.4,5.4,,5.7,5.4,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-02,Арсагера,ARSA,14.0,24508.0,5.83,5.67,5.83,5.69,5.7,5.69,4300.0,,5.72,5.69,0.0,508529.0,0.0,0.0,3
TQBR,2022-06-02,АстрЭнСб,ASSB,114.0,214683.5,0.752,0.752,0.81,0.7755,0.7835,0.775,274000.0,,0.774,0.7755,0.0,504033.5,0.0,0.0,3
TQBR,2022-06-02,Авангрд-ао,AVAN,3.0,5170.0,860.0,860.0,870.0,870.0,860.0,870.0,6.0,,875.0,870.0,0.0,503465.0,0.0,0.0,3
TQBR,2022-06-02,Башнефт ао,BANE,449.0,3548274.0,1032.0,1012.0,1032.0,1019.5,1020.0,1023.0,3478.0,1020.0,1020.0,1019.5,3548274.0,3548274.0,3548274.0,0.0,3
