BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-06-03,BYNRUB_TOD,BYNRUB_TOD,23.9925,23.9925,23.9925,23.9925,1.0,9597000.0,23.9925
CETS,2022-06-03,BYNRUB_TOM,BYNRUB_TOM,24.0325,23.65,24.0325,23.7,95.0,28731687.5,23.824
CETS,2022-06-03,CHF_TODTOM,CHFRUBTODTOM,0.075,0.0701,0.0751,0.0701,3.0,26525760.0,0.0738
CNGD,2022-06-03,CHF_TODTOM,CHFRUBTODTOM,0.1379,-0.1119,0.1612,-0.0581,221.0,123902370.77,
CETS,2022-06-03,CHFRUB_TOD,CHFRUB_TOD,69.5,69.5,69.8,69.8,4.0,3699100.0,69.7943
CETS,2022-06-03,CHFRUB_TOM,CHFRUB_TOM,66.6975,63.305,67.4875,64.44,623.0,188591512.5,65.3018
CNGD,2022-06-03,CHFRUB_TOM,CHFRUB_TOM,66.95,63.59,67.975,64.44,1033.0,7284794.04,
CETS,2022-06-03,CNYRUB_TOM,CNYRUB_TOM,9.39,9.334,9.5025,9.3941,9749.0,19690803990.5,9.4165
CNGD,2022-06-03,CNYRUB_TOM,CNYRUB_TOM,9.4099,9.3369,9.5025,9.4098,6383.0,1370537152.97,
CETS,2022-06-03,CNY_TOM1W,CNYRUB_TOM1W,0.0222,0.0222,0.0224,0.0224,2.0,7046468000.0,0.022267
CETS,2022-06-03,EUR_TODTOM,EUR000TODTOM,0.069,0.0002,0.075,0.0535,720.0,42823701130.0,0.0445
CNGD,2022-06-03,EUR_TODTOM,EUR000TODTOM,0.0,-0.07,0.1181,0.0371,955.0,12727004923.11,
CETS,2022-06-03,EURRUB_TMS,EURRUB_TMS,65.8025,64.1,66.7975,64.67,1812.0,16603325.35,65.7583
CNGD,2022-06-03,EURRUB_TMS,EURRUB_TMS,65.47,65.47,65.47,65.47,1.0,3.93,
CETS,2022-06-03,EURUSD_TOD,EURUSD000TOD,1.06312,1.06001,1.0693,1.06101,420.0,2324877411.92,1.0657
CNGD,2022-06-03,EURUSD_TOD,EURUSD000TOD,1.0524,1.05149,1.07727,1.06211,2350.0,43367231.24,
CETS,2022-06-03,EURUSD_TOM,EURUSD000TOM,1.05995,1.05001,1.0698,1.055,7707.0,37577316807.32,1.06393
CNGD,2022-06-03,EURUSD_TOM,EURUSD000TOM,1.0524,1.05149,1.07727,1.06,2351.0,369714731.24,
CETS,2022-06-03,EURUSDTDTM,EURUSDTODTOM,5e-06,-0.00096,7.5e-05,7.5e-05,62.0,25633889828.96,-6.4e-05
CNGD,2022-06-03,EURUSDTDTM,EURUSDTODTOM,0.00166,-0.001136,0.00166,0.000393,28.0,300976.75,
CETS,2022-06-03,EURRUB_TOD,EUR_RUB__TOD,65.7775,65.225,66.58,65.225,6828.0,22077128192.5,65.9101
CNGD,2022-06-03,EURRUB_TOD,EUR_RUB__TOD,66.255,64.9737,66.963,65.5575,9241.0,322282760.51,
CETS,2022-06-03,EURRUB_TOM,EUR_RUB__TOM,65.195,63.95,66.6425,64.7475,27467.0,67591218757.5,65.769
CNGD,2022-06-03,EURRUB_TOM,EUR_RUB__TOM,65.6425,63.86,66.963,64.75,19902.0,1470147708.16,
CETS,2022-06-03,GBPRUB_TOM,GBPRUB_TOM,83.4975,80.23,83.5,81.42,378.0,123517400.0,81.0482
CNGD,2022-06-03,GBPRUB_TOM,GBPRUB_TOM,84.575,79.6775,84.575,80.3125,1287.0,27619840.84,
CNGD,2022-06-03,GLD_TODTOM,GLDRUBTODTOM,4.4614,4.4614,4.4614,4.4614,35.0,1845578.76,
CETS,2022-06-03,GLDRUB_TOM,GLDRUB_TOM,3519.96,3407.27,3580.0,3484.98,3856.0,146039706.83,3467.15
CETS,2022-06-03,GLD_TOM1M,GLDRUB_TOM1M,27.0529,27.0529,27.0529,27.0529,1.0,62851042.8,27.0529
CETS,2022-06-03,HKDRUB_TOM,HKDRUB_TOM,8.7196,8.5999,8.8,8.76,301.0,10996660.0,8.7137
CNGD,2022-06-03,HKDRUB_TOM,HKDRUB_TOM,8.79,8.4756,8.99,8.6075,851.0,3271914.68,
CNGD,2022-06-03,JPY_TODTOM,JPYRUBTODTOM,0.0,0.0,0.0595,0.0595,2.0,2990.14,
CETS,2022-06-03,JPYRUB_TOM,JPYRUB_TOM,50.45,49.6,50.55,49.65,99.0,68972106.9,50.016
CNGD,2022-06-03,JPYRUB_TOM,JPYRUB_TOM,50.5,48.4055,51.79,50.7397,609.0,1827661.19,
CNGD,2022-06-03,KZT_TODTOM,KZTRUBTODTOM,0.0218,0.0218,0.0218,0.0218,1.0,43011.0,
CETS,2022-06-03,KZTRUB_TOM,KZTRUB_TOM,14.7375,14.03,14.7375,14.295,262.0,28010681.75,14.374
CNGD,2022-06-03,SLV_TODTOM,SLVRUBTODTOM,0.0655,0.0655,0.0655,0.0655,5.0,952209.01,
CETS,2022-06-03,SLVRUB_TOM,SLVRUB_TOM,49.12,49.12,52.48,51.92,575.0,5610266.0,51.8
CNGD,2022-06-03,TRY_TODTOM,TRYRUBTODTOM,0.0068,0.0046,0.0068,0.00594,122.0,34699841.16,
CETS,2022-06-03,TRYRUB_TOM,TRYRUB_TOM,3.7894,3.765,3.8868,3.84,469.0,20723436.7,3.8228
CNGD,2022-06-03,TRYRUB_TOM,TRYRUB_TOM,3.8513,3.7104,3.8969,3.8476,1925.0,7376322.46,
CETS,2022-06-03,USDRUB_TOD,USD000000TOD,61.6,60.98,62.53,61.2,24285.0,66710101575.0,61.8908
CNGD,2022-06-03,USDRUB_TOD,USD000000TOD,61.65,61.1845,62.8119,61.92,75022.0,5896219749.17,
CETS,2022-06-03,USD_TODTOM,USD000TODTOM,0.0607,0.0506,0.065,0.065,1900.0,295232498890.0,0.0556
CNGD,2022-06-03,USD_TODTOM,USD000TODTOM,0.0,-0.0658,0.1266,0.0793,23018.0,4960334945.83,
CETS,2022-06-03,USDRUB_TOM,USD000UTSTOM,61.42,60.25,62.615,60.95,78882.0,96955986372.5,61.7855
CNGD,2022-06-03,USDRUB_TOM,USD000UTSTOM,61.5,60.2325,62.8119,61.0,163240.0,15574919389.21,
CETS,2022-06-03,USDCHF_TOM,USDCHF_TOM,0.92,0.92,0.962,0.962,5.0,6648001.43,0.93434
CETS,2022-06-03,USDCNY_TOM,USDCNY_TOM,6.665,6.41,6.665,6.41,910.0,3429823742.92,6.58578
CNGD,2022-06-03,USDCNY_TOM,USDCNY_TOM,6.635,6.635,6.635,6.635,2.0,1241675227.0,
CETS,2022-06-03,USDRUB_TMS,USDRUB_TMS,61.1025,60.45,62.65,60.9,3926.0,30099861.87,61.6599
CNGD,2022-06-03,USDRUB_TMS,USDRUB_TMS,62.0,60.7,62.0,60.7,22.0,491.22,
