BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-03,АбрауДюрсо,ABRD,323.0,2679905.0,170.0,168.5,171.5,168.5,170.0,168.5,15760.0,170.0,170.0,168.5,2679905.0,2679905.0,2679905.0,0.0,3
TQBR,2022-06-03,Система ао,AFKS,7456.0,127319229.4,12.921,12.426,12.926,12.843,12.625,12.843,10084900.0,12.625,12.625,12.843,127319229.4,127319229.4,127319229.4,0.0,3
SMAL,2022-06-03,Аэрофлот,AFLT,5.0,520.76,28.9,25.24,28.9,,26.4,25.24,19.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-03,Аэрофлот,AFLT,15361.0,254511677.2,26.8,25.7,27.16,26.74,26.4,26.74,9640440.0,26.4,26.4,26.74,254511677.2,254511677.2,254511677.2,0.0,3
TQBR,2022-06-03,AGRO-гдр,AGRO,13488.0,156953399.4,917.2,840.0,929.8,870.0,881.0,870.0,178167.0,881.0,881.0,870.0,156953399.4,156953399.4,156953399.4,0.0,3
TQTF,2022-06-03,AKGD ETF,AKGD,300.0,745755.49,83.24,81.12,84.9,82.12,83.21,82.11,9035.0,82.54,82.54,82.12,745755.49,745755.49,745755.49,4595032.45,3
TQTF,2022-06-03,ETF AKMB,AKMB,7524.0,2333328.28,1.0844,1.0844,1.1024,1.0927,1.096,1.0989,2131335.0,1.0948,1.0948,1.0927,2333328.28,2333328.28,2333328.28,4452024.64,3
TQTF,2022-06-03,ETF AKME,AKME,302.0,464013.68,88.6,85.02,88.6,85.8,86.26,85.78,5398.0,,86.04,85.8,0.0,501180.42,0.0,5227934.91,3
TQTD,2022-06-03,AKQU ETF,AKQU,4.0,18023.58,95.4,94.5,95.4,94.86,94.86,94.86,190.0,5777.62,5775.82,94.86,2461264.29,2373860.13,2461264.29,15750.3,3
TQBR,2022-06-03,Акрон,AKRN,1793.0,59163228.0,16330.0,15800.0,16384.0,16012.0,15972.0,16012.0,3704.0,15972.0,15972.0,16012.0,59163228.0,59163228.0,59163228.0,0.0,3
TQTD,2022-06-03,ETF AKSC,AKSC,1.0,358.5,0.717,0.717,0.717,0.702,0.701,0.717,500.0,,43.86,0.702,0.0,501578.79,0.0,608.46,3
TQTF,2022-06-03,ETF AKSC,AKSC,60.0,114097.0,43.42,40.0,44.86,43.24,43.16,43.24,2655.0,,43.86,43.24,0.0,501578.79,0.0,37466.19,3
TQTF,2022-06-03,AKVG ETF,AKVG,44.0,50291.7,42.04,36.22,42.06,41.34,41.46,41.42,1213.0,,40.72,41.34,0.0,500973.04,0.0,28078.03,3
SMAL,2022-06-03,АЛРОСА ао,ALRS,29.0,4143.14,72.5,68.02,72.5,,69.88,70.5,59.0,,,,0.0,0.0,0.0,0.0,3
