BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-13,РЖД-19 обл,RU000A0JQ7Z2,35.0,223375.3,99.68,99.73,99.73,99.73,13.76,99.72,8.16,99.68,224.0,,99.72,99.73,0.0,504607.2,0.0,2024-07-08,624.0,8.17,,,7.85,39.14,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ДОМ.РФ14об,RU000A0JQAL8,1.0,1025.0,102.5,102.5,102.5,102.5,54.7,102.5,1.66,102.5,1.0,,100.82,102.5,0.0,1593023.6,0.0,2023-05-15,63.0,1.66,,,16.5,83.18,2022-11-15,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РЖД-23 обл,RU000A0JQRD9,47.0,174692.2,99.69,99.97,99.97,99.97,11.61,99.82,8.01,99.71,175.0,,99.92,99.97,0.0,655451.7,0.0,2025-01-16,790.0,8.09,,,7.85,39.14,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,СЗКК 03,RU000A0JRU20,2.0,1641.58,99.49,99.49,99.49,99.49,43.39,99.49,21.16,99.49,2.0,,,99.49,0.0,0.0,0.0,2031-09-26,24.0,21.16,,,12.15,49.98,2022-10-07,2022-09-13,825.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ОткрФКББ03,RU000A0JRZ74,2.0,1574.0,78.7,78.7,78.7,78.7,0.02,78.7,8.82,78.7,2.0,,78.18,78.7,0.0,1417423.2,0.0,2025-07-16,1037.0,8.82,,,0.01,0.05,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,22303.3,101.3,102.99,101.33,101.33,4.22,101.38,8.11,102.99,22.0,,101.92,101.33,0.0,501463.0,0.0,2032-02-17,168.0,8.0,,,10.99,54.8,2023-02-28,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РЖД-32 обл,RU000A0JSGV0,20.0,731880.0,101.22,101.44,101.24,101.24,18.17,101.43,8.43,101.23,723.0,101.23,101.23,101.24,731880.0,731880.0,731880.0,2032-06-25,289.0,8.17,,,9.9,49.36,2023-07-07,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ФСК РС-22,RU000A0JSQ58,3.0,256004.0,101.4,102.0,101.4,101.4,12.03,101.99,8.48,102.0,251.0,101.5,101.53,101.4,153722130.4,102482524.4,153722130.4,2027-07-21,634.0,8.13,,,9.15,45.62,2024-07-24,2022-09-13,1000.0,SUR,,8.3892,,2024-07-31,RUB,3
TQCB,2022-09-13,ВЭБ.РФ 18,RU000A0JT403,26.0,25029.8,96.04,101.98,101.98,101.98,34.67,96.27,6.72,96.04,26.0,,95.39,101.98,0.0,517990.9,0.0,2032-09-17,679.0,9.96,,,7.67,38.24,2024-09-27,2022-09-13,1000.0,SUR,,6.6778,,2024-10-01,RUB,3
TQCB,2022-09-13,ВЭБ.РФ 19,RU000A0JT6B2,3.0,6913.7,98.76,98.77,98.77,98.77,32.58,98.77,8.51,98.76,7.0,,98.19,98.77,0.0,1280422.3,0.0,2032-09-23,530.0,8.51,,,7.48,37.3,2024-04-04,2022-09-13,1000.0,SUR,,8.4342,,2024-04-08,RUB,3
TQCB,2022-09-13,ГПБ 12,RU000A0JT6J5,1.0,1002.0,100.2,100.2,100.2,100.2,32.76,100.2,4.15,100.2,1.0,102.43,102.53,100.2,740545.6,691055.6,740545.6,2022-10-06,23.0,4.15,,,7.52,37.5,,2022-09-13,1000.0,SUR,,,3.8947,,RUB,3
TQCB,2022-09-13,РСХБ 17,RU000A0JT7M7,7.0,18922.9,99.25,100.67,99.8,99.8,22.15,99.59,8.09,99.53,19.0,,99.85,99.8,0.0,542210.3,0.0,2022-10-11,28.0,11.15,,,5.25,26.18,,2022-09-13,1000.0,SUR,,,7.5253,,RUB,3
TQCB,2022-09-13,РСХБ 18,RU000A0JT874,8.0,8011.0,99.8,100.85,99.93,99.93,25.19,100.14,6.98,100.8,8.0,,99.77,99.93,0.0,199560027.7,0.0,2022-10-13,30.0,4.26,,,6.05,30.17,,2022-09-13,1000.0,SUR,,,6.5425,,RUB,3
TQCB,2022-09-13,Роснефть04,RU000A0JT940,27.0,191087.4,99.91,100.09,100.09,100.07,32.03,100.05,6.89,100.06,191.0,,100.02,100.07,0.0,510124.5,0.0,2022-10-17,34.0,7.35,,,7.9,39.39,,2022-09-13,1000.0,SUR,,,6.4839,,RUB,3
TQCB,2022-09-13,Роснефть05,RU000A0JT965,60.0,2404909.4,99.93,100.02,99.95,99.95,32.03,99.95,8.5,100.01,2406.0,99.95,99.95,99.95,2404909.4,2404909.4,2404909.4,2022-10-17,34.0,8.5,,,7.9,39.39,,2022-09-13,1000.0,SUR,,,7.9494,,RUB,3
TQCB,2022-09-13,МЕТАЛИНВ 2,RU000A0JTLJ3,3.0,111000.0,100.0,100.0,100.0,100.0,9.64,100.0,7.76,100.0,111.0,,98.31,100.0,0.0,63776576.1,0.0,2023-01-27,136.0,7.76,,,7.65,38.15,,2022-09-13,1000.0,SUR,,,7.5211,,RUB,3
TQCB,2022-09-13,Башнефть06,RU000A0JTM28,6.0,106084.9,99.69,100.1,99.8,99.81,8.86,100.08,8.37,99.69,106.0,,99.99,99.81,0.0,503933.5,0.0,2023-01-31,140.0,7.59,,,7.7,38.39,,2022-09-13,1000.0,SUR,,,8.1082,,RUB,3
TQCB,2022-09-13,Башнефть07,RU000A0JTM36,7.0,206270.0,99.98,100.4,100.4,100.4,9.55,100.13,7.31,99.98,206.0,,100.07,100.4,0.0,530389.5,0.0,2023-01-31,140.0,8.06,,,8.3,41.39,,2022-09-13,1000.0,SUR,,,7.1005,,RUB,3
TQCB,2022-09-13,Башнефть08,RU000A0JTM44,11.0,40853.5,99.61,99.98,99.88,99.88,8.86,99.64,8.15,99.63,41.0,,99.89,99.88,0.0,533387.6,0.0,2023-01-31,140.0,8.83,,,7.7,38.39,,2022-09-13,1000.0,SUR,,,7.8949,,RUB,3
TQCB,2022-09-13,Башнефть09,RU000A0JTM51,3.0,11992.0,99.82,100.5,100.5,100.5,9.55,99.93,7.03,99.82,12.0,,100.31,100.5,0.0,2208772.0,0.0,2023-01-31,140.0,8.63,,,8.3,41.39,,2022-09-13,1000.0,SUR,,,6.8366,,RUB,3
TQCB,2022-09-13,РусГидро07,RU000A0JTMG7,9.0,18465.4,96.05,99.47,99.47,99.47,0.11,97.19,1.49,96.06,19.0,,,99.47,0.0,0.0,0.0,2023-02-02,142.0,7.77,,,0.1,0.5,,2022-09-13,1000.0,SUR,,,1.4702,,RUB,3
TQCB,2022-09-13,РусГидро08,RU000A0JTMK9,6.0,10908.6,97.28,100.39,99.9,100.15,0.11,99.17,0.36,97.28,11.0,,98.08,100.15,0.0,501185.5,0.0,2023-02-02,142.0,2.28,,,0.1,0.5,,2022-09-13,1000.0,SUR,,,0.3576,,RUB,3
TQCB,2022-09-13,Роснефть07,RU000A0JTS06,40.0,10353207.4,99.56,100.29,99.65,99.65,0.8,99.58,8.21,100.05,10397.0,99.58,99.58,99.65,10353207.4,10353207.4,10353207.4,2023-03-10,178.0,8.37,,,7.3,36.4,,2022-09-13,1000.0,SUR,,,7.9967,,RUB,3
TQCB,2022-09-13,Роснефть08,RU000A0JTS22,46.0,9548349.3,99.64,100.03,99.69,99.69,0.8,99.69,8.12,99.64,9578.0,99.69,99.69,99.69,9548349.3,9548349.3,9548349.3,2023-03-10,178.0,8.12,,,7.3,36.4,,2022-09-13,1000.0,SUR,,,7.9113,,RUB,3
TQCB,2022-09-13,МТС БО-01,RU000A0JTTA5,7.0,26915.3,99.23,99.99,99.23,99.23,30.99,99.69,8.21,99.99,27.0,,99.58,99.23,0.0,509867.9,0.0,2023-03-22,184.0,7.24,,,6.5,32.41,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РЖД-28 обл,RU000A0JTU85,5.0,14703.9,97.86,98.14,97.86,97.88,31.3,98.03,8.49,98.13,15.0,,98.1,97.88,0.0,2259205.9,0.0,2028-03-21,524.0,8.36,,,6.8,33.91,2024-03-26,2022-09-13,1000.0,SUR,,8.4274,,2024-03-29,RUB,3
TQCB,2022-09-13,Роснефть06,RU000A0JTYL2,20.0,502518.9,99.29,100.15,99.3,99.3,20.14,99.31,8.17,100.15,506.0,99.31,99.31,99.3,502518.9,502518.9,502518.9,2023-05-30,253.0,8.16,,,7.0,34.9,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,Роснефть10,RU000A0JTYN8,9.0,101687.7,98.6,101.01,101.01,101.01,20.14,98.73,5.58,100.23,103.0,,99.14,101.01,0.0,503614.9,0.0,2023-05-30,253.0,9.06,,,7.0,34.9,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ВТБ БО-43,RU000A0JU773,13.0,65552.2,100.12,102.67,100.42,100.42,17.64,100.85,8.53,102.66,65.0,,101.99,100.42,0.0,503836.4,0.0,2023-09-29,362.0,8.07,,,8.7,21.69,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ГПБ БО-07,RU000A0JU7Y9,1.0,1045.0,104.5,104.5,104.5,104.5,31.96,104.5,3.93,104.5,1.0,100.14,100.15,104.5,756090.5,750087.8,756090.5,2023-10-22,384.0,3.93,,,8.1,40.61,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ИРКУТ БО-4,RU000A0JUA45,2.0,5012.0,100.0,100.3,100.0,100.0,31.32,100.24,9.18,100.3,5.0,100.52,100.52,100.0,842373.1,839365.9,842373.1,2023-11-06,396.0,8.95,,,9.0,44.88,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РСХБ 23,RU000A0JUAD7,1.0,1049.3,104.93,104.93,104.93,104.93,30.16,104.93,4.57,104.93,1.0,,101.18,104.93,0.0,575705.0,0.0,2023-11-10,401.0,4.57,,,8.95,44.63,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQIR,2022-09-13,РСГ-ФинБ01,RU000A0JUAG0,9.0,51990.8,99.83,100.15,100.0,100.0,30.97,99.98,9.57,99.9,52.0,,99.49,100.0,0.0,503404.0,0.0,2025-11-11,63.0,9.7,,,9.5,47.37,2022-11-15,2022-09-13,1000.0,SUR,,9.1255,,2022-11-17,RUB,3
TQCB,2022-09-13,РЖД-30 обл,RU000A0JUAH8,4.0,22408.3,97.16,97.44,97.16,97.16,22.01,97.43,8.37,97.43,23.0,,97.14,97.16,0.0,1274462.3,0.0,2028-11-07,733.0,8.22,,,6.75,33.66,2024-11-12,2022-09-13,1000.0,SUR,,8.3282,,2024-11-15,RUB,3
TQCB,2022-09-13,РоснефтьБ6,RU000A0JUCR3,1.0,1007.8,100.78,100.78,100.78,100.78,30.25,100.78,8.75,100.78,1.0,,103.01,100.78,0.0,543904.9,0.0,2023-12-11,90.0,8.75,,,12.0,59.84,2022-12-12,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РоснефтьБ1,RU000A0JUFU0,5.0,197817.3,100.2,102.96,100.51,100.51,8.63,100.41,7.79,100.2,197.0,102.92,102.92,100.51,687498.7,685463.7,687498.7,2024-02-06,147.0,8.06,,,9.0,44.88,2023-02-07,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,РоснефтьБ7,RU000A0JUFV8,2.0,11110.0,101.0,101.0,101.0,101.0,8.63,101.0,6.5,101.0,11.0,,100.47,101.0,0.0,504347.6,0.0,2024-02-06,147.0,6.5,,,9.0,44.88,2023-02-07,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,Росбн14ИП,RU000A0JUJG1,1.0,4949.0,101.0,101.0,101.0,101.0,8.98,101.0,11.06,101.0,14.0,,102.46,101.0,0.0,500966.34,0.0,2024-03-27,268.0,11.06,,,12.0,10.59,,2022-09-13,350.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ГПБ БО-08,RU000A0JUMH3,88.0,46303714.5,97.65,97.8,97.8,97.8,20.59,97.8,8.22,97.71,47346.0,97.8,97.8,97.8,46303714.5,46303714.5,46303714.5,2024-05-23,583.0,8.22,,,6.65,33.52,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ГПБ БО-09,RU000A0JUQ39,1.0,957.5,95.75,95.75,95.75,95.75,12.07,95.75,8.42,95.75,1.0,95.76,95.76,95.75,3908922.8,3908922.8,3908922.8,2024-06-27,623.0,8.42,,,5.65,28.33,2024-06-27,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,АшинМЗ БО1,RU000A0JUQC5,30.0,302415.1,90.91,91.1,91.0,91.0,29.11,91.09,59.58,91.0,332.0,,91.0,91.0,0.0,538740.6,0.0,2024-06-17,97.0,59.0,,,12.5,62.33,2022-12-19,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,АльфаБО-13,RU000A0JUU90,1.0,10000.0,100.0,100.0,100.0,100.0,1.22,100.0,9.1,100.0,10.0,,98.16,100.0,0.0,504520.5,0.0,2029-08-30,678.0,9.1,,,8.9,44.38,2024-09-05,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ГПБ БО-10,RU000A0JUV08,3.0,1258740.0,99.9,99.9,99.9,99.9,28.11,99.9,9.21,99.9,1260.0,99.9,99.9,99.9,3441506.5,3344516.2,3441506.5,2024-09-26,13.0,9.21,,,6.0,30.25,2022-09-26,2022-09-13,1000.0,SUR,,7.3327,,2022-09-28,RUB,3
TQCB,2022-09-13,РСХБ БО13,RU000A0JUW31,3.0,2998.8,99.94,100.0,99.94,99.94,15.0,99.96,9.0,99.94,3.0,,99.74,99.94,0.0,500678.2,0.0,2024-09-27,17.0,8.51,,,7.4,18.45,2022-09-30,2022-09-13,1000.0,SUR,,6.8104,,2022-10-04,RUB,3
TQCB,2022-09-13,РСХБ БО14,RU000A0JUW72,2.0,1999.2,99.92,100.0,100.0,99.96,14.39,99.96,7.55,99.92,2.0,,100.0,99.96,0.0,3463927.4,0.0,2024-09-30,20.0,8.36,,,7.4,18.45,2022-10-03,2022-09-13,1000.0,SUR,,6.4963,,2022-10-05,RUB,3
TQCB,2022-09-13,АльфаБО-15,RU000A0JV0U1,1.0,950.2,95.02,95.02,95.02,95.02,21.02,95.02,15.22,95.02,1.0,,,95.02,0.0,0.0,0.0,2029-11-13,246.0,15.22,,,6.85,34.16,2023-05-23,2022-09-13,1000.0,SUR,,15.0323,,2023-05-25,RUB,3
TQCB,2022-09-13,РоснфтБО3,RU000A0JV1X3,23.0,277062.1,98.31,105.99,102.0,102.0,26.53,99.31,8.55,105.99,279.0,,100.47,102.0,0.0,503360.2,0.0,2024-11-28,729.0,9.98,,,9.4,46.87,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ВТБ БО-30,RU000A0JV3Q3,1.0,1091.7,109.17,109.17,109.17,109.17,18.32,109.17,-1.45,109.17,1.0,,102.68,109.17,0.0,518529.0,0.0,2024-12-13,351.0,-1.45,,,7.6,18.95,2023-09-15,2022-09-13,1000.0,SUR,,-1.4334,,2023-09-19,RUB,3
TQCB,2022-09-13,ВЭБлизБ04,RU000A0JV8D0,3.0,67455.6,100.68,100.68,100.68,100.68,11.42,100.68,9.01,100.68,67.0,100.71,100.71,100.68,606289.7,606289.7,606289.7,2025-01-31,143.0,9.01,,,10.69,53.3,2023-02-03,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ВЭБлизБ06,RU000A0JV9D8,1.0,989.0,98.9,98.9,98.9,98.9,4.55,98.9,8.59,98.9,1.0,99.83,99.07,98.9,2418990.6,505281.6,2418990.6,2025-02-18,822.0,8.59,,,7.91,39.44,,2022-09-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-13,ГТЛК БО-04,RU000A0JVA10,58.0,265759.2,98.91,99.94,99.1,99.1,1.09,99.16,9.25,99.94,268.0,,99.12,99.1,0.0,714682.2,0.0,2025-03-06,348.0,9.19,,,7.98,19.9,2023-09-07,2022-09-13,1000.0,SUR,,9.1006,,2023-09-12,RUB,3
