BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-26,АбрауДюрсо,ABRD,473.0,7268370.0,181.0,179.0,182.5,180.0,180.5,180.0,40240.0,180.5,180.5,180.0,7268370.0,7268370.0,7268370.0,0.0,3
SMAL,2022-10-26,Система ао,AFKS,9.0,228.7,12.5,12.12,13.215,,12.611,13.215,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-26,Система ао,AFKS,27440.0,635032882.1,12.428,12.345,12.884,12.502,12.611,12.649,50356500.0,12.613,12.613,12.502,589816058.7,589816058.7,589816058.7,0.0,3
SMAL,2022-10-26,Аэрофлот,AFLT,10.0,1419.3,25.2,25.2,26.52,,25.02,26.52,56.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-26,Аэрофлот,AFLT,10507.0,109647300.8,25.18,24.8,25.28,25.04,25.02,25.1,4380960.0,25.02,25.02,25.04,91033718.8,91033718.8,91033718.8,0.0,3
TQBR,2022-10-26,AGRO-гдр,AGRO,4025.0,41519337.2,832.0,820.2,837.4,829.0,828.8,829.0,50091.0,828.8,828.8,829.0,41519337.2,41519337.2,41519337.2,0.0,3
TQTF,2022-10-26,AKGD ETF,AKGD,570.0,592077.37,76.59,76.37,77.79,77.43,77.32,77.34,7660.0,77.29,77.29,77.43,592077.37,592077.37,592077.37,23965541.16,3
TQTF,2022-10-26,ETF AKMB,AKMB,6080.0,3090036.65,1.1855,1.1818,1.19,1.1851,1.1866,1.1837,2605418.0,1.186,1.186,1.1851,3090036.65,3090036.65,3090036.65,7804290.62,3
TQTF,2022-10-26,ETF AKME,AKME,414.0,485178.98,84.6,83.62,85.8,84.52,85.18,84.46,5716.0,,84.86,84.52,0.0,500447.64,0.0,3181480.54,3
TQTF,2022-10-26,AKMM ETF,AKMM,106.0,70457753.3,102.04,102.04,103.29,102.09,102.1,102.09,690070.0,102.1,102.1,102.09,70457753.3,70457753.3,70457753.3,22644971.32,3
TQTD,2022-10-26,AKQU ETF,AKQU,14.0,110078.34,83.78,83.77,83.81,83.77,83.77,83.77,1314.0,5138.04,5138.04,83.77,6751390.81,6751390.81,6751390.81,17458.24,3
TQBR,2022-10-26,Акрон,AKRN,949.0,39629982.0,15400.0,15102.0,15538.0,15450.0,15378.0,15450.0,2577.0,15378.0,15378.0,15450.0,39629982.0,39629982.0,39629982.0,0.0,3
TQTF,2022-10-26,ETF AKSC,AKSC,59.0,9510.8,35.28,34.62,36.22,35.9,35.66,36.16,266.0,,34.16,35.9,0.0,587127.81,0.0,164900.78,3
TQTF,2022-10-26,AKVG ETF,AKVG,41.0,19739.18,35.8,33.84,37.32,36.0,34.42,36.0,548.0,,33.58,36.0,0.0,646610.98,0.0,208984.81,3
