BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-20,РЖД-19 обл,RU000A0JQ7Z2,44.0,10249562.8,99.5,99.79,99.5,99.5,15.27,99.51,8.31,99.66,10300.0,99.51,99.51,99.5,10249562.8,10249562.8,10249562.8,2024-07-08,617.0,8.3,,,7.85,39.14,,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,РЖД-23 обл,RU000A0JQRD9,60.0,13050934.8,99.46,100.14,99.46,99.46,13.12,99.47,8.27,100.14,13120.0,99.47,99.47,99.46,13050934.8,13050934.8,13050934.8,2025-01-16,783.0,8.26,,,7.85,39.14,,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,СЗКК 04,RU000A0JRU46,2.0,1641.76,99.5,99.5,99.5,99.5,45.31,99.5,24.99,99.5,2.0,,,99.5,0.0,0.0,0.0,2031-09-26,17.0,24.99,,,12.15,49.98,2022-10-07,2022-09-20,825.0,SUR,,,,,RUB,3
TQCB,2022-09-20,ОткрФКББ03,RU000A0JRZ74,3.0,2321.0,74.9,78.6,74.9,74.9,0.02,77.37,10.81,78.6,3.0,,78.17,74.9,0.0,1424341.3,0.0,2025-07-16,1030.0,9.54,,,0.01,0.05,,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,12120.0,101.0,101.0,101.0,101.0,6.32,101.0,8.77,101.0,12.0,,101.95,101.0,0.0,500565.8,0.0,2032-02-17,161.0,8.77,,,10.99,54.8,2023-02-28,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,РЖД-32 обл,RU000A0JSGV0,20.0,1453825.5,101.22,101.52,101.52,101.52,20.07,101.31,8.01,101.22,1435.0,101.31,101.31,101.52,1453825.5,1453825.5,1453825.5,2032-06-25,282.0,8.29,,,9.9,49.36,2023-07-07,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,ВЭБ.РФ 18,RU000A0JT403,2.0,1931.8,96.09,97.09,97.09,97.09,36.14,96.59,9.5,96.09,2.0,,95.42,97.09,0.0,522902.4,0.0,2032-09-17,672.0,9.79,,,7.67,38.24,2024-09-27,2022-09-20,1000.0,SUR,,9.4327,,2024-10-01,RUB,3
TQCB,2022-09-20,ВЭБ.РФ 19,RU000A0JT6B2,2.0,7429955.0,98.15,98.15,98.15,98.15,34.02,98.15,8.98,98.15,7570.0,98.38,98.38,98.15,11788382.5,11788382.5,11788382.5,2032-09-23,523.0,8.98,,,7.48,37.3,2024-04-04,2022-09-20,1000.0,SUR,,8.904,,2024-04-08,RUB,3
TQCB,2022-09-20,РСХБ 17,RU000A0JT7M7,4.0,257768.2,99.65,99.94,99.65,99.65,23.16,99.91,12.05,99.94,258.0,99.79,99.79,99.65,102447467.8,102423496.6,102447467.8,2022-10-11,21.0,6.97,,,5.25,26.18,,2022-09-20,1000.0,SUR,,,10.8737,,RUB,3
TQCB,2022-09-20,РСХБ 18,RU000A0JT874,4.0,7993.2,99.7,100.46,100.38,100.38,26.35,99.92,-0.24,100.46,8.0,99.82,99.82,100.38,146475971.0,146452936.2,146475971.0,2022-10-13,23.0,7.45,,,6.05,30.17,,2022-09-20,1000.0,SUR,,,-0.231,,RUB,3
TQCB,2022-09-20,Роснефть04,RU000A0JT940,55.0,310739.6,99.76,100.32,99.94,99.94,33.55,99.92,8.81,99.76,311.0,,99.98,99.94,0.0,554888.2,0.0,2022-10-17,27.0,9.1,,,7.9,39.39,,2022-09-20,1000.0,SUR,,,8.1517,,RUB,3
TQCB,2022-09-20,Роснефть05,RU000A0JT965,70.0,2189040.7,99.75,100.2,99.96,99.96,33.55,99.96,8.51,99.75,2190.0,99.96,99.96,99.96,2189040.7,2189040.7,2189040.7,2022-10-17,27.0,8.51,,,7.9,39.39,,2022-09-20,1000.0,SUR,,,7.8885,,RUB,3
TQCB,2022-09-20,ГлДорога 7,RU000A0JTB96,1.0,950.0,95.0,95.0,95.0,95.0,59.55,95.0,54.08,95.0,1.0,,,95.0,0.0,0.0,0.0,2029-10-30,49.0,54.08,,,6.9,68.81,2022-11-08,2022-09-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-20,Башнефть06,RU000A0JTM28,16.0,215946.3,99.69,100.02,99.69,99.69,10.34,99.98,8.72,100.02,216.0,,99.95,99.69,0.0,543707.6,0.0,2023-01-31,133.0,7.86,,,7.7,38.39,,2022-09-20,1000.0,SUR,,,8.4283,,RUB,3
