BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-19,АбрауДюрсо,ABRD,572.0,7689275.0,193.0,192.0,195.0,192.5,193.5,192.5,39730.0,193.5,193.5,192.5,7689275.0,7689275.0,7689275.0,0.0,3
SMAL,2022-09-19,Система ао,AFKS,4.0,1147.96,15.566,14.305,15.566,,14.868,15.332,80.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-19,Система ао,AFKS,7982.0,156849002.9,14.801,14.795,14.99,14.918,14.868,14.889,10549700.0,14.867,14.867,14.918,140944570.4,140944570.4,140944570.4,0.0,3
SMAL,2022-09-19,Аэрофлот,AFLT,8.0,997.1,29.76,29.76,32.16,,29.06,30.38,33.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-19,Аэрофлот,AFLT,9731.0,99354884.4,29.12,28.82,29.38,28.98,29.06,28.96,3419510.0,29.06,29.06,28.98,92970224.6,92970224.6,92970224.6,0.0,3
TQBR,2022-09-19,AGRO-гдр,AGRO,1705.0,22848403.6,899.0,895.2,907.0,895.8,900.6,895.8,25369.0,900.6,900.6,895.8,22848403.6,22848403.6,22848403.6,0.0,3
TQTF,2022-09-19,AKGD ETF,AKGD,538.0,3846052.94,77.15,76.34,78.21,76.59,76.56,76.59,50229.0,76.57,76.57,76.59,3846052.94,3846052.94,3846052.94,26061458.78,3
TQTF,2022-09-19,ETF AKMB,AKMB,9525.0,26402339.87,1.2052,1.1967,1.2133,1.2012,1.2037,1.2019,21976894.0,1.2014,1.2014,1.2012,26402339.87,26402339.87,26402339.87,6868969.93,3
TQTF,2022-09-19,ETF AKME,AKME,298.0,1625320.44,86.94,86.0,88.1,86.4,87.0,86.4,18726.0,86.8,86.8,86.4,1625320.44,1625320.44,1625320.44,3069964.18,3
TQTF,2022-09-19,AKMM ETF,AKMM,64.0,28054917.03,101.59,101.34,101.6,101.35,101.37,101.34,276752.0,101.37,101.37,101.35,28054917.03,28054917.03,28054917.03,15177497.76,3
