BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-19,AMDRUB_TOM,AMDRUB_TOM,15.2975,14.7575,15.2975,15.0375,61.0,359957.5,14.936
CNGD,2022-09-19,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,3.0,10074638.58,
CETS,2022-09-19,BYNRUB_TOM,BYNRUB_TOM,23.81,23.7075,24.0,23.97,468.0,163731517.5,23.7809
CETS,2022-09-19,CNYRUB_TOD,CNY000000TOD,8.542,8.523,8.631,8.531,2143.0,4344299091.0,8.5754
CNGD,2022-09-19,CNYRUB_TOD,CNY000000TOD,8.58,8.58,8.599,8.599,2.0,171657000.0,
CETS,2022-09-19,CNY_TODTOM,CNYRUBTODTOM,2e-05,2e-05,0.001874,0.0013,618.0,179166532005.3,0.001732
CNGD,2022-09-19,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0036,0.0047,0.003993,2833.0,16700280152.95,
CETS,2022-09-19,CNYRUB_TOM,CNYRUB_TOM,8.552,8.525,8.633,8.559,40096.0,54590830225.0,8.56
CNGD,2022-09-19,CNYRUB_TOM,CNYRUB_TOM,8.558,8.525,8.632,8.561,7945.0,34761198480.55,
CETS,2022-09-19,CNY_TOM1W,CNYRUB_TOM1W,0.0122,0.0122,0.0122,0.0122,1.0,19698136100.0,0.0122
CNGD,2022-09-19,CNY_TOM1W,CNYRUB_TOM1W,0.0122,0.0122,0.0122,0.0122,1.0,1712881400.0,
CETS,2022-09-19,EUR_TODTOM,EUR000TODTOM,-0.0149,-0.0777,0.0138,0.0138,1123.0,65565547140.0,-0.0459
CNGD,2022-09-19,EUR_TODTOM,EUR000TODTOM,0.0,-0.0823,0.0393,-0.0165,678.0,4446936743.22,
CETS,2022-09-19,EURRUB_TMS,EURRUB_TMS,59.85,59.85,62.785,60.3,1377.0,21273194.42,60.1565
CETS,2022-09-19,EURUSD_TOD,EURUSD000TOD,0.9968,0.9966,1.00086,0.99837,64.0,251870229.43,0.9992
CNGD,2022-09-19,EURUSD_TOD,EURUSD000TOD,1.00854,0.98857,1.00854,1.00854,1419.0,16931903.17,
CETS,2022-09-19,EURUSD_TOM,EURUSD000TOM,0.9973,0.99531,1.00299,1.00097,3464.0,15370485822.55,0.99917
CNGD,2022-09-19,EURUSD_TOM,EURUSD000TOM,1.00854,0.98857,1.00854,1.00854,1423.0,914554402.17,
CETS,2022-09-19,EURUSDTDTM,EURUSDTODTOM,-0.00035,-0.0014,0.00018,0.00018,82.0,13142245883.38,-0.000564
CNGD,2022-09-19,EURUSDTDTM,EURUSDTODTOM,-0.0005,-0.0012,0.000424,0.000424,19.0,17957375151.36,
CETS,2022-09-19,EURRUB_TOD,EUR_RUB__TOD,59.94,59.9175,60.51,59.93,7844.0,18557119280.0,60.1081
CNGD,2022-09-19,EURRUB_TOD,EUR_RUB__TOD,60.0575,59.457,60.7187,60.7061,6014.0,103696939.89,
CETS,2022-09-19,EURRUB_TOM,EUR_RUB__TOM,59.9,59.8125,60.46,60.1625,12578.0,38261338010.0,60.0773
CNGD,2022-09-19,EURRUB_TOM,EUR_RUB__TOM,59.7875,59.457,60.7187,60.325,9955.0,355468996.09,
CETS,2022-09-19,GBPRUB_TOM,GBPRUB_TOM,70.0,68.7,70.97,68.7,133.0,51791222.5,69.5184
CNGD,2022-09-19,GBPRUB_TOM,GBPRUB_TOM,68.95,68.0025,71.6375,70.0,190.0,548632.89,
CETS,2022-09-19,GLD_TODTOM,GLDRUBTODTOM,0.3982,0.3982,0.3982,0.3982,2.0,193826076.0,0.3982
CNGD,2022-09-19,GLD_TODTOM,GLDRUBTODTOM,1.4159,-0.3982,1.7699,1.4159,68.0,9277478.83,
CETS,2022-09-19,GLDRUB_TOM,GLDRUB_TOM,3244.0,3189.58,3244.0,3220.47,2680.0,344793399.65,3212.4
CNGD,2022-09-19,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002135,0.0042,0.003535,742.0,654940302.27,
CETS,2022-09-19,HKDRUB_TOD,HKDRUB_TOD,7.9499,7.8,7.9499,7.949,9.0,717902.7,7.889
CETS,2022-09-19,HKDRUB_TOM,HKDRUB_TOM,7.7687,7.49,7.8195,7.742,2022.0,337285604.6,7.7396
CNGD,2022-09-19,HKDRUB_TOM,HKDRUB_TOM,7.7427,7.7137,7.8223,7.744,4215.0,37631358.55,
CNGD,2022-09-19,KZT_TODTOM,KZTRUBTODTOM,0.0057,0.0057,0.0057,0.0057,1.0,3785.46,
CETS,2022-09-19,KZTRUB_TOM,KZTRUB_TOM,12.76,12.58,12.7675,12.635,530.0,343500113.0,12.6192
CNGD,2022-09-19,SLV_TODTOM,SLVRUBTODTOM,0.0187,0.0187,0.0187,0.0187,1.0,8518.16,
CETS,2022-09-19,SLVRUB_TOM,SLVRUB_TOM,41.9,41.18,43.99,42.07,1459.0,28292295.0,41.92
CNGD,2022-09-19,TRY_TODTOM,TRYRUBTODTOM,0.001401,0.001,0.0018,0.001534,134.0,62766026.21,
CNGD,2022-09-19,TRYRUB_TOD,TRYRUB_TOD,3.3155,3.3155,3.3155,3.3155,1.0,260266750.0,
CETS,2022-09-19,TRYRUB_TOM,TRYRUB_TOM,3.3179,3.3,3.325,3.3123,271.0,91361233.5,3.3162
CNGD,2022-09-19,TRYRUB_TOM,TRYRUB_TOM,3.3197,3.295,3.32,3.3143,1015.0,707317523.92,
CETS,2022-09-19,USDRUB_TOD,USD000000TOD,60.0,59.9475,60.9,60.25,13668.0,59541319480.0,60.1723
CNGD,2022-09-19,USDRUB_TOD,USD000000TOD,60.7667,59.4297,60.8071,60.55,73945.0,34161723479.97,
CETS,2022-09-19,USD_TODTOM,USD000TODTOM,-0.0079,-0.0079,0.0144,0.0101,1674.0,140177252910.0,0.0112
CNGD,2022-09-19,USD_TODTOM,USD000TODTOM,0.0,-0.0165,0.0342,-0.0165,20822.0,62821722078.32,
CETS,2022-09-19,USDRUB_TOM,USD000UTSTOM,60.5475,59.0025,60.645,60.16,28133.0,87383771867.5,60.1716
CNGD,2022-09-19,USDRUB_TOM,USD000UTSTOM,59.99,59.4297,60.8071,60.17,109577.0,9403752808.16,
CNGD,2022-09-19,USDCNYTDTM,USDCNYTODTOM,-0.001831,-0.001831,0.002988,0.000868,53.0,7470683.93,
CETS,2022-09-19,USDCNY_TOD,USDCNY_TOD,7.0122,7.01203,7.04509,7.01204,14.0,6728248.57,7.02936
CETS,2022-09-19,USDCNY_TOM,USDCNY_TOM,7.02,6.99517,7.05,7.0199,6913.0,27681750769.43,7.02595
CNGD,2022-09-19,USDCNY_TOM,USDCNY_TOM,7.02,7.00077,7.04006,7.0149,57.0,5393047.67,
CETS,2022-09-19,USDKZT_TOM,USDKZT_TOM,475.9,475.9,476.66,476.5,92.0,87343304.92,476.14
CETS,2022-09-19,USDRUB_TMS,USDRUB_TMS,60.295,59.9,60.6475,60.0625,3431.0,53330143.45,60.1573
CNGD,2022-09-19,USDRUB_TMS,USDRUB_TMS,60.17,60.0,60.17,60.0,18.0,172.92,
CETS,2022-09-19,UZSRUB_TOM,UZSRUB_TOM,57.3,49.0,57.3,49.0,2.0,10630.0,53.15
