BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-09,РЖД-19 обл,RU000A0JQ7Z2,38.0,234252.7,96.75,97.04,96.96,96.96,32.26,96.8,9.71,97.04,242.0,,96.93,96.96,0.0,518575.1,0.0,2024-07-08,693.0,9.81,,,7.85,39.14,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,РЖД-23 обл,RU000A0JQRD9,32.0,9731461.7,96.11,96.33,96.33,96.33,30.11,96.13,9.69,96.13,10123.0,96.13,96.13,96.33,9731461.7,9731461.7,9731461.7,2025-01-16,852.0,9.78,,,7.85,39.14,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,ЗСД 01,RU000A0JRJB8,1.0,924.0,92.4,92.4,92.4,92.4,4.58,92.4,12.19,92.4,1.0,,,92.4,0.0,0.0,0.0,2031-05-13,2140.0,12.19,,,10.44,52.06,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,ОткрФКББ03,RU000A0JRZ74,1.0,2970.0,74.25,74.25,74.25,74.25,0.04,74.25,10.09,74.25,4.0,72.66,72.71,74.25,516584.9,514820.0,516584.9,2025-07-16,1133.0,10.09,,,0.01,0.05,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,5000.0,100.0,100.0,100.0,100.0,30.11,100.0,11.24,100.0,5.0,,98.78,100.0,0.0,577839.0,0.0,2032-02-17,255.0,11.24,,,10.99,54.8,2023-02-28,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,МСП Банк 2,RU000A0JS603,7.0,424865.0,99.5,99.5,99.5,99.5,20.38,99.5,9.4,99.5,427.0,99.5,99.5,99.5,667645.0,583070.0,667645.0,2022-08-11,63.0,9.4,,,6.25,31.16,,2022-06-09,1000.0,SUR,,,8.9054,,RUB,3
TQCB,2022-06-09,РЖД-32 обл,RU000A0JSGV0,57.0,95410237.3,100.12,100.33,100.33,100.33,44.01,100.24,6.09,100.13,95179.0,100.24,100.24,100.33,95410237.3,95410237.3,95410237.3,2032-06-25,29.0,7.28,,,10.5,52.36,2022-07-08,2022-06-09,1000.0,SUR,,5.0248,,2022-07-13,RUB,3
TQCB,2022-06-09,ФСК РС-22,RU000A0JSQ58,2.0,9999.9,99.99,100.0,100.0,100.0,40.02,100.0,10.96,99.99,10.0,,98.36,100.0,0.0,524246.8,0.0,2027-07-21,48.0,10.96,,,10.9,54.35,2022-07-27,2022-06-09,1000.0,SUR,,9.3615,,2022-08-03,RUB,3
TQCB,2022-06-09,ВЭБ.РФ 18,RU000A0JT403,2.0,39827.9,94.8,95.99,95.99,95.99,14.5,94.83,9.88,94.8,42.0,,,95.99,0.0,0.0,0.0,2032-09-17,774.0,10.5,,,7.67,38.24,2024-09-27,2022-06-09,1000.0,SUR,,9.8186,,2024-10-01,RUB,3
TQCB,2022-06-09,ВЭБ.РФ 19,RU000A0JT6B2,6.0,96624.1,95.66,96.26,95.66,95.66,12.91,95.67,10.4,96.26,101.0,,94.86,95.66,0.0,760743.7,0.0,2032-09-23,626.0,10.39,,,7.48,37.3,2024-04-04,2022-06-09,1000.0,SUR,,10.3201,,2024-04-08,RUB,3
TQCB,2022-06-09,РСХБ 17,RU000A0JT7M7,4.0,5939.4,98.08,100.0,100.0,99.9,8.34,98.99,5.3,98.08,6.0,,98.15,99.9,0.0,525123.4,0.0,2022-10-11,124.0,8.49,,,5.25,26.18,,2022-06-09,1000.0,SUR,,,5.1633,,RUB,3
TQCB,2022-06-09,РСХБ 18,RU000A0JT874,7.0,74874.7,98.31,100.97,99.09,99.09,9.28,98.52,8.96,100.97,76.0,,98.24,99.09,0.0,501034.2,0.0,2022-10-13,126.0,10.79,,,6.05,30.17,,2022-06-09,1000.0,SUR,,,8.6353,,RUB,3
TQCB,2022-06-09,Роснефть04,RU000A0JT940,63.0,826333.3,99.06,99.33,99.33,99.33,11.25,99.32,10.06,99.07,832.0,99.32,99.32,99.33,826333.3,826333.3,826333.3,2022-10-17,130.0,10.09,,,7.9,39.39,,2022-06-09,1000.0,SUR,,,9.6741,,RUB,3
TQCB,2022-06-09,Роснефть05,RU000A0JT965,67.0,684514.7,99.04,99.47,99.38,99.38,11.25,99.35,9.9,99.47,689.0,99.35,99.35,99.38,684514.7,684514.7,684514.7,2022-10-17,130.0,10.0,,,7.9,39.39,,2022-06-09,1000.0,SUR,,,9.5296,,RUB,3
TQCB,2022-06-09,МЕТАЛИНВ 2,RU000A0JTLJ3,1.0,1979.8,98.99,98.99,98.99,98.99,27.67,98.99,9.52,98.99,2.0,98.3,98.3,98.99,63506532.7,63480017.2,63506532.7,2023-01-27,225.0,9.52,,,7.65,38.15,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,Башнефть06,RU000A0JTM28,21.0,179623.7,98.51,99.0,98.95,98.95,27.0,98.69,9.61,98.6,182.0,,98.97,98.95,0.0,500808.5,0.0,2023-01-31,229.0,10.06,,,7.7,38.39,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,Башнефть07,RU000A0JTM36,10.0,28848.0,99.2,99.52,99.51,99.51,19.29,99.48,9.08,99.5,29.0,,98.86,99.51,0.0,569423.1,0.0,2023-01-31,54.0,9.3,,,5.5,27.42,2022-08-02,2022-06-09,1000.0,SUR,,7.9988,,2022-08-08,RUB,3
TQCB,2022-06-09,Башнефть08,RU000A0JTM44,12.0,56557.2,98.67,99.3,99.3,99.26,27.0,99.22,9.01,99.14,57.0,,97.76,99.26,0.0,761532.3,0.0,2023-01-31,229.0,9.14,,,7.7,38.39,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,Башнефть09,RU000A0JTM51,2.0,2019.1,100.92,100.99,100.92,100.92,19.29,100.96,-0.81,100.99,2.0,,98.7,100.92,0.0,19680216.8,0.0,2023-01-31,54.0,-1.08,,,5.5,27.42,2022-08-02,2022-06-09,1000.0,SUR,,-0.7212,,2022-08-08,RUB,3
TQCB,2022-06-09,РусГидро07,RU000A0JTMG7,3.0,2836.6,93.47,95.1,95.09,95.09,0.35,94.55,8.17,95.1,3.0,,,95.09,0.0,0.0,0.0,2023-02-02,238.0,9.12,,,0.1,0.5,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,РусГидро08,RU000A0JTMK9,10.0,20742.0,94.04,94.93,94.6,94.39,0.35,94.28,9.03,94.93,22.0,,94.22,94.39,0.0,509705.4,0.0,2023-02-02,238.0,9.61,,,0.1,0.5,,2022-06-09,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-09,Роснефть07,RU000A0JTS06,33.0,46248516.4,97.59,98.89,98.2,98.2,18.0,97.6,10.07,98.88,47385.0,97.6,97.6,98.2,46248516.4,46248516.4,46248516.4,2023-03-10,268.0,10.98,,,7.3,36.4,,2022-06-09,1000.0,SUR,,,,,RUB,3
